#GICC05modeltext-NEEM-1 time scale
depth1	depth2	reference
13.697	19.816	NEEM-GICC05
13.853	20.023	NEEM-GICC05
16.654	22.854	NEEM-GICC05
17.152	23.39	NEEM-GICC05
18.934	25.172	NEEM-GICC05
19.455	25.639	NEEM-GICC05
20.798	27.144	NEEM-GICC05
24.446	31.283	NEEM-GICC05
24.793	31.661	NEEM-GICC05
28.175	35.367	NEEM-GICC05
29.477	36.777	NEEM-GICC05
32.388	39.694	NEEM-GICC05
32.905	40.331	NEEM-GICC05
34.272	41.821	NEEM-GICC05
35.176	42.795	NEEM-GICC05
35.607	43.273	NEEM-GICC05
39.139	47.208	NEEM-GICC05
39.697	47.875	NEEM-GICC05
41.195	49.403	NEEM-GICC05
41.643	49.866	NEEM-GICC05
48.699	57.353	NEEM-GICC05
50.934	59.659	NEEM-GICC05
51.731	60.494	NEEM-GICC05
53.644	62.605	NEEM-GICC05
54.493	63.385	NEEM-GICC05
57.798	67.106	NEEM-GICC05
60.123	69.688	NEEM-GICC05
61.923	71.73	NEEM-GICC05
62.572	72.397	NEEM-GICC05
75.984	87.032	NEEM-GICC05
77.079	88.372	NEEM-GICC05
79.051	90.646	NEEM-GICC05
80.885	92.583	NEEM-GICC05
84.155	96.212	NEEM-GICC05
86.305	98.585	NEEM-GICC05
87.605	100.093	NEEM-GICC05
89.229	102.003	NEEM-GICC05
93.533	106.747	NEEM-GICC05
96.913	110.655	NEEM-GICC05
98.536	112.493	NEEM-GICC05
103.765	118.277	NEEM-GICC05
106.336	121.228	NEEM-GICC05
109.534	124.815	NEEM-GICC05
110.907	126.362	NEEM-GICC05
111.711	127.248	NEEM-GICC05
114.208	130.075	NEEM-GICC05
115.592	131.563	NEEM-GICC05
117.685	133.861	NEEM-GICC05
119.848	136.19	NEEM-GICC05
120.297	136.641	NEEM-GICC05
120.952	137.335	NEEM-GICC05
122.152	138.714	NEEM-GICC05
125.451	142.583	NEEM-GICC05
126.186	143.436	NEEM-GICC05
133.232	151.4	NEEM-GICC05
135.785	154.219	NEEM-GICC05
137.615	156.313	NEEM-GICC05
144.864	164.274	NEEM-GICC05
145.236	164.697	NEEM-GICC05
145.908	165.487	NEEM-GICC05
156.385	177.158	NEEM-GICC05
158.309	179.312	NEEM-GICC05
161.485	182.862	NEEM-GICC05
166.613	188.82	NEEM-GICC05
175.664	199.193	NEEM-GICC05
177.605	201.169	NEEM-GICC05
180.285	204.2	NEEM-GICC05
185.544	210.085	NEEM-GICC05
188.052	212.886	NEEM-GICC05
189.252	214.3	NEEM-GICC05
189.879	215.04	NEEM-GICC05
190.356	215.608	NEEM-GICC05
196.386	222.411	NEEM-GICC05
200.831	227.405	NEEM-GICC05
202.289	228.988	NEEM-GICC05
204.539	231.427	NEEM-GICC05
206.645	233.586	NEEM-GICC05
212.499	240.277	NEEM-GICC05
215.582	243.607	NEEM-GICC05
219.699	248.244	NEEM-GICC05
221.724	250.512	NEEM-GICC05
225.128	254.369	NEEM-GICC05
226.239	255.536	NEEM-GICC05
230.781	260.669	NEEM-GICC05
240.728	271.554	NEEM-GICC05
242.587	273.611	NEEM-GICC05
244.587	275.831	NEEM-GICC05
245.904	277.307	NEEM-GICC05
247.045	278.572	NEEM-GICC05
251.169	283.086	NEEM-GICC05
252.927	285.074	NEEM-GICC05
257.767	290.268	NEEM-GICC05
264.212	297.342	NEEM-GICC05
265.343	298.712	NEEM-GICC05
274.02	308.457	NEEM-GICC05
274.955	309.45	NEEM-GICC05
277.628	312.356	NEEM-GICC05
282.96	318.353	NEEM-GICC05
284.189	319.672	NEEM-GICC05
285.93	321.583	NEEM-GICC05
287.176	322.877	NEEM-GICC05
290.213	326.067	NEEM-GICC05
290.894	326.772	NEEM-GICC05
293.414	329.343	NEEM-GICC05
296.128	332.144	NEEM-GICC05
296.846	332.91	NEEM-GICC05
