#depth	age	sigma_age	air_age	sigma_air_age	deporate	sigma_deporate	thinning	sigma_thinning	LID	sigma_LID	delta_depth	sigma_delta_depth	deporate_model	sigma_deporate_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
1.200000000000000000e+01	1.381126896140313534e+02	4.804935107316815390e+00	nan	nan	2.764599514639217229e-02	2.708632557267754066e-04	9.978291366102860493e-01	8.153610036932702060e-04	nan	nan	nan	nan	2.751328547451376005e-02	1.999999999999999278e-01	9.979835000000000234e-01	1.744508196173765466e-03	1.041500000000000057e+02	1.500000000000000222e-01	5.641225842037281973e-02	5.507972311359934882e-04	nan	nan
1.300000000000000000e+01	1.558393332195434766e+02	4.815820536686326925e+00	nan	nan	2.741405787134693420e-02	2.008321012575845291e-04	9.976010687858521964e-01	8.915121125370395949e-04	nan	nan	nan	nan	2.731100695836441439e-02	1.999999999999999556e-01	9.977700000000000458e-01	1.909548017148835364e-03	1.041500000000000057e+02	1.500000000000000222e-01	5.494126724722292465e-02	3.995139241200252353e-04	nan	nan
1.400000000000000000e+01	1.740405879430691130e+02	4.826979005143927637e+00	nan	nan	2.729417698128280487e-02	1.285796586461793211e-04	9.973493776768864727e-01	9.687288218074084460e-04	nan	nan	nan	nan	2.722129699999997765e-02	1.999999999999999556e-01	9.975330000000000030e-01	2.076098034005969227e-03	1.041500000000000057e+02	1.500000000000000222e-01	5.374062039930590368e-02	2.477438017921207371e-04	nan	nan
1.500000000000000000e+01	1.926484862622503158e+02	4.834045514705050728e+00	nan	nan	2.726019684694621151e-02	1.129996969080078174e-04	9.970701326311027790e-01	1.049929019487737172e-03	nan	nan	nan	nan	2.721770129864276022e-02	1.999999999999999833e-01	9.972695000000000309e-01	2.254663916042386109e-03	1.041500000000000057e+02	1.500000000000000222e-01	5.274611560981627700e-02	2.114852262893323232e-04	nan	nan
1.600000000000000000e+01	2.116072283125160141e+02	4.834727960345677644e+00	nan	nan	2.690341408252058461e-02	1.709444360660127211e-04	9.967828979074055962e-01	1.132248988978410646e-03	nan	nan	nan	nan	2.689211486182707667e-02	2.000000000000000111e-01	9.969980000000000508e-01	2.433229798078802558e-03	1.041500000000000057e+02	1.500000000000000222e-01	5.117143800914368545e-02	3.199011248031548293e-04	nan	nan
1.700000000000000000e+01	2.311493799288398066e+02	4.829601550759058171e+00	nan	nan	2.643818181194297276e-02	2.567661171819109450e-04	9.964894594004654049e-01	1.215282487287783946e-03	nan	nan	nan	nan	2.645817695985408502e-02	2.000000000000000111e-01	9.967205000000000092e-01	2.614239135619746742e-03	1.041500000000000057e+02	1.500000000000000222e-01	4.944712442379274597e-02	4.764000829844450865e-04	nan	nan
1.800000000000000000e+01	2.513730028726003809e+02	4.822858378012593761e+00	nan	nan	2.614718385361260167e-02	3.457138916086824896e-04	9.961878471824309189e-01	1.300668835271058749e-03	nan	nan	nan	nan	2.619188840582375999e-02	2.000000000000000389e-01	9.964355000000000295e-01	2.803068349788124386e-03	1.041500000000000057e+02	1.500000000000000222e-01	4.810087524273017057e-02	6.328314679445603110e-04	nan	nan
1.900000000000000000e+01	2.721626453677468476e+02	4.823637036825480173e+00	nan	nan	2.704702771946965525e-02	2.888525669000600762e-04	9.958777470390185460e-01	1.387122864721300171e-03	nan	nan	nan	nan	2.695088697954295398e-02	2.000000000000001221e-01	9.961420000000000829e-01	2.991897563956501596e-03	1.041500000000000057e+02	1.500000000000000222e-01	4.895477882689043547e-02	5.183014649946113750e-04	nan	nan
2.000000000000000000e+01	2.925896603387696473e+02	4.834505394593770156e+00	nan	nan	2.774646207804326928e-02	2.367338254477587413e-04	9.955609251024583051e-01	1.474299902009963128e-03	nan	nan	nan	nan	2.750374622795093149e-02	2.000000000000002331e-01	9.958420000000000050e-01	3.183386357041927996e-03	1.041500000000000057e+02	1.500000000000000222e-01	4.942650206367826121e-02	4.152545704003207183e-04	nan	nan
2.100000000000000000e+01	3.128217212422836724e+02	4.848528222451388814e+00	nan	nan	2.818448194500048840e-02	2.001848201846191211e-04	9.952397098538577902e-01	1.562605029420136146e-03	nan	nan	nan	nan	2.779227484903079581e-02	2.000000000000003164e-01	9.955380000000000340e-01	3.379484827129226963e-03	1.041500000000000057e+02	1.500000000000000222e-01	4.942751405327093506e-02	3.423369966518730067e-04	nan	nan
