depth,sulfate
122.644,78.89
122.711,52.73
122.778,120.51
122.845,238.85
122.912,259.32
122.98,104.66
123.047,82.15
123.114,94.14
123.181,69.71
123.248,70.9
123.315,64.32
123.382,59.62
123.449,52.82
123.516,47.93
123.583,64.55
123.65,70.21
123.717,107.82
123.784,94.7
123.851,66.4
123.918,55.08
123.985,56.66
124.052,57.04
124.119,74.89
124.186,63.88
124.253,50.61
124.32,81.65
124.387,59.44
124.454,62.19
124.521,47.91
124.588,52.05
124.655,67.66
124.722,72.2
124.789,85.37
124.856,87.37
124.923,48.36
124.99,59.3
125.057,66.15
125.124,47.18
125.191,59.78
125.258,64.22
125.324,85.93
125.391,83.74
125.458,73.03
125.525,41.38
125.592,53.86
125.659,59.53
125.726,52.78
125.793,68.01
125.86,134.19
125.927,134.78
125.994,70.96
126.06,122.73
126.127,71.28
126.194,69.51
126.261,70.03
126.328,52.35
126.395,49.82
126.462,64.27
126.529,46.49
126.595,31.26
126.662,74.18
126.729,62.63
126.796,43.84
126.863,39.62
126.93,55.35
126.997,56.0
127.03,59.2
127.063,98.83
127.13,63.99
127.197,44.03
127.264,52.31
127.331,53.2
127.398,60.09
127.464,60.13
127.531,60.6
127.598,70.84
127.665,55.82
127.732,69.3
127.798,71.3
127.865,81.32
127.932,81.17
127.999,48.57
128.066,77.87
128.132,101.79
128.199,72.2
128.266,61.67
128.333,55.28
128.399,74.09
128.466,66.23
128.533,59.82
128.6,85.02
128.667,66.9
128.733,59.63
128.8,83.32
128.867,65.9
128.934,36.76
129.0,52.43
129.067,53.38
129.134,75.54
129.2,79.06
129.267,55.11
129.334,73.62
129.401,79.65
129.467,74.16
129.534,47.08
129.601,117.07
129.667,179.78
129.734,163.05
129.801,48.76
129.868,64.98
129.934,65.39
130.001,81.3
130.068,51.73
130.134,47.39
130.201,63.04
130.268,44.89
130.334,51.62
130.401,72.68
130.468,71.85
130.534,76.45
130.601,70.65
130.668,61.13
130.734,37.97
130.801,53.9
130.868,63.99
130.934,55.82
131.001,50.31
131.068,58.55
131.134,52.23
131.201,60.9
131.268,51.02
131.334,53.28
131.401,75.39
131.468,72.01
131.534,65.9
131.601,59.17
131.667,59.33
131.734,59.98
131.801,66.57
131.867,72.63
131.934,68.26
132.001,52.06
132.067,70.14
132.134,56.96
132.2,53.98
132.267,58.64
132.334,81.13
132.4,108.68
132.467,45.72
132.533,74.04
132.6,59.89
132.667,92.57
132.733,75.55
132.8,111.22
132.866,53.13
132.933,44.62
132.999,52.59
133.066,56.76
133.133,64.46
133.199,63.99
133.266,55.28
133.332,63.46
133.399,64.82
133.465,62.01
133.532,82.0
133.598,54.51
133.665,50.97
133.731,76.9
133.798,80.58
133.865,75.29
133.931,41.12
133.96,41.98
133.998,51.09
134.064,54.28
134.131,77.86
134.197,70.03
134.264,69.44
134.33,51.64
134.397,53.84
134.463,63.53
134.53,58.04
134.596,85.62
134.663,79.76
134.729,73.06
134.796,54.38
134.862,51.44
134.929,80.04
134.995,86.31
135.062,83.64
135.128,56.21
135.195,50.95
135.261,42.23
135.328,41.72
135.394,52.5
135.461,54.89
135.527,61.26
135.594,85.95
135.66,98.19
135.727,94.46
135.793,51.94
135.86,39.2
135.926,65.94
135.992,73.47
136.025,46.72
136.059,54.56
136.125,73.02
136.192,70.83
136.258,88.79
136.325,99.32
136.391,108.1
136.458,87.01
136.524,64.82
136.59,54.44
136.657,55.88
136.723,88.63
136.79,67.88
136.856,57.0
136.923,70.12
136.989,91.49
137.056,64.17
137.122,59.51
137.188,79.48
137.255,50.22
137.321,84.33
137.388,63.2
137.454,53.41
137.52,70.33
137.587,57.21
137.653,55.92
137.72,55.0
137.786,72.79
137.852,59.06
137.919,63.33
137.985,61.67
138.052,33.33
138.118,71.89
138.184,91.8
138.251,186.65
138.317,102.36
138.384,56.63
138.45,68.11
138.516,61.93
138.583,60.29
138.649,68.08
138.715,65.07
138.782,52.71
138.848,54.49
138.915,72.3
138.981,68.31
139.047,65.38
139.114,86.58
139.18,86.6
139.246,53.99
139.313,67.67
139.379,48.37
139.445,56.12
139.512,50.42
139.578,59.0
139.644,53.76
139.711,68.8
139.777,87.25
139.843,94.92
139.91,61.27
139.976,71.91
140.042,59.81
140.109,47.33
140.175,47.17
140.241,53.73
140.308,37.71
140.374,63.87
140.44,84.27
140.507,51.65
140.573,56.2
140.639,71.34
140.706,84.03
140.772,97.54
140.838,121.51
140.905,105.28
140.971,70.53
141.037,52.2
141.104,56.56
141.17,58.93
141.236,53.12
141.302,85.17
141.369,68.64
141.435,71.95
141.501,48.94
141.568,41.27
141.634,54.63
141.7,79.6
141.766,62.39
141.833,71.92
141.899,74.3
141.965,40.29
142.032,65.02
142.098,66.24
142.164,65.17
142.23,76.25
142.297,86.97
142.363,100.94
142.429,76.75
142.496,69.04
142.562,79.1
142.628,53.88
142.694,82.74
142.761,161.82
142.827,204.52
142.893,115.03
142.959,54.51
143.026,58.8
143.092,62.93
143.158,66.42
143.224,64.07
143.291,89.19
143.357,51.9
143.423,89.69
143.489,55.13
143.556,65.65
143.622,52.21
143.688,70.64
143.754,83.96
143.82,63.06
143.887,51.83
143.953,77.35
144.019,66.76
144.085,91.83
144.152,76.67
144.218,73.3
144.284,75.67
144.35,81.55
144.417,58.4
144.483,66.05
144.549,63.21
144.615,62.44
144.681,59.98
144.748,58.56
144.814,98.81
144.88,187.62
144.946,172.16
145.012,65.82
145.079,74.13
145.145,83.42
145.211,45.47
145.277,62.99
145.343,67.01
145.41,63.32
145.476,83.41
145.542,71.14
145.608,56.41
145.674,73.11
145.741,59.38
145.807,65.78
145.873,57.73
145.939,63.91
146.005,75.76
146.072,56.0
146.138,54.67
146.204,49.97
146.27,69.13
146.336,64.52
146.402,61.09
146.469,56.46
146.535,51.89
146.601,51.38
146.667,57.51
146.733,36.78
146.799,52.04
146.866,53.83
146.932,64.67
146.998,96.78
147.064,65.44
147.13,116.51
147.196,156.37
147.263,176.36
147.329,89.87
147.395,68.07
147.461,81.1
147.527,49.36
147.593,55.96
147.659,59.45
147.726,77.41
147.792,62.76
147.858,79.91
147.924,65.72
147.99,49.83
148.056,49.24
148.122,44.45
148.189,42.82
148.255,52.29
148.321,78.28
