depth,ecm
1352.15,1.219888
1352.16,1.970797
1352.17,1.884029
1352.18,1.82621
1352.19,1.876587
1352.2,1.184619
1352.21,0.593024
1352.22,2.092503
1352.23,1.336271
1352.24,1.154895
1352.25,3.047524
1352.26,3.660767
1352.27,3.954219
1352.28,4.636308
1352.29,5.591205
1352.3,5.552817
1352.31,5.611585
1352.32,5.969032
1352.33,5.177129
1352.34,3.704818
1352.35,2.828176
1352.36,2.386495
1352.37,2.465107
1352.38,1.875063
1352.39,1.015668
1352.4,0.532333
1352.41,2.258102
1352.42,2.632342
1352.43,2.904697
1352.44,3.073924
1352.45,3.276053
1352.46,3.496345
1352.47,3.50435
1352.48,2.981733
1352.49,2.434912
1352.5,2.935946
1352.51,3.260049
1352.52,3.261669
1352.53,3.178283
1352.54,3.634897
1352.55,3.526799
1352.56,3.266161
1352.57,2.587387
1352.58,2.335249
1352.59,2.543168
1352.6,2.482391
1352.61,2.292828
1352.62,2.225175
1352.63,1.806569
1352.64,1.99207
1352.65,1.914883
1352.66,1.591047
1352.67,2.042607
1352.68,2.135347
1352.69,2.17597
1352.7,2.211875
1352.71,2.163713
1352.72,1.741873
1352.73,2.03919
1352.74,2.325094
1352.75,2.766119
1352.76,2.498289
1352.77,2.292947
1352.78,2.005764
1352.79,1.793006
1352.8,1.722849
1352.81,1.665571
1352.82,1.63949
1352.83,1.966363
1352.84,2.016921
1352.85,1.964426
1352.86,1.595795
1352.87,1.002093
1352.88,1.874792
1352.89,1.678136
1352.9,1.652928
1352.91,1.631289
1352.92,1.312426
1352.93,1.259735
1352.94,0.163985
1352.95,1.383345
1352.96,0.313488
1352.97,0.002114
1352.98,0.430266
1352.99,0.611433
1353.0,0.912069
1353.01,1.580731
1353.02,1.624634
1353.03,1.651301
1353.04,1.39468
1353.05,1.461826
1353.06,1.345722
1353.07,1.380334
1353.08,1.218541
1353.09,1.11632
1353.1,1.059027
1353.11,1.091993
1353.12,0.610748
1353.13,0.555247
1353.14,0.944821
1353.15,0.046485
1353.16,0.330796
1353.17,1.138184
1353.18,1.32278
1353.19,1.656136
1353.2,1.730393
1353.21,1.440531
1353.22,1.418257
1353.23,1.762305
1353.24,1.817961
1353.25,1.945599
1353.26,1.976311
1353.27,1.998753
1353.28,2.115064
1353.29,1.852009
1353.3,1.848495
1353.31,1.622474
1353.32,1.651414
1353.33,1.677039
1353.34,1.809862
1353.35,2.141156
1353.36,2.081934
1353.37,1.994413
1353.38,1.550801
1353.39,1.331547
1353.4,1.813462
1353.41,1.846317
1353.42,1.857517
1353.43,1.576636
1353.44,1.804891
1353.45,1.734746
1353.46,1.659302
1353.47,1.725176
1353.48,1.871552
1353.49,1.547348
1353.5,1.23043
1353.51,1.508642
1353.52,1.500239
1353.53,1.350667
1353.54,1.518342
1353.55,1.537024
1353.56,1.652993
1353.57,1.76745
1353.58,1.908018
1353.59,1.981561
1353.6,1.224753
1353.61,1.527372
1353.62,1.938221
1353.63,2.180179
1353.64,2.453425
1353.65,2.562047
1353.66,2.855422
1353.67,3.052932
1353.68,2.352554
1353.69,1.580607
1353.7,2.073008
1353.71,2.472743
1353.72,2.316712
1353.73,2.387527
1353.74,2.382549
1353.75,2.016136
1353.76,2.298565
1353.77,2.323909
1353.78,1.539052
1353.79,2.317619
1353.8,2.581321
1353.81,2.891383
1353.82,2.61638
1353.83,2.67474
1353.84,2.651068
1353.85,2.416421
1353.86,2.358751
1353.87,2.344894
1353.88,2.165202
1353.89,2.125327
1353.9,2.1513
1353.91,1.441204
1353.92,1.73479
1353.93,1.450081
1353.94,1.918656
1353.95,1.922496
1353.96,2.040177
1353.97,2.191543
1353.98,2.069978
1353.99,2.096434
1354.0,2.14131
1354.01,2.193472
1354.02,1.643097
1354.03,1.922906
1354.04,1.996537
1354.05,2.16053
1354.06,2.742666
1354.07,2.959445
1354.08,3.473134
1354.09,3.910399
1354.1,3.992347
1354.11,4.250887
1354.12,4.222832
1354.13,3.857087
1354.14,3.209015
1354.15,2.723122
1354.16,2.458731
1354.17,2.162318
1354.18,1.576709
1354.19,1.169045
1354.2,1.634425
1354.21,1.680813
1354.22,1.56474
1354.23,1.581743
1354.24,1.622254
1354.25,1.65157
1354.26,1.811209
1354.27,1.551268
1354.28,1.443278
1354.29,1.404184
1354.3,1.455814
1354.31,1.370325
1354.32,1.377576
1354.33,1.42175
1354.34,1.447882
1354.35,1.489557
1354.36,1.401348
1354.37,1.271398
1354.38,1.563927
1354.39,1.309784
1354.4,1.286487
1354.41,1.577874
1354.42,1.606085
1354.43,1.342337
1354.44,1.431137
1354.45,1.261072
1354.46,1.608635
1354.47,1.733501
1354.48,2.259161
1354.49,2.464019
1354.5,2.24162
1354.51,2.119946
1354.52,1.867936
1354.53,1.837738
1354.54,1.833071
1354.55,1.601761
1354.56,1.590563
1354.57,1.040002
1354.58,0.695558
1354.59,1.264417
1354.6,1.27091
1354.61,1.348092
1354.62,1.298156
1354.63,1.562737
1354.64,1.944412
1354.65,1.088899
1354.66,1.415419
1354.67,1.354499
1354.68,1.281317
1354.69,1.314272
1354.7,1.313491
1354.71,0.646825
1354.72,0.644164
1354.73,1.126451
1354.74,1.427489
1354.75,1.464455
1354.76,1.327516
1354.77,1.438098
1354.78,1.315352
1354.79,0.961027
1354.8,0.429281
1354.81,0.978322
1354.82,1.270552
1354.83,1.674233
1354.84,1.498245
1354.85,1.627137
1354.86,1.628803
1354.87,1.207756
1354.88,1.353227
1354.89,1.750496
1354.9,1.829257
1354.91,1.830358
1354.92,1.579164
1354.93,1.433642
1354.94,0.797684
1354.95,1.044552
1354.96,0.895941
1354.97,1.101638
1354.98,1.191175
1354.99,1.215006
1355.0,1.284819
1355.01,1.383124
1355.02,1.436716
1355.03,1.472387
1355.04,1.549915
1355.05,1.697091
1355.06,1.704279
1355.07,1.640325
1355.08,2.100557
1355.09,2.020027
1355.1,2.015596
1355.11,1.92577
1355.12,1.480773
1355.13,1.56008
1355.14,1.51994
1355.15,1.526371
1355.16,1.485466
1355.17,1.184251
1355.18,1.195565
1355.19,1.171696
1355.2,1.091543
1355.21,0.80934
1355.22,0.869501
1355.23,0.777533
1355.24,0.939751
1355.25,1.045408
1355.26,1.087981
1355.27,1.112046
1355.28,1.12752
1355.29,1.172315
1355.3,1.197652
1355.31,1.433133
1355.32,1.278864
1355.33,1.253605
1355.34,1.33048
1355.35,1.394982
1355.36,1.276703
1355.37,1.242535
1355.38,1.12252
1355.39,1.24545
1355.4,1.771449
1355.41,1.807833
1355.42,1.591618
1355.43,1.622287
1355.44,1.341867
1355.45,1.436369
1355.46,1.497554
1355.47,1.338545
1355.48,1.243459
1355.49,1.325764
1355.5,0.15521
1355.51,0.967996
1355.52,1.183979
1355.53,1.205009
1355.54,1.31918
1355.55,0.717981
1355.56,0.48951
1355.57,0.189518
1355.58,0.789478
1355.59,0.778734
1355.6,1.136829
1355.61,1.81717
1355.62,1.984038
1355.63,1.922714
1355.64,2.001984
1355.65,2.221736
1355.66,2.259426
1355.67,2.058375
1355.68,1.888672
1355.69,1.316227
1355.7,1.122253
1355.71,1.409889
1355.72,1.495355
1355.73,1.429932
1355.74,0.597729
1355.75,1.021377
1355.76,0.687421
1355.77,0.984635
1355.78,1.243045
1355.79,1.22217
1355.8,1.267929
1355.81,1.332182
1355.82,1.39406
1355.83,1.50073
1355.84,0.824642
1355.85,1.014961
1355.86,1.201443
1355.87,1.271679
1355.88,1.126803
1355.89,0.954004
1355.9,1.169393
1355.91,1.295743
1355.92,1.359161
1355.93,1.333492
1355.94,1.371357
1355.95,1.25586
1355.96,1.339437
1355.97,1.201426
1355.98,1.30655
1355.99,1.248274
1356.0,1.059428
1356.01,1.134557
1356.02,1.342217
1356.03,1.281873
1356.04,1.176333
1356.05,1.248598
1356.06,1.446231
1356.07,1.462464
1356.08,1.539846
1356.09,1.446451
1356.1,1.431979
1356.11,1.639968
1356.12,1.738436
1356.13,1.799713
1356.14,1.77844
1356.15,1.871209
1356.16,2.110737
1356.17,1.736807
1356.18,1.612916
1356.19,1.455589
1356.2,1.445271
1356.21,1.419636
1356.22,1.532205
1356.23,1.501964
1356.24,1.586586
1356.25,1.612767
1356.26,1.532389
1356.27,1.398054
1356.28,1.468439
1356.29,1.495288
1356.3,0.964897
1356.31,1.519181
1356.32,1.679537
1356.33,1.217408
1356.34,1.4311
1356.35,1.2449
1356.36,1.282027
1356.37,1.110356
1356.38,0.932665
1356.39,0.037611
1356.4,0.272874
1356.41,1.19821
1356.42,1.295496
1356.43,1.251246
1356.44,1.186577
1356.45,1.137749
1356.46,1.032044
1356.47,0.922505
1356.48,0.905161
1356.49,0.917394
1356.5,0.828318
1356.51,1.215876
1356.52,0.978098
1356.53,0.977023
1356.54,1.20978
1356.55,1.23882
1356.56,1.210975
1356.57,1.267222
1356.58,1.345392
1356.59,1.419601
1356.6,1.479376
1356.61,1.491111
1356.62,1.411132
1356.63,1.281157
1356.64,1.201521
1356.65,1.146548
1356.66,1.372263
1356.67,1.579893
1356.68,1.71661
1356.69,1.647716
1356.7,1.46308
1356.71,1.390335
1356.72,1.248278
1356.73,1.304297
1356.74,1.41823
1356.75,1.333047
1356.76,1.286858
1356.77,1.36261
1356.78,1.21689
1356.79,1.011063
1356.8,1.063421
1356.81,1.076646
1356.82,0.420638
1356.83,0.366926
1356.84,1.017953
1356.85,0.906155
1356.86,0.995602
1356.87,1.140224
1356.88,1.123295
1356.89,1.329976
1356.9,1.403387
1356.91,1.646874
1356.92,1.66453
1356.93,2.092109
1356.94,2.068947
1356.95,2.105578
1356.96,1.996789
1356.97,1.615519
1356.98,1.845955
1356.99,2.228905
1357.0,2.521629
1357.01,2.283546
1357.02,2.069068
1357.03,2.001623
1357.04,1.481945
1357.05,1.340558
1357.06,1.565385
1357.07,1.807078
1357.08,1.724352
1357.09,1.402374
1357.1,0.754951
1357.11,0.647135
1357.12,0.731016
1357.13,1.142257
1357.14,1.61317
1357.15,1.613131
1357.16,1.52378
1357.17,1.549325
1357.18,1.452825
1357.19,1.22742
1357.2,1.234582
1357.21,1.223403
1357.22,1.405582
1357.23,1.463618
1357.24,1.327326
1357.25,1.588506
1357.26,1.15272
1357.27,1.217007
1357.28,1.265287
1357.29,1.372592
1357.3,1.509104
1357.31,1.360333
1357.32,1.577869
1357.33,1.402549
1357.34,1.355805
1357.35,1.565222
1357.36,1.419002
1357.37,1.469102
1357.38,1.46516
1357.39,1.692468
1357.4,1.802409
1357.41,1.366332
1357.42,1.305901
1357.43,1.512502
1357.44,1.286248
1357.45,0.401751
1357.46,0.571591
1357.47,1.295978
1357.48,1.008425
1357.49,0.668404
1357.5,1.262287
1357.51,1.146959
1357.52,0.856097
1357.53,1.208902
1357.54,1.366576
1357.55,1.082478
1357.56,1.421031
1357.57,0.939944
1357.58,1.22912
1357.59,1.126637
1357.6,1.279474
1357.61,1.322467
1357.62,1.28889
1357.63,0.706075
1357.64,0.912018
1357.65,0.866598
1357.66,0.693746
1357.67,1.09146
1357.68,0.990446
1357.69,1.137022
1357.7,1.286453
1357.71,1.482094
1357.72,1.436342
1357.73,0.52197
1357.74,0.432083
1357.75,1.42073
1357.76,1.717152
1357.77,1.907463
1357.78,2.028429
1357.79,1.882965
1357.8,2.488783
1357.81,1.985357
1357.82,1.545593
1357.83,1.644254
1357.84,2.220795
1357.85,2.077492
1357.86,1.567666
1357.87,1.145588
1357.88,0.024388
1357.89,0.006068
1357.9,0.557953
1357.91,1.488611
1357.92,1.847474
1357.93,1.945511
1357.94,1.500132
1357.95,1.067207
1357.96,1.223754
1357.97,1.273711
1357.98,1.456056
1357.99,1.278225
1358.0,0.610492
1358.01,0.935616
1358.02,1.114771
1358.03,1.029329
1358.04,1.054582
1358.05,1.08795
1358.06,0.737422
1358.07,0.261442
1358.08,0.772431
1358.09,0.800512
1358.1,0.787248
1358.11,0.968959
1358.12,0.973227
1358.13,1.12405
1358.14,1.271568
1358.15,1.410644
1358.16,1.41873
1358.17,1.357075
1358.18,1.143491
1358.19,1.341944
1358.2,1.276218
1358.21,1.241125
1358.22,1.287711
1358.23,1.196591
1358.24,1.197474
1358.25,1.294964
1358.26,1.264357
1358.27,1.097776
1358.28,1.168709
1358.29,1.393077
1358.3,1.389508
1358.31,1.447218
1358.32,1.407121
1358.33,1.502524
1358.34,1.608123
1358.35,1.585445
1358.36,1.553977
1358.37,1.748075
1358.38,1.721725
1358.39,1.429466
1358.4,1.247092
1358.41,1.334129
1358.42,1.266427
1358.43,1.409185
1358.44,1.452144
1358.45,1.491987
1358.46,1.251823
1358.47,1.237713
1358.48,0.894363
1358.49,1.26009
1358.5,1.311427
1358.51,1.288385
1358.52,1.165828
1358.53,1.265676
1358.54,1.163367
1358.55,0.72186
1358.56,0.671661
1358.57,1.235552
1358.58,1.336538
1358.59,1.431774
1358.6,1.509567
1358.61,1.526564
1358.62,1.365785
1358.63,1.349353
1358.64,1.548835
1358.65,1.495237
1358.66,1.354517
1358.67,1.326881
1358.68,1.141945
1358.69,1.012416
1358.7,1.089607
1358.71,1.314034
1358.72,1.307606
1358.73,1.209962
1358.74,0.937337
1358.75,1.088332
1358.76,1.144596
1358.77,1.195543
1358.78,0.999502
1358.79,0.6513
1358.8,0.733964
1358.81,0.838409
1358.82,0.979524
1358.83,1.017441
1358.84,1.408908
1358.85,1.322176
1358.86,1.265712
1358.87,0.985607
1358.88,1.213761
1358.89,1.069953
1358.9,1.207965
1358.91,1.18048
1358.92,1.140609
1358.93,1.057617
1358.94,0.979022
1358.95,0.72104
1358.96,0.382767
1358.97,0.013388
1358.98,0.178213
1358.99,0.794512
1359.0,0.986377
1359.01,1.129685
1359.02,1.229957
1359.03,1.254685
1359.04,1.017539
1359.05,1.278906
1359.06,1.345125
1359.07,1.231019
1359.08,0.274684
1359.09,0.492428
1359.1,0.61065
1359.11,1.037964
1359.12,1.219724
1359.13,1.265027
1359.14,1.337265
1359.15,1.391555
1359.16,1.430047
1359.17,1.361572
1359.18,1.213097
1359.19,1.314738
1359.2,1.246059
1359.21,0.908169
1359.22,1.260969
1359.23,1.575253
1359.24,1.604935
1359.25,1.249928
1359.26,1.503955
1359.27,1.766748
1359.28,0.569887
1359.29,0.940054
1359.3,1.000316
1359.31,0.921052
1359.32,0.843919
1359.33,0.785313
1359.34,0.666094
1359.35,0.091215
1359.36,0.235656
1359.37,0.525224
1359.38,0.627125
1359.39,0.839198
1359.4,0.659483
1359.41,0.495806
1359.42,0.360294
1359.43,0.035717
1359.44,0.318964
1359.45,0.594666
1359.46,0.631175
1359.47,0.705892
1359.48,0.550351
1359.49,0.61672
1359.5,0.814763
1359.51,0.908466
1359.52,0.88609
1359.53,0.878613
1359.54,0.946367
1359.55,0.894823
1359.56,0.530879
1359.57,0.647554
1359.58,0.795261
1359.59,0.687106
1359.6,1.028351
1359.61,1.376885
1359.62,1.25567
1359.63,1.443396
1359.64,1.538128
1359.65,1.370064
1359.66,1.338914
1359.67,0.992019
1359.68,0.812475
1359.69,0.867255
1359.7,0.915239
1359.71,1.005458
1359.72,0.996738
1359.73,1.159349
1359.74,1.039583
1359.75,1.200023
1359.76,1.583916
1359.77,0.772834
1359.78,0.714768
1359.79,1.293865
1359.8,1.393432
1359.81,1.257296
1359.82,1.478652
1359.83,1.375271
1359.84,0.912375
1359.85,0.342407
1359.86,0.845644
1359.87,0.997817
1359.88,1.128081
1359.89,1.153003
1359.9,1.572368
1359.91,1.985885
1359.92,1.969035
1359.93,1.848485
1359.94,1.659399
1359.95,1.547507
1359.96,1.418134
1359.97,1.227709
1359.98,1.260411
1359.99,1.101887
1360.0,1.45163
1360.01,1.33326
1360.02,1.40666
1360.03,0.742253
1360.04,1.148789
1360.05,1.165127
1360.06,1.145703
1360.07,1.020246
1360.08,1.351022
1360.09,1.547551
1360.1,1.374348
1360.11,1.383983
1360.12,1.665335
1360.13,1.799409
1360.14,1.51915
1360.15,1.384036
1360.16,1.363853
1360.17,1.274305
1360.18,1.196582
1360.19,0.734547
1360.2,0.957622
1360.21,1.149043
1360.22,1.152521
1360.23,1.190955
1360.24,1.540376
1360.25,1.388959
1360.26,1.622029
1360.27,1.769591
1360.28,1.765725
1360.29,1.782083
1360.3,1.937963
1360.31,1.97482
1360.32,0.603874
1360.33,1.497139
1360.34,2.059441
1360.35,2.190534
1360.36,2.073873
1360.37,1.705125
1360.38,1.649688
