depth	deporate	rel_unc	comment
7.62	0.24803962940206464	0.037205944410309694	
8.22	0.24933335231774825	0.037400002847662234	
8.75	0.24555311501284077	0.03683296725192611	
9.23	0.2433666492543737	0.03650499738815605	
9.5	0.24126904690255593	0.03619035703538339	
9.91	0.23818396140604065	0.03572759421090609	
10.43	0.24026267677363045	0.03603940151604457	
10.83	0.2453089308744146	0.03679633963116219	
11.28	0.24209638434366912	0.036314457651550364	
11.72	0.24235148024139602	0.0363527220362094	
12.14	0.24553597949335182	0.03683039692400277	
12.57	0.24281849681019838	0.036422774521529755	
12.86	0.2404330089983838	0.03606495134975757	
13.29	0.2375291400551233	0.03562937100826849	
13.74	0.24009396703716543	0.03601409505557481	
14.18	0.24763485667447047	0.037145228501170566	
14.62	0.25016972748005817	0.03752545912200873	
14.93	0.24966247510732784	0.03744937126609917	
15.42	0.2474035486924105	0.03711053230386157	
15.84	0.2449250198155935	0.03673875297233902	
16.26	0.2435649120812792	0.03653473681219188	
16.69	0.2493338543217619	0.03740007814826428	
17.05	0.24883981861566967	0.03732597279235045	
17.55	0.2504206662458441	0.037563099936876614	
18.03	0.2537068637219344	0.03805602955829016	
18.47	0.2531682772925206	0.03797524159387809	
18.91	0.25449758124544264	0.03817463718681639	
19.19	0.2583833599722088	0.03875750399583132	
19.51	0.2605728226585541	0.03908592339878311	
19.86	0.2580174205370608	0.03870261308055912	
20.42	0.2595028934832191	0.038925434022482865	
20.79	0.2576804883643885	0.038652073254658276	
21.1	0.25321096096028844	0.037981644144043265	
21.59	0.254168617133524	0.0381252925700286	
21.98	0.25286164567875014	0.037929246851812516	
22.42	0.2534815587986334	0.038022233819795005	
22.94	0.2509309267684332	0.03763963901526498	
23.29	0.24631679664728487	0.036947519497092726	
23.66	0.25482250338250634	0.03822337550737595	
24.09	0.2580448144685035	0.03870672217027553	
24.42	0.2600051512839005	0.039000772692585076	
24.68	0.25497646787858586	0.038246470181787874	
25.04	0.2517817034609543	0.037767255519143145	
25.46	0.2559752667073722	0.03839629000610583	
25.92	0.2478827239927354	0.03718240859891031	
26.25	0.24780708020012593	0.03717106203001889	
26.52	0.24228799729754616	0.03634319959463192	
27.03	0.237585278482132	0.0356377917723198	
27.42	0.24151285518785587	0.03622692827817838	
27.8	0.23677958712157382	0.035516938068236074	
28.17	0.23109620235083023	0.03466443035262453	
28.42	0.23394306682262958	0.03509146002339444	
28.83	0.24016694298397287	0.036025041447595926	
29.05	0.2399132021901139	0.03598698032851708	
29.41	0.24299014546320447	0.03644852181948067	
29.66	0.23830263967728826	0.03574539595159324	
30.01	0.2411816366425097	0.03617724549637645	
30.45	0.24393615799591842	0.03659042369938776	
30.66	0.2395878135602021	0.03593817203403031	
30.9	0.2396397792115994	0.035945966881739906	
31.29	0.24004855525312285	0.03600728328796843	
31.71	0.2375368195926611	0.035630522938899165	
32.04	0.2445666081318269	0.03668499121977403	
32.52	0.2363081378971641	0.03544622068457461	
32.82	0.2370943658552526	0.03556415487828789	
33.21	0.23848617920998297	0.03577292688149744	
33.54	0.23820755126388385	0.03573113268958258	
33.9	0.2326444631708234	0.03489666947562351	
34.27	0.2290798909910731	0.034361983648660964	
34.64	0.23829120318898517	0.03574368047834777	
34.92	0.24021710757424408	0.03603256613613661	
35.35	0.23761212065837767	0.03564181809875665	
35.51	0.23280538283157703	0.03492080742473656	
35.74	0.23855058332948853	0.03578258749942328	
36.12	0.22930069958710636	0.034395104938065954	
36.35	0.23052606436325776	0.03457890965448866	
36.53	0.23115264738255364	0.03467289710738305	
36.85	0.23278497526926384	0.03491774629038957	
37.3	0.23185852773636814	0.03477877916045522	
37.58	0.23019950556364055	0.03452992583454608	
37.88	0.23300321325081677	0.03495048198762252	
38.15	0.2364155787322279	0.03546233680983418	
38.62	0.23404034016866432	0.035106051025299644	
38.83	0.23919474967581728	0.03587921245137259	
39.15	0.24673845752609397	0.037010768628914094	
39.54	0.24464954595351845	0.036697431893027765	
39.9	0.24611824711939229	0.036917737067908844	
40.22	0.24865404174667702	0.03729810626200155	
40.53	0.2483349300149813	0.03725023950224719	
40.96	0.24627797903520038	0.03694169685528006	
41.32	0.25163778551689325	0.03774566782753399	
41.67	0.25629656883357904	0.03844448532503685	
41.96	0.2551617459744485	0.038274261896167276	
42.38	0.24855233520360778	0.037282850280541166	
42.69	0.2534985439554421	0.03802478159331631	
42.95	0.25515051712737513	0.03827257756910627	
43.19	0.25538027712112654	0.03830704156816898	
43.49	0.25363679727311467	0.0380455195909672	
43.87	0.25378933453302766	0.038068400179954144	
44.28	0.2554752707486663	0.03832129061229995	
44.69	0.2479595275518894	0.03719392913278341	
44.92	0.24584433710954032	0.036876650566431045	
45.2	0.24251083738310344	0.03637662560746552	
45.53	0.243026064695349	0.036453909704302345	
45.88	0.23823199290285935	0.0357347989354289	
46.26	0.2400137141811809	0.036002057127177134	
46.56	0.2425061030599768	0.036375915458996516	
46.87	0.24256126571921888	0.03638418985788283	
47.21	0.2451266994944994	0.036769004924174904	
47.43	0.2450680911035919	0.036760213665538784	
47.72	0.2426367624455656	0.03639551436683484	
47.97	0.23735206254163171	0.03560280938124476	
48.26	0.23696768534651563	0.03554515280197734	
48.54	0.24394127125076373	0.03659119068761456	
48.88	0.24452544018186595	0.03667881602727989	
49.19	0.24554214776774286	0.036831322165161426	
49.42	0.240903957148553	0.03613559357228295	
49.77	0.24302367538901543	0.03645355130835231	
50.13	0.2431188945934478	0.03646783418901717	
50.46	0.24203562770590642	0.03630534415588596	
50.72	0.2448329977066516	0.036724949655997735	
50.93	0.24814366719766787	0.03722155007965018	
51.37	0.24934461472576808	0.03740169220886521	
51.7	0.2485481560152231	0.03728222340228346	
52.06	0.24484238903138072	0.036726358354707105	
52.31	0.2440769471644449	0.036611542074666735	
52.65	0.2436814928998671	0.03655222393498006	
52.95	0.24482867257031757	0.03672430088554764	
53.25	0.23870049923230496	0.035805074884845745	
53.53	0.2404581231357875	0.03606871847036812	
53.89	0.2359395414362102	0.03539093121543153	
54.16	0.24169883422305585	0.036254825133458374	
54.42	0.24614553768707187	0.03692183065306078	
54.6	0.23755391351944385	0.03563308702791658	
54.91	0.23509338331660015	0.03526400749749002	
55.2	0.23224294253576355	0.034836441380364534	
55.45	0.23722551509387083	0.035583827264080624	
55.64	0.2377252022042585	0.035658780330638774	
56.03	0.24153710945051315	0.03623056641757697	
56.24	0.24835862814969958	0.037253794222454936	
56.63	0.2517765540438145	0.03776648310657217	
56.94	0.25233483224148684	0.03785022483622302	
57.16	0.25061838792673335	0.03759275818901	
57.42	0.2548341285121631	0.03822511927682446	
57.7	0.2589496960689348	0.03884245441034022	
58.06	0.2560217796559351	0.03840326694839026	
58.4	0.2568999231541026	0.038534988473115386	
58.78	0.25728059805281467	0.038592089707922196	
59.23	0.26185295650205176	0.03927794347530776	
59.58	0.259844795689234	0.0389767193533851	
59.94	0.26145365202119464	0.039218047803179196	
60.16	0.25646146756486987	0.03846922013473048	
60.51	0.25132428281756747	0.03769864242263512	
60.78	0.25381202441170614	0.03807180366175592	
61.01	0.2515952784902298	0.03773929177353447	
61.31	0.2519888216281582	0.03779832324422373	
61.56	0.24639422212148557	0.036959133318222835	
61.85	0.245079952633057	0.03676199289495855	
62.18	0.2438224954772586	0.03657337432158879	
62.42	0.23870883063548892	0.03580632459532334	
62.68	0.24042177926830893	0.03606326689024634	
62.86	0.2369054500691805	0.03553581751037708	
63.13	0.23891333433120923	0.035837000149681386	
63.33	0.23672267685181056	0.035508401527771585	
63.61	0.23309443368275717	0.03496416505241357	
63.83	0.24167025859503632	0.036250538789255445	
64.13	0.24290625369982508	0.03643593805497376	
64.47	0.2423394346565912	0.036350915198488674	
64.79	0.2400533734010985	0.036008006010164774	
65.17	0.2373599010455955	0.035603985156839324	
65.44	0.23541787432803313	0.035312681149204966	
65.7	0.24275186338451546	0.036412779507677316	
65.99	0.247820294897764	0.037173044234664596	
66.17	0.24990685042210928	0.03748602756331639	
66.59	0.256338318583015	0.03845074778745224	
66.91	0.25265759587898706	0.03789863938184806	
67.14	0.25647532398001816	0.03847129859700272	
67.37	0.2546057176503828	0.03819085764755742	
67.63	0.2500851438615467	0.037512771579232	
67.82	0.24729416091512352	0.03709412413726853	
68.24	0.24233187010185991	0.036349780515278984	
68.53	0.24172334630691528	0.03625850194603729	
68.84	0.2410948699728838	0.036164230495932564	
69.18	0.2422832545794301	0.03634248818691451	
69.37	0.2563903347639806	0.03845855021459709	
69.67	0.2487758174622196	0.03731637261933294	
69.92	0.24552000497917442	0.036828000746876165	
70.15	0.24441065417522734	0.0366615981262841	
70.4	0.2464571450245551	0.03696857175368326	
70.66	0.24582510849325043	0.036873766273987564	
70.91	0.2505553424703995	0.03758330137055992	
71.15	0.24105909673385395	0.03615886451007809	
71.46	0.24091472783194495	0.03613720917479174	
71.95	0.2366984621919997	0.03550476932879995	
72.19	0.23389341184979381	0.035084011777469074	
72.43	0.24093672588362183	0.036140508882543276	
72.63	0.24125491828148188	0.03618823774222228	
72.9	0.24104885685317656	0.036157328527976484	
73.14	0.23991548263019946	0.03598732239452992	
73.43	0.24109447891242813	0.03616417183686422	
73.63	0.24366300598574409	0.03654945089786161	
73.91	0.24302215426801838	0.036453323140202755	
74.12	0.24098438366451358	0.03614765754967703	
74.39	0.23532930086345152	0.03529939512951773	
74.73	0.22431954498462944	0.03364793174769441	
75.03	0.22865671259800663	0.03429850688970099	
75.27	0.23024787791665982	0.034537181687498975	
75.47	0.23364403849044701	0.03504660577356705	
75.74	0.22974519463415616	0.03446177919512342	
76.05	0.23088926814204863	0.03463339022130729	
76.28	0.23811132624048073	0.03571669893607211	
76.47	0.2373801168231736	0.03560701752347604	
76.65	0.23856801923091692	0.03578520288463754	
76.89	0.23969312523825917	0.03595396878573887	
77.22	0.24321002592083327	0.03648150388812499	
77.49	0.23982181175860512	0.03597327176379077	
77.76	0.2349998783779009	0.03524998175668513	
77.94	0.2375599763804316	0.03563399645706474	
78.2	0.24285568591330745	0.03642835288699611	
78.64	0.24961168609212275	0.03744175291381841	
78.82	0.24662841840550756	0.03699426276082613	
79.12	0.2533818710503065	0.03800728065754597	
79.35	0.25356996639094126	0.03803549495864119	
79.69	0.25375644357073074	0.03806346653560961	
