depth_top	depth_bot	duration	dur_unc
126.7	126.95	1.0	0.01
126.95	127.15	1.0	0.01
127.15	127.375	1.0	0.01
127.375	127.6	1.0	0.01
127.6	127.875	1.0	0.01
127.875	128.075	1.0	0.01
128.075	128.275	1.0	0.01
128.275	128.5	1.0	0.01
128.5	128.775	1.0	0.01
128.775	128.975	1.0	0.01
128.975	129.15	1.0	0.01
129.15	129.35	1.0	0.01
129.35	129.6	1.0	0.01
129.6	129.85	1.0	0.01
129.85	130.075	1.0	0.01
130.075	130.275	1.0	0.01
130.275	130.475	1.0	0.01
130.475	130.725	1.0	0.01
130.725	130.975	1.0	0.01
130.975	131.15	1.0	0.01
131.15	131.375	1.0	0.01
131.375	131.675	1.0	0.01
131.675	131.875	1.0	0.01
131.875	132.125	1.0	0.01
132.125	132.375	1.0	0.01
132.375	132.6	1.0	0.01
132.6	132.8	1.0	0.01
132.8	133.025	1.0	0.01
133.025	133.3	1.0	0.01
133.3	133.55	1.0	0.01
133.55	133.75	1.0	0.01
133.75	133.975	1.0	0.01
133.975	134.25	1.0	0.01
134.25	134.525	1.0	0.01
134.525	134.75	1.0	0.01
134.75	134.95	1.0	0.01
134.95	135.15	1.0	0.01
135.15	135.375	1.0	0.01
135.375	135.6	1.0	0.01
135.6	135.8	1.0	0.01
135.8	136.0	1.0	0.01
136.0	136.325	1.0	0.01
136.325	136.55	1.0	0.01
136.55	136.875	1.0	0.01
136.875	137.075	1.0	0.01
137.075	137.325	1.0	0.01
137.325	137.575	1.0	0.01
137.575	137.775	1.0	0.01
137.775	137.975	1.0	0.01
137.975	138.175	1.0	0.01
138.175	138.35	1.0	0.01
138.35	138.6	1.0	0.01
138.6	138.8	1.0	0.01
138.8	139.025	1.0	0.01
139.025	139.225	1.0	0.01
139.225	139.45	1.0	0.01
139.45	139.675	1.0	0.01
139.675	139.875	1.0	0.01
139.875	140.125	1.0	0.01
140.125	140.3	1.0	0.01
140.3	140.5	1.0	0.01
140.5	140.7	1.0	0.01
140.7	140.9	1.0	0.01
140.9	141.125	1.0	0.01
141.125	141.35	1.0	0.01
141.35	141.575	1.0	0.01
141.575	141.775	1.0	0.01
141.775	142.025	1.0	0.01
142.025	142.225	1.0	0.01
142.225	142.425	1.0	0.01
142.425	142.625	1.0	0.01
142.625	142.9	1.0	0.01
142.9	143.125	1.0	0.01
143.125	143.35	1.0	0.01
143.35	143.55	1.0	0.01
143.55	143.825	1.0	0.01
143.825	144.05	1.0	0.01
144.05	144.25	1.0	0.01
144.25	144.45	1.0	0.01
144.45	144.675	1.0	0.01
144.675	144.9	1.0	0.01
144.9	145.15	1.0	0.01
145.15	145.425	1.0	0.01
145.425	145.625	1.0	0.01
145.625	145.8	1.0	0.01
145.8	146.025	1.0	0.01
146.025	146.275	1.0	0.01
146.275	146.475	1.0	0.01
146.475	146.775	1.0	0.01
146.775	147.0	1.0	0.01
147.0	147.2	1.0	0.01
147.2	147.425	1.0	0.01
147.425	147.625	1.0	0.01
147.625	147.875	1.0	0.01
147.875	148.1	1.0	0.01
148.1	148.3	1.0	0.01
148.3	148.5	1.0	0.01
148.5	148.725	1.0	0.01
148.725	149.0	1.0	0.01
149.0	149.225	1.0	0.01
149.225	149.475	1.0	0.01
149.475	149.675	1.0	0.01
149.675	149.875	1.0	0.01
149.875	150.2	1.0	0.01
150.2	150.4	1.0	0.01
150.4	150.6	1.0	0.01
150.6	150.875	1.0	0.01
150.875	151.1	1.0	0.01
151.1	151.3	1.0	0.01
151.3	151.65	1.0	0.01
151.65	151.85	1.0	0.01
151.85	152.025	1.0	0.01
152.025	152.225	1.0	0.01
152.225	152.55	1.0	0.01
152.55	152.775	1.0	0.01
152.775	153.0	1.0	0.01
153.0	153.225	1.0	0.01
153.225	153.475	1.0	0.01
153.475	153.675	1.0	0.01
153.675	153.925	1.0	0.01
153.925	154.15	1.0	0.01
154.15	154.375	1.0	0.01
154.375	154.575	1.0	0.01
154.575	154.8	1.0	0.01
154.8	155.0	1.0	0.01
155.0	155.3	1.0	0.01
155.3	155.525	1.0	0.01
155.525	155.725	1.0	0.01
155.725	156.075	1.0	0.01
156.075	156.325	1.0	0.01
156.325	156.55	1.0	0.01
156.55	156.775	1.0	0.01
156.775	156.975	1.0	0.01
156.975	157.2	1.0	0.01
157.2	157.425	1.0	0.01
157.425	157.625	1.0	0.01
157.625	157.925	1.0	0.01
157.925	158.175	1.0	0.01
158.175	158.45	1.0	0.01
158.45	158.7	1.0	0.01
158.7	158.925	1.0	0.01
158.925	159.15	1.0	0.01
159.15	159.325	1.0	0.01
159.325	159.55	1.0	0.01
159.55	159.825	1.0	0.01
159.825	160.0	1.0	0.01
160.0	160.2	1.0	0.01
160.2	160.4	1.0	0.01
160.4	160.625	1.0	0.01
160.625	160.925	1.0	0.01
160.925	161.1	1.0	0.01
161.1	161.3	1.0	0.01
161.3	161.475	1.0	0.01
161.475	161.675	1.0	0.01
161.675	161.875	1.0	0.01
161.875	162.05	1.0	0.01
162.05	162.225	1.0	0.01
162.225	162.4	1.0	0.01
162.4	162.575	1.0	0.01
162.575	162.925	1.0	0.01
162.925	163.15	1.0	0.01
163.15	163.35	1.0	0.01
163.35	163.575	1.0	0.01
163.575	163.8	1.0	0.01
163.8	164.0	1.0	0.01
164.0	164.2	1.0	0.01
164.2	164.4	1.0	0.01
164.4	164.575	1.0	0.01
164.575	164.8	1.0	0.01
164.8	165.025	1.0	0.01
165.025	165.225	1.0	0.01
165.225	165.425	1.0	0.01
165.425	165.6	1.0	0.01
165.6	165.825	1.0	0.01
165.825	166.125	1.0	0.01
166.125	166.325	1.0	0.01
166.325	166.525	1.0	0.01
166.525	166.7	1.0	0.01
166.7	167.0	1.0	0.01
167.0	167.225	1.0	0.01
167.225	167.425	1.0	0.01
167.425	167.625	1.0	0.01
167.625	167.875	1.0	0.01
167.875	168.075	1.0	0.01
168.075	168.3	1.0	0.01
168.3	168.5	1.0	0.01
168.5	168.775	1.0	0.01
168.775	169.025	1.0	0.01
169.025	169.25	1.0	0.01
169.25	169.45	1.0	0.01
169.45	169.675	1.0	0.01
169.675	169.85	1.0	0.01
169.85	170.075	1.0	0.01
170.075	170.3	1.0	0.01
170.3	170.525	1.0	0.01
170.525	170.85	1.0	0.01
170.85	171.025	1.0	0.01
171.025	171.25	1.0	0.01
171.25	171.425	1.0	0.01
171.425	171.625	1.0	0.01
171.625	171.85	1.0	0.01
171.85	172.05	1.0	0.01
172.05	172.25	1.0	0.01
172.25	172.45	1.0	0.01
172.45	172.65	1.0	0.01
172.65	172.875	1.0	0.01
172.875	173.125	1.0	0.01
173.125	173.35	1.0	0.01
173.35	173.65	1.0	0.01
173.65	173.875	1.0	0.01
173.875	174.075	1.0	0.01
174.075	174.25	1.0	0.01
174.25	174.45	1.0	0.01
174.45	174.65	1.0	0.01
174.65	174.9	1.0	0.01
174.9	175.125	1.0	0.01
175.125	175.325	1.0	0.01
175.325	175.525	1.0	0.01
175.525	175.725	1.0	0.01
175.725	175.975	1.0	0.01
175.975	176.175	1.0	0.01
176.175	176.375	1.0	0.01
176.375	176.6	1.0	0.01
176.6	176.8	1.0	0.01
176.8	177.0	1.0	0.01
177.0	177.2	1.0	0.01
177.2	177.425	1.0	0.01
177.425	177.675	1.0	0.01
177.675	177.85	1.0	0.01
177.85	178.025	1.0	0.01
178.025	178.25	1.0	0.01
178.25	178.45	1.0	0.01
178.45	178.725	1.0	0.01
178.725	179.0	1.0	0.01
179.0	179.25	1.0	0.01
179.25	179.4	1.0	0.01
179.4	179.6	1.0	0.01
179.6	179.8	1.0	0.01
179.8	180.0	1.0	0.01
180.0	180.175	1.0	0.01
180.175	180.375	1.0	0.01
180.375	180.55	1.0	0.01
180.55	180.75	1.0	0.01
180.75	180.925	1.0	0.01
180.925	181.125	1.0	0.01
181.125	181.325	1.0	0.01
181.325	181.525	1.0	0.01
181.525	181.775	1.0	0.01
181.775	181.975	1.0	0.01
181.975	182.175	1.0	0.01
182.175	182.375	1.0	0.01
182.375	182.575	1.0	0.01
182.575	182.825	1.0	0.01
182.825	183.05	1.0	0.01
183.05	183.225	1.0	0.01
183.225	183.45	1.0	0.01
183.45	183.65	1.0	0.01
183.65	183.925	1.0	0.01
183.925	184.15	1.0	0.01
184.15	184.325	1.0	0.01
184.325	184.625	1.0	0.01
184.625	184.825	1.0	0.01
184.825	185.0	1.0	0.01
185.0	185.2	1.0	0.01
185.2	185.375	1.0	0.01
185.375	185.625	1.0	0.01
185.625	185.85	1.0	0.01
185.85	186.025	1.0	0.01
186.025	186.225	1.0	0.01
186.225	186.45	1.0	0.01
186.45	186.725	1.0	0.01
186.725	186.925	1.0	0.01
186.925	187.1	1.0	0.01
187.1	187.325	1.0	0.01
187.325	187.6	1.0	0.01
187.6	187.8	1.0	0.10000000000000009
187.8	188.0	1.0	0.041421356237310025
188.0	188.2	1.0	0.03178372451957978
188.2	188.475	1.0	0.026794919243110282
188.475	188.65	1.0	0.02360679774997987
188.65	188.875	1.0	0.02134217652834014
188.875	189.05	1.0	0.01962615682813995
189.05	189.35	1.0	0.018267581368159647
189.35	189.55	1.0	0.01715728752538004
189.55	189.75	1.0	0.016227766016840395
189.75	189.95	1.0	0.015434713018699586
189.95	190.2	1.0	0.014747682478239987
190.2	190.4	1.0	0.014144966032620054
190.4	190.6	1.0	0.013610611130990158
190.6	190.8	1.0	0.013132595943349923
