#Includes Ikumi DF-EDC99 tiepoints from Fujita et al. 2015
depth1	depth2	reference
12.11	11.26	Fujita2015
12.55	11.68	Fujita2015
19.55	18.9	Fujita2015
21.09	20.38	Fujita2015
22.03	21.41	Fujita2015
22.89	22.38	Fujita2015
29.59	28.92	Fujita2015
36.87	36.68	Fujita2015
37.19	37.08	Fujita2015
37.41	37.4	Fujita2015
37.91	37.83	Fujita2015
39.05	38.96	Fujita2015
60.21	60.39	Fujita2015
63.53	63.72	Fujita2015
65.15	65.45	Fujita2015
68.95	69.21	Fujita2015
73.43	73.78	Fujita2015
74.65	75.13	Fujita2015
75.65	76.12	Fujita2015
76.71	77.21	Fujita2015
77.87	78.35	Fujita2015
87.39	88.11	Fujita2015
96.85	97.65	Fujita2015
99.73	100.48	Fujita2015
119.49	120.82	Fujita2015
121.99	123.36	Fujita2015
125.01	126.37	Fujita2015
130.53	131.76	Fujita2015
133.56	134.86	Fujita2015
140.02	141.33	Fujita2015
141.28	142.59	Fujita2015
151.32	152.69	Fujita2015
156.56	157.93	Fujita2015
159.96	161.33	Fujita2015
169.26	171.08	Fujita2015
174.5	176.53	Fujita2015
185.82	188.23	Fujita2015
189.66	191.89	Fujita2015
190.08	192.41	Fujita2015
198.54	201.1	Fujita2015
208.54	211.26	Fujita2015
209.74	212.41	Fujita2015
212.94	215.7	Fujita2015
213.82	216.5	Fujita2015
215.78	218.53	Fujita2015
218.8	221.54	Fujita2015
232.56	235.57	Fujita2015
234.26	237.29	Fujita2015
243.12	246.26	Fujita2015
249.1	252.32	Fujita2015
251.24	254.38	Fujita2015
259.32	262.59	Fujita2015
260.54	263.88	Fujita2015
263.02	266.37	Fujita2015
264.0	267.44	Fujita2015
270.38	274.03	Fujita2015
276.98	280.43	Fujita2015
283.04	286.39	Fujita2015
283.52	286.91	Fujita2015
289.98	293.17	Fujita2015
302.36	304.72	Fujita2015
303.52	305.7	Fujita2015
304.28	306.42	Fujita2015
305.52	307.74	Fujita2015
306.36	308.71	Fujita2015
308.48	310.71	Fujita2015
310.94	312.81	Fujita2015
312.7	314.57	Fujita2015
313.64	315.48	Fujita2015
317.3	319.0	Fujita2015
318.58	320.19	Fujita2015
320.92	322.43	Fujita2015
321.94	323.26	Fujita2015
322.39	323.65	Fujita2015
325.14	326.35	Fujita2015
338.52	339.14	Fujita2015
339.26	339.87	Fujita2015
342.36	342.6	Fujita2015
342.66	342.91	Fujita2015
343.58	343.8	Fujita2015
344.76	344.79	Fujita2015
348.54	348.49	Fujita2015
349.92	349.66	Fujita2015
350.62	350.37	Fujita2015
352.82	352.45	Fujita2015
371.92	371.46	Fujita2015
372.1	371.64	Fujita2015
379.32	379.46	Fujita2015
384.12	384.93	Fujita2015
385.16	385.99	Fujita2015
385.9	386.77	Fujita2015
387.26	388.27	Fujita2015
388.0	388.99	Fujita2015
389.36	390.31	Fujita2015
390.24	391.15	Fujita2015
391.28	392.35	Fujita2015
392.96	394.31	Fujita2015
397.78	399.69	Fujita2015
398.24	400.14	Fujita2015
400.26	402.31	Fujita2015
401.96	404.59	Fujita2015
402.48	405.1	Fujita2015
404.1	406.4	Fujita2015
405.36	407.65	Fujita2015
407.6	409.95	Fujita2015
415.38	417.89	Fujita2015
416.34	418.86	Fujita2015
416.98	419.63	Fujita2015
424.1	426.79	Fujita2015
424.86	427.5	Fujita2015
425.1	427.79	Fujita2015
425.9	428.7	Fujita2015
426.38	429.21	Fujita2015
427.12	429.97	Fujita2015
431.12	434.31	Fujita2015
431.94	435.16	Fujita2015
438.08	441.82	Fujita2015
438.9	442.91	Fujita2015
439.2	443.38	Fujita2015
439.58	443.91	Fujita2015
450.54	455.92	Fujita2015
451.5	457.02	Fujita2015
453.98	459.74	Fujita2015
478.96	488.79	Fujita2015
481.48	491.69	Fujita2015
486.08	496.84	Fujita2015
494.64	506.3	Fujita2015
499.18	511.4	Fujita2015
514.66	528.65	Fujita2015
517.6	532.1	Fujita2015
521.18	536.14	Fujita2015
533.86	550.34	Fujita2015
535.54	552.33	Fujita2015
540.14	557.82	Fujita2015
541.38	559.01	Fujita2015
542.14	560.18	Fujita2015
544.76	562.96	Fujita2015
546.38	564.83	Fujita2015
547.28	565.86	Fujita2015
557.64	577.85	Fujita2015
559.7	580.27	Fujita2015
560.03	580.68	Fujita2015
561.32	582.17	Fujita2015
564.38	585.87	Fujita2015
565.16	586.83	Fujita2015
567.46	589.58	Fujita2015
567.86	590.0	Fujita2015
569.88	592.29	Fujita2015
576.08	600.65	Fujita2015
578.92	603.78	Fujita2015
579.34	604.21	Fujita2015
580.58	605.68	Fujita2015
583.96	609.48	Fujita2015
607.01	635.89	Fujita2015
613.16	643.53	Fujita2015
615.78	646.66	Fujita2015
616.08	646.95	Fujita2015
626.52	659.48	Fujita2015
636.4	671.04	Fujita2015
637.44	672.2	Fujita2015
645.2	681.41	Fujita2015
645.92	682.43	Fujita2015
660.06	698.7	Fujita2015
660.78	699.8	Fujita2015
661.84	701.19	Fujita2015
666.32	706.27	Fujita2015
668.68	708.95	Fujita2015
671.06	711.59	Fujita2015
671.56	712.32	Fujita2015
671.86	712.9	Fujita2015
673.22	714.22	Fujita2015
673.7	714.85	Fujita2015
674.77	716.05	Fujita2015
675.12	716.44	Fujita2015
675.4	716.77	Fujita2015
676.62	718.25	Fujita2015
677.18	718.91	Fujita2015
677.88	719.58	Fujita2015
679.58	721.68	Fujita2015
682.96	725.68	Fujita2015
684.16	727.11	Fujita2015
685.6	728.99	Fujita2015
689.08	733.04	Fujita2015
689.34	733.31	Fujita2015
690.88	735.07	Fujita2015
691.12	735.39	Fujita2015
691.3	735.56	Fujita2015
692.8	737.26	Fujita2015
693.74	738.29	Fujita2015
694.74	739.62	Fujita2015
698.66	743.76	Fujita2015
699.02	744.19	Fujita2015
700.62	745.81	Fujita2015
700.82	746.09	Fujita2015
