600.01	22.58
600.03	17.97
600.05	19.73
600.0700000000001	18.84
600.09	17.39
600.11	18.07
600.13	20.24
600.15	23.17
600.17	22.98
600.1900000000001	23.26
600.21	23.13
600.23	24.32
600.25	23.37
600.27	21.26
600.29	22.98
600.3099999999999	23.48
600.33	24.05
600.35	22.59
600.37	21.18
600.39	19.82
600.41	21.05
600.43	19.35
600.45	18.28
600.47	18.79
600.49	19.22
600.51	20
600.53	21.1
600.55	21.29
600.5700000000001	21.81
600.59	20.52
600.61	21.23
600.63	19.61
600.65	19.43
600.67	18.63
600.6900000000001	18.59
600.71	21.6
600.73	24.22
600.75	23.65
600.77	23.82
600.79	22.2
600.8099999999999	20.86
600.83	19.78
600.85	18
600.87	16.01
600.89	14.89
600.91	17.45
600.9299999999999	17.96
600.95	19.6
600.97	21.18
600.99	20.66
601.01	20.03
601.03	18.97
601.05	18.46
601.0700000000001	15.95
601.09	18.32
601.11	19.53
601.13	21.92
601.15	20.89
601.17	18.61
601.1900000000001	18.03
601.21	17.65
601.23	17.27
601.25	16.94
601.27	18.52
601.29	20.39
601.3099999999999	19.58
601.33	20.66
601.35	20.11
601.37	19.67
601.39	18.13
601.41	19.03
601.4299999999999	20.18
601.45	20.06
601.47	19.99
601.49	18.89
601.51	18.56
601.53	15.41
601.55	16.82
601.5700000000001	16.07
601.59	17
601.61	17.57
601.63	19.17
601.65	19.36
601.67	21.35
601.6900000000001	20.18
601.71	18.96
601.73	19.95
601.75	22
601.77	20.63
601.79	20.26
601.8099999999999	19.96
601.83	20.35
601.85	19.27
601.87	19.68
601.89	20.28
601.91	20.75
601.9299999999999	19.51
601.95	17.62
601.97	18.59
601.99	17.86
602.01	16.86
602.03	16.01
602.05	14.58
602.0700000000001	17.6
602.09	20.97
602.11	22.6
602.13	23.95
602.15	21.42
602.17	20.46
602.2	17.38
602.22	20.37
602.24	19.59
602.26	19.91
602.28	20.3
602.3	21.01
602.3200000000001	21.77
602.34	22.61
602.36	20.25
602.38	21.32
602.4	23.64
602.42	17.29
602.4400000000001	19.34
602.46	16.11
602.48	15.91
602.5	18.07
602.52	19.73
602.54	18.29
602.5599999999999	19.96
602.58	21.55
602.6	22.46
602.62	26.98
602.64	22.84
602.66	23.48
602.68	23.25
602.7	21.81
602.72	20.1
602.74	21.48
602.76	22.9
602.78	22.75
602.8	21.54
602.8200000000001	21.6
602.84	20.02
602.86	19.4
602.88	19.81
602.9	19.23
602.92	22.09
602.9400000000001	23.76
602.96	23.26
602.98	23.53
603	25.05
603.02	40.33
603.04	43.09
603.0599999999999	31.64
603.08	22.58
603.1	20.84
603.12	20.56
603.14	20.05
603.16	19.67
603.1799999999999	20.89
603.2	20.25
603.22	19.85
603.24	19.71
603.26	19.65
603.28	19.3
603.3	19.1
603.3200000000001	20.33
603.34	22.58
603.36	21.73
603.38	20.5
603.4	20.56
603.42	19.67
603.4400000000001	19.26
603.46	18.5
603.48	19.02
603.5	20.46
603.52	18.36
603.54	17.37
603.5599999999999	19.04
603.58	17.89
603.6	17.95
603.62	14.82
603.64	20.21
603.66	15.72
603.6799999999999	20.21
603.7	20.4
603.72	19.61
603.74	17.48
603.76	16.67
603.78	18.2
603.8	18.1
603.8200000000001	19.5
603.84	19.16
603.86	19.56
603.88	18.7
603.9	18.77
603.92	18.56
603.9400000000001	17.68
603.96	17.31
603.98	17.78
604	21.12
604.02	22.05
604.04	21.39
604.0599999999999	20.72
604.08	21.03
604.1	18.91
604.12	20.25
604.14	21.14
604.16	20.83
604.1799999999999	21.4
604.2	20.89
604.22	18.16
604.24	17.31
604.26	17.6
604.28	18.68
604.3	19.2
604.3200000000001	18.57
604.34	18.24
604.36	20.27
604.38	20.94
604.4	19.52
604.42	18.75
604.4400000000001	17.57
604.46	16.78
604.48	16.85
604.5	18.04
604.52	20.07
604.54	21.89
604.5599999999999	20.98
604.58	21.28
604.6	19.85
604.62	19.91
604.66	18.57
604.6799999999999	18.35
604.7	21.5
604.72	18.97
604.74	20.43
604.76	21.06
604.78	19.19
604.8	19.77
604.8200000000001	22.14
604.84	19.67
604.86	18.91
604.88	17.84
604.9	17.15
604.92	18.42
604.9400000000001	18.56
604.96	17.15
604.98	18.77
605	19.41
605.02	18.47
605.04	19.5
605.0599999999999	20.05
605.08	21.81
605.1	21.54
605.12	19.08
605.14	20.95
605.16	21.29
605.18	18.84
605.2	18.56
605.22	19.89
605.24	20.46
605.26	21.67
605.28	21.05
605.3	20.08
605.3200000000001	18.57
605.34	18.53
605.36	18.69
605.38	19.29
605.4	19.79
605.42	20.53
605.4400000000001	17.57
605.46	16.46
605.48	19.2
605.5	17.91
605.52	18.59
605.54	18.8
605.5599999999999	19.3
605.58	18.82
605.6	20.62
605.62	21.07
605.64	21.03
605.66	19.8
605.68	20.32
605.7	20.97
605.72	19.26
605.74	20.12
605.76	19.84
605.78	19.95
605.8	18.11
605.8200000000001	19.36
605.84	18.9
605.86	17.91
605.88	17.69
605.9	16.79
605.92	15.17
605.9400000000001	15.1
605.96	17.02
605.98	19.71
606	19.08
606.02	17.63
606.04	18.27
606.0599999999999	18.39
606.08	18.76
606.1	19.39
606.12	18.58
606.14	18.05
606.16	19.05
606.1799999999999	18.3
606.2	19.35
606.22	18.44
606.24	17.3
606.26	16.81
606.28	19.24
606.3	20.83
606.3200000000001	19.93
606.34	19.76
606.36	19.49
606.38	19.64
606.4	19.74
606.42	19.84
606.4400000000001	18.82
606.46	18.21
606.48	18.08
606.5	19.84
606.52	18.13
606.54	18.96
606.5599999999999	18.78
606.58	20.07
606.6	22.08
606.62	21.62
606.64	19.34
606.66	18.47
606.6799999999999	16.86
606.7	16.07
606.72	15.51
606.74	17.42
606.76	17.54
606.78	17.31
606.8	19.59
606.8200000000001	19.72
606.84	18.96
606.86	18.68
606.88	18.99
606.9	21.25
606.92	19.85
606.9400000000001	19.83
606.96	19.61
607	39.67
607.02	19.52
607.04	19.35
607.0599999999999	20.27
607.08	18.94
607.1	19.09
607.12	21.28
607.14	20.76
607.16	19.04
607.1799999999999	22.86
607.2	20.53
607.22	21.46
607.24	21.23
607.26	18.15
607.28	19.85
607.3	19.98
607.3200000000001	19.57
607.34	21.26
607.36	21.4
607.38	21.88
607.4	22.93
607.42	19.97
607.4400000000001	18.33
607.46	18
607.48	17.55
607.5	18.17
607.52	20.71
607.54	18.84
607.5599999999999	15.92
607.58	20.76
607.6	19.87
607.62	18.73
607.64	18.98
607.66	19.02
607.6799999999999	18.99
607.7	20.32
607.72	19.08
607.74	16.68
607.76	18.26
607.78	18.05
607.8	17.51
607.8200000000001	18.21
607.84	17.64
607.86	16.72
607.88	18.02
607.9	19.62
607.92	20.59
607.9400000000001	19.66
607.96	19.77
607.98	18.86
608	19.79
608.02	21.21
608.04	21.29
608.0599999999999	20.91
608.08	17.54
608.1	18.04
608.12	18.18
608.14	19.8
608.16	18.44
608.18	19.61
608.2	18.05
608.22	19.16
608.24	20.24
608.26	20.39
608.28	20.91
608.3	19.29
608.3200000000001	18.38
608.34	19.89
608.36	20.3
608.38	18.83
608.4	18.03
608.42	17.17
608.4400000000001	16.6
608.46	16.7
608.48	17.32
608.5	18.7
608.52	19.52
608.54	18.98
608.5599999999999	19.97
608.58	18.92
608.6	19.81
608.62	17.43
608.64	15.04
608.66	14.2
608.6799999999999	17.15
608.7	21.25
608.72	21.94
608.74	21.16
608.76	19.37
608.78	18.53
608.8	17.41
608.8200000000001	16.81
608.84	15.96
608.86	17.11
608.88	16.33
608.9	19.04
608.92	20.37
608.9400000000001	18.66
608.96	20.58
608.98	20.24
609	17.95
609.02	16.61
609.04	16.86
609.0599999999999	18.24
609.08	19.49
609.1	19.43
609.12	15.79
609.14	14.46
609.16	11.83
609.1799999999999	11.85
609.2	15.3
609.22	16.06
609.24	15.71
609.26	16.85
609.28	18.43
609.3	18.77
609.3200000000001	18.09
609.34	21.66
609.36	20.41
609.38	17.44
609.4	17.51
609.41	15.83
609.4299999999999	18.14
609.45	22.26
609.47	20.75
609.49	20.21
609.51	18.67
609.53	17.1
609.55	15.88
609.5700000000001	18.27
609.59	17.45
609.61	19.78
609.63	21.58
609.65	18.43
609.67	21.19
609.6900000000001	19.84
609.71	16.97
609.73	16.15
609.75	16.76
609.77	16.31
609.79	17.38
609.8099999999999	17.15
609.83	20.2
609.85	21.82
609.87	20.44
609.89	19.32
609.91	19.17
609.9299999999999	17.7
609.95	17.23
609.97	17.79
609.99	16.43
610.01	15.29
610.03	15.51
610.05	19.92
610.0700000000001	20.34
610.09	20.68
610.11	20.48
610.13	17.37
610.15	18.19
610.17	18.92
610.1900000000001	20.79
610.21	18.45
610.23	19.29
610.25	18.25
610.27	18.91
610.29	20.61
610.3099999999999	21.52
610.33	22.07
610.35	21.84
610.37	20.33
610.39	20.08
610.41	22.19
610.43	33.75
610.45	54.66
610.47	54.13
610.49	33.3
610.51	23.42
610.53	20.41
610.55	19.99
610.5700000000001	20.68
610.59	20.29
610.61	19.2
610.63	19.02
610.65	19.64
610.67	17.53
610.6900000000001	18.35
610.71	19.1
610.73	17.64
610.75	19.48
610.77	18.48
610.79	17.2
610.8099999999999	17.92
610.83	15.36
610.85	18.31
610.87	17.51
610.89	16.71
610.91	18.25
610.9299999999999	17.7
610.95	17.81
610.97	17.24
610.99	18.14
611.01	17.25
611.03	17.64
611.05	18.32
611.0700000000001	18.9
611.09	18.63
611.11	18.97
611.13	16.35
611.15	19.94
611.17	20.22
611.1900000000001	19.23
611.21	18.07
611.23	17.23
611.25	18.59
611.27	19
611.29	21.33
611.3099999999999	20.79
611.33	19.04
611.35	18.58
611.37	18.74
611.39	16.85
611.41	17.01
611.4299999999999	17.22
611.45	17.16
611.47	15
611.49	14.97
611.51	15.16
611.53	14.85
611.55	15.83
611.5700000000001	15.34
611.59	17.95
611.61	19.29
611.63	19.41
611.65	19.14
611.6799999999999	37.92
611.7	16.99
611.72	18.26
611.74	19.47
611.76	19.88
611.78	20.83
611.8	20.82
611.8200000000001	19.07
611.84	19.23
611.86	19.31
611.88	17.07
611.9	18.48
611.92	19.26
611.9400000000001	17.05
611.96	18.77
611.98	20.94
612	17.48
612.02	17.12
612.04	18.84
612.0599999999999	18.31
612.08	19.84
612.1	20.37
612.12	22.19
612.14	22.59
612.16	22.92
612.1799999999999	20.76
612.2	20.14
612.22	18.76
612.24	17.7
612.26	17.68
612.28	17.32
612.3	13.79
612.3200000000001	17.37
612.34	19.37
612.36	18.74
612.38	19.22
612.4	18.7
612.42	17.55
612.4400000000001	18.02
612.46	17.9
612.48	17.77
612.5	18.54
612.52	18.72
612.54	17.06
612.5599999999999	17.84
612.58	18.98
612.6	19.95
612.62	20.4
612.64	21.71
612.66	19.67
612.6799999999999	19.22
612.7	20.56
612.72	17.55
612.74	18.19
612.76	18.37
612.78	18.38
612.8	18.51
612.8200000000001	19.26
612.84	18.81
612.86	20.44
612.88	18.91
612.9	19.45
612.92	19.84
612.9400000000001	19.31
612.96	19.27
612.98	19.56
613	19.65
613.02	16.9
613.04	18.64
613.0599999999999	18.21
613.08	15.42
613.1	17.55
613.12	16.58
613.14	17.07
613.16	17.46
613.18	16.85
613.2	17.99
613.22	17.46
613.24	17.52
613.26	16.99
613.28	19.29
613.3	18.47
613.3200000000001	17.95
613.34	19.47
613.36	18.13
613.38	18.32
613.4	17.71
613.42	17.81
613.4400000000001	17.21
613.46	17.09
613.48	16.49
613.5	18.26
613.52	19.82
613.54	23.9
613.5599999999999	21.59
613.58	18.98
613.6	16.96
613.62	15.87
613.64	17.21
613.66	18.43
613.6799999999999	17.51
613.7	19.05
613.72	19.24
613.74	19.71
613.76	19.46
613.78	16.13
613.8	14.88
613.8200000000001	18.66
613.84	18.34
613.86	18.87
613.88	19.58
613.9	19.91
613.92	20.07
613.9400000000001	20.84
613.96	20.41
613.98	19.93
614	19.2
614.02	18.29
614.04	19.15
614.0599999999999	17.66
614.08	16.22
614.11	15.76
614.13	16.96
614.15	17.88
614.17	17.66
614.1900000000001	18.77
614.21	20.62
614.23	19.9
614.25	19.69
614.27	21.57
614.29	22.3
614.3099999999999	19.14
614.33	19.38
614.35	20.57
614.37	18.32
614.39	18.52
614.41	20.89
614.4299999999999	18.73
614.45	19.25
614.47	19.47
614.49	18.23
614.51	20.5
614.53	23.28
614.55	21.27
614.5700000000001	19.91
614.59	18.56
614.61	17.07
614.63	18.29
614.65	21.18
614.67	21.58
614.6900000000001	20.91
614.71	20.76
614.73	20.59
614.75	20.95
614.77	18.08
614.79	20.04
614.8099999999999	23.6
614.83	22.68
614.85	23.57
614.87	21.74
614.89	19.76
614.91	18.68
614.9299999999999	20.64
614.95	22.31
614.97	22.96
614.99	24.28
615.01	21.18
615.03	20.61
615.05	18.49
615.0700000000001	19.34
615.09	18.41
615.11	18.61
615.13	19.94
615.15	18.9
615.17	17.02
615.1900000000001	16.19
615.21	16.85
615.23	18.11
615.25	18.4
615.27	18.92
615.29	21.25
615.3099999999999	20.79
615.33	20.72
615.35	20.27
615.37	19.65
615.39	19.7
615.41	20.47
615.4299999999999	17.72
615.45	15.58
615.47	16.59
615.49	19.17
615.51	21.31
615.53	20.04
615.55	17.99
615.5700000000001	18.27
615.59	17.01
615.61	17.61
615.63	17.77
615.65	19.9
615.67	20.32
615.6900000000001	20.97
615.71	19.11
615.73	19.21
615.75	19.88
615.77	20.87
615.79	22.92
615.8099999999999	23.32
615.83	22.75
615.85	20.93
615.87	20.83
615.89	20.9
615.91	20.51
615.93	19.78
615.95	19.6
615.97	17.01
615.99	17.09
616.01	17.49
616.03	16.33
616.05	16.69
616.0700000000001	17.23
616.09	19.21
616.11	18.84
616.13	21.48
616.15	21.39
616.17	19.65
616.1900000000001	20.73
616.21	20.32
616.23	17.78
616.25	19.01
616.27	18.72
616.29	20.87
616.3099999999999	21.44
616.33	21.43
616.35	20.99
616.37	21.59
616.39	20.68
616.41	20.52
616.4299999999999	20.47
616.45	20.31
616.47	19.46
616.49	21.25
616.51	19.23
616.53	20.32
616.55	18.54
616.5700000000001	18.56
616.59	18.44
616.61	17.33
616.63	16.94
616.66	18.44
616.6799999999999	21.29
616.7	21.75
616.72	21.46
616.74	20.01
616.76	21.33
616.78	19.59
616.8	18.83
616.8200000000001	22.42
616.84	21.03
616.86	22.68
616.88	24.28
616.9	21.16
616.92	21.21
616.9400000000001	18.98
616.96	16.94
616.98	17.62
617	17.77
617.02	18.26
617.04	19.86
617.0599999999999	20.86
617.08	22.8
617.1	22.95
617.12	19.93
617.14	18.29
617.16	18.63
617.1799999999999	16.21
617.2	17.66
617.22	17.63
617.24	17.29
617.26	19.14
617.28	19.86
617.3	18.94
617.3200000000001	19.26
617.34	19.7
617.36	18.62
617.38	17.75
617.4	18.24
617.42	17.9
617.4400000000001	18.87
617.46	18.39
617.48	18.18
617.5	16.09
617.52	19.32
617.54	20.06
617.5599999999999	17.82
617.58	19.59
617.6	19.63
617.62	18.28
617.64	16.46
617.66	17.98
617.6799999999999	19.51
617.7	19.39
617.72	18.91
617.74	16.82
617.76	16.91
617.78	19.75
617.8	20.31
617.8200000000001	23.97
617.84	25.72
617.86	23.51
617.88	23.83
617.9	22.43
617.92	21.81
617.9400000000001	18.08
617.96	17.02
617.98	15.71
618	16.05
618.02	16.65
618.04	16.83
618.0599999999999	18.46
618.08	18.39
618.1	19.06
618.12	18.63
618.14	18.23
618.16	15.97
618.18	16.83
618.2	18.91
618.22	19.42
618.24	20.76
618.26	18.81
618.28	18.29
618.3	17.9
618.3200000000001	17.75
618.34	18.3
618.36	17.86
618.38	18.45
618.4	19.85
618.42	18.93
618.4400000000001	18.54
618.46	19.19
618.48	18.27
618.5	18.65
618.52	16.64
618.54	17.33
618.5599999999999	19.33
618.58	19.6
618.6	21.58
618.62	23.05
618.64	19.31
618.66	19.01
618.68	15.33
618.7	20.64
618.72	18.85
618.74	20.81
618.76	20.93
618.78	20.48
618.8	19.41
618.8200000000001	16.68
618.84	17.38
618.86	17.68
618.88	17.41
618.9	19.62
618.92	21.35
618.9400000000001	21.67
618.96	21.07
618.98	17.97
619.01	40.36
619.03	18.57
619.05	18.9
619.0700000000001	19.55
619.09	18.53
619.11	20.42
619.13	22.11
619.15	20.22
619.17	19.68
619.1900000000001	21.21
619.21	19.11
619.23	18.62
619.25	18.38
619.27	16.65
619.29	18.32
619.3099999999999	20.11
619.33	17.47
619.35	18.24
619.37	19.51
619.39	16.95
619.41	17.45
619.4299999999999	16.4
619.45	16.87
619.47	17.68
619.49	18.58
619.51	19.45
619.53	20.72
619.55	20.7
619.5700000000001	19.5
619.59	20.4
619.61	19.87
619.63	20.2
619.65	21.53
619.67	23.96
619.6900000000001	25.29
619.71	28.13
619.73	28.13
619.75	25.17
619.77	28.48
619.79	24.31
619.8099999999999	15.12
619.83	22.12
619.85	21.95
619.87	18.21
619.89	20.89
619.91	21.11
619.9299999999999	20.11
619.95	18.94
619.97	18.78
619.99	18.96
620.01	19.32
620.03	19.64
620.05	23.03
620.0700000000001	22.34
620.09	20.9
620.11	19.41
620.13	18.22
620.15	20.86
620.17	18.33
620.1900000000001	18.54
620.21	16.99
620.23	20.07
620.25	21.37
620.27	22.43
620.29	21.44
620.3099999999999	20.28
620.33	19.23
620.35	20.46
620.37	20.83
620.39	21.81
620.41	22.02
620.4299999999999	19.09
620.45	19.47
620.47	20.59
620.49	20.29
620.51	23.27
620.53	24.41
620.55	24.42
620.5700000000001	23.5
620.59	22.99
620.61	21.37
620.63	17.42
620.65	19.45
620.67	19.08
620.6900000000001	18.64
620.71	19.99
620.73	21.17
620.75	21.31
620.77	20.72
620.79	21.05
620.8099999999999	19.95
620.83	19.34
620.85	18.41
620.87	19.84
620.89	17.08
620.91	18.12
620.93	20.03
620.95	20.3
620.97	21.77
620.99	21.31
621.01	19.97
621.03	19.15
621.05	17.89
621.0700000000001	18.34
621.09	18.62
621.11	21.01
621.13	20.65
621.15	20.16
621.17	20.39
621.1900000000001	21.43
621.21	20.55
621.23	20.5
621.25	20.64
621.27	22
621.29	20.99
621.3099999999999	20.52
621.33	19.19
621.35	18.34
621.37	17.72
621.39	15.65
621.41	15.8
621.4299999999999	39.51
621.45	18.85
621.47	19.69
621.49	20.54
621.51	19.32
621.53	20.11
621.55	23.83
621.5700000000001	22.96
621.59	22.99
621.61	24.24
621.63	21.43
621.65	21.97
621.67	21.49
621.6900000000001	17.38
621.71	17.06
621.73	19.81
621.75	19.79
621.77	22.02
621.79	21.63
621.8099999999999	21.89
621.83	22.38
621.85	20.11
621.87	19.07
621.89	16.97
621.91	14.32
621.9299999999999	17.78
621.95	15.57
621.97	19.03
621.99	19.93
622.01	20.49
622.03	19.11
622.05	19.45
622.0700000000001	18.81
622.09	18.73
622.11	18.1
622.13	18.52
622.15	18.25
622.17	16.05
622.1900000000001	17.05
622.21	18.22
622.23	18.6
622.25	17.91
622.27	17.56
622.29	16.9
622.3099999999999	17.57
622.33	18.8
622.35	18.3
622.37	17.13
622.39	18.46
622.41	17.52
622.4299999999999	17.51
622.45	16.78
622.47	17.81
622.49	18
622.51	17.62
622.53	17.54
622.55	18.27
622.5700000000001	20.33
622.59	21.05
622.61	21.19
622.63	21.75
622.65	20.82
622.67	19.48
622.6900000000001	19.6
622.71	18.46
622.73	19.96
622.75	20.38
622.77	22.6
622.79	22.98
622.8099999999999	22.97
622.83	21.15
622.85	21.24
622.87	19.64
622.89	19.78
622.91	19.62
622.9299999999999	19.11
622.95	19.15
622.97	20.65
622.99	24.12
623.01	22.35
623.03	20.63
623.05	20.75
623.0700000000001	21.08
623.09	21.7
623.11	21.31
623.13	22.09
623.15	20.9
623.17	19.53
623.1900000000001	19.49
623.21	18.32
623.23	18.15
623.25	19.96
623.27	20.64
623.29	20.7
623.3099999999999	19.89
623.33	19.37
623.35	19.22
623.37	18.07
623.39	19.53
623.41	21.52
623.43	21.1
623.45	22.72
623.47	21.04
623.49	18.37
623.51	16.35
623.53	16.81
623.55	16.39
623.5700000000001	16.45
623.59	17.43
623.61	17.71
623.63	19.36
623.65	18.69
623.67	16.31
623.6900000000001	18.11
623.71	18.26
623.73	17.62
623.75	17.41
623.77	17.43
623.79	18.3
623.8099999999999	18.38
623.83	17.48
623.87	15.64
623.89	18.44
623.91	17.31
623.9299999999999	16.6
623.95	16.79
623.97	19.63
623.99	20.28
624.01	21.37
624.03	24.07
624.05	21.19
624.0700000000001	21.81
624.09	23.95
624.11	19.21
624.13	19.01
624.15	18.8
624.17	17.7
624.1900000000001	19.41
624.21	20.06
624.23	18.56
624.25	19.61
624.27	17.61
624.29	18.1
624.3099999999999	18.9
624.33	19.15
624.35	19.6
624.37	19.89
624.39	18.55
624.41	17.9
624.4299999999999	19.03
624.45	17.89
624.47	18.03
624.49	18.24
624.51	18.71
624.53	20.1
624.55	20.02
624.5700000000001	19.58
624.59	21.4
624.61	21.41
624.63	20.64
624.65	21.26
624.67	20.61
624.6900000000001	20.5
624.71	19.96
624.73	20.02
624.75	21.37
624.77	21.39
624.79	21.84
624.8099999999999	22.71
624.83	22.56
624.85	21.11
624.87	18.47
