depth	LID	rel_unc
1376	49.79	0.2
1377	49.8	0.2
1378	49.81	0.2
1379	49.82	0.2
1380	49.83	0.2
1381	49.85	0.2
1382	49.86	0.2
1383	49.88	0.2
1384	49.89	0.2
1385	49.91	0.2
1386	49.93	0.2
1387	49.94	0.2
1388	49.97	0.2
1389	49.99	0.2
1390	50.01	0.2
1391	50.04	0.2
1392	50.06	0.2
1393	50.09	0.2
1394	50.12	0.2
1395	50.16	0.2
1396	50.19	0.2
1397	50.23	0.2
1398	50.26	0.2
1399	50.3	0.2
1400	50.34	0.2
1401	50.38	0.2
1402	50.42	0.2
1403	50.46	0.2
1404	50.5	0.2
1405	50.53	0.2
1406	50.57	0.2
1407	50.6	0.2
1408	50.63	0.2
1409	50.66	0.2
1410	50.69	0.2
1411	50.71	0.2
1412	50.73	0.2
1413	50.74	0.2
1414	50.76	0.2
1415	50.77	0.2
1416	50.78	0.2
1417	50.78	0.2
1418	50.79	0.2
1419	50.79	0.2
1420	50.79	0.2
1421	50.79	0.2
1422	50.79	0.2
1423	50.79	0.2
1424	50.78	0.2
1425	50.78	0.2
1426	50.79	0.2
1427	50.79	0.2
1428	50.79	0.2
1429	50.8	0.2
1430	50.81	0.2
1431	50.83	0.2
1432	50.85	0.2
1433	50.87	0.2
1434	50.89	0.2
1435	50.92	0.2
1436	50.95	0.2
1437	50.98	0.2
1438	51.02	0.2
1439	51.06	0.2
1440	51.1	0.2
1441	51.14	0.2
1442	51.18	0.2
1443	51.23	0.2
1444	51.27	0.2
1445	51.31	0.2
1446	51.35	0.2
1447	51.4	0.2
1448	51.43	0.2
1449	51.47	0.2
1450	51.5	0.2
1451	51.54	0.2
1452	51.56	0.2
1453	51.59	0.2
1454	51.61	0.2
1455	51.63	0.2
1456	51.65	0.2
1457	51.66	0.2
1458	51.67	0.2
1459	51.68	0.2
1460	51.69	0.2
1461	51.7	0.2
1462	51.71	0.2
1463	51.71	0.2
1464	51.72	0.2
1465	51.73	0.2
1466	51.73	0.2
1467	51.75	0.2
1468	51.76	0.2
1469	51.77	0.2
1470	51.79	0.2
1471	51.81	0.2
1472	51.83	0.2
1473	51.85	0.2
1474	51.87	0.2
1475	51.9	0.2
1476	51.93	0.2
1477	51.96	0.2
1478	52.0	0.2
1479	52.04	0.2
1480	52.08	0.2
1481	52.12	0.2
1482	52.18	0.2
1483	52.23	0.2
1484	52.28	0.2
1485	52.35	0.2
1486	52.41	0.2
1487	52.48	0.2
1488	52.56	0.2
1489	52.64	0.2
1490	52.73	0.2
1491	52.83	0.2
1492	52.92	0.2
1493	52.97	0.2
1494	53.02	0.2
1495	53.07	0.2
1496	53.11	0.2
1497	53.16	0.2
1498	53.2	0.2
1499	53.24	0.2
1500	53.28	0.2
1501	53.31	0.2
1502	53.34	0.2
1503	53.36	0.2
1504	53.37	0.2
1505	53.38	0.2
1506	53.37	0.2
1507	53.36	0.2
1508	53.35	0.2
1509	53.32	0.2
1510	53.28	0.2
1511	53.23	0.2
1512	53.16	0.2
1513	53.09	0.2
1514	53.01	0.2
1515	52.93	0.2
1516	52.84	0.2
1517	52.75	0.2
1518	52.65	0.2
1519	52.56	0.2
1520	52.48	0.2
1521	52.39	0.2
1522	52.3	0.2
1523	52.21	0.2
1524	52.14	0.2
1525	52.06	0.2
1526	51.99	0.2
1527	51.92	0.2
1528	51.85	0.2
1529	51.78	0.2
1530	51.72	0.2
1531	51.66	0.2
1532	51.61	0.2
1533	51.56	0.2
1534	51.51	0.2
1535	51.47	0.2
1536	51.43	0.2
1537	51.4	0.2
1538	51.37	0.2
1539	51.34	0.2
1540	51.34	0.2
1541	51.35	0.2
1542	51.36	0.2
1543	51.37	0.2
1544	51.38	0.2
1545	51.41	0.2
1546	51.43	0.2
1547	51.46	0.2
1548	51.48	0.2
1549	51.51	0.2
1550	51.54	0.2
1551	51.57	0.2
1552	51.6	0.2
1553	51.63	0.2
1554	51.65	0.2
1555	51.68	0.2
1556	51.71	0.2
1557	51.72	0.2
1558	51.74	0.2
1559	51.76	0.2
1560	51.78	0.2
1561	51.8	0.2
1562	51.82	0.2
1563	51.85	0.2
1564	51.87	0.2
1565	51.89	0.2
1566	51.92	0.2
1567	51.94	0.2
1568	51.96	0.2
1569	51.98	0.2
1570	52.0	0.2
1571	52.02	0.2
1572	52.03	0.2
1573	52.05	0.2
1574	52.06	0.2
1575	52.06	0.2
1576	52.06	0.2
1577	52.05	0.2
1578	52.04	0.2
1579	52.04	0.2
1580	52.02	0.2
1581	52.0	0.2
1582	51.98	0.2
1583	51.97	0.2
1584	51.95	0.2
1585	51.94	0.2
1586	51.93	0.2
1587	51.92	0.2
1588	51.93	0.2
1589	51.94	0.2
1590	51.97	0.2
1591	52.0	0.2
1592	52.05	0.2
1593	52.11	0.2
1594	52.2	0.2
1595	52.28	0.2
1596	52.38	0.2
1597	52.5	0.2
1598	52.63	0.2
1599	52.78	0.2
1600	52.96	0.2
1601	53.14	0.2
1602	53.33	0.2
1603	53.54	0.2
1604	53.75	0.2
1605	53.97	0.2
1606	54.19	0.2
1607	54.4	0.2
1608	54.63	0.2
1609	54.84	0.2
1610	55.06	0.2
1611	55.26	0.2
1612	55.46	0.2
1613	55.65	0.2
1614	55.82	0.2
1615	55.99	0.2
1616	56.14	0.2
1617	56.27	0.2
1618	56.39	0.2
1619	56.48	0.2
1620	56.57	0.2
1621	56.64	0.2
1622	56.7	0.2
1623	56.74	0.2
1624	56.78	0.2
1625	56.84	0.2
1626	56.92	0.2
1627	56.98	0.2
1628	56.9	0.2
1629	56.83	0.2
1630	56.75	0.2
1631	56.67	0.2
1632	56.59	0.2
1633	56.51	0.2
1634	56.43	0.2
1635	56.36	0.2
1636	56.28	0.2
1637	56.21	0.2
1638	56.14	0.2
1639	56.07	0.2
1640	56.01	0.2
1641	55.95	0.2
1642	55.89	0.2
1643	55.84	0.2
1644	55.8	0.2
1645	55.76	0.2
1646	55.73	0.2
1647	55.7	0.2
1648	55.68	0.2
1649	55.66	0.2
1650	55.64	0.2
1651	55.63	0.2
1652	55.63	0.2
1653	55.62	0.2
1654	55.63	0.2
1655	55.64	0.2
1656	55.66	0.2
1657	55.68	0.2
1658	55.7	0.2
1659	55.73	0.2
1660	55.77	0.2
1661	55.81	0.2
1662	55.86	0.2
1663	55.91	0.2
1664	55.92	0.2
1665	55.92	0.2
1666	55.93	0.2
1667	55.91	0.2
1668	55.89	0.2
1669	55.81	0.2
1670	55.74	0.2
1671	55.56	0.2
1672	55.39	0.2
1673	55.29	0.2
1674	55.21	0.2
1675	55.12	0.2
1676	55.04	0.2
1677	54.96	0.2
1678	54.88	0.2
1679	54.79	0.2
1680	54.71	0.2
1681	54.62	0.2
1682	54.54	0.2
1683	54.46	0.2
1684	54.38	0.2
1685	54.29	0.2
1686	54.21	0.2
1687	54.13	0.2
1688	54.04	0.2
1689	53.96	0.2
1690	53.87	0.2
1691	53.79	0.2
1692	53.64	0.2
1693	53.47	0.2
1694	53.32	0.2
1695	53.18	0.2
1696	53.1	0.2
1697	53.02	0.2
1698	52.93	0.2
1699	52.85	0.2
1700	52.77	0.2
1701	52.69	0.2
1702	52.6	0.2
1703	52.52	0.2
1704	52.44	0.2
1705	52.36	0.2
1706	52.27	0.2
1707	52.19	0.2
1708	52.11	0.2
1709	52.03	0.2
1710	51.95	0.2
1711	51.87	0.2
1712	51.78	0.2
1713	51.7	0.2
1714	51.62	0.2
1715	51.53	0.2
1716	51.41	0.2
1717	51.37	0.2
1718	51.36	0.2
1719	51.38	0.2
1720	51.4	0.2
1721	51.43	0.2
1722	51.46	0.2
1723	51.49	0.2
1724	51.52	0.2
1725	51.56	0.2
1726	51.59	0.2
1727	51.63	0.2
1728	51.67	0.2
1729	51.71	0.2
1730	51.75	0.2
1731	51.79	0.2
1732	51.82	0.2
1733	51.85	0.2
1734	51.88	0.2
1735	51.91	0.2
1736	51.93	0.2
1737	51.94	0.2
1738	51.95	0.2
1739	51.96	0.2
1740	51.96	0.2
1741	51.96	0.2
1742	51.96	0.2
1743	51.95	0.2
1744	51.94	0.2
1745	51.92	0.2
1746	51.89	0.2
1747	51.85	0.2
1748	51.82	0.2
1749	51.78	0.2
1750	51.74	0.2
1751	51.7	0.2
1752	51.67	0.2
1753	51.63	0.2
1754	51.59	0.2
1755	51.56	0.2
1756	51.54	0.2
1757	51.54	0.2
1758	51.54	0.2
1759	51.53	0.2
1760	51.47	0.2
1761	51.42	0.2
1762	51.36	0.2
1763	51.3	0.2
1764	51.25	0.2
1765	51.2	0.2
1766	51.14	0.2
1767	51.09	0.2
1768	51.04	0.2
1769	51.0	0.2
1770	50.96	0.2
1771	50.92	0.2
1772	50.88	0.2
1773	50.85	0.2
1774	50.82	0.2
1775	50.81	0.2
1776	50.82	0.2
1777	50.84	0.2
1778	50.85	0.2
1779	50.82	0.2
1780	50.8	0.2
1781	50.78	0.2
1782	50.76	0.2
1783	50.74	0.2
1784	50.73	0.2
1785	50.72	0.2
1786	50.7	0.2
1787	50.69	0.2
1788	50.68	0.2
1789	50.66	0.2
1790	50.65	0.2
1791	50.65	0.2
1792	50.65	0.2
1793	50.65	0.2
1794	50.65	0.2
1795	50.64	0.2
1796	50.63	0.2
1797	50.65	0.2
1798	50.67	0.2
1799	50.69	0.2
1800	50.71	0.2
1801	50.73	0.2
1802	50.74	0.2
1803	50.75	0.2
1804	50.75	0.2
1805	50.75	0.2
1806	50.75	0.2
1807	50.75	0.2
1808	50.74	0.2
1809	50.72	0.2
1810	50.68	0.2
1811	50.55	0.2
1812	50.43	0.2
1813	50.32	0.2
1814	50.22	0.2
1815	50.11	0.2
1816	50.0	0.2
1817	49.9	0.2
1818	49.87	0.2
1819	50.03	0.2
1820	50.17	0.2
1821	50.33	0.2
1822	50.5	0.2
1823	50.68	0.2
1824	50.87	0.2
1825	51.04	0.2
1826	51.22	0.2
1827	51.42	0.2
1828	51.62	0.2
1829	51.83	0.2
1830	52.08	0.2
1831	52.32	0.2
1832	52.55	0.2
1833	52.79	0.2
1834	52.98	0.2
1835	53.14	0.2
1836	53.29	0.2
1837	53.4	0.2
1838	53.48	0.2
1839	53.56	0.2
1840	53.65	0.2
1841	53.73	0.2
1842	53.83	0.2
1843	53.91	0.2
1844	54.01	0.2
1845	54.11	0.2
1846	54.21	0.2
1847	54.3	0.2
1848	54.39	0.2
1849	54.48	0.2
1850	54.55	0.2
1851	54.63	0.2
1852	54.7	0.2
1853	54.77	0.2
1854	54.83	0.2
1855	54.89	0.2
1856	54.95	0.2
1857	55.0	0.2
1858	55.07	0.2
1859	55.12	0.2
1860	55.19	0.2
1861	55.23	0.2
1862	55.26	0.2
1863	55.29	0.2
1864	55.33	0.2
1865	55.39	0.2
1866	55.44	0.2
1867	55.51	0.2
1868	55.58	0.2
1869	55.68	0.2
1870	55.81	0.2
1871	55.95	0.2
1872	56.07	0.2
1873	56.21	0.2
1874	56.33	0.2
1875	56.49	0.2
1876	56.67	0.2
1877	56.83	0.2
1878	56.97	0.2
1879	57.28	0.2
1880	57.64	0.2
1881	57.88	0.2
1882	58.08	0.2
1883	58.25	0.2
1884	58.4	0.2
1885	58.58	0.2
1886	58.75	0.2
1887	58.94	0.2
1888	59.13	0.2
1889	59.34	0.2
1890	59.57	0.2
1891	59.88	0.2
1892	59.89	0.2
1893	59.94	0.2
1894	59.99	0.2
1895	60.07	0.2
1896	60.14	0.2
1897	60.22	0.2
1898	60.25	0.2
1899	60.22	0.2
1900	60.15	0.2
1901	60.07	0.2
1902	59.82	0.2
1903	59.54	0.2
1904	59.25	0.2
1905	58.93	0.2
1906	58.66	0.2
1907	58.44	0.2
1908	58.2	0.2
1909	58.04	0.2
1910	57.96	0.2
1911	57.9	0.2
1912	57.84	0.2
1913	57.78	0.2
1914	57.72	0.2
1915	57.67	0.2
1916	57.63	0.2
1917	57.6	0.2
1918	57.58	0.2
1919	57.56	0.2
1920	57.52	0.2
1921	57.49	0.2
1922	57.48	0.2
1923	57.48	0.2
1924	57.47	0.2
1925	57.46	0.2
1926	57.45	0.2
1927	57.42	0.2
1928	57.38	0.2
1929	57.32	0.2
1930	57.24	0.2
1931	57.15	0.2
1932	57.04	0.2
1933	56.94	0.2
1934	56.82	0.2
1935	56.7	0.2
1936	56.57	0.2
1937	56.44	0.2
1938	56.32	0.2
1939	56.21	0.2
1940	56.12	0.2
1941	56.06	0.2
1942	55.97	0.2
1943	55.86	0.2
1944	55.77	0.2
1945	55.7	0.2
1946	55.65	0.2
1947	55.61	0.2
1948	55.57	0.2
1949	55.53	0.2
1950	55.48	0.2
1951	55.44	0.2
1952	55.35	0.2
1953	55.28	0.2
1954	55.2	0.2
1955	55.07	0.2
1956	54.92	0.2
1957	54.77	0.2
1958	54.78	0.2
1959	54.78	0.2
1960	54.76	0.2
1961	54.72	0.2
1962	54.66	0.2
1963	54.58	0.2
1964	54.53	0.2
1965	54.48	0.2
1966	54.44	0.2
1967	54.39	0.2
1968	54.35	0.2
1969	54.32	0.2
1970	54.3	0.2
1971	54.31	0.2
1972	54.33	0.2
1973	54.36	0.2
1974	54.43	0.2
1975	54.52	0.2
1976	54.63	0.2
1977	54.73	0.2
1978	54.82	0.2
1979	54.9	0.2
1980	54.96	0.2
1981	54.97	0.2
1982	54.89	0.2
1983	54.79	0.2
1984	54.66	0.2
1985	54.53	0.2
1986	54.36	0.2
1987	54.18	0.2
1988	53.98	0.2
1989	53.8	0.2
1990	53.63	0.2
1991	53.48	0.2
1992	53.37	0.2
1993	53.26	0.2
1994	53.14	0.2
1995	53.03	0.2
1996	52.93	0.2
1997	52.84	0.2
1998	52.77	0.2
1999	52.72	0.2
2000	52.68	0.2
2001	52.67	0.2
2002	52.67	0.2
2003	52.69	0.2
2004	52.73	0.2
2005	52.79	0.2
2006	52.86	0.2
2007	52.95	0.2
2008	53.05	0.2
2009	53.16	0.2
2010	53.28	0.2
2011	53.4	0.2
2012	53.53	0.2
2013	53.66	0.2
2014	53.77	0.2
2015	53.87	0.2
2016	53.96	0.2
2017	54.02	0.2
2018	54.07	0.2
2019	54.16	0.2
2020	54.33	0.2
2021	54.48	0.2
2022	54.61	0.2
2023	54.71	0.2
2024	54.75	0.2
2025	54.75	0.2
2026	54.74	0.2
2027	54.68	0.2
2028	54.58	0.2
2029	54.5	0.2
2030	54.41	0.2
2031	54.32	0.2
2032	54.23	0.2
2033	54.15	0.2
2034	54.07	0.2
2035	53.99	0.2
2036	53.93	0.2
2037	53.86	0.2
2038	53.81	0.2
2039	53.75	0.2
2040	53.7	0.2
2041	53.72	0.2
2042	53.74	0.2
2043	53.78	0.2
2044	53.83	0.2
2045	53.87	0.2
2046	53.97	0.2
2047	54.07	0.2
2048	54.17	0.2
2049	54.28	0.2
2050	54.39	0.2
2051	54.5	0.2
2052	54.63	0.2
2053	54.74	0.2
2054	54.87	0.2
2055	55.01	0.2
2056	55.16	0.2
2057	55.31	0.2
2058	55.47	0.2
2059	55.65	0.2
2060	55.83	0.2
2061	56.02	0.2
2062	56.22	0.2
2063	56.44	0.2
2064	56.65	0.2
2065	56.89	0.2
2066	57.22	0.2
2067	57.58	0.2
2068	57.96	0.2
2069	58.38	0.2
2070	58.93	0.2
2071	59.62	0.2
2072	60.35	0.2
2073	61.13	0.2
2074	61.93	0.2
2075	62.73	0.2
2076	63.59	0.2
2077	64.47	0.2
2078	65.28	0.2
2079	66.03	0.2
2080	66.72	0.2
2081	67.29	0.2
2082	67.82	0.2
2083	68.35	0.2
2084	68.75	0.2
2085	69.12	0.2
2086	69.49	0.2
2087	69.84	0.2
2088	70.13	0.2
2089	70.37	0.2
2090	70.58	0.2
2091	70.81	0.2
2092	71.05	0.2
2093	71.32	0.2
2094	71.52	0.2
2095	71.74	0.2
2096	71.91	0.2
2097	72.09	0.2
2098	72.26	0.2
2099	72.3	0.2
2100	72.32	0.2
2101	72.32	0.2
2102	72.28	0.2
2103	72.23	0.2
2104	72.12	0.2
2105	71.96	0.2
2106	71.78	0.2
2107	71.56	0.2
2108	71.35	0.2
2109	71.11	0.2
2110	70.87	0.2
2111	70.67	0.2
2112	70.47	0.2
2113	70.32	0.2
2114	70.25	0.2
2115	70.23	0.2
2116	70.24	0.2
2117	70.31	0.2
2118	70.45	0.2
2119	70.63	0.2
2120	70.87	0.2
2121	71.17	0.2
2122	71.51	0.2
2123	71.65	0.2
2124	71.8	0.2
2125	72.14	0.2
2126	72.54	0.2
2127	73.09	0.2
2128	73.57	0.2
2129	73.97	0.2
2130	74.23	0.2
2131	74.33	0.2
2132	74.24	0.2
2133	73.93	0.2
2134	73.43	0.2
2135	72.76	0.2
2136	72.06	0.2
2137	71.31	0.2
2138	70.52	0.2
2139	69.75	0.2
2140	68.98	0.2
2141	68.2	0.2
2142	67.35	0.2
2143	66.69	0.2
2144	66.11	0.2
2145	65.65	0.2
2146	65.35	0.2
2147	65.15	0.2
2148	65.02	0.2
2149	64.97	0.2
2150	65.01	0.2
2151	65.1	0.2
2152	65.26	0.2
2153	65.45	0.2
2154	65.69	0.2
2155	65.97	0.2
2156	66.28	0.2
2157	66.45	0.2
2158	66.68	0.2
2159	67.03	0.2
2160	67.34	0.2
2161	67.62	0.2
2162	67.76	0.2
2163	67.76	0.2
2164	67.57	0.2
2165	67.26	0.2
2166	66.88	0.2
2167	66.41	0.2
2168	65.99	0.2
2169	65.53	0.2
2170	65.05	0.2
2171	64.59	0.2
2172	64.16	0.2
2173	63.76	0.2
2174	63.37	0.2
2175	62.96	0.2
2176	62.57	0.2
2177	62.21	0.2
2178	61.89	0.2
2179	61.58	0.2
2180	61.29	0.2
2181	61.03	0.2
2182	60.79	0.2
2183	60.57	0.2
2184	60.36	0.2
2185	60.28	0.2
2186	60.19	0.2
2187	60.06	0.2
2188	59.91	0.2
2189	59.83	0.2
2190	59.74	0.2
2191	59.64	0.2
2192	59.54	0.2
2193	59.41	0.2
2194	59.26	0.2
2195	59.09	0.2
2196	58.93	0.2
2197	58.77	0.2
2198	58.64	0.2
2199	58.66	0.2
2200	58.69	0.2
2201	58.72	0.2
2202	58.76	0.2
2203	58.8	0.2
2204	58.84	0.2
2205	58.89	0.2
2206	58.95	0.2
2207	59.03	0.2
2208	59.12	0.2
2209	59.21	0.2
2210	59.32	0.2
2211	59.44	0.2
2212	59.57	0.2
2213	59.72	0.2
2214	59.87	0.2
2215	60.04	0.2
2216	60.24	0.2
2217	60.46	0.2
2218	60.59	0.2
2219	60.72	0.2
2220	61.08	0.2
2221	61.47	0.2
2222	61.9	0.2
2223	62.49	0.2
2224	63.16	0.2
2225	63.86	0.2
2226	64.53	0.2
2227	65.15	0.2
2228	65.77	0.2
2229	66.32	0.2
2230	66.81	0.2
2231	67.2	0.2
2232	67.48	0.2
2233	67.64	0.2
2234	67.68	0.2
2235	67.75	0.2
2236	67.69	0.2
2237	67.39	0.2
2238	66.99	0.2
2239	66.51	0.2
2240	65.98	0.2
2241	65.46	0.2
2242	64.93	0.2
2243	64.44	0.2
2244	64.03	0.2
2245	63.66	0.2
2246	63.31	0.2
2247	63.04	0.2
2248	62.81	0.2
2249	62.64	0.2
2250	62.52	0.2
2251	62.45	0.2
2252	62.41	0.2
2253	62.41	0.2
2254	62.44	0.2
2255	62.28	0.2
2256	62.14	0.2
2257	61.99	0.2
2258	61.84	0.2
2259	61.7	0.2
2260	61.57	0.2
2261	61.42	0.2
2262	61.26	0.2
2263	61.1	0.2
2264	60.91	0.2
2265	60.71	0.2
2266	60.47	0.2
2267	60.22	0.2
2268	59.95	0.2
2269	59.69	0.2
2270	59.42	0.2
2271	59.19	0.2
2272	58.95	0.2
2273	58.71	0.2
2274	58.48	0.2
2275	58.25	0.2
2276	58.04	0.2
2277	57.84	0.2
2278	57.64	0.2
2279	57.5	0.2
2280	57.41	0.2
2281	57.31	0.2
2282	57.22	0.2
2283	57.12	0.2
2284	57.03	0.2
2285	56.93	0.2
2286	56.83	0.2
2287	56.74	0.2
2288	56.63	0.2
2289	56.53	0.2
2290	56.42	0.2
2291	56.3	0.2
2292	56.17	0.2
2293	56.03	0.2
2294	55.9	0.2
2295	55.77	0.2
2296	55.73	0.2
2297	55.69	0.2
2298	55.65	0.2
2299	55.59	0.2
2300	55.53	0.2
2301	55.48	0.2
2302	55.45	0.2
2303	55.43	0.2
2304	55.41	0.2
2305	55.39	0.2
2306	55.38	0.2
2307	55.38	0.2
2308	55.38	0.2
2309	55.41	0.2
2310	55.43	0.2
2311	55.46	0.2
2312	55.49	0.2
2313	55.52	0.2
2314	55.55	0.2
2315	55.58	0.2
2316	55.61	0.2
2317	55.64	0.2
2318	55.67	0.2
2319	55.7	0.2
2320	55.73	0.2
2321	55.77	0.2
2322	55.8	0.2
2323	55.9	0.2
2324	56.03	0.2
2325	56.21	0.2
2326	56.39	0.2
2327	56.57	0.2
2328	56.75	0.2
2329	56.92	0.2
2330	57.1	0.2
2331	57.28	0.2
2332	57.46	0.2
2333	57.64	0.2
2334	57.82	0.2
2335	58.0	0.2
2336	58.19	0.2
2337	58.36	0.2
2338	58.54	0.2
2339	58.72	0.2
2340	58.92	0.2
2341	59.11	0.2
2342	59.39	0.2
2343	59.81	0.2
2344	60.23	0.2
2345	60.6	0.2
2346	61.06	0.2
2347	61.61	0.2
2348	62.17	0.2
2349	62.72	0.2
2350	63.19	0.2
2351	63.57	0.2
2352	63.85	0.2
2353	64.02	0.2
2354	64.11	0.2
2355	64.2	0.2
2356	64.27	0.2
2357	64.27	0.2
2358	64.27	0.2
2359	64.35	0.2
2360	64.46	0.2
2361	64.66	0.2
2362	64.89	0.2
2363	65.13	0.2
2364	65.14	0.2
2365	65.17	0.2
2366	65.19	0.2
2367	65.23	0.2
2368	65.3	0.2
2369	65.34	0.2
2370	65.36	0.2
2371	65.32	0.2
2372	65.23	0.2
2373	65.1	0.2
2374	64.94	0.2
2375	64.75	0.2
2376	64.56	0.2
2377	64.38	0.2
2378	64.21	0.2
2379	64.04	0.2
2380	63.84	0.2
2381	63.66	0.2
2382	63.49	0.2
2383	63.49	0.2
2384	63.23	0.2
2385	63.0	0.2
2386	62.79	0.2
2387	62.62	0.2
2388	62.48	0.2
2389	62.38	0.2
2390	62.3	0.2
2391	62.26	0.2
2392	62.23	0.2
2393	62.22	0.2
2394	62.23	0.2
2395	62.25	0.2
2396	62.27	0.2
2397	62.29	0.2
2398	62.32	0.2
2399	62.31	0.2
2400	62.33	0.2
2401	62.39	0.2
2402	62.42	0.2
2403	62.43	0.2
2404	62.42	0.2
2405	62.39	0.2
2406	62.36	0.2
2407	62.34	0.2
2408	62.34	0.2
2409	62.34	0.2
2410	62.34	0.2
2411	62.37	0.2
2412	62.43	0.2
2413	62.51	0.2
2414	62.6	0.2
2415	62.7	0.2
2416	62.84	0.2
2417	63.04	0.2
2418	63.28	0.2
2419	63.33	0.2
2420	63.3	0.2
2421	63.22	0.2
2422	63.16	0.2
2423	63.32	0.2
2424	63.43	0.2
2425	63.47	0.2
2426	63.49	0.2
2427	63.48	0.2
2428	63.43	0.2
2429	63.36	0.2
2430	63.27	0.2
2431	63.17	0.2
2432	63.05	0.2
2433	62.92	0.2
2434	62.77	0.2
2435	62.61	0.2
2436	62.44	0.2
2437	62.27	0.2
2438	62.09	0.2
2439	61.92	0.2
2440	61.75	0.2
2441	61.56	0.2
2442	61.36	0.2
2443	61.15	0.2
2444	60.95	0.2
2445	60.73	0.2
2446	60.5	0.2
2447	60.26	0.2
2448	60.02	0.2
2449	59.76	0.2
2450	59.49	0.2
2451	59.2	0.2
2452	58.91	0.2
2453	58.61	0.2
2454	58.3	0.2
2455	58.01	0.2
2456	57.74	0.2
2457	57.63	0.2
2458	57.6	0.2
2459	57.57	0.2
2460	57.56	0.2
2461	57.56	0.2
2462	57.57	0.2
2463	57.59	0.2
2464	57.62	0.2
2465	57.64	0.2
2466	57.67	0.2
2467	57.7	0.2
2468	57.74	0.2
2469	57.78	0.2
2470	57.81	0.2
2471	57.84	0.2
2472	57.85	0.2
2473	57.86	0.2
2474	57.86	0.2
2475	57.85	0.2
2476	57.88	0.2
2477	57.94	0.2
2478	57.99	0.2
2479	58.03	0.2
2480	58.07	0.2
2481	58.1	0.2
2482	58.12	0.2
2483	58.14	0.2
2484	58.16	0.2
2485	58.17	0.2
2486	58.18	0.2
2487	58.19	0.2
2488	58.19	0.2
2489	58.2	0.2
2490	58.21	0.2
2491	58.22	0.2
2492	58.24	0.2
2493	58.26	0.2
2494	58.28	0.2
2495	58.32	0.2
2496	58.35	0.2
2497	58.37	0.2
2498	58.38	0.2
2499	58.37	0.2
2500	58.35	0.2
2501	58.33	0.2
2502	58.31	0.2
2503	58.29	0.2
2504	58.27	0.2
2505	58.26	0.2
2506	58.18	0.2
2507	58.08	0.2
2508	57.96	0.2
2509	57.83	0.2
2510	57.7	0.2
2511	57.56	0.2
2512	57.4	0.2
2513	57.22	0.2
2514	57.0	0.2
2515	56.79	0.2
2516	56.6	0.2
2517	56.43	0.2
2518	56.28	0.2
2519	56.15	0.2
2520	56.04	0.2
2521	55.95	0.2
2522	55.87	0.2
2523	55.82	0.2
2524	55.79	0.2
2525	55.78	0.2
2526	55.79	0.2
2527	55.81	0.2
2528	55.85	0.2
2529	55.9	0.2
2530	55.96	0.2
2531	56.03	0.2
2532	56.1	0.2
2533	56.16	0.2
2534	56.22	0.2
2535	56.26	0.2
2536	56.32	0.2
2537	56.34	0.2
2538	56.37	0.2
2539	56.42	0.2
2540	56.47	0.2
2541	56.51	0.2
2542	56.5	0.2
2543	56.5	0.2
2544	56.55	0.2
2545	56.58	0.2
2546	56.56	0.2
2547	56.52	0.2
2548	56.44	0.2
2549	56.34	0.2
2550	56.24	0.2
2551	56.12	0.2
2552	56.07	0.2
2553	56.01	0.2
2554	55.95	0.2
2555	55.89	0.2
2556	55.85	0.2
2557	55.81	0.2
2558	55.78	0.2
2559	55.77	0.2
2560	55.76	0.2
2561	55.76	0.2
2562	55.77	0.2
2563	55.8	0.2
2564	55.86	0.2
2565	55.92	0.2
2566	56.0	0.2
2567	56.09	0.2
2568	56.19	0.2
2569	56.3	0.2
2570	56.42	0.2
2571	56.55	0.2
2572	56.69	0.2
2573	56.84	0.2
2574	57.0	0.2
2575	57.16	0.2
2576	57.32	0.2
2577	57.48	0.2
2578	57.67	0.2
2579	57.88	0.2
2580	58.11	0.2
2581	58.32	0.2
2582	58.45	0.2
2583	58.52	0.2
2584	58.52	0.2
2585	58.44	0.2
2586	58.34	0.2
2587	58.2	0.2
2588	58.03	0.2
2589	57.84	0.2
2590	57.66	0.2
2591	57.51	0.2
2592	57.36	0.2
2593	57.23	0.2
2594	57.09	0.2
2595	56.95	0.2
2596	56.82	0.2
2597	56.69	0.2
2598	56.58	0.2
2599	56.47	0.2
2600	56.36	0.2
2601	56.25	0.2
2602	56.15	0.2
2603	56.06	0.2
2604	55.98	0.2
2605	55.9	0.2
2606	55.82	0.2
2607	55.74	0.2
2608	55.67	0.2
2609	55.59	0.2
2610	55.51	0.2
2611	55.43	0.2
2612	55.35	0.2
2613	55.27	0.2
2614	55.19	0.2
2615	55.11	0.2
2616	55.02	0.2
2617	54.93	0.2
2618	54.84	0.2
2619	54.76	0.2
2620	54.66	0.2
2621	54.57	0.2
2622	54.51	0.2
2623	54.45	0.2
2624	54.39	0.2
2625	54.33	0.2
2626	54.29	0.2
2627	54.25	0.2
2628	54.21	0.2
2629	54.18	0.2
2630	54.15	0.2
2631	54.12	0.2
2632	54.09	0.2
2633	54.07	0.2
2634	54.04	0.2
2635	54.01	0.2
2636	53.98	0.2
2637	53.96	0.2
2638	53.93	0.2
2639	53.91	0.2
2640	53.89	0.2
2641	53.87	0.2
2642	53.85	0.2
2643	53.84	0.2
2644	53.83	0.2
2645	53.82	0.2
2646	53.81	0.2
