depth	age	age_unc	comment
41.295	137	2.0	
41.514	138	2.0	
41.744	139	2.0	
42.043	140	2.0	
42.301	141	2.0	
42.518	142	2.0	
42.789	143	2.0	
43.115	144	2.0	
43.311	145	2.0	
43.596	146	2.0	
43.874	147	2.0	
44.193	148	2.0	
44.417	149	2.0	
44.614	150	2.0	
44.818	151	2.0	
45.123	152	2.0	
45.421	153	2.0	
45.618	154	2.0	
45.842	155	2.0	
46.052	156	2.0	
46.276	157	2.0	
46.485	158	2.0	
46.655	159	2.0	
46.905	160	2.0	
47.165	161	2.0	
47.491	162	2.0	
47.685	163	2.0	
47.875	164	2.0	
48.065	165	2.0	
48.365	166	2.0	
48.645	167	2.0	
48.825	168	2.0	
49.045	169	2.0	
49.305	170	2.0	
49.565	171	2.0	
49.875	172	2.0	
50.125	173	2.0	
50.325	174	2.0	
50.505	175	2.0	
50.785	176	2.0	
50.985	177	2.0	
51.225	178	2.0	
51.465	179	2.0	
51.695	180	2.0	
51.915	181	2.0	
52.145	182	2.0	
52.345	183	2.0	
52.535	184	2.0	
52.765	185	2.0	
52.995	186	2.0	
53.225	187	2.0	
53.509	188	2.0	
53.685	189	2.0	
53.885	190	2.0	
54.115	191	2.0	
54.398	192	2.0	
54.661	193	2.0	
54.921	194	2.0	
55.111	195	2.0	
55.34	196	2.0	
55.652	197	2.0	
55.877	198	2.0	
56.085	199	2.0	
56.325	200	2.0	
56.575	201	2.0	
56.792	202	2.0	
56.995	203	2.0	
57.253	204	2.0	
57.45	205	2.0	
57.728	206	2.0	
57.904	207	2.0	
58.142	208	2.0	
58.375	209	2.0	
58.583	210	2.0	
58.841	211	2.0	
59.003	212	2.0	
59.275	213	2.0	
59.526	214	2.0	
59.804	215	2.0	
60.021	216	2.0	
60.175	217	2.0	
60.345	218	2.0	
60.605	219	2.0	
60.775	220	2.0	
61.015	221	2.0	
61.165	222	2.0	
61.415	223	2.0	
61.635	224	2.0	
61.835	225	2.0	
62.065	226	2.0	
62.275	227	2.0	
62.475	228	2.0	
62.765	229	2.0	
62.925	230	2.0	
63.145	231	2.0	
63.385	232	2.0	
63.565	233	2.0	
63.775	234	2.0	
63.995	235	2.0	
64.245	236	2.0	
64.485	237	2.0	
64.625	238	2.0	
64.815	239	2.0	
65.115	240	2.0	
65.325	241	2.0	
65.555	242	2.0	
65.715	243	2.0	
65.895	244	2.0	
66.125	245	2.0	
66.305	246	2.0	
66.493	247	2.0	
66.625	248	2.0	
66.92	249	2.0	
67.115	250	2.0	
67.305	251	2.0	
67.475	252	2.0	
67.695	253	2.0	
67.865	254	2.0	
68.074	255	2.0	
68.275	256	2.0	
68.535	257	2.0	
68.725	258	2.0	
68.983	259	2.0	
69.363	260	2.0	
69.661	261	2.0	
69.851	262	2.0	
70.035	263	2.0	
70.245	264	2.0	
70.445	265	2.0	
70.632	266	2.0	
70.836	267	2.0	
71.025	268	2.0	
71.195	269	2.0	
71.475	270	2.0	
71.695	271	2.0	
71.925	272	2.0	
72.115	273	2.0	
72.375	274	2.0	
72.585	275	2.0	
72.715	276	2.0	
72.955	277	2.0	
73.165	278	2.0	
73.315	279	2.0	
73.555	280	2.0	
73.715	281	2.0	
73.935	282	2.0	
74.135	283	2.0	
74.395	284	2.0	
74.585	285	2.0	
74.765	286	2.0	
74.975	287	2.0	
75.225	288	2.0	
75.405	289	2.0	
75.635	290	2.0	
75.855	291	2.0	
76.065	292	2.0	
76.185	293	2.0	
76.355	294	2.0	
76.515	295	2.0	
76.775	296	2.0	
76.915	297	2.0	
77.145	298	2.0	
77.385	299	2.0	
77.535	300	2.0	
77.685	301	2.0	
77.895	302	2.0	
78.155	303	2.0	
78.335	304	2.0	
78.495	305	2.0	
78.755	306	2.0	
78.985	307	2.0	
79.165	308	2.0	
79.395	309	2.0	
79.595	310	2.0	
79.825	311	2.0	
80.025	312	2.0	
80.185	313	2.0	
80.445	314	2.0	
80.585	315	2.0	
80.825	316	2.0	
80.985	317	2.0	
81.245	318	2.0	
81.475	319	2.0	
81.695	320	2.0	
81.885	321	2.0	
82.145	322	2.0	
82.285	323	2.0	
82.535	324	2.0	
82.715	325	2.0	
82.935	326	2.0	
83.115	327	2.0	
83.345	328	2.0	
83.575	329	2.0	
83.735	330	2.0	
83.975	331	2.0	
84.145	332	2.0	
84.415	333	2.0	
84.535	334	2.0	
84.695	335	2.0	
84.865	336	2.0	
85.025	337	2.0	
85.215	338	2.0	
85.395	339	2.0	
85.605	340	2.0	
85.825	341	2.0	
86.015	342	2.0	
86.235	343	2.0	
86.465	344	2.0	
86.625	345	2.0	
86.805	346	2.0	
86.965	347	2.0	
87.155	348	2.0	
87.355	349	2.0	
87.535	350	2.0	
87.745	351	2.0	
87.985	352	2.0	
88.175	353	2.0	
88.365	354	2.0	
88.585	355	2.0	
88.805	356	2.0	
89.015	357	2.0	
89.185	358	2.0	
89.335	359	2.0	
89.545	360	2.0	
89.725	361	2.0	
89.955	362	2.0	
90.175	363	2.0	
90.325	364	2.0	
90.485	365	2.0	
90.635	366	2.0	
90.865	367	2.0	
91.065	368	2.0	
91.265	369	2.0	
91.475	370	2.0	
91.645	371	2.0	
91.865	372	2.0	
92.075	373	2.0	
92.285	374	2.0	
92.465	375	2.0	
92.635	376	2.0	
92.835	377	2.0	
93.025	378	2.0	
93.225	379	2.0	
93.425	380	2.0	
93.635	381	2.0	
93.825	382	2.0	
94.065	383	2.0	
94.255	384	2.0	
94.435	385	2.0	
94.715	386	2.0	
94.925	387	2.0	
95.055	388	2.0	
95.265	389	2.0	
95.455	390	2.0	
95.695	391	2.0	
95.8	392	2.0	
95.955	393	2.0	
96.165	394	2.0	
96.375	395	2.0	
96.535	396	2.0	
96.785	397	2.0	
96.996	398	2.0	
97.165	399	2.0	
97.375	400	2.0	
97.575	401	2.0	
97.735	402	2.0	
97.935	403	2.0	
98.125	404	2.0	
98.325	405	2.0	
98.535	406	2.0	
98.785	407	2.0	
98.995	408	2.0	
99.195	409	2.0	
99.375	410	2.0	
99.605	411	2.0	
99.775	412	2.0	
99.995	413	2.0	
100.225	414	2.0	
100.425	415	2.0	
100.615	416	2.0	
100.795	417	2.0	
100.955	418	2.0	
101.185	419	2.0	
101.475	420	2.0	
101.635	421	2.0	
101.785	422	2.0	
102.025	423	2.0	
102.225	424	2.0	
102.365	425	2.0	
102.595	426	2.0	
102.805	427	2.0	
102.985	428	2.0	
103.175	429	2.0	
103.345	430	2.0	
103.535	431	2.0	
103.725	432	2.0	
103.895	433	2.0	
104.075	434	2.0	
104.265	435	2.0	
104.475	436	2.0	
104.625	437	2.0	
104.835	438	2.0	
105.045	439	2.0	
105.235	440	2.0	
105.415	441	2.0	
105.595	442	2.0	
105.775	443	2.0	
106.015	444	2.0	
106.175	445	2.0	
106.395	446	2.0	
106.605	447	2.0	
106.775	448	2.0	
106.975	449	2.0	
107.135	450	2.0	
107.345	451	2.0	
107.545	452	2.0	
107.725	453	2.0	
107.925	454	2.0	
108.065	455	2.0	
108.225	456	2.0	
108.425	457	2.0	
108.665	458	2.0	
108.855	459	2.0	
109.035	460	2.0	
109.215	461	2.0	
109.395	462	2.0	
109.585	463	2.0	
109.825	464	2.0	
110.005	465	2.0	
110.215	466	2.0	
110.415	467	2.0	
110.585	468	2.0	
110.815	469	2.0	
110.985	470	2.0	
111.125	471	2.0	
111.335	472	2.0	
111.545	473	2.0	
111.775	474	2.0	
111.985	475	2.0	
112.165	476	2.0	
112.295	477	2.0	
112.485	478	2.0	
112.715	479	2.0	
112.855	480	2.0	
113.035	481	2.0	
113.195	482	2.0	
113.405	483	2.0	
113.575	484	2.0	
113.765	485	2.0	
113.985	486	2.0	
114.195	487	2.0	
114.355	488	2.0	
114.575	489	2.0	
114.765	490	2.0	
114.925	491	2.0	
115.145	492	2.0	
115.365	493	2.0	
115.535	494	2.0	
115.715	495	2.0	
115.875	496	2.0	
116.075	497	2.0	
116.225	498	2.0	
116.425	499	2.0	
116.655	500	2.0	
116.885	501	2.0	
117.085	502	2.0	
117.275	503	2.0	
117.415	504	2.0	
117.615	505	2.0	
117.815	506	2.0	
117.965	507	2.0	
118.125	508	2.0	
118.325	509	2.0	
118.525	510	2.0	
118.745	511	2.0	
118.945	512	2.0	
119.205	513	2.0	
119.365	514	2.0	
119.535	515	2.0	
119.685	516	2.0	
119.865	517	2.0	
120.005	518	2.0	
120.175	519	2.0	
120.395	520	2.0	
120.555	521	2.0	
120.795	522	2.0	
120.965	523	2.0	
121.175	524	2.0	
121.355	525	2.0	
121.575	526	2.0	
121.735	527	2.0	
121.885	528	2.0	
122.025	529	2.0	
122.205	530	2.0	
122.405	531	2.0	
122.595	532	2.0	
122.825	533	2.0	
123.025	534	2.0	
123.235	535	2.0	
123.375	536	2.0	
123.535	537	2.0	
123.735	538	2.0	
123.915	539	2.0	
124.085	540	2.0	
124.325	541	2.0	
124.555	542	2.0	
124.725	543	2.0	
124.935	544	2.0	
125.125	545	2.0	
125.285	546	2.0	
125.485	547	2.0	
125.715	548	2.0	
125.945	549	2.0	
126.125	550	2.0	
126.315	551	2.0	
126.475	552	2.0	
126.645	553	2.0	
126.865	554	2.0	
127.055	555	2.0	
127.255	556	2.0	
127.445	557	2.0	
127.645	558	2.0	
127.955	559	2.0	
128.105	560	2.0	
128.315	561	2.0	
128.515	562	2.0	
128.695	563	2.0	
128.865	564	2.0	
129.035	565	2.0	
129.195	566	2.0	
129.355	567	2.0	
129.515	568	2.0	
129.725	569	2.0	
129.915	570	2.0	
130.095	571	2.0	
130.325	572	2.0	
130.475	573	2.0	
130.675	574	2.0	
130.875	575	2.0	
131.085	576	2.0	
131.265	577	2.0	
131.475	578	2.0	
131.665	579	2.0	
131.865	580	2.0	
132.065	581	2.0	
132.275	582	2.0	
132.515	583	2.0	
132.725	584	2.0	
132.955	585	2.0	
133.115	586	2.0	
133.315	587	2.0	
133.475	588	2.0	
133.625	589	2.0	
133.815	590	2.0	
133.975	591	2.0	
134.125	592	2.0	
134.325	593	2.0	
134.495	594	2.0	
134.675	595	2.0	
134.895	596	2.0	
135.085	597	2.0	
135.285	598	2.0	
135.425	599	2.0	
135.635	600	2.0	
135.825	601	2.0	
136.025	602	2.0	
136.215	603	2.0	
136.425	604	2.0	
136.645	605	2.0	
136.815	606	2.0	
137.035	607	2.0	
137.245	608	2.0	
137.425	609	2.0	
137.565	610	2.0	
137.725	611	2.0	
137.885	612	2.0	
138.075	613	2.0	
138.295	614	2.0	
138.475	615	2.0	
138.655	616	2.0	
138.855	617	2.0	
139.015	618	2.0	
139.185	619	2.0	
139.325	620	2.0	
139.515	621	2.0	
139.705	622	2.0	
139.895	623	2.0	
140.105	624	2.0	
140.275	625	2.0	
140.465	626	2.0	
140.655	627	2.0	
140.865	628	2.0	
141.085	629	2.0	
141.275	630	2.0	
141.505	631	2.0	
141.695	632	2.0	
141.855	633	2.0	
142.045	634	2.0	
142.225	635	2.0	
142.425	636	2.0	
142.625	637	2.0	
142.805	638	2.0	
142.965	639	2.0	
143.155	640	2.0	
143.325	641	2.0	
143.515	642	2.0	
143.695	643	2.0	
143.905	644	2.0	
144.075	645	2.0	
144.265	646	2.0	
144.465	647	2.0	
144.635	648	2.0	
144.825	649	2.0	
145.005	650	2.0	
145.175	651	2.0	
145.405	652	2.0	
145.615	653	2.0	
145.815	654	2.0	
146.015	655	2.0	
146.195	656	2.0	
146.365	657	2.0	
146.515	658	2.0	
146.715	659	2.0	
146.895	660	2.0	
147.075	661	2.0	
147.285	662	2.0	
147.485	663	2.0	
147.675	664	2.0	
147.865	665	2.0	
148.045	666	2.0	
148.215	667	2.0	
148.415	668	2.0	
148.615	669	2.0	
148.736	670	2.0	
148.875	671	2.0	
149.065	672	2.0	
149.235	673	2.0	
149.486	674	2.0	
149.653	675	2.0	
149.765	676	2.0	
149.975	677	2.0	
150.133	678	2.0	
150.293	679	2.0	
150.497	680	2.0	
150.654	681	2.0	
150.869	682	2.0	
151.015	683	2.0	
151.225	684	2.0	
151.425	685	2.0	
151.605	686	2.0	
151.785	687	2.0	
151.965	688	2.0	
152.175	689	2.0	
152.335	690	2.0	
152.515	691	2.0	
152.695	692	2.0	
152.905	693	2.0	
153.075	694	2.0	
153.215	695	2.0	
153.425	696	2.0	
153.585	697	2.0	
153.755	698	2.0	
153.925	699	2.0	
154.105	700	2.0	
154.305	701	2.0	
154.505	702	2.0	
154.725	703	2.0	
154.865	704	2.0	
155.015	705	2.0	
155.175	706	2.0	
155.325	707	2.0	
155.495	708	2.0	
155.675	709	2.0	
155.835	710	2.0	
156.015	711	2.0	
156.165	712	2.0	
156.355	713	2.0	
156.525	714	2.0	
156.765	715	2.0	
156.925	716	2.0	
157.125	717	2.0	
157.365	718	2.0	
157.515	719	2.0	
157.715	720	2.0	
157.865	721	2.0	
158.075	722	2.0	
158.265	723	2.0	
158.415	724	2.0	
158.605	725	2.0	
158.795	726	2.0	
158.985	727	2.0	
159.175	728	2.0	
159.345	729	2.0	
159.515	730	2.0	
159.82925	731	2.0	
159.98425	732	2.0	
160.21675	733	2.0	
160.40275	734	2.0	
160.55775	735	2.0	
160.752	736	2.0	
160.961	737	2.0	
161.17775	738	2.0	
161.30175	739	2.0	
161.47225	740	2.0	
161.713	741	2.0	
161.87525	742	2.0	
162.09225	743	2.1	
162.26275	744	2.14142135623731	
162.46425	745	2.17320508075689	
162.61925	746	2.2	
162.83625	747	2.22360679774998	
163.00675	748	2.24494897427832	
163.14625	749	2.26457513110646	
163.36325	750	2.28284271247462	
163.59575	751	2.3	
163.78175	752	2.31622776601684	
163.95	753	2.33166247903554	
164.12275	754	2.34641016151378	
164.30875	755	2.3605551275464	
164.47925	756	2.37416573867739	
164.68075	757	2.38729833462074	
164.83575	758	2.4	
165.02175	759	2.41231056256177	
165.20775	760	2.42426406871193	
165.42475	761	2.43588989435407	
165.61075	762	2.44721359549996	
165.78125	763	2.45825756949558	
165.98275	764	2.46904157598234	
166.16875	765	2.47958315233127	
166.37025	766	2.48989794855664	
166.52525	767	2.5	
166.64925	768	2.50990195135928	
166.81975	769	2.51961524227066	
166.97475	770	2.52915026221292	
167.12975	771	2.53851648071345	
167.34675	772	2.54772255750517	
167.50175	773	2.556776436283	
167.68775	774	2.56568542494924	
167.82725	775	2.5744562646538	
168.05975	776	2.58309518948453	
168.32325	777	2.59160797830996	
168.57125	778	2.6	
168.74175	779	2.60827625302982	
168.95875	780	2.6164414002969	
169.11375	781	2.62449979983984	
169.33075	782	2.63245553203368	
169.48575	783	2.64031242374328	
169.65625	784	2.64807406984079	
169.87325	785	2.6557438524302	
170.04375	786	2.66332495807108	
170.24525	787	2.67082039324994	
170.47775	788	2.67823299831253	
170.67925	789	2.6855654600401	
170.84975	790	2.69282032302755	
170.97375	791	2.7	
171.22175	792	2.70710678118655	
171.39225	793	2.71414284285428	
171.64025	794	2.7211102550928	
171.77975	795	2.72801098892805	
171.98125	796	2.73484692283495	
172.13625	797	2.74161984870957	
172.29125	798	2.74833147735479	
172.46175	799	2.75498344352707	
172.63225	800	2.76157731058639	
172.81825	801	2.76811457478686	
172.97325	802	2.77459666924148	
173.14375	803	2.78102496759067	
173.34525	804	2.78740078740118	
173.51575	805	2.79372539331938	
173.71725	806	2.8	
173.90325	807	2.80622577482985	
174.10475	808	2.8124038404636	
174.25975	809	2.81853527718724	
174.49225	810	2.82462112512353	
174.66275	811	2.83066238629181	
174.87975	812	2.83666002653408	
175.06575	813	2.84261497731764	
175.22075	814	2.84852813742386	
175.36025	815	2.85440037453175	
175.57725	816	2.86023252670426	
175.73225	817	2.86602540378444	
175.87175	818	2.87177978870813	
176.07325	819	2.87749643873921	
176.24375	820	2.88317608663278	
176.38325	821	2.88881944173156	
176.58475	822	2.89442719099992	
176.80175	823	2.9	
177.00325	824	2.90553851381374	
177.23575	825	2.91104335791443	
177.39075	826	2.91651513899117	
177.57675	827	2.92195444572929	
177.757	828	2.92736184954957	
177.883	829	2.93273790530888	
178.01075	830	2.93808315196469	
178.19675	831	2.94339811320566	
178.36725	832	2.94868329805051	
178.55325	833	2.95393920141695	
178.78575	834	2.95916630466254	
178.97175	835	2.9643650760993	
179.15775	836	2.96953597148327	
179.34375	837	2.9746794344809	
179.52975	838	2.97979589711327	
179.71575	839	2.98488578017961	
179.90175	840	2.98994949366117	
180.07225	841	2.99498743710662	
180.24275	842	3.0	
180.39775	843	3.00498756211209	
180.58375	844	3.00995049383621	
180.76975	845	3.01488915650922	
180.92475	846	3.01980390271856	
181.12625	847	3.02469507659596	
181.25025	848	3.0295630140987	
181.43625	849	3.03440804327886	
181.57575	850	3.03923048454133	
181.77725	851	3.04403065089106	
181.93225	852	3.04880884817015	
182.11825	853	3.05356537528527	
182.36625	854	3.05830052442584	
182.58325	855	3.06301458127346	
182.80025	856	3.06770782520313	
183.00175	857	3.07238052947636	
183.14125	858	3.0770329614269	
183.304	859	3.0816653826392	
183.45	860	3.08627804912002	
183.65275	861	3.09087121146357	
183.86975	862	3.09544511501033	
184.04025	863	3.1	
184.33475	864	3.10453610171873	
184.50525	865	3.10905365064094	
184.67575	866	3.113552872566	
184.87725	867	3.11803398874989	
185.01675	868	3.12249721603218	
185.20275	869	3.12694276695846	
185.41975	870	3.13137084989848	
185.59025	871	3.13578166916005	
185.79175	872	3.14017542509914	
185.97775	873	3.14455231422596	
186.14825	874	3.14891252930761	
186.36525	875	3.15325625946708	
186.58225	876	3.15758369027902	
186.79925	877	3.16189500386223	
186.96975	878	3.16619037896906	
187.15575	879	3.17046999107196	
187.35725	880	3.17473401244707	
187.54325	881	3.17898261225516	
187.68275	882	3.18321595661992	
187.85325	883	3.18743420870379	
188.05475	884	3.1916375287813	
188.24075	885	3.19582607431014	
188.39575	886	3.2	
188.58175	887	3.20415945787923	
188.75225	888	3.20830459735946	
188.90725	889	3.21243556529821	
189.09325	890	3.21655250605964	
189.32575	891	3.22065556157337	
189.51175	892	3.22474487139159	
189.71325	893	3.22882057274445	
189.89925	894	3.2328828005938	
190.10075	895	3.2369316876853	
190.28675	896	3.24096736459909	
190.47275	897	3.24498995979887	
190.67425	898	3.24899959967968	
190.84475	899	3.25299640861417	
190.99975	900	3.25698050899765	
191.20125	901	3.26095202129185	
191.37175	902	3.26491106406735	
191.58875	903	3.26885775404495	
191.77475	904	3.27279220613579	
191.92975	905	3.27671453348037	
192.13125	906	3.28062484748657	
192.36375	907	3.28452325786651	
192.53425	908	3.28840987267251	
192.70475	909	3.29228479833201	
192.90625	910	3.29614813968157	
193.10775	911	3.3	
193.32475	912	3.30384048104053	
193.55725	913	3.3076696830622	
193.69675	914	3.3114877048604	
193.86725	915	3.31529464379659	
194.08425	916	3.31909059582729	
194.23925	917	3.3228756555323	
194.39425	918	3.32664991614216	
194.53375	919	3.33041346956501	
194.65775	920	3.33416640641263	
194.82825	921	3.33790881602597	
194.98325	922	3.34164078649987	
195.15375	923	3.34536240470737	
195.32425	924	3.3490737563232	
195.49475	925	3.35277492584687	
195.69625	926	3.35646599662505	
195.92875	927	3.36014705087354	
196.11475	928	3.36381816969859	
196.28525	929	3.36747943311773	
196.44025	930	3.37113092008021	
196.61075	931	3.37477270848675	
196.76575	932	3.37840487520902	
196.95175	933	3.38202749610853	
197.10675	934	3.3856406460551	
197.26175	935	3.38924439894498	
197.41675	936	3.39283882771841	
197.60275	937	3.39642400437689	
197.75775	938	3.4	
197.94375	939	3.40356688476182	
198.06775	940	3.40712472794703	
198.30025	941	3.41067359796659	
198.47075	942	3.41421356237309	
198.61025	943	3.41774468787578	
198.79625	944	3.42126704035519	
198.95125	945	3.4247806848775	
199.15275	946	3.42828568570857	
199.30775	947	3.43178210632764	
199.50925	948	3.43527000944073	
199.69525	949	3.43874945699382	
199.86575	950	3.4422205101856	
200.06725	951	3.4456832294801	
200.31525	952	3.44913767461894	
200.53225	953	3.4525839046334	
200.67175	954	3.4560219778561	
200.81125	955	3.45945195193264	
201.01275	956	3.46287388383278	
201.22975	957	3.46628782986152	
201.38475	958	3.46969384566991	
201.60175	959	3.47309198626562	
201.80325	960	3.47648230602334	
201.95825	961	3.47986485869487	
202.15975	962	3.48323969741913	
202.36125	963	3.48660687473185	
202.51625	964	3.48996644257513	
202.67125	965	3.49331845230681	
202.85725	966	3.49666295470958	
203.02775	967	3.5	
203.21375	968	3.50332963783729	
203.38425	969	3.50665191733194	
203.55475	970	3.50996688705415	
203.69425	971	3.51327459504216	
203.84925	972	3.51657508881031	
204.00425	973	3.51986841535707	
204.15925	974	3.52315462117278	
204.36075	975	3.52643375224737	
204.56225	976	3.52970585407784	
204.73275	977	3.53297097167559	
204.91875	978	3.53622914957372	
205.07375	979	3.53948043183407	
205.22875	980	3.54272486205415	
205.39925	981	3.54596248337403	
205.56975	982	3.54919333848297	
205.75575	983	3.552417469626	
205.95725	984	3.5556349186104	
206.14325	985	3.55884572681199	
206.29825	986	3.56204993518133	
206.45325	987	3.56524758424985	
206.67025	988	3.56843871413581	
206.85625	989	3.57162336455017	
207.02675	990	3.57480157480236	
207.21275	991	3.57797338380595	
207.50725	992	3.58113883008419	
207.66225	993	3.58429795177549	
207.81725	994	3.58745078663875	
207.95675	995	3.59059737205869	
208.15825	996	3.59373774505092	
208.29775	997	3.59687194226713	
208.49925	998	3.6	
208.68525	999	3.60312195418814	
208.85575	1000	3.6062378404209	
209.05	1001	3.60934769394311	
209.2	1002	3.61245154965971	
209.4125	1003	3.61554944214035	
209.5625	1004	3.61864140562386	
209.8025	1005	3.62172747402269	
209.9675	1006	3.62480768092719	
210.12	1007	3.62788205960997	
210.3125	1008	3.63095064303001	
210.5075	1009	3.63401346383682	
210.7025	1010	3.63707055437449	
210.8825	1011	3.64012194668567	
211.0475	1012	3.6431676725155	
211.26	1013	3.64620776331543	
211.41	1014	3.64924225024706	
211.6025	1015	3.65227116418583	
211.7975	1016	3.65529453572468	
212.0375	1017	3.6583123951777	
212.1875	1018	3.66132477258361	
212.3525	1019	3.66433169770932	
212.5175	1020	3.66733320005331	
212.6675	1021	3.67032930884901	
212.8625	1022	3.67332005306815	
213.0575	1023	3.67630546142402	
213.2225	1024	3.67928556237467	
213.4325	1025	3.68226038412607	
213.6125	1026	3.68522995463527	
213.8075	1027	3.68819430161341	
213.9875	1028	3.69115345252878	
214.1675	1029	3.69410743460974	
214.3325	1030	3.69705627484771	
214.5425	1031	3.7	
214.7375	1032	3.70293863659264	
214.9325	1033	3.7058722109232	
215.0675	1034	3.70880074906351	
215.2925	1035	3.71172427686237	
215.4725	1036	3.71464281994822	
215.6525	1037	3.71755640373177	
215.7875	1038	3.72046505340853	
215.9675	1039	3.72336879396141	
216.2075	1040	3.72626765016321	
216.3425	1041	3.72916164657906	
216.5225	1042	3.73205080756888	
216.7175	1043	3.73493515728975	
216.8975	1044	3.73781471969828	
217.0625	1045	3.74068951855292	
217.2725	1046	3.74355957741627	
217.4675	1047	3.7464249196573	
217.6775	1048	3.74928556845359	
217.8425	1049	3.75214154679352	
218.0675	1050	3.75499287747842	
218.1725	1051	3.75783958312469	
218.3975	1052	3.7606816861659	
218.5625	1053	3.76351920885484	
218.7125	1054	3.76635217326557	
218.8775	1055	3.76918060129541	
219.0725	1056	3.77200451466693	
219.2525	1057	3.77482393492989	
219.3875	1058	3.77763888346312	
219.5225	1059	3.78044938147649	
219.7475	1060	3.7832554500127	
219.9875	1061	3.78605710994918	
220.1975	1062	3.78885438199983	
220.3325	1063	3.79164728671689	
220.5425	1064	3.79443584449264	
220.6475	1065	3.79722007556114	
220.8875	1066	3.8	
221.0525	1067	3.80277563773199	
221.2325	1068	3.80554700852678	
221.3975	1069	3.80831413200251	
221.6075	1070	3.81107702762748	
221.7425	1071	3.81383571472171	
221.9225	1072	3.81659021245849	
222.1175	1073	3.81934053986603	
222.2675	1074	3.82208671582886	
222.4925	1075	3.82482875908947	
222.6575	1076	3.82756668824971	
222.8525	1077	3.83030052177231	
223.0175	1078	3.83303027798234	
223.1825	1079	3.83575597506858	
223.3775	1080	3.83847763108502	
223.5725	1081	3.8411952639522	
223.7375	1082	3.84390889145858	
223.8875	1083	3.84661853126194	
224.1275	1084	3.84932420089069	
224.3075	1085	3.85202591774521	
224.4725	1086	3.85472369909914	
224.6825	1087	3.85741756210067	
224.8775	1088	3.86010752377383	
225.0125	1089	3.86279360101972	
225.2075	1090	3.86547581061776	
225.4025	1091	3.86815416922694	
225.5225	1092	3.87082869338697	
225.6875	1093	3.87349939951952	
225.8675	1094	3.87616630392937	
226.1225	1095	3.87882942280559	
226.3175	1096	3.88148877222268	
226.4525	1097	3.88414436814168	
226.6175	1098	3.88679622641132	
226.7825	1099	3.88944436276912	
226.9475	1100	3.89208879284245	
227.1425	1101	3.89472953214964	
227.3225	1102	3.89736659610103	
227.5325	1103	3.9	
227.7125	1104	3.90262975904404	
227.9075	1105	3.90525588832576	
228.1025	1106	3.90787840283389	
228.2825	1107	3.91049731745428	
228.4625	1108	3.9131126469709	
228.6425	1109	3.9157244060668	
228.8225	1110	3.91833260932509	
228.9725	1111	3.92093727122985	
229.1825	1112	3.92353840616713	
229.35	1113	3.92613602842582	
229.45	1114	3.92873015219859	
229.5875	1115	3.9313207915828	
229.7825	1116	3.93390796058137	
229.9925	1117	3.93649167310371	
230.1575	1118	3.93907194296653	
230.3675	1119	3.94164878389476	
230.5325	1120	3.94422220952236	
