depth	age	age_unc	comment
272.35	1137	3.98746069143518	
272.575	1138	3.98997487421324	
272.85	1139	3.99248588451713	
273.05	1140	3.994993734326	
273.225	1141	3.99749843554382	
273.4	1142	4.0	
273.55	1143	4.00249843945008	
273.7	1144	4.00499376557634	
273.875	1145	4.00748598998847	
274.075	1146	4.00997512422418	
274.25	1147	4.01246117974981	
274.425	1148	4.01494416796099	
274.65	1149	4.0174241001832	
274.875	1150	4.01990098767242	
275.1	1151	4.02237484161567	
275.275	1152	4.02484567313166	
275.5	1153	4.02731349327133	
275.725	1154	4.02977831301844	
276.0	1155	4.03224014329016	
276.25	1156	4.03469899493758	
276.475	1157	4.03715487874634	
276.675	1158	4.03960780543711	
276.875	1159	4.04205778566621	
277.1	1160	4.04450483002609	
277.275	1161	4.04694894904587	
277.5	1162	4.04939015319192	
277.7	1163	4.05182845286832	
277.9	1164	4.05426385841741	
278.125	1165	4.05669638012031	
278.4	1166	4.0591260281974	
278.6	1167	4.06155281280883	
278.8	1168	4.06397674405503	
279.025	1169	4.06639783197718	
279.25	1170	4.06881608655772	
279.4	1171	4.0712315177208	
279.6	1172	4.07364413533277	
279.875	1173	4.07605394920267	
280.1	1174	4.07846096908265	
280.3	1175	4.08086520466848	
280.55	1176	4.08326666559997	
280.75	1177	4.08566536146142	
280.95	1178	4.08806130178211	
281.15	1179	4.09045449603669	
281.325	1180	4.09284495364563	
281.6	1181	4.0952326839757	
281.8	1182	4.0976176963403	
281.975	1183	4.1	
282.175	1184	4.10237960416286	
282.45	1185	4.10475651798492	
282.625	1186	4.10713075057055	
282.8	1187	4.1095023109729	
283.0	1188	4.11187120819429	
283.175	1189	4.1142374511866	
283.375	1190	4.11660104885167	
283.575	1191	4.11896201004171	
283.775	1192	4.12132034355964	
283.95	1193	4.12367605815953	
284.125	1194	4.12602916254693	
284.325	1195	4.12837966537928	
284.5	1196	4.13072757526625	
284.675	1197	4.13307290077015	
284.95	1198	4.13541565040626	
285.15	1199	4.13775583264319	
285.325	1200	4.14009345590327	
285.5	1201	4.14242852856285	
285.675	1202	4.14476105895272	
285.875	1203	4.14709105535839	
286.1	1204	4.14941852602047	
286.325	1205	4.151743479135	
286.5	1206	4.1540659228538	
286.675	1207	4.15638586528478	
286.9	1208	4.15870331449229	
287.125	1209	4.16101827849743	
287.325	1210	4.16333076527839	
287.575	1211	4.16564078277077	
287.8	1212	4.16794833886788	
288.0	1213	4.17025344142107	
288.2	1214	4.17255609824004	
288.4	1215	4.17485631709315	
288.575	1216	4.17715410570772	
288.75	1217	4.17944947177034	
289.05	1218	4.18174242292714	
289.25	1219	4.18403296678416	
289.45	1220	4.18632111090754	
289.75	1221	4.18860686282393	
289.925	1222	4.19089023002066	
290.125	1223	4.19317121994613	
290.325	1224	4.19544984001002	
290.6	1225	4.19772609758359	
290.8	1226	4.2	
291.025	1227	4.20227155455452	
291.225	1228	4.20454076850486	
291.425	1229	4.20680764907139	
291.625	1230	4.20907220343745	
291.8	1231	4.2113344387496	
292.025	1232	4.21359436211787	
292.2	1233	4.21585198061603	
292.4	1234	4.21810730128188	
292.625	1235	4.22036033111745	
292.875	1236	4.22261107708929	
293.075	1237	4.2248595461287	
293.275	1238	4.22710574513201	
293.5	1239	4.2293496809608	
293.675	1240	4.23159136044214	
294.0	1241	4.23383079036887	
294.2	1242	4.23606797749979	
294.425	1243	4.23830292855994	
294.6	1244	4.24053565024081	
294.775	1245	4.24276614920058	
295.0	1246	4.24499443206436	
295.2	1247	4.24722050542442	
295.4	1248	4.2494443758404	
295.575	1249	4.25166604983954	
295.825	1250	4.25388553391693	
296.025	1251	4.2561028345357	
296.25	1252	4.25831795812724	
296.525	1253	4.26053091109146	
296.725	1254	4.26274169979695	
296.9	1255	4.26495033058123	
297.1	1256	4.26715680975093	
297.275	1257	4.26936114358204	
297.5	1258	4.27156333832011	
297.775	1259	4.27376340018041	
297.975	1260	4.27596133534821	
298.2	1261	4.2781571499789	
298.425	1262	4.28035085019828	
298.625	1263	4.28254244210266	
298.85	1264	4.28473193175917	
299.075	1265	4.28691932520585	
299.3	1266	4.28910462845192	
299.525	1267	4.29128784747792	
299.75	1268	4.29346898823594	
299.975	1269	4.2956480566498	
300.2	1270	4.29782505861521	
300.375	1271	4.3	
300.575	1272	4.30217288664427	
300.775	1273	4.30434372436058	
300.95	1274	4.30651251893416	
301.15	1275	4.30867927612304	
301.3	1276	4.31084400165827	
301.5	1277	4.31300670124408	
301.675	1278	4.31516738055805	
301.9	1279	4.31732604525129	
302.1	1280	4.31948270094864	
302.35	1281	4.32163735324878	
302.575	1282	4.32379000772445	
302.775	1283	4.3259406699226	
302.95	1284	4.32808934536456	
303.15	1285	4.33023603954621	
303.375	1286	4.33238075793812	
303.6	1287	4.33452350598575	
303.775	1288	4.33666428910959	
303.975	1289	4.3388031127053	
304.175	1290	4.34093998214392	
304.375	1291	4.343074902772	
304.625	1292	4.34520787991172	
304.8	1293	4.3473389188611	
304.975	1294	4.34946802489415	
305.15	1295	4.35159520326097	
305.35	1296	4.35372045918796	
305.55	1297	4.35584379787795	
305.75	1298	4.35796522451032	
305.95	1299	4.36008474424119	
306.15	1300	4.36220236220354	
306.35	1301	4.36431808350738	
306.5	1302	4.36643191323985	
306.7	1303	4.3685438564654	
306.9	1304	4.37065391822594	
307.075	1305	4.37276210354093	
307.3	1306	4.37486841740758	
307.525	1307	4.37697286480094	
307.7	1308	4.37907545067406	
307.975	1309	4.38117617995813	
308.1	1310	4.3832750575626	
308.3	1311	4.38537208837531	
308.475	1312	4.38746727726266	
308.65	1313	4.3895606290697	
308.825	1314	4.39165214862028	
309.0	1315	4.39374184071716	
309.225	1316	4.39582971014219	
309.475	1317	4.39791576165636	
309.675	1318	4.4	
309.9	1319	4.40208242989286	
310.15	1320	4.40416305603426	
310.325	1321	4.40624188310319	
310.525	1322	4.40831891575846	
310.7	1323	4.41039415863879	
310.925	1324	4.41246761636296	
311.125	1325	4.41453929352993	
311.325	1326	4.41660919471891	
311.5	1327	4.41867732448956	
311.725	1328	4.42074368738204	
311.975	1329	4.42280828791714	
312.175	1330	4.42487113059643	
312.325	1331	4.42693221990232	
312.525	1332	4.42899156029822	
312.7	1333	4.43104915622864	
312.9	1334	4.43310501211929	
313.125	1335	4.43515913237718	
313.325	1336	4.43721152139079	
313.525	1337	4.43926218353009	
313.725	1338	4.44131112314674	
313.925	1339	4.44335834457412	
314.175	1340	4.4454038521275	
314.4	1341	4.44744765010408	
314.575	1342	4.44948974278318	
314.8	1343	4.45153013442625	
314.975	1344	4.45356882927706	
315.15	1345	4.45560583156174	
315.35	1346	4.4576411454889	
315.55	1347	4.45967477524977	
315.725	1348	4.46170672501823	
315.925	1349	4.46373699895098	
316.175	1350	4.46576560118759	
316.375	1351	4.46779253585061	
316.55	1352	4.46981780704569	
316.8	1353	4.47184141886166	
317.025	1354	4.4738633753706	
317.175	1355	4.47588368062799	
317.375	1356	4.47790233867277	
317.6	1357	4.47991935352745	
317.9	1358	4.48193472919817	
318.125	1359	4.48394846967484	
318.3	1360	4.48596057893121	
318.525	1361	4.48797106092495	
318.775	1362	4.48997991959775	
318.975	1363	4.49198715887542	
319.175	1364	4.49399278266799	
319.425	1365	4.49599679486974	
319.625	1366	4.49799919935936	
319.825	1367	4.5	
320.0	1368	4.50199920063936	
320.2	1369	4.50399680510978	
320.425	1370	4.50599281722833	
320.625	1371	4.50798724079689	
320.825	1372	4.50998007960223	
321.025	1373	4.51197133741609	
321.2	1374	4.51396101799531	
321.4	1375	4.51594912508182	
321.6	1376	4.51793566240283	
321.775	1377	4.51992063367083	
322.0	1378	4.5219040425837	
322.275	1379	4.52388589282479	
322.5	1380	4.52586618806302	
322.7	1381	4.52784493195291	
322.875	1382	4.5298221281347	
323.1	1383	4.53179778023443	
323.35	1384	4.53377189186399	
323.55	1385	4.53574446662119	
323.725	1386	4.5377155080899	
323.95	1387	4.53968501984006	
324.15	1388	4.54165300542777	
324.375	1389	4.54361946839538	
324.6	1390	4.54558441227157	
324.825	1391	4.5475478405714	
325.075	1392	4.54950975679639	
325.25	1393	4.55147016443461	
325.475	1394	4.55342906696074	
325.675	1395	4.55538646783613	
325.875	1396	4.55734237050888	
326.075	1397	4.55929677841395	
326.325	1398	4.56124969497314	
326.55	1399	4.56320112359526	
326.8	1400	4.56515106767613	
327.025	1401	4.56709953059869	
327.2	1402	4.56904651573303	
327.375	1403	4.57099202643649	
327.575	1404	4.57293606605372	
327.75	1405	4.57487863791675	
327.925	1406	4.57681974534503	
328.125	1407	4.57875939164553	
328.325	1408	4.58069758011279	
328.525	1409	4.58263431402899	
328.7	1410	4.58456959666402	
328.925	1411	4.58650343127551	
329.15	1412	4.58843582110896	
329.325	1413	4.59036676939772	
329.525	1414	4.59229627936314	
329.825	1415	4.59422435421457	
330.0	1416	4.59615099714943	
330.175	1417	4.59807621135332	
330.325	1418	4.6	
330.525	1419	4.60192236625154	
330.775	1420	4.60384331325831	
330.975	1421	4.60576284415908	
331.15	1422	4.60768096208106	
331.325	1423	4.60959767013998	
331.6	1424	4.61151297144012	
331.8	1425	4.6134268690744	
332.0	1426	4.6153393661244	
332.2	1427	4.61725046566048	
332.4	1428	4.61916017074176	
332.65	1429	4.62106848441623	
332.85	1430	4.6229754097208	
333.05	1431	4.62488094968134	
333.25	1432	4.62678510731274	
333.425	1433	4.62868788561898	
333.65	1434	4.63058928759318	
333.875	1435	4.63248931621764	
334.075	1436	4.6343879744639	
334.3	1437	4.63628526529281	
334.525	1438	4.63818119165458	
334.725	1439	4.64007575648882	
334.9	1440	4.64196896272458	
335.2	1441	4.64386081328046	
335.4	1442	4.64575131106459	
335.653	1443	4.64764045897475	
335.9	1444	4.64952825989835	
336.075	1445	4.65141471671257	
336.275	1446	4.65329983228432	
336.525	1447	4.65518360947035	
336.725	1448	4.65706605111728	
336.9	1449	4.65894716006167	
337.15	1450	4.66082693913001	
337.35	1451	4.66270539113887	
337.55	1452	4.66458251889485	
337.725	1453	4.66645832519468	
337.975	1454	4.66833281282527	
338.125	1455	4.67020598456374	
338.3	1456	4.67207784317748	
338.475	1457	4.67394839142419	
338.65	1458	4.67581763205193	
338.85	1459	4.67768556779918	
339.15	1460	4.67955220139485	
339.325	1461	4.68141753555838	
339.5	1462	4.68328157299975	
339.725	1463	4.68514431641951	
339.925	1464	4.68700576850888	
340.175	1465	4.68886593194975	
340.4	1466	4.69072480941474	
340.575	1467	4.69258240356725	
340.75	1468	4.6944387170615	
340.925	1469	4.69629375254255	
341.1	1470	4.69814751264641	
341.275	1471	4.7	
341.525	1472	4.70185121722126	
341.75	1473	4.70370116691915	
341.975	1474	4.70554985169374	
342.2	1475	4.70739727413618	
342.4	1476	4.70924343682881	
342.625	1477	4.71108834234519	
342.825	1478	4.71293199325011	
343.05	1479	4.71477439209965	
343.275	1480	4.71661554144123	
343.5	1481	4.71845544381364	
343.725	1482	4.72029410174709	
343.95	1483	4.72213151776324	
344.2	1484	4.72396769437525	
344.4	1485	4.7258026340878	
344.575	1486	4.72763633939717	
344.775	1487	4.72946881279124	
345.025	1488	4.73130005674953	
345.225	1489	4.73313007374329	
345.425	1490	4.73495886623547	
345.675	1491	4.7367864366808	
345.925	1492	4.73861278752583	
346.15	1493	4.74043792120894	
346.35	1494	4.74226184016042	
346.525	1495	4.74408454680245	
346.725	1496	4.7459060435492	
346.9	1497	4.74772633280682	
347.075	1498	4.7495454169735	
347.275	1499	4.75136329843952	
347.45	1500	4.75317997958724	
347.65	1501	4.75499546279118	
348.0	1502	4.75680975041804	
348.225	1503	4.75862284482674	
348.45	1504	4.76043474836845	
348.625	1505	4.76224546338663	
348.8	1506	4.76405499221705	
349.0	1507	4.76586333718787	
349.2	1508	4.76767050061961	
349.45	1509	4.76947648482525	
349.675	1510	4.7712812921102	
349.9	1511	4.77308492477241	
350.125	1512	4.77488738510232	
350.325	1513	4.77668867538296	
350.5	1514	4.77848879788996	
350.7	1515	4.78028775489157	
350.9	1516	4.78208554864871	
351.1	1517	4.78388218141501	
351.275	1518	4.78567765543682	
351.45	1519	4.78747197295327	
351.625	1520	4.78926513619627	
351.8	1521	4.79105714739057	
351.975	1522	4.79284800875379	
352.125	1523	4.79463772249642	
352.325	1524	4.79642629082191	
352.5	1525	4.79821371592664	
352.675	1526	4.8	
352.95	1527	4.80178514522438	
353.15	1528	4.80356915377524	
353.35	1529	4.80535202782111	
353.75	1530	4.80713376952364	
353.95	1531	4.80891438103763	
354.175	1532	4.81069386451104	
354.35	1533	4.81247222208505	
354.525	1534	4.81424945589406	
354.75	1535	4.81602556806574	
355.0	1536	4.81780056072107	
355.149	1537	4.81957443597434	
355.35	1538	4.82134719593318	
355.525	1539	4.82311884269862	
355.75	1540	4.82488937836511	
355.95	1541	4.82665880502051	
356.175	1542	4.82842712474619	
356.4	1543	4.83019433961698	
356.625	1544	4.83196045170126	
356.8	1545	4.83372546306095	
357.0	1546	4.83548937575156	
357.225	1547	4.83725219182222	
357.425	1548	4.83901391331568	
357.6	1549	4.84077454226836	
357.775	1550	4.84253408071038	
358.0	1551	4.84429253066558	
358.25	1552	4.84604989415154	
358.45	1553	4.84780617317963	
358.625	1554	4.849561369755	
358.825	1555	4.85131548587665	
359.075	1556	4.85306852353742	
359.3	1557	4.85482048472404	
359.475	1558	4.85657137141714	
359.65	1559	4.85832118559129	
359.8	1560	4.86006992921502	
359.975	1561	4.86181760425084	
360.15	1562	4.86356421265527	
360.35	1563	4.86530975637888	
360.525	1564	4.86705423736629	
360.725	1565	4.86879765755621	
360.925	1566	4.87054001888146	
361.1	1567	4.87228132326901	
361.3	1568	4.87402157263998	
361.625	1569	4.87576076890968	
361.75	1570	4.87749891398763	
361.95	1571	4.87923600977759	
362.125	1572	4.88097205817759	
362.325	1573	4.88270706107991	
362.55	1574	4.88444102037119	
362.775	1575	4.88617393793236	
362.95	1576	4.88790581563873	
363.2	1577	4.88963665535998	
363.4	1578	4.89136645896019	
363.55	1579	4.89309522829789	
363.75	1580	4.89482296522603	
363.925	1581	4.89654967159205	
364.125	1582	4.89827534923789	
364.4	1583	4.9	
364.6	1584	4.90172362570938	
364.8	1585	4.9034462281916	
365.0	1586	4.90516780926679	
365.2	1587	4.90688837074973	
365.425	1588	4.9086079144498	
365.625	1589	4.91032644217105	
365.8	1590	4.91204395571221	
366.025	1591	4.91376045686669	
366.225	1592	4.91547594742265	
366.425	1593	4.91719042916296	
366.675	1594	4.91890390386529	
366.875	1595	4.92061637330205	
367.075	1596	4.92232783924049	
367.25	1597	4.92403830344269	
367.525	1598	4.92574776766556	
367.725	1599	4.92745623366089	
367.9	1600	4.92916370317536	
368.1	1601	4.93087017795057	
368.375	1602	4.93257565972304	
368.575	1603	4.93428015022424	
368.75	1604	4.93598365118064	
368.95	1605	4.93768616431368	
369.15	1606	4.93938769133981	
369.45	1607	4.94108823397055	
369.625	1608	4.94278779391243	
369.825	1609	4.94448637286709	
370.05	1610	4.94618397253125	
370.225	1611	4.94788059459674	
370.425	1612	4.94957624075052	
370.575	1613	4.95127091267474	
370.775	1614	4.95296461204668	
371.05	1615	4.95465734053883	
371.225	1616	4.9563490998189	
371.4	1617	4.95803989154981	
371.6	1618	4.95972971738975	
371.875	1619	4.96141857899217	
372.05	1620	4.96310647800581	
372.225	1621	4.96479341607472	
372.4	1622	4.96647939483826	
372.6	1623	4.96816441593117	
372.775	1624	4.9698484809835	
373.0	1625	4.97153159162073	
373.25	1626	4.9732137494637	
373.45	1627	4.9748949561287	
373.65	1628	4.97657521322744	
373.85	1629	4.97825452236709	
374.075	1630	4.97993288515027	
374.275	1631	4.98161030317512	
374.425	1632	4.98328677803526	
374.625	1633	4.98496231131986	
374.8	1634	4.98663690461362	
375.0	1635	4.98831055949679	
375.2	1636	4.98998327754521	
375.4	1637	4.99165506033032	
375.55	1638	4.99332590941915	
375.75	1639	4.99499582637439	
375.95	1640	4.99666481275434	
376.175	1641	4.99833287011299	
376.35	1642	5.0	
376.575	1643	5.00166620396073	
376.775	1644	5.00333148353624	
376.95	1645	5.00499584026334	
377.15	1646	5.00665927567458	
377.3	1647	5.00832179129826	
377.475	1648	5.00998338865848	
377.675	1649	5.01164406927512	
377.875	1650	5.01330383466387	
378.075	1651	5.01496268633627	
378.275	1652	5.01662062579967	
378.525	1653	5.01827765455731	
378.725	1654	5.0199337741083	
378.9	1655	5.02158898594763	
379.075	1656	5.0232432915662	
379.275	1657	5.02489669245083	
379.525	1658	5.02654919008431	
379.7	1659	5.02820078594534	
379.875	1660	5.02985148150862	
380.05	1661	5.03150127824482	
380.225	1662	5.03315017762062	
380.5	1663	5.0347981810987	
380.7	1664	5.0364452901378	
380.925	1665	5.03809150619266	
381.15	1666	5.03973683071413	
381.375	1667	5.04138126514911	
381.6	1668	5.04302481094059	
381.8	1669	5.04466746952767	
382.0	1670	5.04630924234556	
382.175	1671	5.04795013082563	
382.375	1672	5.04959013639538	
382.575	1673	5.05122926047847	
382.75	1674	5.05286750449475	
382.975	1675	5.05450486986025	
383.2	1676	5.05614135798722	
383.45	1677	5.05777697028413	
383.65	1678	5.05941170815567	
383.85	1679	5.06104557300279	
384.05	1680	5.06267856622271	
384.275	1681	5.06431068920891	
384.45	1682	5.06594194335118	
384.65	1683	5.06757233003559	
384.85	1684	5.06920185064456	
385.025	1685	5.07083050655682	
385.275	1686	5.07245829914744	
385.5	1687	5.07408522978788	
385.725	1688	5.07571129984594	
385.925	1689	5.07733651068582	
386.15	1690	5.07896086366813	
386.3	1691	5.08058436014987	
386.525	1692	5.08220700148449	
386.675	1693	5.08382878902185	
386.875	1694	5.0854497241083	
387.075	1695	5.08706980808663	
387.25	1696	5.0886890422961	
387.425	1697	5.09030742807249	
387.6	1698	5.09192496674806	
387.775	1699	5.0935416596516	
387.95	1700	5.09515750810843	
388.125	1701	5.0967725134404	
388.275	1702	5.09838667696593	
388.425	1703	5.1	
388.6	1704	5.10161248385416	
388.775	1705	5.10322412983658	
388.95	1706	5.104834939252	
389.225	1707	5.10644491340181	
389.4	1708	5.10805405358401	
389.6	1709	5.10966236109324	
389.725	1710	5.11126983722081	
390.0	1711	5.11287648325468	
390.2	1712	5.11448230047949	
390.35	1713	5.11608729017658	
390.55	1714	5.11769145362398	
390.725	1715	5.11929479209644	
391.025	1716	5.12089730686545	
391.2	1717	5.1224989991992	
391.375	1718	5.12409987036266	
391.625	1719	5.12569992161756	
391.825	1720	5.12729915422238	
392.0	1721	5.1288975694324	
392.175	1722	5.13049516849971	
392.375	1723	5.13209195267317	
392.55	1724	5.13368792319848	
392.75	1725	5.13528308131818	
392.975	1726	5.13687742827162	
393.2	1727	5.13847096529504	
393.4	1728	5.14006369362152	
393.625	1729	5.141655614481	
393.783	1730	5.14324672910034	
394.0	1731	5.14483703870328	
394.225	1732	5.14642654451045	
394.45	1733	5.14801524773944	
394.625	1734	5.14960314960472	
394.825	1735	5.15119025131775	
394.975	1736	5.15277655408689	
395.15	1737	5.1543620591175	
395.325	1738	5.1559467676119	
395.625	1739	5.15753068076939	
395.8	1740	5.15911379978626	
395.975	1741	5.16069612585582	
396.175	1742	5.16227766016838	
396.45	1743	5.16385840391128	
396.65	1744	5.16543835826888	
396.8	1745	5.16701752442262	
397.0	1746	5.16859590355097	
397.15	1747	5.17017349682947	
397.35	1748	5.17175030543074	
397.55	1749	5.17332633052449	
397.825	1750	5.17490157327751	
398.0	1751	5.17647603485372	
398.175	1752	5.17804971641414	
398.35	1753	5.17962261911693	
398.525	1754	5.18119474411737	
398.75	1755	5.18276609256791	
398.95	1756	5.18433666561813	
399.15	1757	5.1859064644148	
399.325	1758	5.18747549010185	
399.525	1759	5.1890437438204	
399.75	1760	5.19061122670876	
399.95	1761	5.19217793990247	
400.15	1762	5.19374388453426	
400.325	1763	5.19530906173409	
400.5	1764	5.19687347262916	
400.675	1765	5.19843711834389	
400.85	1766	5.2	
401.025	1767	5.20156211871642	
401.325	1768	5.20312347560939	
401.525	1769	5.20468407179241	
401.7	1770	5.20624390837628	
401.9	1771	5.20780298646909	
402.125	1772	5.20936130717624	
402.325	1773	5.21091887160046	
402.525	1774	5.2124756808418	
402.725	1775	5.21403173599764	
402.925	1776	5.21558703816271	
403.1	1777	5.21714158842908	
403.275	1778	5.21869538788622	
403.575	1779	5.22024843762092	
403.725	1780	5.2218007387174	
403.9	1781	5.22335229225724	
404.1	1782	5.22490309931942	
404.3	1783	5.22645316098034	
404.55	1784	5.22800247831379	
404.75	1785	5.22955105239103	
404.975	1786	5.2310988842807	
405.175	1787	5.23264597504892	
405.375	1788	5.23419232575925	
405.55	1789	5.23573793747269	
405.775	1790	5.23728281124773	
405.975	1791	5.23882694814033	
406.2	1792	5.24037034920393	
406.425	1793	5.24191301548947	
406.6	1794	5.24345494804537	
406.775	1795	5.24499614791759	
406.975	1796	5.24653661614959	
407.175	1797	5.24807635378234	
407.4	1798	5.24961536185438	
407.575	1799	5.25115364140177	
407.775	1800	5.25269119345812	
407.925	1801	5.2542280190546	
408.125	1802	5.25576411921994	
408.3	1803	5.25729949498047	
408.475	1804	5.25883414736006	
408.65	1805	5.26036807738022	
408.825	1806	5.26190128606002	
409.0	1807	5.26343377441614	
409.175	1808	5.2649655434629	
409.35	1809	5.26649659421222	
409.65	1810	5.26802692767364	
409.825	1811	5.26955654485436	
410.0	1812	5.27108544675922	
410.275	1813	5.27261363439071	
410.475	1814	5.27414110874898	
410.7	1815	5.27566787083184	
410.9	1816	5.27719392163479	
411.075	1817	5.278719262151	
411.25	1818	5.28024389337135	
411.425	1819	5.28176781628439	
411.75	1820	5.2832910318764	
411.85	1821	5.28481354113137	
412.025	1822	5.286335345031	
412.2	1823	5.28785644455472	
412.375	1824	5.28937684067971	
412.525	1825	5.29089653438087	
412.725	1826	5.29241552663087	
412.9	1827	5.29393381840012	
413.125	1828	5.29545141065682	
413.325	1829	5.29696830436691	
413.5	1830	5.29848450049413	
413.675	1831	5.3	
413.95	1832	5.30151480384384	
414.15	1833	5.30302891298275	
414.375	1834	5.30454232837166	
414.575	1835	5.30605505096331	
414.75	1836	5.30756708170825	
414.925	1837	5.30907842155486	
415.1	1838	5.31058907144937	
415.375	1839	5.31209903233584	
415.55	1840	5.31360830515618	
415.825	1841	5.31511689085016	
416.0	1842	5.3166247903554	
416.2	1843	5.31813200460741	
416.35	1844	5.31963853453957	
416.55	1845	5.32114438108312	
416.825	1846	5.32264954516723	
416.975	1847	5.32415402771893	
417.225	1848	5.32565782966318	
417.4	1849	5.32716095192283	
417.6	1850	5.32866339541865	
417.775	1851	5.33016516106934	
418.05	1852	5.33166624979154	
418.25	1853	5.33316666249979	
418.425	1854	5.33466640010661	
418.625	1855	5.33616546352246	
418.825	1856	5.33766385365573	
419.025	1857	5.3391615714128	
419.175	1858	5.34065861769801	
419.325	1859	5.34215499341368	
419.525	1860	5.3436506994601	
419.7	1861	5.34514573673555	
419.925	1862	5.3466401061363	
420.1	1863	5.34813380855664	
420.3	1864	5.34962684488884	
420.45	1865	5.35111921602321	
420.65	1866	5.35261092284804	
420.825	1867	5.35410196624968	
421.05	1868	5.3555923471125	
421.25	1869	5.3570820663189	
421.425	1870	5.35857112474933	
421.6	1871	5.36005952328229	
421.775	1872	5.36154726279432	
421.95	1873	5.36303434416005	
422.125	1874	5.36452076825214	
422.3	1875	5.36600653594137	
422.475	1876	5.36749164809655	
422.65	1877	5.3689761055846	
422.85	1878	5.37045990927054	
423.05	1879	5.37194306001747	
423.25	1880	5.3734255586866	
423.475	1881	5.37490740613724	
423.675	1882	5.37638860322683	
423.85	1883	5.37786915081091	
424.025	1884	5.37934904974316	
424.175	1885	5.38082830087539	
424.35	1886	5.38230690505755	
424.525	1887	5.38378486313773	
424.7	1888	5.38526217596215	
424.85	1889	5.38673884437522	
425.05	1890	5.38821486921948	
425.3	1891	5.38969025133566	
425.5	1892	5.39116499156263	
425.675	1893	5.39263909073747	
425.9	1894	5.39411254969543	
426.125	1895	5.39558536926993	
426.325	1896	5.39705755029261	
426.525	1897	5.39852909359329	
426.725	1898	5.4	
426.9	1899	5.40147027033899	
427.05	1900	5.40293990543471	
427.225	1901	5.40440890610984	
427.425	1902	5.40587727318528	
427.7	1903	5.40734500748016	
427.9	1904	5.40881210981186	
428.1	1905	5.41027858099599	
428.3	1906	5.4117444218464	
428.475	1907	5.4132096331752	
428.65	1908	5.41467421579277	
428.825	1909	5.41613817050774	
429.025	1910	5.41760149812701	
429.225	1911	5.41906419945575	
429.4	1912	5.42052627529741	
429.625	1913	5.42198772645373	
429.825	1914	5.42344855372474	
430.0	1915	5.42490875790874	
430.2	1916	5.42636833980236	
430.375	1917	5.42782730020052	
430.575	1918	5.42928563989645	
430.75	1919	5.43074335968169	
430.95	1920	5.4322004603461	
431.175	1921	5.43365694267788	
431.35	1922	5.43511280746353	
431.525	1923	5.43656805548792	
431.7	1924	5.43802268753422	
432.0	1925	5.43947670438397	
432.2	1926	5.44093010681705	
432.475	1927	5.4423828956117	
432.65	1928	5.44383507154451	
432.925	1929	5.44528663539044	
433.125	1930	5.44673758792282	
433.375	1931	5.44818792991333	
433.55	1932	5.44963766213207	
433.725	1933	5.45108678534748	
433.9	1934	5.45253530032641	
434.075	1935	5.45398320783411	
434.225	1936	5.4554305086342	
434.425	1937	5.45687720348872	
434.65	1938	5.45832329315812	
434.825	1939	5.45976877840124	
435.0	1940	5.46121365997536	
435.2	1941	5.46265793863616	
435.4	1942	5.46410161513776	
435.625	1943	5.46554469023269	
435.825	1944	5.46698716467194	
436.0	1945	5.46842903920493	
436.175	1946	5.46987031457949	
436.375	1947	5.47131099154196	
436.6	1948	5.47275107083707	
436.775	1949	5.47419055320804	
436.975	1950	5.47562943939655	
437.175	1951	5.47706773014274	
437.375	1952	5.47850542618522	
437.6	1953	5.47994252826106	
437.8	1954	5.48137903710584	
437.95	1955	5.4828149534536	
438.15	1956	5.48425027803687	
438.375	1957	5.48568501158667	
438.575	1958	5.48711915483254	
438.8	1959	5.48855270850248	
439.025	1960	5.48998567332303	
439.225	1961	5.49141805001922	
439.375	1962	5.4928498393146	
439.675	1963	5.49428104193123	
439.875	1964	5.49571165858971	
440.125	1965	5.49714169000914	
440.3	1966	5.49857113690718	
440.5	1967	5.5	
440.675	1968	5.50142828000232	
440.925	1969	5.5028559776274	
441.1	1970	5.50428309358705	
441.3	1971	5.50570962859162	
441.55	1972	5.50713558335004	
441.725	1973	5.50856095856977	
441.925	1974	5.50998575495685	
442.125	1975	5.51140997321589	
442.35	1976	5.51283361405006	
442.525	1977	5.51425667816112	
442.7	1978	5.51567916624939	
442.9	1979	5.51710107901379	
443.1	1980	5.51852241715184	
443.3	1981	5.51994318135961	
443.475	1982	5.5213633723318	
443.65	1983	5.52278299076171	
443.875	1984	5.52420203734122	
444.075	1985	5.52562051276084	
444.3	1986	5.52703841770968	
444.475	1987	5.52845575287547	
444.65	1988	5.52987251894456	
444.85	1989	5.53128871660192	
445.025	1990	5.53270434653114	
445.275	1991	5.53411940941446	
445.475	1992	5.53553390593274	
445.675	1993	5.53694783676548	
445.85	1994	5.53836120259083	
446.075	1995	5.53977400408557	
446.25	1996	5.54118624192516	
446.475	1997	5.54259791678367	
446.675	1998	5.54400902933387	
446.875	1999	5.54541958024717	
447.05	2000	5.54682957019364	
447.275	2001	5.54823899984203	
447.5	2002	5.54964786985977	
447.65	2003	5.55105618091294	
447.85	2004	5.55246393366632	
448.125	2005	5.55387112878337	
448.3	2006	5.55527776692624	
448.475	2007	5.55668384875575	
448.675	2008	5.55808937493144	
448.85	2009	5.55949434611154	
449.05	2010	5.56089876295297	
449.225	2011	5.56230262611138	
449.425	2012	5.56370593624109	
449.625	2013	5.56510869399518	
449.85	2014	5.5665109000254	
