#depth	age	sigma_age	air_age	sigma_air_age	deporate	sigma_deporate	thinning	sigma_thinning	LID	sigma_LID	delta_depth	sigma_delta_depth	deporate_model	sigma_deporate_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
3.500000000000000000e+01	6.337945706284673264e+01	1.951250376556262767e-01	nan	nan	1.938008266320999651e-01	3.674594339271460963e-03	9.851818639260789823e-01	1.902614346176118368e-02	nan	nan	nan	nan	2.637149999999994776e-01	1.500000000000000222e-01	9.917000000000000259e-01	2.805164719696887077e-02	7.036914285714290429e+01	2.350162286324253280e-01	2.591679918716263131e-01	6.963023448954395620e-04	nan	nan
3.600000000000000000e+01	6.723795823337448496e+01	1.959022605105540937e-01	nan	nan	1.985465543768570318e-01	3.746510850300048892e-03	9.850053145504861218e-01	1.896578370695073401e-02	nan	nan	nan	nan	2.669870000000003074e-01	1.500000000000000222e-01	9.915000000000000480e-01	2.797657465208110844e-02	7.036914285714290429e+01	2.351086279138661639e-01	2.625864666887195442e-01	6.365737233040263520e-04	nan	nan
3.700000000000000000e+01	7.104622761073520110e+01	1.966981293719286261e-01	nan	nan	2.471772239239570790e-01	4.645542861258331914e-03	9.847282810544799592e-01	1.890735235976678114e-02	nan	nan	nan	nan	3.288130000000002440e-01	1.500000000000000222e-01	9.911999999999999700e-01	2.790690661462688280e-02	7.036914285714290429e+01	2.352009145519124156e-01	3.233607972484798809e-01	7.153774693203658868e-04	nan	nan
3.800000000000000000e+01	7.413874843734478759e+01	1.972717508346718829e-01	nan	nan	2.073009792734417100e-01	3.882019704995178129e-03	9.844490484346261061e-01	1.885091301212592219e-02	nan	nan	nan	nan	2.728160000000006136e-01	1.500000000000000222e-01	9.909000000000000030e-01	2.784771472586100929e-02	7.036914285714290429e+01	2.352766711199125171e-01	2.699098945174883135e-01	5.373276143954358814e-04	nan	nan
3.900000000000000000e+01	7.784368856852327667e+01	1.977699236384329595e-01	nan	nan	1.915569103411865759e-01	3.573934593474779702e-03	9.841698047852083242e-01	1.880013019414625633e-02	nan	nan	nan	nan	2.489889999999999048e-01	1.500000000000000222e-01	9.906000000000000361e-01	2.778852283709513926e-02	7.036914285714290429e+01	2.353684133296469194e-01	2.473572003801631225e-01	4.572608763671508550e-04	nan	nan
4.000000000000000000e+01	8.188642513921175237e+01	1.979951651512283639e-01	nan	nan	1.874623625207309519e-01	3.485632571976854995e-03	9.837961070424563470e-01	1.873226502608155847e-02	nan	nan	nan	nan	2.404399999999995430e-01	1.500000000000000222e-01	9.901999999999999691e-01	2.770865595612791166e-02	7.036914285714290429e+01	2.354697712961013878e-01	2.392302365971558098e-01	4.239122611414487731e-04	nan	nan
4.100000000000000000e+01	8.606649875458805354e+01	1.978121046851988862e-01	nan	nan	1.995413845363790961e-01	3.699819311159468441e-03	9.835282007994837761e-01	1.864463403817905041e-02	nan	nan	nan	nan	2.525390000000005131e-01	1.500000000000000222e-01	9.899000000000000021e-01	2.760160186392819626e-02	7.036914285714290429e+01	2.355759815739152663e-01	2.533912694936977794e-01	4.468327699488050509e-04	nan	nan
4.200000000000000000e+01	9.001296463716602148e+01	1.972008336988312627e-01	nan	nan	2.011312042792853805e-01	3.720655885437904216e-03	9.832602772039847894e-01	1.856250666467918961e-02	nan	nan	nan	nan	2.514739999999999753e-01	1.500000000000000222e-01	9.896000000000000352e-01	2.749454777172848086e-02	7.036914285714290429e+01	2.356776067802798247e-01	2.541915413675882585e-01	4.773068567771755603e-04	nan	nan
4.300000000000000000e+01	9.394700585120426695e+01	1.962439921171716395e-01	nan	nan	2.204291621530526935e-01	4.064272280819514194e-03	9.830201844458806848e-01	1.839663585062457571e-02	nan	nan	nan	nan	2.745359999999994471e-01	1.500000000000000222e-01	9.892999999999999572e-01	2.726652631350536676e-02	7.036914285714290429e+01	2.357801547691452115e-01	2.761225154565035700e-01	4.849200845843497365e-04	nan	nan
4.400000000000000000e+01	9.756858664966517836e+01	1.954919590746951319e-01	nan	nan	2.060899843877389281e-01	3.787486868244297703e-03	9.828052501537922758e-01	1.815553592527433674e-02	nan	nan	nan	nan	2.556840000000004665e-01	1.500000000000000222e-01	9.889999999999999902e-01	2.692905946417637267e-02	7.036914285714290429e+01	2.358749301249584429e-01	2.561474852832759108e-01	4.138854330224619755e-04	nan	nan
4.500000000000000000e+01	1.014725874986061456e+02	1.947384098069959435e-01	nan	nan	1.905958923122021420e-01	3.490399287236547847e-03	9.825902724451750503e-01	1.792004580674588440e-02	nan	nan	nan	nan	2.354660000000006193e-01	1.500000000000000222e-01	9.887000000000000233e-01	2.659159261484737857e-02	7.036914285714290429e+01	2.359775018086215925e-01	2.352356276302026150e-01	3.644498131845118945e-04	nan	nan
4.600000000000000000e+01	1.057236442372224019e+02	1.939523534418661765e-01	nan	nan	1.848660118955024467e-01	3.372834876252337952e-03	9.823731504499416678e-01	1.768702702776674823e-02	nan	nan	nan	nan	2.273610000000001463e-01	1.500000000000000222e-01	9.883999999999999453e-01	2.626323162282413748e-02	7.036914285714290429e+01	2.360896734896233695e-01	2.264089913079213034e-01	3.325446072966537132e-04	nan	nan
