#PROGRAM: dep90.pas
#PROT: N: 157
#PROT: TE: -25.6
#PROT: T: 85.800
#PROT: DB: 1650 78.00 # end of core
#PROT: DB: 550 78.00 # bag cut
#PROT: DB: 1100 78.00 # bag cut
#PROT: DB: 1020 78.00
#PROT: S: 0 945
# depth c250k g250k c200k g200k c100k g100k c50k g50k 
    85.805   0.140973  61.439700   0.141537  61.341400   0.147022  60.961100   0.169760  59.999300 
    85.810   0.155885  70.822700   0.156693  70.671800   0.164037  69.914500   0.192495  68.045400 
    85.815   0.159918  72.505300   0.160856  72.290500   0.169180  71.291300   0.199815  68.785800 
    85.820   0.161079  72.423500   0.162079  72.174500   0.170831  71.018700   0.202277  68.157900 
    85.825   0.161110  70.845500   0.162066  70.640300   0.170490  69.550300   0.201026  66.865400 
    85.830   0.161166  69.500800   0.162069  69.321100   0.170131  68.310900   0.199541  65.915100 
    85.835   0.161624  69.605800   0.162550  69.415100   0.170789  68.328700   0.200666  65.782800 
    85.840   0.162289  70.333800   0.163273  70.115500   0.171948  68.941600   0.202981  66.097800 
    85.845   0.163185  71.492100   0.164229  71.262200   0.173370  69.982800   0.205781  66.865600 
    85.850   0.163911  72.600100   0.165021  72.345600   0.174601  71.001100   0.208272  67.627700 
    85.855   0.164448  73.172900   0.165589  72.930500   0.175255  71.571300   0.209492  68.154600 
    85.860   0.165226  74.322600   0.166384  74.053600   0.176433  72.625500   0.211627  69.012600 
    85.865   0.166123  75.492900   0.167339  75.230900   0.177782  73.693500   0.213987  69.836200 
    85.870   0.167024  75.067300   0.168193  74.835500   0.178232  73.401100   0.213553  69.817200 
    85.875   0.168329  74.172100   0.169404  73.964600   0.178794  72.726500   0.212400  69.594100 
    85.880   0.169837  73.240300   0.170818  73.065300   0.179461  72.011300   0.211345  69.312300 
    85.885   0.170803  72.060500   0.171685  71.889400   0.179723  70.970100   0.210053  68.610500 
    85.890   0.170987  71.213900   0.171845  71.049400   0.179736  70.159500   0.209234  67.828900 
    85.895   0.170745  70.364700   0.171579  70.196700   0.179268  69.324400   0.208013  67.079800 
    85.900   0.170374  69.450500   0.171176  69.310800   0.178561  68.491700   0.206527  66.342300 
    85.905   0.170181  68.814500   0.170939  68.655300   0.178140  67.870400   0.205219  65.859600 
