#PROGRAM: dep90.pas
#PROT: N: 0
#PROT: TE: -26
#PROT: T: 0.550
#PROT: DB: 1650 78.00 # end of core
#PROT: DB: 550 78.00 # bag cut
#PROT: DB: 1100 78.00 # bag cut
# depth c250k g250k c200k g200k c100k g100k c50k g50k 
     0.555   0.062096   0.096093   0.061988   0.104308   0.061848   0.088806   0.061897   0.067646 
     0.560   0.062084   0.099043   0.061988   0.101565   0.061842   0.076678   0.061858   0.079834 
     0.565   0.062092   0.090798   0.061983   0.093770   0.061862   0.086020   0.061908   0.073791 
     0.570   0.062121   0.105386   0.062007   0.111592   0.061890   0.088075   0.061877   0.078411 
     0.575   0.062126   0.096993   0.062027   0.096415   0.061901   0.085485   0.061885   0.072944 
     0.580   0.062155   0.098188   0.062056   0.096253   0.061920   0.085196   0.061906   0.081158 
     0.585   0.062148   0.089455   0.062050   0.105252   0.061939   0.096712   0.061916   0.069958 
     0.590   0.062182   0.097605   0.062078   0.100908   0.061978   0.074230   0.061984   0.068244 
     0.595   0.062198   0.100085   0.062098   0.093850   0.061958   0.102117   0.061960   0.084640 
     0.600   0.062214   0.100616   0.062122   0.087323   0.061970   0.093486   0.062027   0.082858 
     0.605   0.062231   0.102765   0.062139   0.090084   0.061990   0.094909   0.062024   0.075085 
     0.610   0.062258   0.090455   0.062155   0.088658   0.062012   0.094132   0.062054   0.074108 
     0.615   0.062250   0.088712   0.062146   0.084419   0.062026   0.090819   0.062021   0.084402 
     0.620   0.062250   0.097093   0.062156   0.098021   0.062044   0.082752   0.062001   0.070339 
     0.625   0.062268   0.084998   0.062177   0.102619   0.062042   0.090859   0.062035   0.077113 
     0.630   0.062290   0.098944   0.062180   0.090676   0.062072   0.092355   0.062086   0.071053 
     0.635   0.062289   0.100958   0.062192   0.103542   0.062072   0.092250   0.062052   0.083261 
     0.640   0.062305   0.099138   0.062201   0.091044   0.062062   0.092065   0.062046   0.062047 
     0.645   0.062309   0.103181   0.062202   0.085322   0.062072   0.086140   0.062107   0.079222 
     0.650   0.062300   0.091625   0.062194   0.090868   0.062057   0.088871   0.062092   0.071032 
     0.655   0.062332   0.096545   0.062217   0.086432   0.062079   0.092290   0.062107   0.081079 
     0.660   0.062348   0.095625   0.062239   0.096788   0.062111   0.087302   0.062090   0.076718 
     0.665   0.062384   0.088456   0.062259   0.080169   0.062128   0.095391   0.062119   0.081397 
     0.670   0.062396   0.093269   0.062295   0.093390   0.062143   0.088114   0.062183   0.071952 
     0.675   0.062427   0.086514   0.062311   0.085548   0.062179   0.072150   0.062227   0.067524 
     0.680   0.062442   0.082662   0.062338   0.076430   0.062221   0.085131   0.062199   0.076188 
     0.685   0.062475   0.108188   0.062371   0.096288   0.062242   0.086647   0.062265   0.080154 
     0.690   0.062504   0.100590   0.062407   0.088702   0.062257   0.097302   0.062278   0.078634 
     0.695   0.062529   0.083539   0.062423   0.084657   0.062270   0.080415   0.062299   0.071609 
