depth,sulfate
373.78,40.296
374.25,62.005
374.72,31.747
375.19,33.236
375.66,24.783
376.16,35.637
376.6,37.943
377.07,27.569
377.53,32.515
378.0,31.699
378.47,25.743
378.94,30.21
379.41,30.162
379.88,33.476
380.35,37.703
380.82,37.27
381.28,27.857
381.75,58.403
382.22,26.704
382.69,24.207
383.16,55.281
383.63,49.133
384.09,25.455
384.56,37.222
385.0,30.21
385.5,23.966
386.0,24.014
386.43,51.535
386.9,30.979
387.37,24.014
387.84,23.918
392.0,25.263
392.51,22.285
393.0,23.102
393.44,34.293
397.1,40.008
397.64,26.704
398.1,21.469
398.57,32.564
399.0,38.231
399.5,23.006
400.0,26.896
400.43,30.498
400.9,21.373
401.36,29.586
401.83,26.608
402.29,25.936
402.76,30.546
403.22,44.235
403.69,34.485
404.15,26.128
404.62,33.86
405.08,43.034
405.55,40.152
406.0,37.222
406.48,30.162
406.94,31.459
407.41,41.929
407.87,32.564
408.33,36.886
408.8,51.679
409.26,31.411
409.73,34.533
410.19,43.658
410.65,32.564
411.12,31.411
411.58,33.956
412.05,35.589
412.51,50.382
413.0,58.115
413.44,42.986
413.9,39.336
414.36,29.778
414.83,27.088
415.29,27.857
415.75,39.384
416.22,83.906
416.68,82.706
417.14,35.253
417.61,43.85
418.07,29.153
418.53,19.932
419.0,34.629
419.46,27.28
419.92,27.809
420.38,27.184
420.84,25.888
421.31,29.394
421.77,44.331
422.23,51.007
422.69,27.809
423.15,33.476
423.62,43.226
424.08,22.862
424.54,29.49
425.0,37.847
425.46,30.162
425.92,46.732
426.39,29.202
426.85,39.72
427.31,18.683
427.77,26.608
428.23,25.599
428.69,36.07
429.15,25.167
429.62,26.8
430.08,31.459
430.54,33.908
431.0,31.219
431.46,38.951
431.92,41.497
432.38,24.495
432.84,51.823
433.3,28.913
433.76,32.804
434.22,34.581
434.68,30.979
435.14,28.673
435.6,43.274
436.06,41.257
436.52,62.63
437.0,31.123
437.44,25.647
437.9,25.311
438.36,74.925
438.82,24.158
439.28,21.949
439.74,27.472
440.2,24.351
440.66,24.783
441.12,33.812
441.58,27.569
442.0,25.359
442.49,26.704
442.95,30.018
443.41,28.385
443.87,32.852
444.33,27.809
444.79,38.423
445.25,36.55
445.71,40.728
446.16,33.092
446.62,12.055
447.08,24.735
447.54,31.699
448.0,38.231
448.46,23.678
448.91,27.04
449.37,31.507
449.83,27.905
450.29,28.577
450.74,28.865
451.2,28.769
451.66,21.949
452.12,39.432
452.57,26.56
453.0,27.28
453.49,127.372
453.95,33.572
454.4,29.97
454.86,43.274
455.32,40.824
455.78,28.673
456.23,27.088
456.69,31.219
457.15,40.104
457.6,39.624
458.06,29.009
458.52,41.497
459.0,45.579
459.43,34.245
459.88,42.938
461.95,45.099
462.16,28.865
462.62,27.28
463.08,25.503
463.53,21.181
464.0,34.437
464.44,30.306
464.9,29.346
465.35,21.997
465.81,35.589
466.27,26.416
466.72,22.093
467.18,36.118
467.63,35.926
468.09,25.791
468.54,26.944
469.24,34.341
469.45,30.21
469.91,28.289
470.36,31.891
470.81,34.533
471.27,31.795
471.72,30.162
472.18,28.049
472.63,20.556
473.0,30.066
473.54,49.566
474.0,29.874
474.45,37.222
474.9,37.991
475.36,26.8
478.4,26.992
478.6,23.342
479.0,64.311
479.4,21.517
479.89,27.953
480.35,46.348
480.8,327.268
481.25,51.967
481.7,40.152
482.16,34.533
482.61,34.533
483.06,35.685
483.52,34.629
483.97,37.559
484.42,40.296
484.87,34.389
485.33,45.003
485.78,34.629
486.23,36.982
486.68,30.498
487.13,44.09
487.59,35.493
488.04,43.418
488.49,34.293
488.94,49.95
489.39,65.415
489.85,66.376
490.3,38.519
490.75,37.751
491.2,34.148
491.65,33.476
492.1,25.695
492.55,28.673
493.0,53.216
493.46,29.49
493.91,40.104
494.36,36.598
496.26,46.54
496.61,50.574
497.06,37.318
497.51,43.85
498.0,32.179
498.41,34.677
498.86,39.912
499.31,72.956
499.76,118.487
500.21,54.128
500.63,86.884
501.11,39.24
501.58,43.61
502.0,34.052
502.46,39.047
502.91,61.141
503.36,68.585
503.81,51.055
504.26,68.585
504.95,80.448
505.2,131.167
505.61,35.013
506.06,24.831
506.51,28.433
506.99,24.831
507.41,35.926
507.85,29.538
508.3,32.323
508.75,26.368
509.2,31.411
509.65,20.556
510.1,31.363
510.55,33.428
511.0,25.503
511.44,29.346
511.89,30.162
512.34,30.883
512.79,50.19
513.24,43.994
513.68,34.1
514.13,36.502
514.58,70.939
515.0,24.207
515.48,30.979
515.92,26.512
516.37,31.507
516.82,39.72
517.27,32.756
517.71,39.384
518.16,19.212
518.61,34.293
519.19,25.791
519.5,83.666
519.95,68.201
520.4,37.991
520.84,33.284
521.29,30.546
521.74,60.084
522.18,33.236
522.63,26.176
523.08,36.598
523.52,29.153
523.97,32.564
524.41,32.515
524.86,26.944
525.31,30.162
525.75,27.617
526.2,36.214
526.65,41.929
527.09,64.743
527.54,31.123
528.0,32.131
528.43,52.928
528.87,46.684
529.32,34.052
529.76,37.655
530.21,51.391
530.66,40.632
531.1,26.704
531.55,32.371
532.0,38.471
532.44,30.738
532.88,30.979
533.33,23.966
533.77,38.327
534.22,27.184
534.66,31.363
535.11,24.927
535.55,39.384
536.0,45.531
536.44,24.399
536.88,40.873
537.33,50.862
537.77,38.087
539.0,35.253
539.55,43.466
540.0,47.597
540.44,41.113
540.88,35.589
541.32,92.984
541.77,30.162
542.21,37.847
542.65,30.834
543.1,22.526
543.54,31.891
544.0,27.713
544.44,25.215
544.87,34.725
545.31,22.574
548.08,29.009
548.41,25.743
548.86,33.908
549.3,112.099
549.74,31.699
550.18,26.464
550.62,94.953
551.07,33.62
553.0,29.73
553.31,46.876
553.76,25.984
554.16,32.083
554.6,34.629
555.04,29.057
555.48,29.97
555.93,25.551
556.37,47.212
558.06,31.459
559.6,38.663
559.9,35.349
560.34,52.159
560.78,39.192
561.22,33.908
561.66,39.528
562.1,41.497
562.54,31.987
563.0,65.511
563.42,35.445
563.86,38.807
564.3,36.79
564.74,35.157
565.18,46.54
565.62,62.582
566.02,48.413
566.5,23.63
566.94,45.531
567.38,32.323
567.82,74.301
568.26,28.337
568.7,31.987
569.14,40.969
569.58,24.543
570.0,26.224
570.45,27.761
570.89,44.667
571.33,24.927
571.77,27.569
572.21,28.961
572.65,33.14
573.09,51.103
573.53,30.114
573.97,41.689
574.4,26.704
574.84,18.587
576.34,41.881
576.58,29.25
577.0,30.066
577.47,32.275
577.91,33.572
578.35,32.9
578.79,30.642
579.22,38.087
579.66,33.62
580.1,24.303
580.54,30.979
581.0,24.351
581.41,28.145
581.85,20.989
582.29,29.97
582.72,21.277
583.16,165.891
583.6,41.113
584.0,29.202
584.47,34.197
585.4,44.186
585.78,30.594
586.22,23.246
586.66,46.588
587.09,34.869
587.53,27.376
588.0,81.697
588.4,55.809
588.84,31.315
589.27,72.283
589.71,83.714
590.15,28.529
590.58,32.564
591.02,43.994
591.45,30.979
591.89,33.62
592.33,28.817
592.76,28.193
593.2,42.457
593.63,42.986
594.07,58.883
594.5,24.879
594.94,38.423
595.37,32.804
595.81,31.891
596.24,24.735
596.68,44.379
597.11,46.204
597.55,92.551
598.0,35.781
598.42,25.743
598.85,46.636
599.29,48.029
599.72,71.947
600.16,48.461
600.59,21.277
601.0,34.1
601.46,31.411
601.9,29.009
602.33,26.752
602.76,68.681
603.2,35.974
603.63,28.433
604.2,24.783
604.5,32.323
604.93,27.136
605.37,20.893
605.8,28.337
606.23,30.162
606.67,28.577
607.1,26.896
607.54,50.19
608.0,47.404
608.4,30.354
608.84,50.526
609.27,40.921
609.7,64.311
610.13,29.153
610.57,30.546
611.0,34.148
611.43,107.392
611.87,63.158
612.3,26.176
612.73,33.332
613.16,21.805
613.6,36.598
614.0,23.438
614.46,22.237
614.89,34.581
615.33,27.136
615.76,28.769
616.19,37.318
616.62,35.445
617.02,29.874
617.49,38.519
617.92,45.339
618.35,64.311
618.78,46.684
619.21,40.392
619.64,34.437
620.11,43.274
620.51,27.953
620.94,22.718
621.37,26.32
621.8,29.057
622.21,28.385
622.66,49.566
623.09,49.662
623.52,26.464
623.96,30.21
624.39,27.953
624.82,27.521
625.25,24.591
625.68,36.79
626.11,42.313
626.54,34.437
626.97,34.148
627.4,33.044
627.83,40.873
628.26,32.467
628.69,25.743
629.12,29.874
629.55,29.586
630.0,27.665
630.41,23.726
630.84,33.044
631.27,54.08
631.7,45.531
632.13,37.51
632.56,35.109
633.19,19.548
633.42,31.555
633.85,29.49
634.28,33.524
634.71,75.165
636.0,29.442
636.42,36.07
636.85,30.834
637.29,40.008
637.71,31.555
638.14,27.713
638.56,27.713
639.0,32.419
639.42,21.469
639.85,21.949
640.28,28.097
640.71,28.913
641.14,20.941
641.56,21.757
642.0,24.158
642.42,40.632
642.85,44.715
643.28,20.316
643.7,39.432
644.13,36.262
644.56,21.133
645.0,20.46
645.41,26.944
645.86,28.769
646.27,53.456
646.7,30.738
647.12,37.703
647.55,26.608
648.0,33.812
648.4,41.833
648.83,29.73
649.26,33.524
649.69,28.001
650.11,27.088
650.54,29.298
651.0,26.08
651.39,32.852
651.82,29.153
652.24,31.699
652.67,65.799
653.1,34.725
653.52,30.402
653.95,29.97
654.38,33.956
654.8,24.062
655.23,26.848
655.65,28.961
656.08,41.161
656.51,35.349
656.93,29.682
657.36,25.503
657.78,31.171
658.21,50.094
658.63,36.262
659.06,31.987
659.48,39.624
659.91,31.075
660.34,35.878
660.76,44.667
661.19,32.419
661.61,39.24
662.04,33.572
662.46,59.844
662.89,24.062
663.31,34.869
663.73,30.69
664.16,32.708
664.58,40.392
664.99,50.142
665.43,29.874
665.86,52.784
666.28,42.361
666.71,35.781
667.13,37.318
667.55,31.459
668.0,31.555
668.4,30.786
668.83,27.569
669.25,35.397
669.67,30.45
670.1,23.534
670.52,31.075
670.94,34.052
671.37,39.384
671.79,30.834
672.21,25.791
672.64,32.323
673.06,23.822
673.48,30.979
673.91,28.769
674.33,22.574
674.75,27.376
675.18,162.241
675.6,19.98
676.0,35.253
676.44,40.344
677.0,36.022
677.29,28.529
677.71,41.449
678.14,30.018
678.56,37.462
678.98,29.298
679.4,27.713
679.82,48.269
680.25,36.838
680.67,40.392
681.09,49.23
681.51,25.119
681.93,27.617
682.36,38.087
682.78,61.909
683.2,23.006
683.62,24.255
684.04,30.883
684.46,30.546
684.89,28.865
685.31,44.619
685.73,36.07
686.15,33.428
686.57,27.713
687.0,34.629
687.41,60.132
687.83,23.63
688.25,37.991
688.68,31.363
689.1,27.184
689.52,32.708
689.94,37.222
690.36,34.677
690.78,39.047
691.2,27.376
691.62,26.32
692.04,29.874
692.46,34.1
693.03,63.35
693.3,142.598
693.8,31.123
694.14,31.075
694.58,24.591
694.98,49.806
695.4,37.607
695.82,28.577
696.24,30.45
696.66,29.009
697.08,23.486
698.69,24.447
698.92,45.868
699.34,49.902
699.59,28.049
700.01,29.298
700.43,42.025
700.85,28.625
701.27,22.141
701.69,38.183
702.11,32.708
702.53,31.795
702.94,34.052
703.36,33.908
703.78,27.184
704.2,30.738
704.62,29.73
705.04,28.529
705.45,41.065
705.87,37.559
706.29,59.316
707.71,57.875
708.0,46.636
708.38,46.636
708.8,50.766
709.22,83.858
709.63,55.713
710.05,62.149
710.47,56.674
710.89,33.14
711.3,40.008
711.72,31.459
712.14,40.776
712.56,39.672
713.04,31.939
713.39,28.577
713.81,39.816
714.22,24.399
714.64,28.769
715.06,32.515
715.48,24.014
715.89,34.773
716.31,35.974
716.72,78.671
717.14,30.306
717.56,18.347
718.45,57.539
719.0,24.13
719.33,41.47
719.66,29.12
720.0,30.9
720.42,26.75
720.84,31.58
721.26,24.45
721.68,29.22
722.1,39.47
722.52,28.56
722.94,39.25
723.78,29.26
724.19,25.2
724.61,26.83
725.04,27.65
725.45,27.81
725.87,22.8
726.29,26.46
726.7,35.75
727.12,24.87
727.54,33.97
727.96,27.14
728.37,36.37
729.0,32.62
729.19,45.95
729.62,24.98
730.04,32.9
730.46,30.23
730.87,26.39
731.29,24.915
733.2,28.57
733.39,34.7
733.79,23.41
734.2,34.21
735.03,36.06
735.45,28.18
735.86,48.89
736.28,90.03
736.69,30.59
737.1,29.98
737.52,27.74
737.93,32.79
738.35,197.21
738.76,100.21
739.27,136.37
739.59,35.39
740.0,26.45
740.41,31.43
740.83,26.98
741.24,29.31
746.51,30.12
747.0,39.46
747.53,34.97
747.83,25.66
748.24,46.56
748.65,26.38
749.06,26.65
749.47,26.07
749.88,29.33
750.29,25.69
750.7,35.37
751.21,37.1
751.52,20.69
751.93,29.74
752.44,28.92
752.75,31.19
753.16,36.9
753.77,28.16
754.27,26.98
754.38,25.54
754.79,31.13
755.86,18.12
756.01,33.62
756.42,28.68
756.83,31.93
757.24,30.62
757.64,29.49
758.05,29.05
758.46,25.86
758.87,61.8
759.27,28.49
759.68,33.44
760.09,25.85
760.49,41.1
760.9,48.2
761.31,23.09
761.71,65.81
762.12,37.49
762.52,75.87
762.93,94.62
763.33,28.71
763.74,25.7
764.14,37.7
764.54,28.67
764.95,31.61
765.36,37.76
765.76,37.81
766.17,34.61
766.57,178.39
766.98,25.53
767.38,37.04
767.785,26.57
768.19,30.93
768.59,31.33
770.85,30.17
771.01,23.75
771.42,30.51
771.82,33.87
772.3,34.26
772.62,28.675
773.22,25.85
773.43,25.87
774.05,36.1
774.23,109.5
774.63,56.05
775.03,25.4
775.63,40.45
775.84,26.48
776.24,29.55
776.64,28.65
777.04,29.36
777.44,32.68
777.84,22.41
778.24,35.98
778.64,245.94
779.04,34.95
779.44,43.36
779.84,33.15
780.24,33.59
780.64,25.6
781.05,33.8
781.44,56.3
781.84,58.61
782.24,53.35
782.64,46.94
783.04,34.04
783.46,29.88
783.83,25.26
784.3,25.96
784.71,23.13
785.03,24.44
785.43,18.77
785.82,31.87
786.28,35.43
786.68,31.01
787.02,28.88
787.41,24.25
787.81,30.25
788.21,26.64
788.61,25.75
789.0,34.05
789.4,33.06
789.89,29.38
790.19,35.03
790.6,28.14
790.98,34.5
791.38,31.09
791.95,35.76
792.17,40.37
792.58,41.21
792.97,52.31
793.38,39.35
793.81,49.54
794.32,35.04
794.94,44.99
795.33,34.16
795.73,32.12
796.12,34.51
796.52,50.89
796.91,26.36
797.32,51.37
797.7,59.36
798.09,72.1
798.49,49.01
798.88,64.36
799.27,74.23
799.67,62.08
800.0,59.89
800.45,62.09
802.0,35.46
802.41,36.83
802.81,26.05
803.2,39.13
803.59,32.08
804.0,25.2
804.37,43.81
804.77,60.77
805.46,38.12
805.55,23.73
805.94,24.79
806.33,25.23
806.72,26.45
807.11,70.84
807.5,27.3
808.92,25.12
809.06,25.74
809.45,29.88
809.84,28.17
810.23,24.5
810.62,30.41
811.01,38.54
811.4,77.05
811.83,26.21
813.7,30.57
814.12,27.24
814.51,28.13
815.08,21.9
815.29,29.06
815.67,41.43
816.06,70.1
816.45,47.7
816.84,39.59
817.49,57.45
817.61,44.75
818.0,52.36
818.38,29.02
818.77,86.6
819.16,23.17
819.54,29.7
819.93,22.83
820.33,34.33
820.7,74.53
821.09,32.82
821.47,36.42
821.86,30.71
822.25,44.97
822.63,21.66
825.3,18.22
825.4,19.87
826.0,34.66
826.17,35.75
826.56,41.5
826.94,24.5
827.33,19.89
827.71,107.95
828.09,64.73
828.48,49.02
828.86,34.41
829.25,36.0
829.72,36.705
830.0,29.54
830.24,23.63
830.7,32.92
830.86,21.81
831.46,31.5
831.84,28.7
832.23,29.33
832.61,32.4
833.0,34.25
833.37,42.08
833.76,31.64
834.13,27.62
834.52,71.55
834.9,20.07
835.28,33.63
835.69,25.41
836.04,21.42
836.42,23.52
836.8,28.795
837.18,15.64
838.0,23.64
838.34,24.62
838.74,29.01
839.08,27.84
839.46,26.46
839.83,28.46
840.22,19.01
840.6,27.23
