depth,ecm
550.65,27.3902
551.3,33.2512
552.55,44.0796
553.65,30.5044
554.15,23.5942
554.67,28.7344
555.22,26.5432
555.75,28.0664
556.25,31.3364
557.72,30.1056
559.47,27.9102
560.25,24.791
560.75,21.0622
561.25,25.036
561.75,23.9134
562.29,24.4664
562.84,24.8632
563.35,21.3286
563.85,18.8556
564.35,19.561
564.85,24.8704
565.35,28.4214
565.85,27.2182
566.35,22.1778
566.89,24.0202
567.44,24.8644
567.95,27.2742
568.45,22.8884
568.95,23.339
569.45,21.2294
569.95,24.5784
570.45,26.0054
571.0,33.1874
571.6,24.6034
572.15,21.9668
572.65,23.957
573.15,29.8028
573.65,26.4172
574.15,26.9816
574.78,25.4386
575.93,26.4664
576.95,27.8298
577.48,30.8008
578.03,28.5014
578.55,26.5262
579.05,28.6802
579.55,28.7032
580.05,28.1402
580.57,32.6692
581.17,31.838
581.75,27.0004
582.25,23.2724
582.75,25.3598
583.25,33.1942
583.75,26.39
584.25,26.8126
584.9,29.3006
585.65,29.2064
586.25,22.5618
586.75,27.331
587.25,26.209
587.75,26.4372
588.25,24.1982
588.78,24.9932
589.33,32.7816
589.85,30.2402
590.35,29.3122
590.89,34.2618
591.44,29.7958
591.95,28.2372
592.45,30.914
592.95,28.1022
593.45,25.36
593.95,30.7758
594.45,24.684
595.0,31.6086
595.55,36.276
596.05,31.4438
596.55,34.5126
597.05,29.265
597.55,33.071
598.05,27.6088
598.55,31.9396
599.05,35.9036
599.55,34.8964
600.1,37.027
600.65,33.9258
601.15,32.777
601.65,35.164
602.15,30.2976
602.67,39.359
603.22,35.0332
603.75,36.0502
604.25,29.289
604.75,32.5278
605.3,30.0566
605.85,34.2876
606.35,33.9372
606.85,28.053
607.35,29.6912
607.85,32.0634
608.35,27.7306
608.85,30.1444
609.35,38.784
609.85,33.9326
610.35,28.3392
610.89,29.2368
611.46,35.143
612.02,31.5764
612.56,29.1876
613.11,29.8118
613.65,35.7074
614.15,31.5154
614.65,31.065
615.15,25.049
615.65,21.0034
616.15,27.833
616.7,24.3762
617.35,30.0084
618.12,25.0548
618.87,26.498
619.45,29.1864
619.95,28.1272
620.45,23.7536
620.95,31.0038
621.45,33.8944
621.95,31.262
622.49,27.1106
623.09,25.632
623.65,23.6668
624.15,24.5886
624.67,22.856
625.22,25.7248
625.75,28.1238
626.25,31.267
626.78,30.9426
627.33,30.2626
627.85,27.6846
628.35,26.8062
628.91,31.303
629.51,35.0938
630.05,40.585
630.6,33.9274
631.15,28.4976
631.65,30.4568
632.15,31.2362
632.65,26.2302
633.18,24.7032
633.73,25.634
634.25,26.7826
635.23,36.5316
636.33,22.2112
637.03,24.9868
637.68,29.5002
638.25,24.5584
638.75,24.9292
639.25,26.4378
639.75,30.9414
640.25,23.3728
640.75,26.127
641.27,24.1272
641.82,36.2396
642.35,30.2554
642.85,34.8348
643.35,34.0906
643.85,41.3606
644.35,39.3442
644.89,38.8438
645.44,36.8546
645.95,38.3498
646.45,39.7858
646.95,30.8532
647.45,25.2962
647.95,27.7716
648.45,30.3738
649.0,28.983
649.55,30.1716
650.1,34.9122
650.67,37.2666
651.25,35.0816
651.88,34.813
652.45,36.0578
652.95,32.9348
653.45,35.1556
653.95,28.6448
654.45,29.6188
655.03,29.1576
655.63,33.6422
656.15,33.5762
656.65,32.9948
657.15,33.1994
657.65,33.5178
658.19,36.8704
658.79,29.3638
659.35,32.3314
659.85,23.2096
660.35,17.8508
660.93,24.6544
661.53,26.8426
662.05,33.1358
662.56,26.6196
663.11,35.1796
663.65,34.6266
664.15,31.4472
664.65,33.705
665.15,40.6122
665.65,36.7356
666.15,31.1836
666.7,25.269
667.25,27.3626
667.75,34.7526
