#depth	age	sigma_age	air_age	sigma_air_age	deporate	sigma_deporate	thinning	sigma_thinning	LID	sigma_LID	delta_depth	sigma_delta_depth	deporate_model	sigma_deporate_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
1.000000000000000000e+01	8.890002745573352172e+01	5.060659837035482056e+00	nan	nan	2.639325087647383800e-02	3.939339858886185299e-04	9.979770715436853123e-01	9.745673606166577055e-05	nan	nan	nan	nan	2.920000000000000373e-02	7.999999999999996003e-01	9.979999999999999982e-01	1.000000000000000048e-04	1.095300000000000011e+02	1.000000000000000000e+00	5.586401079432295330e-02	8.337521906019568479e-04	nan	nan
1.100000000000000000e+01	1.068006397780700922e+02	5.075559925018762186e+00	nan	nan	2.476328440176352175e-02	3.155568168674340317e-04	9.979770494382268486e-01	9.750554347956871739e-05	nan	nan	nan	nan	2.610000000000001208e-02	7.999999999999997113e-01	9.979999999999999982e-01	1.000000000000000048e-04	1.095300000000000011e+02	1.000000000000000000e+00	5.145931482308156724e-02	6.558881084295962267e-04	nan	nan
1.200000000000000000e+01	1.262334675068889851e+02	5.095656759201035335e+00	nan	nan	2.722551672112080365e-02	4.899915328687266336e-04	9.974769456625522945e-01	9.727345604230971173e-05	nan	nan	nan	nan	2.710000000000001297e-02	7.999999999999997113e-01	9.975000000000000533e-01	1.000000000000000048e-04	1.095300000000000011e+02	1.000000000000000000e+00	5.553465471158258032e-02	9.997602467180571537e-04	nan	nan
1.300000000000000000e+01	1.442402419289767295e+02	5.119932194129636294e+00	nan	nan	2.747583189281055382e-02	7.783602482626170290e-04	9.969768407366143004e-01	9.703649592826051821e-05	nan	nan	nan	nan	2.579999999999998961e-02	7.999999999999998224e-01	9.969999999999999973e-01	1.000000000000000048e-04	1.095300000000000011e+02	1.000000000000000000e+00	5.503061444385057288e-02	1.559234674234047770e-03	nan	nan
1.400000000000000000e+01	1.624119452636783763e+02	5.180086337356624604e+00	nan	nan	2.879601530217598335e-02	3.797080308217401566e-04	9.969767321675381266e-01	9.710845442429099500e-05	nan	nan	nan	nan	2.700000000000002398e-02	8.000000000000000444e-01	9.969999999999999973e-01	1.000000000000000048e-04	1.095300000000000011e+02	1.000000000000000000e+00	5.667646696333023676e-02	7.477453653340195103e-04	nan	nan
1.500000000000000000e+01	1.800559526194474245e+02	5.219834159760559089e+00	nan	nan	2.745061605965983670e-02	3.351995698634312919e-04	9.964766982492677672e-01	9.679372965541476251e-05	nan	nan	nan	nan	2.570000000000000062e-02	8.000000000000002665e-01	9.964999999999999414e-01	1.000000000000000048e-04	1.095300000000000011e+02	1.000000000000000000e+00	5.308294763724740600e-02	6.483833070484423247e-04	nan	nan
1.600000000000000000e+01	1.988943940495219920e+02	5.209856726009300942e+00	nan	nan	2.867467136169595671e-02	5.476669353841741262e-04	9.959766643767468119e-01	9.676480404876063393e-05	nan	nan	nan	nan	2.710000000000001297e-02	8.000000000000002665e-01	9.959999999999999964e-01	1.000000000000000048e-04	1.095300000000000011e+02	1.000000000000000000e+00	5.449633044496486611e-02	1.040597002096108319e-03	nan	nan
1.700000000000000000e+01	2.172442534223450252e+02	5.180206389460275673e+00	nan	nan	2.503311203815481237e-02	3.508503769351643863e-04	9.956110932271567959e-01	1.583490165094846979e-03	nan	nan	nan	nan	2.449999999999996625e-02	7.999999999999999334e-01	9.959999999999999964e-01	1.640603569661365198e-03	1.095300000000000011e+02	1.000000000000000000e+00	4.677796411951830324e-02	6.372963166852697826e-04	nan	nan
1.800000000000000000e+01	2.386218404726276390e+02	5.151591055996193269e+00	nan	nan	2.672388579919665955e-02	5.839153410212597969e-04	9.940771823138839780e-01	7.819391069228992519e-03	nan	nan	nan	nan	2.710000000000001297e-02	7.999999999999997113e-01	9.959999999999999964e-01	8.111654951534704588e-03	1.095300000000000011e+02	1.000000000000000000e+00	4.905762638291086275e-02	1.006862382783416370e-03	nan	nan
1.900000000000000000e+01	2.590060309386455515e+02	5.134960207439823954e+00	nan	nan	2.627344141345690567e-02	5.636685858063985319e-04	9.920473687745550162e-01	1.402896081480143817e-02	nan	nan	nan	nan	2.600000000000002309e-02	7.999999999999996003e-01	9.955000000000000515e-01	1.458270633340804506e-02	1.095300000000000011e+02	1.000000000000000000e+00	4.737169129470616274e-02	7.377178387161527741e-04	nan	nan
2.000000000000000000e+01	2.801156846721138436e+02	5.146438330348064305e+00	nan	nan	2.790678446534004820e-02	7.451026910680989953e-04	9.896056356211038185e-01	2.170974024735385435e-02	nan	nan	nan	nan	2.639999999999997904e-02	7.999999999999996003e-01	9.949999999999999956e-01	2.267691294654004819e-02	1.095300000000000011e+02	1.000000000000000000e+00	4.941472436354218956e-02	6.204163625852316321e-04	nan	nan
2.100000000000000000e+01	3.003525677647531893e+02	5.161659869556311619e+00	nan	nan	2.788180143185927870e-02	1.006621727757722870e-03	9.869470984149213422e-01	3.202210690523860787e-02	nan	nan	nan	nan	2.580000000000004512e-02	7.999999999999996003e-01	9.949999999999999956e-01	3.358443007737787339e-02	1.095300000000000011e+02	1.000000000000000000e+00	4.848927830273394579e-02	7.926292670634714791e-04	nan	nan
2.200000000000000000e+01	3.209756835339069880e+02	5.185560944961215668e+00	nan	nan	2.763736177169168542e-02	1.161854279733088614e-03	9.838010823095456603e-01	4.230318190397110156e-02	nan	nan	nan	nan	2.700000000000002398e-02	7.999999999999998224e-01	9.944999999999999396e-01	4.449194720821569859e-02	1.095300000000000011e+02	1.000000000000000000e+00	4.719680557922087405e-02	7.341775121858042140e-04	nan	nan
2.300000000000000000e+01	3.421635581734623770e+02	5.210690559201928806e+00	nan	nan	3.057176088575238801e-02	1.588520908570134442e-03	9.820629943938762318e-01	4.742197249369026202e-02	nan	nan	nan	nan	3.139999999999998348e-02	8.000000000000000444e-01	9.939999999999999947e-01	5.000000000000000278e-02	1.095300000000000011e+02	1.000000000000000000e+00	5.135428549171108803e-02	1.269505516192239109e-03	nan	nan
2.400000000000000000e+01	3.616361297500137653e+02	5.254983465810166621e+00	nan	nan	2.894184249857360142e-02	1.526218540059659078e-03	9.822476134519603219e-01	4.739695442930015601e-02	nan	nan	nan	nan	2.990000000000003766e-02	8.000000000000003775e-01	9.939999999999999947e-01	5.000000000000000278e-02	1.095300000000000011e+02	1.000000000000000000e+00	4.792939362352283128e-02	1.033953874289581269e-03	nan	nan
2.500000000000000000e+01	3.825001533563799967e+02	5.327040061699041651e+00	nan	nan	2.810825262416871001e-02	1.440270802645525570e-03	9.824322672167757897e-01	4.745775529694163525e-02	nan	nan	nan	nan	2.849999999999996980e-02	8.000000000000007105e-01	9.939999999999999947e-01	5.000000000000000278e-02	1.095300000000000011e+02	1.000000000000000000e+00	4.598929746847649908e-02	7.848274112627215632e-04	nan	nan
2.600000000000000000e+01	4.042443428753751959e+02	5.380373284467419026e+00	nan	nan	2.655840719277390363e-02	1.453549868675857535e-03	9.821135530996057961e-01	4.743125790479968407e-02	nan	nan	nan	nan	2.639999999999997904e-02	8.000000000000010436e-01	9.935000000000000497e-01	5.000000000000000278e-02	1.095300000000000011e+02	1.000000000000000000e+00	4.302847451494799802e-02	1.081335041448683353e-03	nan	nan
2.700000000000000000e+01	4.274847670659330561e+02	5.425133842879398038e+00	nan	nan	2.691121331262429431e-02	1.346129496221343258e-03	9.817892311153152418e-01	4.739963084669526067e-02	nan	nan	nan	nan	2.649999999999996803e-02	8.000000000000008216e-01	9.929999999999999938e-01	5.000000000000000971e-02	1.095300000000000011e+02	1.000000000000000000e+00	4.321068602260769859e-02	5.105175188263987723e-04	nan	nan
2.800000000000000000e+01	4.506271906663545792e+02	5.395184048568425261e+00	nan	nan	2.849399439231240991e-02	1.587309071730137744e-03	9.819592080824928182e-01	4.747595377034957709e-02	nan	nan	nan	nan	2.780000000000004690e-02	8.000000000000007105e-01	9.929999999999999938e-01	5.000000000000000971e-02	1.095300000000000011e+02	1.000000000000000000e+00	4.537160473698822333e-02	1.237145506324077325e-03	nan	nan
2.900000000000000000e+01	4.726674073568780159e+02	5.303011225922884542e+00	nan	nan	3.179802339838035813e-02	1.784681939984302619e-03	9.815949540065400658e-01	4.743052073203121027e-02	nan	nan	nan	nan	3.080000000000004956e-02	8.000000000000002665e-01	9.924999999999999378e-01	5.000000000000000278e-02	1.095300000000000011e+02	1.000000000000000000e+00	5.019005004988057184e-02	1.414906964691957890e-03	nan	nan
3.000000000000000000e+01	4.925916751949488344e+02	5.274508014286230839e+00	nan	nan	2.867660609488617215e-02	1.533174129489695871e-03	9.812178659638169931e-01	4.740930630585712263e-02	nan	nan	nan	nan	2.759999999999995790e-02	7.999999999999998224e-01	9.919999999999999929e-01	5.000000000000000278e-02	1.095300000000000011e+02	1.000000000000000000e+00	4.487206320146244765e-02	1.012128627028945202e-03	nan	nan
3.100000000000000000e+01	5.148772562147091776e+02	5.299401595877202276e+00	nan	nan	2.597631008662895646e-02	1.411877312057213153e-03	9.813352982477819841e-01	4.749416335600766675e-02	nan	nan	nan	nan	2.480000000000004423e-02	7.999999999999993783e-01	9.919999999999999929e-01	4.999999999999999584e-02	1.095300000000000011e+02	1.000000000000000000e+00	4.032040879756495361e-02	9.953952052912978972e-04	nan	nan
3.200000000000000000e+01	5.396785920598058510e+02	5.380934099919875813e+00	nan	nan	3.322553248480986099e-02	1.619908959866317921e-03	9.814743799648339984e-01	4.745280563379745964e-02	nan	nan	nan	nan	3.129999999999999449e-02	7.999999999999997113e-01	9.919999999999999929e-01	4.999999999999999584e-02	1.095300000000000011e+02	1.000000000000000000e+00	5.116552537838299497e-02	3.353738561659171634e-04	nan	nan
