#depth	ice_age	sigma_ice_age	air_age	sigma_air_age	sigma_delta_age	deporate	sigma_deporate	thinning	sigma_thinning	LID	sigma_LID	delta_depth	sigma_delta_depth	deporate_model	sigma_deporate_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
8.000000000000000000e+00	-1.040914429212675429e+01	3.375238051292600794e+00	nan	nan	nan	2.832404006989863721e-01	1.714667853438353942e-02	9.985369637314649438e-01	2.285009729101663764e-03	nan	nan	nan	nan	3.661119999999999930e-01	2.000000000000000389e-01	9.986000000000000432e-01	2.354410924782658794e-03	7.036914285714289008e+01	2.000000000000000111e-01	5.699505867654840463e-01	3.448446795011404081e-02	nan	nan
9.000000000000000000e+00	-8.654606226511134537e+00	3.273355472641832797e+00	nan	nan	nan	2.571680225960959465e-01	1.529111012586971408e-02	9.983498794519469755e-01	2.282737852395715604e-03	nan	nan	nan	nan	3.322499999999999343e-01	2.000000000000000389e-01	9.983999999999999542e-01	2.475882238413989068e-03	7.036914285714289008e+01	2.000000000000000111e-01	4.931630913929304638e-01	2.929945074093307650e-02	nan	nan
1.000000000000000000e+01	-6.626879461364299395e+00	3.157954769835668252e+00	nan	nan	nan	2.630012165409364999e-01	1.533342695656738329e-02	9.981627901696535909e-01	2.291413707150001706e-03	nan	nan	nan	nan	3.396090000000000497e-01	2.000000000000000389e-01	9.981999999999999762e-01	2.597353552045319341e-03	7.036914285714289008e+01	2.000000000000000111e-01	4.909200577478965988e-01	2.859021112241084267e-02	nan	nan
1.100000000000000000e+01	-4.589887930426419516e+00	3.044561579496284587e+00	nan	nan	nan	2.902456167646704221e-01	1.659858399465915721e-02	9.978756983197685226e-01	2.310670261075393420e-03	nan	nan	nan	nan	3.746009999999999618e-01	2.000000000000000389e-01	9.979000000000000092e-01	2.718824865676649615e-03	7.036914285714289008e+01	2.000000000000000111e-01	5.334231752684758243e-01	3.046313829964985773e-02	nan	nan
1.200000000000000000e+01	-2.715203727782444787e+00	2.942454020709255769e+00	nan	nan	nan	2.486328055076115762e-01	1.393038556934742336e-02	9.976885977392022653e-01	2.340685528390458459e-03	nan	nan	nan	nan	3.207260000000000666e-01	2.000000000000000389e-01	9.977000000000000313e-01	2.840296179307979889e-03	7.036914285714289008e+01	2.000000000000000111e-01	4.540444696041820993e-01	2.539594952427134955e-02	nan	nan
1.300000000000000000e+01	-5.127762852199140298e-01	2.825255668057361280e+00	nan	nan	nan	2.197615963867763644e-01	1.201382144386285364e-02	9.975014921555495073e-01	2.380819950048728654e-03	nan	nan	nan	nan	2.833090000000000330e-01	2.000000000000000389e-01	9.975000000000000533e-01	2.961767492939310163e-03	7.036914285714289008e+01	2.000000000000000111e-01	3.872595361883172105e-01	2.112719576410786171e-02	nan	nan
1.400000000000000000e+01	2.069471294381891369e+00	2.691646235919225472e+00	nan	nan	nan	2.784602680675920539e-01	1.485217332459210123e-02	9.973143815687117719e-01	2.430560737779446489e-03	nan	nan	nan	nan	3.587650000000000006e-01	2.000000000000000389e-01	9.972999999999999643e-01	3.083238806570640436e-03	7.036914285714289008e+01	2.000000000000000111e-01	4.756115368557408685e-01	2.530626759111989643e-02	nan	nan
1.500000000000000000e+01	4.172027524642793139e+00	2.585894434630330530e+00	nan	nan	nan	2.482743143572491429e-01	1.292591427121497945e-02	9.971272659785915815e-01	2.489320816365359155e-03	nan	nan	nan	nan	3.196889999999998899e-01	2.000000000000000389e-01	9.970999999999999863e-01	3.204710120201970276e-03	7.036914285714289008e+01	2.000000000000000111e-01	4.191404041171495343e-01	2.176040301284959400e-02	nan	nan
1.600000000000000000e+01	6.557862891925829274e+00	2.469206694402205304e+00	nan	nan	nan	2.462496674184549983e-01	1.248375957949387528e-02	9.968401413580684212e-01	2.556210910021063012e-03	nan	nan	nan	nan	3.168850000000000833e-01	2.000000000000000389e-01	9.968000000000000194e-01	3.326181433833300550e-03	7.036914285714289008e+01	2.000000000000000111e-01	4.100856907424998976e-01	2.072206658900267728e-02	nan	nan
1.700000000000000000e+01	8.996377628173764407e+00	2.353587192201315847e+00	nan	nan	nan	2.370036901337146673e-01	1.167893449784856465e-02	9.966530144685775694e-01	2.631083729429009154e-03	nan	nan	nan	nan	3.047900000000001164e-01	2.000000000000000389e-01	9.966000000000000414e-01	3.447652747464630824e-03	7.036914285714289008e+01	2.000000000000000111e-01	3.889262064279372377e-01	1.909393121263861307e-02	nan	nan
