depth_top	depth_bot	duration	dur_unc
2848.748	2851.195	100	44.700000000000045
2851.195	2853.321	100	0.1
2853.321	2855.326	100	0.1
2855.326	2857.243	100	0.1
2857.243	2859.099	100	0.1
2859.099	2860.915	100	0.1
2860.915	2862.709	100	0.1
2862.709	2864.496	100	0.1
2864.496	2866.289	100	0.1
2866.289	2868.102	100	0.1
2868.102	2869.944	100	0.1
2869.944	2871.825	100	0.1
2871.825	2873.753	100	0.1
2873.753	2875.737	100	0.1
2875.737	2877.78	100	0.1
2877.78	2879.888	100	11.900000000000318
2879.888	2882.061	100	13.900000000000716
2882.061	2884.297	100	15.400000000000716
2884.297	2886.589	100	14.999999999998465
2886.589	2888.929	100	15.399999999998556
2888.929	2891.3	100	16.700000000000045
2891.3	2893.683	100	16.700000000001467
2893.683	2896.054	100	16.700000000001523
2896.054	2898.387	100	17.099999999998488
2898.387	2900.664	100	15.899999999998556
2900.664	2902.878	100	15.5
2902.878	2905.033	100	15.300000000001546
2905.033	2907.141	100	14.200000000000728
2907.141	2909.222	100	1.7000000000007276
2909.222	2911.301	100	0.1
2911.301	2913.405	100	0.1
2913.405	2915.561	100	0.1
2915.561	2917.791	100	0.1
2917.791	2920.112	100	0.1
2920.112	2922.541	100	0.1
2922.541	2925.088	100	0.1
2925.088	2927.754	100	0.1
2927.754	2930.529	100	0.1
2930.529	2933.394	100	0.1
2933.394	2936.318	100	0.1
2936.318	2939.273	100	0.1
2939.273	2942.232	100	0.1
2942.232	2945.173	100	0.1
2945.173	2948.077	100	0.1
2948.077	2950.932	100	0.1
2950.932	2953.73	100	0.1
2953.73	2956.466	100	0.1
2956.466	2959.138	100	0.1
2959.138	2961.745	100	0.1
2961.745	2964.29	100	0.1
2964.29	2966.776	100	0.1
2966.776	2969.208	100	0.1
2969.208	2971.591	100	0.1
2971.591	2973.934	100	0.1
2973.934	2976.242	100	0.1
2976.242	2978.52	100	0.1
2978.52	2980.775	100	0.1
2980.775	2983.012	100	0.1
2983.012	2985.234	100	0.1
2985.234	2987.446	100	0.1
2987.446	2989.652	100	0.1
2989.652	2991.857	100	0.1
2991.857	2994.064	100	0.1
2994.064	2996.277	100	0.1
2996.277	2998.499	100	0.1
2998.499	3000.734	100	0.1
3000.734	3002.984	100	0.1
3002.984	3005.254	100	0.1
3005.254	3007.547	100	0.1
3007.547	3009.865	100	0.1
3009.865	3012.209	100	0.1
3012.209	3014.58	100	1.6999999999999886
3014.58	3016.978	100	2.7000000000000455
3016.978	3019.403	100	3.1999999999992497
3019.403	3021.851	100	4.099999999999966
3021.851	3024.319	100	4.000000000000057
3024.319	3026.802	100	4.100000000000762
3026.802	3029.296	100	4.399999999999977
3029.296	3031.791	100	4.999999999999261
3031.791	3034.282	100	5.399999999999238
3034.282	3036.758	100	5.300000000000068
3036.758	3039.209	100	5.3000000000006935
3039.209	3041.626	100	5.000000000000739
3041.626	3043.996	100	5.099999999999227
3043.996	3046.31	100	4.899999999999977
3046.31	3048.562	100	4.899999999999977
3048.562	3050.751	100	4.300000000000011
3050.751	3052.879	100	3.600000000000705
3052.879	3054.951	100	3.6000000000000227
3054.951	3056.973	100	3.5
3056.973	3058.955	100	1.5
3058.955	3060.908	100	0.1
3060.908	3062.844	100	0.1
3062.844	3064.777	100	0.1
3064.777	3066.724	100	0.1
3066.724	3068.701	100	0.1
3068.701	3070.721	100	0.1
3070.721	3072.79	100	0.1
3072.79	3074.911	100	0.1
3074.911	3077.075	100	0.1
3077.075	3079.272	100	0.1
3079.272	3081.491	100	0.1
3081.491	3083.721	100	0.1
3083.721	3085.948	100	0.1
3085.948	3088.16	100	0.1
3088.16	3090.347	100	0.1
3090.347	3092.498	100	0.1
3092.498	3094.607	100	0.1
3094.607	3096.672	100	0.1
3096.672	3098.694	100	0.1
3098.694	3100.676	100	0.1
3100.676	3102.623	100	0.1
3102.623	3104.545	100	0.1
3104.545	3106.449	100	0.1
3106.449	3108.341	100	0.1
3108.341	3110.226	100	0.1
3110.226	3112.111	100	0.1
3112.111	3113.996	100	0.1
3113.996	3115.886	100	0.1
3115.886	3117.78	100	0.1
3117.78	3119.68	100	0.1
3119.68	3121.584	100	0.1
3121.584	3123.489	100	0.1
3123.489	3125.396	100	0.1
3125.396	3127.301	100	0.1
3127.301	3129.204	100	3.5
3129.204	3131.103	100	3.1999999999999886
3131.103	3132.998	100	3.3000000000000114
3132.998	3134.887	100	3.999999999999261
3134.887	3136.77	100	4.199999999999989
3136.77	3138.648	100	3.8999999999999773
3138.648	3140.519	100	4.0
3140.519	3142.385	100	4.5
3142.385	3144.245	100	4.5
3144.245	3146.099	100	4.499999999999943
3146.099	3147.948	100	4.300000000000011
3147.948	3149.793	100	3.2000000000007844
3149.793	3151.633	100	3.100000000000705
3151.633	3153.47	100	3.6000000000000227
3153.47	3155.304	100	3.3000000000000114
3155.304	3157.135	100	3.5
3157.135	3158.964	100	3.8000000000007503
3158.964	3160.793	100	3.2000000000007276
3160.793	3162.621	100	2.8999999999999773
3162.621	3164.449	100	3.1999999999992497
3164.449	3166.279	100	2.6999999999999886
3166.279	3168.112	100	3.1000000000000227
3168.112	3169.947	100	2.900000000000773
3169.947	3171.788	100	2.5
3171.788	3173.634	100	2.499999999999261
3173.634	3175.486	100	2.5
3175.486	3177.346	100	2.3000000000000114
3177.346	3179.216	100	2.1999999999999886
3179.216	3181.095	100	2.2999999999992724
3181.095	3182.984	100	2.1000000000000227
3182.984	3184.885	100	2.0
3184.885	3186.797	100	2.0
3186.797	3188.721	100	2.0
3188.721	3190.658	100	2.199999999999932
3190.658	3192.608	100	2.6999999999992497
3192.608	3194.57	100	1.2000000000000455
3194.57	3196.545	100	0.1
3196.545	3198.533	100	0.1
3198.533	3200.532	100	0.1
3200.532	3202.543	100	0.1
3202.543	3204.563	100	0.1
3204.563	3206.586	100	0.10000000000002274
3206.586	3208.604	100	0.6000000000000227
3208.604	3210.608	100	1.1999999999999318
3210.608	3212.583	100	1.400000000000034
3212.583	3214.516	100	1.900000000000034
3214.516	3216.392	100	2.1999999999999886
3216.392	3218.198	100	1.6999999999999318
3218.198	3219.926	100	0.9000000000000341
3219.926	3221.577	100	0.1
3221.577	3223.152	100	0.1
3223.152	3224.66	100	0.1
3224.66	3226.11	100	0.1
3226.11	3227.512	100	0.1
3227.512	3228.877	100	0.1
3228.877	3230.218	100	0.1
3230.218	3231.55	100	0.1
3231.55	3232.887	100	0.1
3232.887	3234.248	100	0.1
3234.248	3235.653	100	2.1000000000000227
3235.653	3237.121	100	2.8999999999999773
3237.121	3238.662	100	3.9000000000007162
3238.662	3240.277	100	4.200000000000728
3240.277	3241.951	100	3.999999999999261
3241.951	3243.661	100	4.100000000000023
3243.661	3245.387	100	4.2000000000000455
3245.387	3247.109	100	4.100000000000023
3247.109	3248.816	100	5.000000000000739
3248.816	3250.498	100	5.19999999999925
3250.498	3252.15	100	4.599999999999341
3252.15	3253.774	100	4.899999999999977
3253.774	3255.371	100	5.200000000000784
3255.371	3256.944	100	5.400000000000773
3256.944	3258.498	100	5.199999999999989
3258.498	3260.033	100	5.300000000000011
3260.033	3261.553	100	5.300000000000068
3261.553	3263.06	100	5.200000000000728
3263.06	3264.556	100	5.600000000000762
3264.556	3266.042	100	5.899999999999238
3266.042	3267.519	100	5.599999999999284
3267.519	3268.989	100	5.60000000000008
3268.989	3270.453	100	5.599999999999966
3270.453	3271.911	100	5.400000000000716
3271.911	3273.365	100	5.2999999999999545
3273.365	3274.815	100	5.099999999999284
3274.815	3276.262	100	5.0
3276.262	3277.705	100	4.900000000000034
3277.705	3279.145	100	4.2999999999999545
3279.145	3280.581	100	4.0
3280.581	3282.015	100	3.899999999999295
3282.015	3283.444	100	3.8000000000000114
3283.444	3284.869	100	3.400000000000034
3284.869	3286.29	100	2.8999999999999773
3286.29	3287.705	100	2.599999999999966
3287.705	3289.115	100	2.2999999999992156
3289.115	3290.52	100	1.7000000000000455
3290.52	3291.919	100	1.6000000000000227
3291.919	3293.315	100	1.3000000000007503
3293.315	3294.707	100	0.8999999999999773
3294.707	3296.098	100	0.7999999999999545
3296.098	3297.488	100	0.6000000000000227
3297.488	3298.881	100	0.5
3298.881	3300.278	100	0.5
3300.278	3301.682	100	0.39999999999997726
3301.682	3303.095	100	0.6999999999999318
3303.095	3304.522	100	0.900000000000091
3304.522	3305.965	100	1.2000000000008413
3305.965	3307.426	100	1.7999999999998408
3307.426	3308.906	100	0.1
3308.906	3310.399	100	0.1
3310.399	3311.899	100	0.1
3311.899	3313.395	100	0.1
3313.395	3314.875	100	0.1
3314.875	3316.325	100	0.1
3316.325	3317.727	100	0.1
3317.727	3319.069	100	0.1
3319.069	3320.339	100	0.1
3320.339	3321.535	100	0.1
3321.535	3322.655	100	0.1
3322.655	3323.704	100	0.1
3323.704	3324.688	100	0.1
3324.688	3325.618	100	0.1
3325.618	3326.506	100	0.1
3326.506	3327.363	100	0.1
3327.363	3328.204	100	0.1
3328.204	3329.043	100	0.1
3329.043	3329.893	100	0.1
3329.893	3330.765	100	0.1
3330.765	3331.667	100	0.1
3331.667	3332.602	100	0.1
3332.602	3333.573	100	0.1
3333.573	3334.572	100	0.1
3334.572	3335.589	100	0.1
3335.589	3336.616	100	0.1
3336.616	3337.642	100	0.1
3337.642	3338.66	100	0.1
3338.66	3339.665	100	0.1
3339.665	3340.653	100	0.1
3340.653	3341.619	100	0.1
3341.619	3342.564	100	0.1
3342.564	3343.486	100	0.1
3343.486	3344.387	100	0.1
3344.387	3345.268	100	0.1
3345.268	3346.132	100	0.1
3346.132	3346.983	100	0.1
3346.983	3347.826	100	0.1
3347.826	3348.666	100	0.1
3348.666	3349.51	100	0.1
3349.51	3350.366	100	5.799999999998477
3350.366	3351.244	100	15.69999999999925
3351.244	3352.153	100	15.899999999999977
3352.153	3353.099	100	16.200000000001467
3353.099	3354.075	100	16.30000000000149
3354.075	3355.057	100	16.099999999998545
3355.057	3356.023	100	15.399999999999238
3356.023	3356.965	100	15.600000000000023
3356.965	3357.892	100	0.1
3357.892	3358.824	100	0.1
3358.824	3359.775	100	0.1
3359.775	3360.736	100	0.1
3360.736	3361.682	100	0.1
3361.682	3362.592	100	3.8000000000000114
3362.592	3363.461	100	4.099999999999966
3363.461	3364.287	100	7.299999999999216
3364.287	3365.07	100	11.799999999999272
3365.07	3365.813	100	14.800000000000011
3365.813	3366.517	100	16.500000000001478
3366.517	3367.185	100	16.700000000001467
3367.185	3367.821	100	16.099999999998488
3367.821	3368.427	100	14.999999999998522
3368.427	3369.008	100	13.500000000000057
3369.008	3369.566	100	11.700000000000728
3369.566	3370.103	100	9.900000000000773
3370.103	3370.623	100	8.099999999999227
3370.623	3371.129	100	6.600000000000023
3371.129	3371.62	100	5.399999999999977
3371.62	3372.101	100	4.2000000000000455
3372.101	3372.571	100	3.2000000000007276
3372.571	3373.033	100	2.599999999999966
3373.033	3373.487	100	2.0
3373.487	3373.936	100	1.7999999999999545
3373.936	3374.379	100	1.7000000000000455
3374.379	3374.819	100	1.5000000000006821
3374.819	3375.256	100	1.6999999999999318
3375.256	3375.69	100	2.0
3375.69	3376.124	100	2.1999999999999886
3376.124	3376.558	100	2.400000000000091
3376.558	3376.992	100	2.499999999999943
3376.992	3377.428	100	2.5
3377.428	3377.866	100	2.5
3377.866	3378.307	100	2.5000000000001137
3378.307	3378.753	100	2.3999999999999773
3378.753	3379.203	100	2.0
3379.203	3379.659	100	1.7000000000000455
3379.659	3380.121	100	1.2999999999999545
3380.121	3380.591	100	0.8000000000000682
3380.591	3381.069	100	0.10000000000002274
3381.069	3381.556	100	0.1
3381.556	3382.053	100	0.1
3382.053	3382.561	100	0.1
3382.561	3383.081	100	0.1
3383.081	3383.613	100	0.1
3383.613	3384.159	100	0.1
3384.159	3384.717	100	0.1
3384.717	3385.288	100	0.1
3385.288	3385.87	100	0.1
3385.87	3386.463	100	0.10000000000002274
3386.463	3387.066	100	0.1
3387.066	3387.675	100	0.1
3387.675	3388.289	100	0.1
3388.289	3388.904	100	0.1
3388.904	3389.518	100	1.1999999999999886
3389.518	3390.128	100	2.400000000000091
3390.128	3390.732	100	3.500000000000682
3390.732	3391.329	100	4.7000000000000455
3391.329	3391.918	100	6.000000000000682
3391.918	3392.497	100	7.100000000000023
