depth	rel_dens
0.0	0.35257368147486684
0.2037037037037037	0.3562408495102595
0.4074074074074074	0.3599080175456522
0.611111111111111	0.3635751855810449
0.8148148148148148	0.36724235361643764
1.0185185185185184	0.3709095216518303
1.222222222222222	0.37457668968722296
1.4259259259259258	0.3782438577226157
1.6296296296296295	0.38191102575800834
1.8333333333333333	0.3855781937934011
2.0370370370370368	0.38924536182879377
2.2407407407407405	0.3929125298641864
2.444444444444444	0.39657969789957914
2.648148148148148	0.40024686593497183
2.8518518518518516	0.40391403397036446
3.0555555555555554	0.4075812020057572
3.259259259259259	0.4112483700411499
3.462962962962963	0.4149155380765426
3.6666666666666665	0.41858270611193527
3.8703703703703702	0.422249874147328
4.0740740740740735	0.42591704218272064
4.277777777777778	0.4295842102181133
4.481481481481481	0.43325137825350607
4.685185185185185	0.4369185462888987
4.888888888888888	0.4405857143242914
5.092592592592593	0.44425288235968413
5.296296296296296	0.44792005039507676
5.5	0.4515872184304695
5.703703703703703	0.4552543864658622
5.907407407407407	0.4589215545012549
6.111111111111111	0.46258872253664757
6.314814814814815	0.46625589057204025
6.518518518518518	0.46992305860743294
6.722222222222221	0.47359022664282563
6.925925925925926	0.4772573946782183
7.129629629629629	0.480924562713611
7.333333333333333	0.4845917307490037
7.537037037037036	0.4882588987843964
7.7407407407407405	0.49192606681978907
7.944444444444444	0.4955932348551818
8.148148148148147	0.4992604028905744
8.351851851851851	0.5029275709259672
8.555555555555555	0.5065947389613599
8.75925925925926	0.5102619069967526
8.962962962962962	0.5139290750321452
9.166666666666666	0.5175962430675379
9.37037037037037	0.5212634111029306
9.574074074074074	0.5249305791383233
9.777777777777777	0.528597747173716
9.981481481481481	0.5322649152091087
10.185185185185185	0.5359320832445014
10.388888888888888	0.539599251279894
10.592592592592592	0.5432664193152867
10.796296296296296	0.5469335873506794
11.0	0.5506007553860721
11.0	0.5506007553860719
11.222222222222221	0.5543522831666395
11.444444444444445	0.5576437834533621
11.666666666666666	0.5605322725068729
11.88888888888889	0.5630747665878073
12.11111111111111	0.5653282819567984
12.333333333333334	0.5673498348744804
12.555555555555555	0.5691964416014874
12.777777777777779	0.5709251183984535
13.0	0.5725928815260108
13.0	0.5725928815260114
13.200712589073634	0.5740875095337562
13.401425178147269	0.5755794093128197
13.602137767220903	0.5770685797622184
