,depth,deporate,rel_unc,comment
160,60.675,0.22661296055798,0.2,
161,60.9,0.226894236369596,0.2,
162,61.2,0.2249969827712127,0.2,
163,61.45,0.2263339298526888,0.2,
164,61.725,0.2299356534108107,0.2,
165,62.075,0.2301830103924153,0.2,
166,62.275,0.233740563629107,0.2,
167,62.475,0.232954256038281,0.2,
168,62.825,0.2332376691736764,0.2,
169,63.075,0.2302557489376486,0.2,
170,63.325,0.2305108462901379,0.2,
171,63.55,0.2264540515544476,0.2,
172,63.8,0.2267115920163402,0.2,
173,64.15,0.2237094389189583,0.2,
174,64.375,0.2284306544709377,0.2,
175,64.675,0.2332271433512808,0.2,
176,64.925,0.2280710832777759,0.2,
177,65.175,0.2294225155653282,0.2,
178,65.4,0.2352373920254067,0.2,
179,65.625,0.228886387785266,0.2,
180,65.85,0.2280268411430007,0.2,
181,66.075,0.229426327906711,0.2,
182,66.3,0.2296867744620547,0.2,
183,66.65,0.2299673700020179,0.2,
184,67.025,0.2269579469925897,0.2,
185,67.25,0.2283188737724238,0.2,
186,67.475,0.2297663643946891,0.2,
187,67.8,0.2300188078610753,0.2,
188,68.0,0.2291461781876505,0.2,
189,68.225,0.2316416194044815,0.2,
190,68.5,0.235257276188951,0.2,
191,68.725,0.2354732644320118,0.2,
192,68.975,0.2345565966613103,0.2,
193,69.25,0.2347896901997224,0.2,
194,69.5,0.2328785272251604,0.2,
195,69.825,0.2241209240661626,0.2,
196,70.075,0.2266065348092828,0.2,
197,70.3,0.2279638647077762,0.2,
198,70.575,0.2259925133099372,0.2,
199,70.875,0.2261854410782146,0.2,
200,71.1,0.2264040483946585,0.2,
201,71.3,0.2301063775388592,0.2,
202,71.525,0.2326136207541763,0.2,
203,71.825,0.2294137246982074,0.2,
204,72.0,0.2273987238632801,0.2,
205,72.275,0.225347319513739,0.2,
206,72.525,0.225651076492068,0.2,
207,72.8,0.2235772024992311,0.2,
208,73.0,0.2260846780732187,0.2,
209,73.225,0.2228776622170631,0.2,
210,73.575,0.2254747621328878,0.2,
211,73.85,0.2245292809341066,0.2,
212,74.025,0.2258598631734307,0.2,
213,74.25,0.2306686305073927,0.2,
214,74.45,0.2262811965372334,0.2,
215,74.775,0.2310460115508464,0.2,
216,74.975,0.2289422425464865,0.2,
217,75.25,0.2314580570494472,0.2,
218,75.45,0.2293479108428033,0.2,
219,75.8,0.2353234287046796,0.2,
220,76.0,0.2413495665929297,0.2,
221,76.225,0.2334775313066062,0.2,
222,76.55,0.2372071166294037,0.2,
223,76.75,0.2385162971680113,0.2,
224,77.025,0.2433877906746598,0.2,
225,77.25,0.2435603639350755,0.2,
226,77.55,0.2438365921798737,0.2,
227,77.775,0.2440101526655792,0.2,
228,78.1,0.2418995726601533,0.2,
229,78.45,0.2467481590206116,0.2,
230,78.625,0.2399671537784338,0.2,
231,78.975,0.2471613463015368,0.2,
232,79.175,0.2496906689138827,0.2,
233,79.5,0.2452520689628556,0.2,
234,79.7,0.2454242634115366,0.2,
235,80.025,0.2480437626437751,0.2,
236,80.225,0.2470718452966834,0.2,
237,80.45,0.2449606457620032,0.2,
238,80.75,0.246319320099002,0.2,
239,80.95,0.2430320221190969,0.2,
240,81.3,0.2373768825249655,0.2,
241,81.575,0.2410602950015591,0.2,
242,81.8,0.2365565372608613,0.2,
243,82.0,0.2378704012236783,0.2,
244,82.325,0.2333218045808994,0.2,
245,82.525,0.2334335169289881,0.2,
246,82.775,0.2276783411581346,0.2,
247,83.025,0.2325438081785953,0.2,
248,83.275,0.2350559131423034,0.2,
249,83.5,0.2340607968492157,0.2,
250,83.75,0.2353862656099662,0.2,
251,84.0,0.232059106532646,0.2,
252,84.225,0.2286758660021108,0.2,
253,84.45,0.2288395174193257,0.2,
254,84.65,0.2277892381714334,0.2,
255,84.85,0.2232187848815094,0.2,
256,85.15,0.224544553886376,0.2,
257,85.425,0.2235144150032438,0.2,
258,85.7,0.2248834350346614,0.2,
259,85.925,0.2238381899996692,0.2,
260,86.2,0.2215666038694876,0.2,
261,86.4,0.2193100565990937,0.2,
262,86.625,0.2170651360335154,0.2,
263,86.8,0.2136101962741542,0.2,
264,87.025,0.2113560253118359,0.2,
265,87.25,0.2211040939468815,0.2,
266,87.475,0.2224242317506748,0.2,
267,87.75,0.220190478998518,0.2,
268,87.975,0.2240019669343282,0.2,
269,88.15,0.2217885115794106,0.2,
270,88.35,0.2219343426154887,0.2,
271,88.55,0.2184653860275121,0.2,
272,88.7,0.2197659329342449,0.2,
273,88.875,0.2210668565276768,0.2,
274,89.275,0.2247608978534917,0.2,
275,89.5,0.224860304559083,0.2,
276,89.75,0.2297964354783058,0.2,
277,90.1,0.2298898323711554,0.2,
278,90.325,0.2251684529363941,0.2,
279,90.55,0.2325217216793343,0.2,
280,90.75,0.2325974402208929,0.2,
281,90.975,0.2338973977073249,0.2,
282,91.225,0.2400530643374089,0.2,
283,91.475,0.2425485740034509,0.2,
284,91.7,0.2450551861146012,0.2,
285,92.025,0.2416173706607311,0.2,
286,92.25,0.2417559546784059,0.2,
287,92.425,0.2431203177225843,0.2,
288,92.8,0.2359645995605693,0.2,
289,92.975,0.2348278079648686,0.2,
290,93.2,0.239805618354744,0.2,
291,93.525,0.2399192044469344,0.2,
292,93.725,0.2388251195307533,0.2,
293,93.95,0.2365225801835087,0.2,
294,94.275,0.2354271566838543,0.2,
295,94.5,0.2343087526857731,0.2,
296,94.775,0.2320109085558392,0.2,
297,94.975,0.2308923787302044,0.2,
298,95.175,0.2334124968087551,0.2,
299,95.5,0.2250397993817808,0.2,
300,95.7,0.2324767585910184,0.2,
301,95.9,0.2326058133207536,0.2,
302,96.1,0.2303341233040068,0.2,
303,96.325,0.2328984834947181,0.2,
304,96.525,0.2366886778305622,0.2,
305,96.8,0.2319205903292121,0.2,
306,97.0,0.2307771962934624,0.2,
307,97.225,0.227205505596043,0.2,
308,97.425,0.2285267765207136,0.2,
309,97.75,0.2298666628714001,0.2,
310,97.975,0.2275756756834905,0.2,
311,98.25,0.2301316285614533,0.2,
312,98.5,0.2302274546341543,0.2,
313,98.8,0.2315527227767555,0.2,
314,99.025,0.2353453997883464,0.2,
315,99.225,0.2366731132867315,0.2,
316,99.425,0.2331191964348379,0.2,
317,99.65,0.2381726899369113,0.2,
318,99.875,0.2395340250947034,0.2,
319,100.15,0.2371725656801656,0.2,
320,100.4,0.2361012549100369,0.2,
321,100.6,0.2349796030650872,0.2,
322,100.825,0.2363638900742559,0.2,
323,101.125,0.2327748982078418,0.2,
324,101.35,0.2279840005945334,0.2,
325,101.55,0.2305898984845312,0.2,
326,101.85,0.231935359439301,0.2,
327,102.1,0.2332878639327354,0.2,
328,102.25,0.2321746140304768,0.2,
329,102.55,0.2323003803708604,0.2,
330,102.75,0.227468329309478,0.2,
331,103.05,0.2251141924136893,0.2,
332,103.225,0.2289598130988464,0.2,
333,103.425,0.22659922494853,0.2,
334,103.7,0.2255379213999583,0.2,
335,103.925,0.2219325749783141,0.2,
336,104.15,0.222043138691267,0.2,
337,104.35,0.2172066850245322,0.2,
338,104.575,0.2173307181398716,0.2,
339,104.75,0.2223897748551462,0.2,
340,104.95,0.220043969216176,0.2,
341,105.225,0.2213990729697501,0.2,
342,105.4,0.2203011126654826,0.2,
343,105.675,0.2203918197499068,0.2,
344,105.825,0.2204966807988694,0.2,
345,106.025,0.2206475855748197,0.2,
346,106.225,0.2195219505221028,0.2,
347,106.475,0.2221507203575735,0.2,
348,106.725,0.2222509704280502,0.2,
349,106.975,0.2236040896839124,0.2,
350,107.2,0.2249260312451056,0.2,
351,107.475,0.2275043368072348,0.2,
352,107.65,0.2225957930555269,0.2,
353,107.85,0.2264534985962939,0.2,
354,108.125,0.2240689754648141,0.2,
355,108.325,0.2253899727897833,0.2,
356,108.6,0.227975858459602,0.2,
357,108.8,0.2293076337152217,0.2,
358,109.05,0.2243830661697446,0.2,
359,109.25,0.2270185079340993,0.2,
360,109.5,0.2271336880182289,0.2,
361,109.675,0.22470598316273,0.2,
362,109.925,0.222290221819771,0.2,
363,110.15,0.224881483757481,0.2,
364,110.325,0.2249540565168153,0.2,
365,110.575,0.2212621273227451,0.2,
366,110.8,0.2263733038603085,0.2,
367,110.95,0.226470556411185,0.2,
368,111.25,0.2252806788616728,0.2,
369,111.5,0.2278971233325813,0.2,
370,111.675,0.2267090165536599,0.2,
371,111.9,0.2293415196282557,0.2,
372,112.125,0.2306766161711039,0.2,
373,112.325,0.2332825000465507,0.2,
374,112.525,0.2320750493370125,0.2,
375,112.825,0.2359069610225597,0.2,
376,113.1,0.2334648311262327,0.2,
377,113.275,0.2373647214649009,0.2,
378,113.575,0.2386920632630803,0.2,
379,113.75,0.2337234508905175,0.2,
380,114.05,0.2350453282800021,0.2,
381,114.25,0.2363447856523939,0.2,
382,114.55,0.2363892968114953,0.2,
383,114.75,0.2402397146038052,0.2,
384,115.0,0.2390191603389918,0.2,
385,115.2,0.2416032843198214,0.2,
386,115.5,0.2391358840586712,0.2,
387,115.675,0.2366516683584169,0.2,
388,115.875,0.2392301093833249,0.2,
389,116.15,0.2342408195026291,0.2,
390,116.35,0.2393751671131404,0.2,
391,116.575,0.234365365398174,0.2,
392,116.875,0.2331293588573659,0.2,
393,117.05,0.2268412560243395,0.2,
394,117.3,0.2307218828711864,0.2,
395,117.55,0.2282692065656514,0.2,
396,117.775,0.2308715172332642,0.2,
397,118.0,0.224567427992026,0.2,
398,118.2,0.2271448549405287,0.2,
399,118.475,0.2259158105554088,0.2,
400,118.675,0.2221652205353713,0.2,
401,118.85,0.2222166009265925,0.2,
402,119.025,0.2235551436811224,0.2,
403,119.3,0.2198151946444821,0.2,
404,119.5,0.2249617822790451,0.2,
405,119.75,0.2212054509153304,0.2,
406,119.925,0.2212666220620769,0.2,
407,120.15,0.2200387802868387,0.2,
408,120.325,0.2238895101279656,0.2,
409,120.525,0.2226339967094213,0.2,
410,120.725,0.2175753966576909,0.2,
411,120.975,0.2239863288604121,0.2,
412,121.2,0.2278486043991072,0.2,
413,121.475,0.2291540599365905,0.2,
414,121.65,0.2291841744650588,0.2,
415,121.9,0.2292056100658937,0.2,
416,122.1,0.2305111031729004,0.2,
417,122.4,0.2305349111484874,0.2,
418,122.575,0.228019046040695,0.2,
419,122.75,0.2344369936929408,0.2,
420,123.075,0.2332094622102679,0.2,
421,123.325,0.2307037050583145,0.2,
422,123.525,0.234604935496343,0.2,
423,123.8,0.2308140442523594,0.2,
424,124.0,0.2321432888488147,0.2,
425,124.275,0.2321817421854239,0.2,
426,124.45,0.2335379187400066,0.2,
427,124.625,0.2336025733374405,0.2,
428,124.925,0.2336834554709279,0.2,
429,125.1,0.2337285384260896,0.2,
430,125.25,0.2350541976123802,0.2,
431,125.575,0.2312946005766717,0.2,
432,125.725,0.2326325209372788,0.2,
433,126.025,0.2326770246389078,0.2,
434,126.2,0.227621788976965,0.2,
435,126.475,0.2328180596327224,0.2,
436,126.675,0.2277797810555535,0.2,
437,126.975,0.2291176032489087,0.2,
438,127.15,0.2330103158383444,0.2,
439,127.35,0.2279516400908551,0.2,
440,127.6,0.2292722167545208,0.2,
441,127.875,0.2357224822989427,0.2,
442,128.075,0.2293515784880763,0.2,
443,128.25,0.2345036047270687,0.2,
444,128.55,0.2281354369301005,0.2,
445,128.725,0.2307305353321328,0.2,
446,128.925,0.2307680780802284,0.2,
447,129.175,0.2282285179047002,0.2,
448,129.375,0.2269908953475161,0.2,
449,129.575,0.230878385013635,0.2,
450,129.85,0.2347849551253848,0.2,
451,130.05,0.2322737641920567,0.2,
452,130.3,0.2310654572618125,0.2,
453,130.475,0.2324147597900775,0.2,
454,130.7,0.2324595869079286,0.2,
455,130.975,0.2312125164748391,0.2,
456,131.125,0.2350913833758609,0.2,
457,131.4,0.2377003991409004,0.2,
458,131.65,0.2351818551718945,0.2,
459,131.925,0.2365167912023853,0.2,
460,132.125,0.240426752241311,0.2,
461,132.375,0.2404847307406044,0.2,
462,132.6,0.2431148398501995,0.2,
463,132.775,0.2380227289289998,0.2,
464,133.05,0.2393533830455056,0.2,
465,133.3,0.23939793347361,0.2,
466,133.55,0.2381599576197831,0.2,
467,133.75,0.2420558203523382,0.2,
468,133.975,0.236966253456857,0.2,
469,134.25,0.2409117556058855,0.2,
470,134.525,0.2370973687805477,0.2,
471,134.775,0.2422892230809221,0.2,
472,134.925,0.2423203178325791,0.2,
473,135.125,0.2436463220836424,0.2,
474,135.35,0.2475592791706146,0.2,
475,135.6,0.2424577741145552,0.2,
476,135.825,0.2438062377987757,0.2,
477,136.0,0.239979548210184,0.2,
478,136.325,0.2387255756774537,0.2,
479,136.525,0.2361821696998696,0.2,
480,136.825,0.23623327320187,0.2,
481,137.075,0.231105395697073,0.2,
482,137.325,0.2298520347231033,0.2,
483,137.575,0.2350562166308287,0.2,
484,137.75,0.2338035774701874,0.2,
485,138.025,0.2325535515107273,0.2,
486,138.2,0.2338784042360583,0.2,
487,138.375,0.231321758247513,0.2,
488,138.55,0.2313470174230343,0.2,
489,138.825,0.2249167133220999,0.2,
490,139.0,0.2275388775626459,0.2,
491,139.225,0.2224083912346936,0.2,
492,139.475,0.2211433063605318,0.2,
493,139.65,0.219878781421848,0.2,
494,139.85,0.2186179632625315,0.2,
495,140.125,0.221236138810688,0.2,
496,140.3,0.216090873250843,0.2,
497,140.475,0.2174043192518174,0.2,
498,140.675,0.2213164108612158,0.2,
499,140.925,0.2239423729732526,0.2,
500,141.125,0.2226936930310792,0.2,
501,141.35,0.2253142556085497,0.2,
502,141.575,0.2253411247558867,0.2,
503,141.8,0.2253725173745654,0.2,
504,142.025,0.2279909043146902,0.2,
505,142.2,0.2280261929763193,0.2,
506,142.4,0.2242000474299576,0.2,
507,142.65,0.2255463516191078,0.2,
508,142.875,0.2307817737973506,0.2,
509,143.125,0.2308154279270168,0.2,
510,143.35,0.2334535712265326,0.2,
511,143.575,0.233493402482275,0.2,
512,143.825,0.2322471367161487,0.2,
513,144.05,0.2309861555158153,0.2,
514,144.25,0.2336031801788836,0.2,
515,144.45,0.2323244684672606,0.2,
516,144.65,0.2388344057009549,0.2,
517,144.925,0.2388678491341081,0.2,
518,145.125,0.2350095525349152,0.2,
519,145.425,0.2363517448517838,0.2,
520,145.625,0.2337902219695859,0.2,
521,145.825,0.2351385599726033,0.2,
522,146.025,0.2351873508154933,0.2,
523,146.3,0.2326314112926372,0.2,
524,146.5,0.2326687348859427,0.2,
525,146.8,0.2326915089179651,0.2,
526,147.0,0.2378970037894511,0.2,
527,147.175,0.2379132301264739,0.2,
528,147.425,0.2327393366441318,0.2,
529,147.625,0.2379838719696909,0.2,
530,147.875,0.231506629580774,0.2,
531,148.1,0.2380220367359268,0.2,
532,148.3,0.2367363071327552,0.2,
533,148.525,0.2341557906624342,0.2,
534,148.725,0.2368037013385301,0.2,
535,149.025,0.2420419892998554,0.2,
536,149.225,0.2355807734381965,0.2,
537,149.4,0.2421531919743917,0.2,
538,149.7,0.2421948046277918,0.2,
539,149.875,0.2383218417344918,0.2,
540,150.2,0.2435884665013959,0.2,
541,150.375,0.2384032336320391,0.2,
542,150.525,0.2436463591929014,0.2,
543,150.85,0.2462718738772084,0.2,
544,151.15,0.2449889256649958,0.2,
545,151.325,0.2489255318190875,0.2,
546,151.65,0.2424604098486213,0.2,
547,151.825,0.2463949095745348,0.2,
548,152.0,0.2464076465225387,0.2,
549,152.3,0.2412047694525337,0.2,
550,152.45,0.2399178918995147,0.2,
551,152.775,0.2399927573649022,0.2,
552,153.025,0.2400381018128371,0.2,
553,153.225,0.2492275311933371,0.2,
554,153.5,0.2427539988361554,0.2,
555,153.675,0.2375778189857535,0.2,
556,153.95,0.2467382386379263,0.2,
557,154.125,0.2441319094535476,0.2,
558,154.325,0.2454315514463964,0.2,
559,154.475,0.246729832659697,0.2,
560,154.8,0.2454100029994648,0.2,
561,154.975,0.2480189397983694,0.2,
562,155.3,0.2415115600551282,0.2,
563,155.5,0.2428773060169555,0.2,
564,155.7,0.2442464233051582,0.2,
565,156.05,0.2443132117120514,0.2,
566,156.325,0.250899400773331,0.2,
567,156.525,0.247046572052233,0.2,
568,156.725,0.2523602820827766,0.2,
569,157.0,0.2524240587643163,0.2,
570,157.2,0.2524675855200356,0.2,
571,157.4,0.2485951888599752,0.2,
572,157.675,0.2525436860040843,0.2,
573,157.9,0.2473280714477362,0.2,
574,158.175,0.2460384464666788,0.2,
575,158.475,0.2460631738049097,0.2,
576,158.675,0.2421838842926885,0.2,
577,158.95,0.2382975653959883,0.2,
578,159.15,0.2383290811744523,0.2,
579,159.3,0.2396734692783532,0.2,
580,159.55,0.2344811933603806,0.2,
581,159.8,0.2345183953429266,0.2,
582,160.025,0.2332454287926992,0.2,
583,160.2,0.2319784828239313,0.2,
584,160.4,0.2280690336028336,0.2,
585,160.675,0.2228646515743516,0.2,
586,160.875,0.2163545143305483,0.2,
587,161.075,0.2229484419601869,0.2,
588,161.3,0.2190147478332386,0.2,
589,161.475,0.2177065213966821,0.2,
590,161.675,0.2242871605793613,0.2,
591,161.85,0.2216919690575048,0.2,
592,162.1,0.2204240098453799,0.2,
593,162.25,0.2191534054153054,0.2,
594,162.425,0.2218085807659901,0.2,
595,162.6,0.219218403734582,0.2,
596,162.925,0.215335631313968,0.2,
597,163.125,0.2167009932539949,0.2,
598,163.3,0.219373950452392,0.2,
599,163.575,0.2181001644872898,0.2,
600,163.775,0.2181271529027952,0.2,
601,164.0,0.218153970404123,0.2,
602,164.2,0.2247385548521704,0.2,
603,164.425,0.2208003896863444,0.2,
604,164.575,0.2247482483381739,0.2,
605,164.775,0.2273882572216821,0.2,
606,165.0,0.2300322097500974,0.2,
607,165.25,0.2261160609121227,0.2,
608,165.45,0.2261424138815273,0.2,
609,165.625,0.2274871913087977,0.2,
610,165.825,0.2262108912305197,0.2,
611,166.125,0.2275602207378536,0.2,
612,166.3,0.2249613421988237,0.2,
613,166.525,0.2249965416377772,0.2,
614,166.75,0.2289797724003087,0.2,
615,166.975,0.2316276810040623,0.2,
616,167.225,0.2355853109446178,0.2,
617,167.425,0.2342720235359544,0.2,
618,167.625,0.2329721582068652,0.2,
619,167.875,0.2316771346476304,0.2,
620,168.1,0.2330235085317492,0.2,
621,168.275,0.2370305780437211,0.2,
622,168.475,0.2305096376694256,0.2,
623,168.775,0.2384505082752118,0.2,
624,168.975,0.2371489282756043,0.2,
625,169.25,0.2371667629303912,0.2,
626,169.45,0.2345529635068914,0.2,
627,169.675,0.230627022887801,0.2,
628,169.85,0.2346142970264242,0.2,
629,170.05,0.2333206089572165,0.2,
630,170.325,0.2293885731489917,0.2,
631,170.5,0.2267696952430343,0.2,
632,170.825,0.2320793905368126,0.2,
633,171.025,0.2321035671919722,0.2,
634,171.25,0.2308240621542857,0.2,
635,171.425,0.2308529754204567,0.2,
636,171.6,0.2322201290565542,0.2,
637,171.875,0.2322569813712614,0.2,
638,172.05,0.2322973062509434,0.2,
639,172.225,0.232327982873156,0.2,
640,172.4,0.2323544468298715,0.2,
641,172.675,0.2270807360318752,0.2,
642,172.875,0.2323510552055288,0.2,
643,173.15,0.2270896249092908,0.2,
644,173.35,0.2257954096550461,0.2,
645,173.65,0.22582694122356,0.2,
646,173.85,0.2271815314571553,0.2,
647,174.075,0.2311994628804587,0.2,
648,174.25,0.2286031032193842,0.2,
649,174.45,0.2286301711613295,0.2,
650,174.625,0.2299732427867062,0.2,
651,174.9,0.2326459960054278,0.2,
652,175.125,0.2287059305136634,0.2,
653,175.3,0.2274141304365139,0.2,
654,175.525,0.2274588644149022,0.2,
655,175.725,0.2274858177036167,0.2,
656,175.975,0.2222415860385992,0.2,
657,176.2,0.2196325181914183,0.2,
658,176.375,0.2223407780707628,0.2,
659,176.575,0.2223805237622153,0.2,
660,176.8,0.2277386590461286,0.2,
661,177.0,0.2290987810637836,0.2,
662,177.175,0.230458082003217,0.2,
663,177.45,0.225192928186191,0.2,
664,177.65,0.2265531383728807,0.2,
665,177.85,0.2252802839404976,0.2,
666,178.0,0.2279692235676575,0.2,
667,178.275,0.2226739968590117,0.2,
668,178.45,0.2213562745563767,0.2,
669,178.75,0.2213729658069427,0.2,
670,178.95,0.2200774686843437,0.2,
671,179.25,0.2187836874671415,0.2,
672,179.375,0.2188018614659654,0.2,
673,179.575,0.2201390215758527,0.2,
674,179.775,0.2175104420872058,0.2,
675,180.025,0.2188609992399152,0.2,
676,180.175,0.2188723222052079,0.2,
677,180.375,0.220203587287638,0.2,
678,180.55,0.2175544208525028,0.2,
679,180.725,0.2188928040843228,0.2,
680,180.925,0.2162561177580259,0.2,
681,181.125,0.2176192720081693,0.2,
682,181.325,0.2110510484526761,0.2,
683,181.55,0.2163951840673959,0.2,
684,181.775,0.2177446676765955,0.2,
685,181.975,0.2190768401022792,0.2,
686,182.15,0.2190833678927652,0.2,
687,182.375,0.2217465591613501,0.2,
688,182.575,0.224413943525216,0.2,
689,182.825,0.2270724693101297,0.2,
690,183.05,0.2257509552833517,0.2,
691,183.225,0.2270965315009968,0.2,
692,183.45,0.2257949260016283,0.2,
693,183.675,0.2284987499526979,0.2,
694,183.9,0.228552900961095,0.2,
695,184.15,0.2259452258761824,0.2,
696,184.35,0.227331282457776,0.2,
697,184.6,0.2287077763310566,0.2,
698,184.825,0.2313971303412355,0.2,
699,184.975,0.2314022431206295,0.2,
700,185.2,0.227412367538451,0.2,
