#new model created using the LC and the NGRIP-GRIP ties with the GICC05 chronology to calculate the d18O curve for acc rate and d18O then using d18O to calculate all of the accumulation vals.
depth	deporate	rel_unc	comment
5.5	0.21445204927312234	0.03216780739096835	
6.05	0.21445204927312234	0.03216780739096835	
6.6	0.2388914397602322	0.035833715964034826	
7.15	0.23049961127307905	0.034574941690961855	
7.7	0.2341972015895759	0.03512958023843638	
8.25	0.2188587582792183	0.03282881374188274	
8.8	0.23373822258283927	0.03506073338742589	
9.35	0.22807387447984273	0.03421108117197641	
9.9	0.2199193086030229	0.032987896290453435	
10.45	0.2454687404264997	0.03682031106397495	
11.0	0.22885299009594084	0.034327948514391124	
11.55	0.2347633714224966	0.035214505713374485	
12.1	0.24081031716904988	0.03612154757535748	
12.65	0.217315149336182	0.0325972724004273	
13.2	0.20681840180900601	0.0310227602713509	
13.75	0.2320894940764655	0.03481342411146982	
14.3	0.2418971834500787	0.0362845775175118	
14.85	0.18678689671748816	0.028018034507623222	
15.4	0.21824534346227042	0.03273680151934056	
15.95	0.22371446734048805	0.03355717010107321	
16.5	0.22688253927919688	0.03403238089187953	
17.05	0.23074790165769055	0.03461218524865358	
17.6	0.19850490104993512	0.02977573515749027	
18.15	0.19753921249059636	0.029630881873589452	
18.7	0.22701625277713489	0.034052437916570234	
19.25	0.23160634250813072	0.03474095137621961	
19.8	0.2228588052793279	0.03342882079189918	
20.35	0.21870590817001445	0.032805886225502165	
20.9	0.24611921456138175	0.03691788218420726	
21.45	0.21793662167366334	0.0326904932510495	
22.0	0.23453791067939478	0.03518068660190921	
22.55	0.2157379673909261	0.03236069510863891	
23.1	0.22140584344228542	0.03321087651634281	
23.65	0.2155784026812786	0.032336760402191786	
24.2	0.24090273587425837	0.03613541038113875	
24.75	0.24960737591054638	0.037441106386581956	
25.3	0.24653775613363815	0.036980663420045724	
25.85	0.22184525715863068	0.033276788573794604	
26.4	0.21668830531834637	0.032503245797751955	
26.95	0.22006947287204937	0.0330104209308074	
27.5	0.2292380155486906	0.03438570233230359	
28.05	0.2116481306430733	0.03174721959646099	
28.6	0.21793662167366334	0.0326904932510495	
29.15	0.1969557705947269	0.029543365589209034	
29.7	0.24302006579258517	0.036453009868887776	
30.25	0.1971505869567054	0.029572588043505807	
30.8	0.2312404536666468	0.03468606804999702	
31.35	0.23385347092955677	0.035078020639433515	
31.9	0.22538953262040962	0.03380842989306144	
32.45	0.2180911504329781	0.032713672564946714	
33.0	0.20228372278173823	0.03034255841726073	
33.55	0.2302499779683791	0.03453749669525686	
34.1	0.22872397681831358	0.03430859652274704	
34.65	0.22300225494790982	0.03345033824218647	
35.2	0.24099481884944396	0.036149222827416595	
35.75	0.24034318769267826	0.036051478153901736	
36.3	0.23725964758678453	0.035588947138017676	
36.85	0.22872397681831358	0.03430859652274704	
37.4	0.18529627623524658	0.027794441435286987	
37.95	0.22242644189344785	0.03336396628401717	
38.5	0.24233577587456367	0.03635036638118455	
39.05	0.21715894192675678	0.032573841289013514	
39.6	0.2134735100238372	0.03202102650357558	
40.15	0.22399700218736318	0.03359955032810447	
40.7	0.2242781941141503	0.03364172911712254	
41.25	0.22999900174359023	0.03449985026153853	
41.8	0.24024875460733708	0.03603731319110056	
42.35	0.2486236925117602	0.03729355387676403	
42.9	0.21715894192675678	0.032573841289013514	
43.45	0.24024875460733708	0.03603731319110056	
44.0	0.23074790165769055	0.03461218524865358	
44.55	0.21637286892929475	0.03245593033939421	
45.1	0.21314464443389824	0.03197169666508474	
45.65	0.2059282525046624	0.03088923787569936	
46.2	0.21793662167366334	0.0326904932510495	
46.75	0.2149367865424654	0.03224051798136981	
47.3	0.2289816676435461	0.034347250146531914	
47.85	0.22483654920745777	0.033725482381118665	
48.4	0.23757215535473852	0.03563582330321078	
48.95	0.2398676649657514	0.03598014974486271	
49.5	0.22872397681831358	0.03430859652274704	
50.05	0.21114324957239838	0.031671487435859756	
50.6	0.23565178519401608	0.03534776777910241	
51.15	0.2302499779683791	0.03453749669525686	
51.7	0.2302499779683791	0.03453749669525686	
52.25	0.2473385804357524	0.03710078706536286	
52.8	0.2410865660946071	0.036162984914191065	
53.35	0.23268587961138443	0.03490288194170766	
53.9	0.2078755018834857	0.03118132528252285	
54.45	0.21428979872329745	0.03214346980849462	
55.0	0.22885299009594084	0.034327948514391124	
55.55	0.2395783225693282	0.03593674838539923	
56.1	0.23948120364380987	0.03592218054657148	
56.65	0.21976880860397485	0.032965321290596226	
57.2	0.22213652098608416	0.03332047814791262	
57.75	0.2344246767128111	0.03516370150692166	
58.3	0.23012465772099566	0.03451869865814935	
58.85	0.20265421889443025	0.030398132834164537	
59.4	0.22271501988072306	0.033407252982108455	
59.95	0.2228588052793279	0.03342882079189918	
60.5	0.22300225494790982	0.03345033824218647	
61.05	0.23160634250813072	0.03474095137621961	
61.6	0.236196132575494	0.035429419886324094	
62.15	0.23918783248712105	0.03587817487306816	
62.7	0.190749941282377	0.028612491192356548	
63.25	0.24318778097186855	0.03647816714578028	
63.8	0.21248288449375363	0.03187243267406304	
64.35	0.2259371443530067	0.03389057165295101	
64.9	0.22911000946112936	0.0343665014191694	
65.45	0.24392588064254528	0.03658888209638179	
66.0	0.2390893706415138	0.03586340559622707	
66.55	0.2416299992351214	0.03624449988526821	
67.1	0.22647938440524817	0.033971907660787226	
67.65	0.2205179512989941	0.033077692694849115	
68.2	0.23160634250813072	0.03474095137621961	
68.75	0.19811963281626643	0.029717944922439964	
69.3	0.23350671869933826	0.035026007804900734	
69.85	0.22741537889081687	0.03411230683362253	
