#depth	age	sigma_age	air_age	sigma_air_age	deporate	sigma_deporate	thinning	sigma_thinning	LID	sigma_LID	delta_depth	sigma_delta_depth	deporate_model	sigma_deporate_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
2.800000000000000000e+01	1.241232453431305203e+02	6.064540903294187046e+00	nan	nan	8.617447562711401388e-02	9.682266173130254410e-04	9.925570991794305797e-01	1.098025309047086749e-02	nan	nan	nan	nan	7.775294885000016976e-02	1.999999999999976796e-01	9.955598210957883332e-01	1.063002252188453844e-02	5.490676117999999661e+01	1.000000000000000000e+00	1.386984181149227002e-01	3.038656365528988844e-04	nan	nan
2.900000000000000000e+01	1.313331329077559531e+02	6.064817360893296261e+00	nan	nan	8.524008055063198031e-02	9.950729447752539644e-04	9.922743017310017288e-01	1.136593729356196424e-02	nan	nan	nan	nan	7.658641055499781913e-02	1.999999999999975964e-01	9.954040253447633546e-01	1.100266508617823817e-02	5.490676117999999661e+01	1.000000000000000000e+00	1.360068500687957871e-01	3.634946068068113548e-04	nan	nan
3.000000000000000000e+01	1.386857037488141486e+02	6.066988567271431876e+00	nan	nan	8.663765403128477482e-02	1.056154491482392448e-03	9.919533022670069533e-01	1.172809878939863430e-02	nan	nan	nan	nan	7.751144003000121074e-02	1.999999999999975131e-01	9.952482295937383761e-01	1.137530765047193963e-02	5.490676117999999661e+01	1.000000000000000000e+00	1.370505403460424432e-01	4.594707116775864544e-04	nan	nan
3.100000000000000000e+01	1.459822820583565601e+02	6.071067124362317990e+00	nan	nan	8.850862298431246000e-02	1.117427321350734264e-03	9.916323823463284448e-01	1.210069492037715508e-02	nan	nan	nan	nan	7.914381159000072330e-02	1.999999999999978184e-01	9.950924338427133975e-01	1.174795021476563936e-02	5.490676117999999661e+01	1.000000000000000000e+00	1.388245680042874963e-01	5.153417366121495298e-04	nan	nan
3.200000000000000000e+01	1.531856179979224919e+02	6.076122166325671259e+00	nan	nan	8.928761993978281963e-02	1.148563084037034290e-03	9.913115419513502946e-01	1.248316985091287544e-02	nan	nan	nan	nan	8.027264927000032912e-02	1.999999999999987899e-01	9.949366380916884189e-01	1.212059277905934082e-02	5.490676117999999661e+01	1.000000000000000000e+00	1.388762336739974568e-01	4.702743372406333858e-04	nan	nan
3.300000000000000000e+01	1.603862741040452420e+02	6.080746699353239748e+00	nan	nan	8.763129587032943146e-02	1.150524570074445974e-03	9.909601966118978256e-01	1.284708728269923217e-02	nan	nan	nan	nan	7.921343963500326879e-02	1.999999999999997891e-01	9.947808423406634404e-01	1.249323534335304228e-02	5.490676117999999661e+01	1.000000000000000000e+00	1.351722106066320928e-01	4.111651272223044258e-04	nan	nan
3.400000000000000000e+01	1.677842444080903874e+02	6.085026771590883676e+00	nan	nan	8.601968057975932502e-02	1.154799587082789474e-03	9.905988338224331891e-01	1.321370211522703356e-02	nan	nan	nan	nan	7.819002984500000863e-02	2.000000000000007883e-01	9.946250465896384618e-01	1.286587790764674374e-02	5.490676117999999661e+01	1.000000000000000000e+00	1.316017714213484624e-01	3.588569495873397035e-04	nan	nan
3.500000000000000000e+01	1.753829263194326415e+02	6.088896563827971953e+00	nan	nan	8.396887659038651530e-02	1.154705822247684231e-03	9.902375785114115869e-01	1.359172319228475062e-02	nan	nan	nan	nan	7.676154276500302132e-02	2.000000000000017875e-01	9.944692508386134833e-01	1.323852047194044521e-02	5.490676117999999661e+01	1.000000000000000000e+00	1.274284302072410668e-01	3.172721589334880142e-04	nan	nan
3.600000000000000000e+01	1.832304686486731953e+02	6.092306550438284063e+00	nan	nan	8.611205943703327537e-02	1.214306300592681454e-03	9.898708428830464978e-01	1.396017807879251608e-02	nan	nan	nan	nan	7.917080014999777759e-02	2.000000000000028144e-01	9.943134550875885047e-01	1.361116303623414667e-02	5.490676117999999661e+01	1.000000000000000000e+00	1.296407781183250285e-01	2.934455593247765242e-04	nan	nan
3.700000000000000000e+01	1.909440909711748873e+02	6.095071068150081928e+00	nan	nan	8.812601381061105354e-02	1.274662681256930616e-03	9.894984891996647658e-01	1.432062379232915995e-02	nan	nan	nan	nan	8.147545714500026293e-02	2.000000000000038136e-01	9.941576593365635262e-01	1.398380560052784813e-02	5.490676117999999661e+01	1.000000000000000000e+00	1.316305311452098670e-01	2.716230284111031392e-04	nan	nan
