#GICC05modeltext-NEEM-1 time scale, including separate tephra links within sheet
depth1	depth2	reference
1346.554	1319.628	NEEM-GICC05
1346.721	1319.744	NEEM-GICC05
1347.749	1320.476	NEEM-GICC05
1347.994	1320.66	NEEM-GICC05
1351.282	1323.033	NEEM-GICC05
1352.299	1323.717	NEEM-GICC05
1354.103	1324.965	NEEM-GICC05
1354.487	1325.26	NEEM-GICC05
1362.883	1331.321	NEEM-GICC05
1363.565	1331.75	NEEM-GICC05
1368.477	1335.126	NEEM-GICC05
1368.954	1335.484	NEEM-GICC05
1369.132	1335.624	NEEM-GICC05
1369.412	1335.836	NEEM-GICC05
1369.687	1336.029	NEEM-GICC05
1369.796	1336.099	NEEM-GICC05
1369.952	1336.204	NEEM-GICC05
1370.217	1336.398	NEEM-GICC05
1370.96	1336.894	NEEM-GICC05
1371.575	1337.338	NEEM-GICC05
1371.937	1337.584	NEEM-GICC05
1372.116	1337.692	NEEM-GICC05
1372.423	1337.904	NEEM-GICC05
1373.56	1338.653	NEEM-GICC05
1374.083	1339.017	NEEM-GICC05
1375.505	1339.995	NEEM-GICC05
1375.697	1340.137	NEEM-GICC05
1375.911	1340.313	NEEM-GICC05
1376.067	1340.417	NEEM-GICC05
1376.596	1340.83	NEEM-GICC05
1377.716	1341.635	NEEM-GICC05
1378.673	1342.284	NEEM-GICC05
1380.089	1343.295	NEEM-GICC05
1382.169	1344.688	NEEM-GICC05
1383.745	1345.798	NEEM-GICC05
1384.089	1346.03	NEEM-GICC05
1384.47	1346.274	NEEM-GICC05
1386.381	1347.632	NEEM-GICC05
1387.608	1348.454	NEEM-GICC05
1388.204	1348.853	NEEM-GICC05
1388.752	1349.215	NEEM-GICC05
1389.117	1349.496	NEEM-GICC05
1390.359	1350.371	NEEM-GICC05
1391.35	1351.046	NEEM-GICC05
1391.684	1351.272	NEEM-GICC05
1392.142	1351.604	NEEM-GICC05
1393.308	1352.425	NEEM-GICC05
1398.34	1356.031	NEEM-GICC05
1398.997	1356.454	NEEM-GICC05
1399.381	1356.746	NEEM-GICC05
1400.061	1357.207	NEEM-GICC05
1401.741	1358.338	NEEM-GICC05
1403.032	1359.247	NEEM-GICC05
1403.566	1359.594	NEEM-GICC05
1403.984	1359.892	NEEM-GICC05
1404.568	1360.317	NEEM-GICC05
1406.207	1361.435	NEEM-GICC05
1406.913	1361.892	NEEM-GICC05
1407.459	1362.263	NEEM-GICC05
1407.928	1362.531	NEEM-GICC05
1408.707	1363.044	NEEM-GICC05
1409.827	1363.775	NEEM-GICC05
1410.629	1364.314	NEEM-GICC05
1412.394	1365.532	NEEM-GICC05
1413.631	1366.34	NEEM-GICC05
1414.194	1366.737	NEEM-GICC05
1416.057	1367.928	NEEM-GICC05
1418.066	1369.36	NEEM-GICC05
1419.065	1370.023	NEEM-GICC05
1420.887	1371.228	NEEM-GICC05
1421.368	1371.525	NEEM-GICC05
1421.944	1371.883	NEEM-GICC05
1422.211	1372.081	NEEM-GICC05
1424.23	1373.493	NEEM-GICC05
1426.179	1374.776	NEEM-GICC05
1426.709	1375.133	NEEM-GICC05
1427.014	1375.364	NEEM-GICC05
1428.505	1376.391	NEEM-GICC05
1428.858	1376.643	NEEM-GICC05
1429.597	1377.161	NEEM-GICC05
1430.512	1377.783	NEEM-GICC05
1430.838	1377.994	NEEM-GICC05
1431.036	1378.12	NEEM-GICC05
1431.246	1378.254	NEEM-GICC05
1431.822	1378.644	NEEM-GICC05
1432.343	1378.992	NEEM-GICC05
1434.182	1380.256	NEEM-GICC05
1436.014	1381.49	NEEM-GICC05
1439.003	1383.521	NEEM-GICC05
1440.636	1384.65	NEEM-GICC05
1441.851	1385.452	NEEM-GICC05
1442.793	1386.119	NEEM-GICC05
1443.101	1386.343	NEEM-GICC05
1445.084	1387.621	NEEM-GICC05
1445.777	1388.051	NEEM-GICC05
1445.956	1388.185	NEEM-GICC05
1446.407	1388.475	NEEM-GICC05
1447.44	1389.166	NEEM-GICC05
1448.176	1389.656	NEEM-GICC05
1448.677	1389.971	NEEM-GICC05
1454.7	1393.937	NEEM-GICC05
1456.841	1395.22	NEEM-GICC05
