#depth	ice_age	sigma_ice_age	air_age	sigma_air_age	sigma_delta_age	deporate	sigma_deporate	thinning	sigma_thinning	LID	sigma_LID	delta_depth	sigma_delta_depth	deporate_model	sigma_deporate_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
1.800000000000000000e+01	7.156985757315196395e+01	8.898572229556481972e+00	nan	nan	nan	6.683986668175524726e-02	6.740567497953411404e-03	9.941508859679392129e-01	4.545012165622435221e-03	nan	nan	nan	nan	6.439430000000000154e-02	2.004431827612820904e-01	9.940799999999999637e-01	4.704290167166621552e-03	8.963249999999999318e+01	2.000000000000000111e-01	1.142680238266845089e-01	1.151311884457919231e-02	nan	1.326321232744417138e-311
1.900000000000000000e+01	8.032121220860750554e+01	8.666717360251023905e+00	nan	nan	nan	7.001388181763945617e-02	6.793582023111326487e-03	9.940589083675894777e-01	4.598546688872742066e-03	nan	nan	nan	nan	6.738280000000000658e-02	2.005791290386263470e-01	9.939700000000000202e-01	4.998003652392070915e-03	8.965070000000000050e+01	2.000000000000000111e-01	1.168344358461098492e-01	1.132339081151410680e-02	nan	1.326321070841081258e-311
2.000000000000000000e+01	8.888033258059411423e+01	8.517669737278794173e+00	nan	nan	nan	5.934685596469120583e-02	5.544956089932969248e-03	9.939369238758933855e-01	4.680043248051376364e-03	nan	nan	nan	nan	5.705279999999998686e-02	2.007268445374727484e-01	9.938299999999999912e-01	5.291717137617519412e-03	8.966030000000000655e+01	2.000000000000000111e-01	9.776715603961083634e-02	9.121211111864384671e-03	nan	0.000000000000000000e+00
2.100000000000000000e+01	9.910871643165801004e+01	8.433368032164574757e+00	nan	nan	nan	7.286182855687051152e-02	6.593009962111731799e-03	9.938049333746827863e-01	4.788135649420519752e-03	nan	nan	nan	nan	6.996760000000001867e-02	2.008735523242876075e-01	9.936800000000000077e-01	5.585430622842968776e-03	8.966280000000000427e+01	2.000000000000000111e-01	1.188806549223582615e-01	1.073778788057447309e-02	nan	0.000000000000000000e+00
2.200000000000000000e+01	1.075205139663629268e+02	8.434284424380274814e+00	nan	nan	nan	8.003243756351513527e-02	7.081626574847575510e-03	9.936629363196067821e-01	4.921043655603964291e-03	nan	nan	nan	nan	7.677929999999999477e-02	2.010009370719336719e-01	9.935199999999999587e-01	5.879144108068418140e-03	8.970000000000000284e+01	2.000000000000000111e-01	1.289387045212754823e-01	1.138514072709218526e-02	nan	0.000000000000000000e+00
2.300000000000000000e+01	1.152761371030526334e+02	8.486288882599207994e+00	nan	nan	nan	7.089079242081564036e-02	6.168052582612782060e-03	9.935209337863905033e-01	5.076839456575942509e-03	nan	nan	nan	nan	6.794200000000000239e-02	2.011316069498815251e-01	9.933600000000000207e-01	6.172857593293867504e-03	8.971769999999999357e+01	2.000000000000000111e-01	1.134895258980209987e-01	9.850828922611807106e-03	nan	0.000000000000000000e+00
2.400000000000000000e+01	1.240875229299577143e+02	8.599707689091646401e+00	nan	nan	nan	6.612514180308691480e-02	5.692665402155462975e-03	9.933689239733736187e-01	5.253412434824292730e-03	nan	nan	nan	nan	6.330510000000000304e-02	2.012765132237738230e-01	9.931900000000000173e-01	6.466571078519316867e-03	8.971939999999999316e+01	2.000000000000000111e-01	1.048077113301781327e-01	8.998636574759806550e-03	nan	0.000000000000000000e+00
2.500000000000000000e+01	1.336288056018946691e+02	8.781966174016439197e+00	nan	nan	nan	7.494836857634791516e-02	6.441466351689512440e-03	9.931668984044605963e-01	5.448490866747435386e-03	nan	nan	nan	nan	7.167479999999998297e-02	2.014187926476170842e-01	9.929700000000000193e-01	6.760284563744766231e-03	8.972740000000000293e+01	2.000000000000000111e-01	1.182064218985853926e-01	1.012963779936729494e-02	nan	0.000000000000000000e+00
2.600000000000000000e+01	1.420885828622024576e+02	8.991123728810991977e+00	nan	nan	nan	6.869778260501725742e-02	5.945377513299651868e-03	9.929648651799162229e-01	5.660362067854505380e-03	nan	nan	nan	nan	6.562740000000000240e-02	2.015592621506042681e-01	9.927500000000000213e-01	7.053998048970215595e-03	8.973749999999999716e+01	2.000000000000000111e-01	1.076203047477773123e-01	9.284999549766402918e-03	nan	0.000000000000000000e+00
2.700000000000000000e+01	1.513805097187899378e+02	9.269096392319802646e+00	nan	nan	nan	6.189596327544100857e-02	5.158378192786842835e-03	9.927628242995295560e-01	5.887185572479435892e-03	nan	nan	nan	nan	5.905320000000002789e-02	2.017401836329559273e-01	9.925300000000000233e-01	7.347711534195664092e-03	8.974370000000000402e+01	2.000000000000000111e-01	9.566141040784181815e-02	7.943666045566384268e-03	nan	0.000000000000000000e+00
