#PROGRAM: dep90.pas
#PROT: N: 4
#PROT: TE: -25
#PROT: T: 1.650
#PROT: DB: 1650 78.00 # end of core
#PROT: DB: 550 78.00 # bag cut
#PROT: DB: 1100 78.00 # bag cut
# depth c250k g250k c200k g200k c100k g100k c50k g50k 
     1.655   0.062135   0.110383   0.062023   0.111561   0.061867   0.117506   0.061860   0.108942 
     1.660   0.062130   0.130671   0.062029   0.125153   0.061893   0.124552   0.061880   0.105768 
     1.665   0.062134   0.120121   0.062022   0.106826   0.061862   0.113180   0.061874   0.105645 
     1.670   0.062145   0.106100   0.062045   0.104090   0.061882   0.114786   0.061869   0.101585 
     1.675   0.062163   0.098624   0.062052   0.099903   0.061895   0.109604   0.061864   0.118553 
     1.680   0.062164   0.090521   0.062060   0.092122   0.061889   0.110653   0.061885   0.109639 
     1.685   0.062183   0.118269   0.062077   0.112817   0.061919   0.113873   0.062045   0.101298 
     1.690   0.062175   0.108634   0.062081   0.120200   0.061941   0.118856   0.061911   0.102723 
     1.695   0.062200   0.113803   0.062092   0.115507   0.061944   0.112130   0.061939   0.107433 
     1.700   0.062208   0.108505   0.062103   0.117934   0.061959   0.126692   0.061996   0.103401 
     1.705   0.062232   0.107191   0.062125   0.112788   0.061965   0.119307   0.061946   0.107483 
     1.710   0.062239   0.122799   0.062134   0.117284   0.061993   0.112996   0.061983   0.106673 
     1.715   0.062245   0.113682   0.062143   0.099990   0.061987   0.112105   0.061977   0.106398 
     1.720   0.062248   0.125386   0.062153   0.131276   0.061994   0.126203   0.061995   0.106922 
     1.725   0.062260   0.109008   0.062163   0.105454   0.062000   0.106808   0.062016   0.117076 
     1.730   0.062281   0.122764   0.062169   0.111369   0.062034   0.111184   0.061983   0.125529 
     1.735   0.062289   0.113199   0.062183   0.105495   0.062025   0.123103   0.062032   0.104135 
     1.740   0.062294   0.113410   0.062182   0.121944   0.062034   0.115143   0.062011   0.113003 
     1.745   0.062299   0.118106   0.062190   0.122619   0.062053   0.110830   0.062052   0.099011 
     1.750   0.062304   0.126008   0.062201   0.105203   0.062052   0.113062   0.062013   0.107234 
     1.755   0.062321   0.116072   0.062209   0.119040   0.062066   0.115942   0.062067   0.110851 
     1.760   0.062333   0.117258   0.062217   0.120183   0.062073   0.106098   0.062049   0.108357 
     1.765   0.062354   0.113931   0.062249   0.126343   0.062078   0.121027   0.062088   0.119064 
     1.770   0.062374   0.113742   0.062275   0.124241   0.062106   0.119022   0.062150   0.115278 
     1.775   0.062406   0.100518   0.062293   0.117403   0.062131   0.113342   0.062159   0.107863 
     1.780   0.062454   0.103077   0.062333   0.123170   0.062196   0.103336   0.062157   0.111652 
     1.785   0.062488   0.100674   0.062364   0.112617   0.062216   0.116969   0.062174   0.117883 
     1.790   0.062526   0.103370   0.062401   0.118083   0.062235   0.122788   0.062237   0.108403 
     1.795   0.062541   0.113371   0.062430   0.125852   0.062260   0.115277   0.062288   0.102390 
     1.800   0.062561   0.116516   0.062457   0.137965   0.062320   0.108497   0.062334   0.109552 
     1.805   0.062592   0.111921   0.062482   0.120693   0.062335   0.117310   0.062333   0.113273 
     1.810   0.062615   0.104258   0.062496   0.112612   0.062349   0.116017   0.062369   0.112536 
     1.815   0.062638   0.109600   0.062537   0.118459   0.062392   0.104793   0.062370   0.112453 
     1.820   0.062649   0.102272   0.062546   0.109863   0.062402   0.118471   0.062397   0.103729 
     1.825   0.062661   0.106752   0.062549   0.132907   0.062411   0.122451   0.062380   0.120333 
     1.830   0.062682   0.109019   0.062570   0.112945   0.062424   0.121777   0.062438   0.110743 
     1.835   0.062682   0.103771   0.062568   0.109035   0.062428   0.114631   0.062399   0.117142 
     1.840   0.062683   0.120167   0.062578   0.116091   0.062417   0.122916   0.062411   0.134709 
     1.845   0.062680   0.118914   0.062572   0.108852   0.062411   0.122205   0.062401   0.128591 
     1.850   0.062674   0.113512   0.062567   0.107386   0.062417   0.110781   0.062383   0.108986 
     1.855   0.062674   0.117964   0.062568   0.112942   0.062399   0.110802   0.062401   0.109487 
     1.860   0.062668   0.120835   0.062554   0.125764   0.062404   0.113569   0.062384   0.107034 
     1.865   0.062657   0.116974   0.062547   0.110866   0.062383   0.116030   0.062420   0.108105 
     1.870   0.062660   0.113215   0.062552   0.120735   0.062384   0.117699   0.062392   0.120578 
     1.875   0.062657   0.107626   0.062545   0.115508   0.062381   0.124263   0.062358   0.111894 
     1.880   0.062646   0.114218   0.062554   0.109193   0.062376   0.127019   0.062376   0.112346 
     1.885   0.062642   0.127109   0.062539   0.127326   0.062366   0.119239   0.062341   0.109394 
     1.890   0.062635   0.113306   0.062521   0.124514   0.062373   0.121658   0.062343   0.122731 
     1.895   0.062627   0.114167   0.062530   0.125124   0.062357   0.115087   0.062349   0.121018 
     1.900   0.062639   0.108568   0.062539   0.108974   0.062370   0.128142   0.062370   0.114031 
     1.905   0.062638   0.121838   0.062539   0.114919   0.062376   0.114910   0.062362   0.119502 
     1.910   0.062664   0.116265   0.062561   0.129494   0.062386   0.120767   0.062373   0.121754 
     1.915   0.062681   0.104089   0.062578   0.129590   0.062415   0.116376   0.062394   0.114718 
     1.920   0.062712   0.122960   0.062607   0.118498   0.062430   0.113270   0.062392   0.101321 
     1.925   0.062753   0.115627   0.062634   0.119175   0.062499   0.106251   0.062507   0.120180 
     1.930   0.062785   0.113967   0.062701   0.118044   0.062539   0.121549   0.062557   0.116070 
     1.935   0.062839   0.120547   0.062736   0.120840   0.062600   0.122268   0.062558   0.112222 
