depth,dep
1758.215,5.08444e-06
1758.22,5.09198e-06
1758.225,5.15734e-06
1758.23,5.2084e-06
1758.235,5.25471e-06
1758.24,5.2951e-06
1758.245,5.3685e-06
1758.25,5.43158e-06
1758.255,5.47477e-06
1758.26,5.58917e-06
1758.265,5.60729e-06
1758.27,5.45563e-06
1758.275,5.29707e-06
1758.28,5.19235e-06
1758.285,5.13581e-06
1758.29,5.13135e-06
1758.295,5.16897e-06
1758.3,5.21211e-06
1758.305,5.2225e-06
1758.31,5.22592e-06
1758.315,5.28348e-06
1759.045,6.90576e-06
1759.05,6.56674e-06
1759.055,6.24125e-06
1759.06,6.03307e-06
1759.065,5.93088e-06
1759.07,5.82243e-06
1759.075,5.81808e-06
1759.08,5.93571e-06
1759.085,6.06378e-06
1759.09,6.30555e-06
1759.095,6.60407e-06
1759.1,6.81806e-06
1759.105,6.98283e-06
1759.11,7.02909e-06
1759.115,6.91056e-06
1759.12,6.90772e-06
1759.125,7.00136e-06
1759.13,6.9515e-06
1759.135,6.9555e-06
1759.14,7.24278e-06
1759.145,7.79792e-06
1759.15,8.36505e-06
1759.155,8.63273e-06
1759.16,8.62287e-06
1759.165,8.57276e-06
1759.17,8.38566e-06
1759.175,7.9255e-06
1759.18,7.37158e-06
1759.185,6.84334e-06
1759.19,6.4809e-06
1759.195,6.41014e-06
1759.2,6.53739e-06
1759.205,6.73932e-06
1759.21,6.869e-06
1759.215,6.84735e-06
1759.22,6.91758e-06
1759.225,7.32774e-06
1759.23,7.70986e-06
1759.235,7.66855e-06
1759.24,7.65559e-06
1759.245,7.70898e-06
1759.25,7.59393e-06
1759.255,7.17786e-06
1759.26,6.74174e-06
1759.265,6.43707e-06
1759.27,6.19574e-06
1759.275,5.99481e-06
1759.28,5.93414e-06
1759.285,5.96325e-06
1759.29,6.21387e-06
1759.295,6.39704e-06
1759.3,6.50468e-06
1759.305,6.78724e-06
1759.31,7.12234e-06
1759.315,7.24666e-06
1759.32,7.36584e-06
1759.325,7.68874e-06
1759.33,7.60945e-06
1759.335,7.11922e-06
1759.34,6.78033e-06
1759.345,6.69965e-06
1759.35,6.87371e-06
1759.355,7.06503e-06
1759.36,6.86714e-06
1759.365,6.60176e-06
1759.37,6.58154e-06
1759.375,6.68973e-06
1759.38,6.74843e-06
1759.385,6.77235e-06
1759.39,6.85413e-06
1759.395,6.89974e-06
1759.4,6.95031e-06
1759.405,7.03566e-06
1759.41,7.00699e-06
1759.415,6.99076e-06
1759.42,7.12291e-06
1759.425,7.53996e-06
1759.43,7.86876e-06
1759.435,7.82209e-06
1759.44,7.49512e-06
1759.445,7.02583e-06
1759.45,6.51612e-06
1759.455,6.2426e-06
1759.46,6.21642e-06
1759.465,6.41648e-06
1759.47,6.85115e-06
1759.475,7.33507e-06
1759.48,7.64701e-06
1759.485,7.53207e-06
1759.49,7.18729e-06
1759.495,6.88997e-06
1759.5,6.67224e-06
1759.505,6.65277e-06
1759.51,6.63673e-06
1759.515,6.69195e-06
1759.52,6.88598e-06
1759.525,7.00672e-06
1759.53,6.97373e-06
1759.535,6.7878e-06
1759.54,6.55746e-06
1759.545,6.33291e-06
1759.55,6.12669e-06
1759.555,6.16627e-06
1759.56,6.35843e-06
1759.565,6.46533e-06
1759.57,6.48974e-06
1759.575,6.50209e-06
1759.58,6.43034e-06
1759.585,6.35155e-06
1759.59,6.36963e-06
1759.595,6.40851e-06
1759.6,6.23327e-06
1759.605,6.11393e-06
1759.61,6.18853e-06
1759.615,6.19917e-06
1759.62,6.00823e-06
1759.625,5.81033e-06
1759.63,5.78237e-06
1759.635,5.87445e-06
1759.64,6.1823e-06
1759.645,6.80103e-06
1759.65,7.54515e-06
1759.655,7.92963e-06
1759.66,7.74142e-06
1759.665,7.26906e-06
1759.67,7.02501e-06
1759.675,6.81659e-06
1759.68,6.53639e-06
1759.685,6.25998e-06
1759.69,6.12654e-06
1759.695,6.08611e-06
1759.7,6.05672e-06
1759.705,6.09936e-06
1759.71,6.16109e-06
1759.715,6.36027e-06
1759.72,6.80251e-06
1759.725,7.19364e-06
1759.73,7.22947e-06
1759.735,6.89642e-06
1759.74,6.64135e-06
1759.745,6.70313e-06
1759.75,6.66168e-06
1759.755,6.45134e-06
1759.76,6.16307e-06
1759.765,5.90102e-06
1759.77,5.74892e-06
1759.775,5.71558e-06
1759.78,5.82364e-06
1759.785,5.97842e-06
1759.79,5.99568e-06
1759.795,5.95896e-06
1759.8,5.90355e-06
1759.805,6.10237e-06
1759.81,6.29827e-06
1759.815,6.14768e-06
1759.82,5.90381e-06
1759.825,5.76279e-06
1759.83,5.66612e-06
1759.835,5.62534e-06
1759.84,5.70497e-06
1759.845,5.80394e-06
1759.85,5.90341e-06
1759.855,6.10452e-06
1759.86,6.38369e-06
1759.865,6.76937e-06
1759.87,7.45151e-06
1759.875,7.98072e-06
1759.88,8.10587e-06
1759.885,8.4397e-06
1759.89,9.36871e-06
1759.895,1.03776e-05
1759.9,1.06388e-05
1759.905,1.00494e-05
1759.91,9.03802e-06
1759.915,8.39554e-06
1759.92,8.21488e-06
1759.925,8.12605e-06
1759.93,8.05951e-06
1759.935,8.07869e-06
1759.94,8.07707e-06
1759.945,8.14317e-06
1759.95,8.05323e-06
1759.955,7.55003e-06
1759.96,6.91549e-06
1759.965,6.40232e-06
1759.97,6.17485e-06
1759.975,6.10993e-06
1759.98,6.23854e-06
1759.985,6.4244e-06
1759.99,6.45229e-06
1759.995,6.49005e-06
1760.0,6.7901e-06
1760.005,7.40326e-06
1760.01,7.78728e-06
1760.015,7.72348e-06
1760.02,7.61965e-06
1760.025,7.61447e-06
1760.03,7.63832e-06
1760.035,7.47574e-06
1760.04,6.96689e-06
1760.045,6.34797e-06
1760.05,6.02452e-06
1760.055,5.93062e-06
1760.06,5.99074e-06
1760.065,6.06221e-06
1760.07,6.41799e-06
1760.075,6.83734e-06
1760.08,6.97004e-06
1760.085,6.61905e-06
1760.09,6.06509e-06
1760.095,5.76569e-06
1760.1,5.69579e-06
1760.105,5.78664e-06
1760.11,5.80087e-06
1760.115,5.79264e-06
1760.12,5.93409e-06
1760.125,6.27743e-06
1760.13,6.73873e-06
1760.135,7.40703e-06
1760.14,8.20373e-06
1760.145,8.39636e-06
1760.15,7.74012e-06
1760.155,6.922e-06
1760.16,6.48171e-06
1760.165,6.38181e-06
1760.17,6.53438e-06
1760.175,6.82302e-06
1760.18,6.8539e-06
1760.185,6.60718e-06
1760.19,6.18474e-06
1760.195,5.9011e-06
1760.2,5.7324e-06
1760.205,5.58651e-06
1760.21,5.4785e-06
1760.215,5.48291e-06
1760.22,5.57223e-06
1760.225,5.73666e-06
1760.23,5.98444e-06
1760.235,6.25642e-06
1760.24,6.41622e-06
1760.245,6.53851e-06
1760.25,6.66539e-06
1760.255,6.6415e-06
1760.26,6.48084e-06
1760.265,6.45271e-06
1760.27,6.47976e-06
1760.275,6.41106e-06
1760.28,6.41442e-06
1760.285,6.60366e-06
1760.29,6.77003e-06
1760.295,6.89943e-06
1760.3,6.96926e-06
1760.305,6.97608e-06
1760.31,7.04577e-06
1760.315,7.41797e-06
1760.32,7.94514e-06
1760.325,8.24863e-06
1760.33,8.26011e-06
1760.335,8.15749e-06
1760.34,8.05942e-06
1760.345,7.88841e-06
1760.35,7.73075e-06
1760.355,7.58676e-06
1760.36,7.58195e-06
1760.365,7.70204e-06
1760.37,7.9645e-06
1760.375,8.4466e-06
1760.38,9.10642e-06
1760.385,9.81963e-06
1760.39,1.02599e-05
1760.395,1.01935e-05
1760.4,9.51298e-06
1760.405,8.78401e-06
1760.41,8.75377e-06
1760.415,9.40544e-06
1760.42,1.00276e-05
1760.425,1.01793e-05
1760.43,9.656e-06
1760.435,8.83913e-06
1760.44,8.35474e-06
1760.445,8.36419e-06
1760.45,8.56374e-06
1760.455,8.55697e-06
1760.46,8.53432e-06
1760.465,8.76415e-06
1760.47,9.06945e-06
1760.475,9.04236e-06
1760.48,8.47773e-06
1760.485,7.91867e-06
1760.49,7.78876e-06
1760.495,7.97138e-06
1760.5,8.23651e-06
1760.665,6.94632e-06
1760.67,7.05865e-06
1760.675,7.0698e-06
1760.68,7.32481e-06
1760.685,7.6463e-06
1760.69,7.79125e-06
1760.695,7.99589e-06
1760.7,8.37514e-06
1760.705,8.34608e-06
1760.71,7.65003e-06
1760.715,6.88192e-06
1760.72,6.52151e-06
1760.725,6.42678e-06
1760.73,6.37652e-06
1760.735,6.34566e-06
1760.74,6.32736e-06
1760.745,6.26313e-06
1760.75,6.20293e-06
1760.755,6.20772e-06
1760.76,6.32962e-06
1760.765,6.44829e-06
1760.77,6.44694e-06
1760.775,6.23334e-06
1760.78,6.01064e-06
1760.785,6.00017e-06
1760.79,6.17283e-06
1760.795,6.53193e-06
1760.8,6.84625e-06
1760.805,6.94503e-06
1760.81,6.90129e-06
1760.815,6.99244e-06
1760.82,7.18306e-06
1760.825,7.34931e-06
1760.83,7.17116e-06
1760.835,6.80951e-06
1760.84,6.52067e-06
1760.845,6.31766e-06
1760.85,6.11377e-06
1760.855,5.95885e-06
1760.86,6.02424e-06
1760.865,6.04712e-06
1760.87,6.20125e-06
1760.875,6.26318e-06
1760.88,6.1904e-06
1760.885,6.05669e-06
1760.89,5.89391e-06
1760.895,5.70787e-06
1760.9,5.59442e-06
1760.905,5.68201e-06
1760.91,5.94637e-06
1760.915,6.14251e-06
1760.92,6.02459e-06
1760.925,5.80566e-06
1760.93,5.54357e-06
1760.935,5.419e-06
1760.94,5.3373e-06
1760.945,5.29025e-06
1760.95,5.26336e-06
1760.955,5.16255e-06
1760.96,5.09368e-06
1760.965,5.11054e-06
1760.97,5.20926e-06
1760.975,5.33678e-06
1760.98,5.4815e-06
1760.985,5.48926e-06
1760.99,5.31022e-06
1760.995,5.16409e-06
1761.0,5.18167e-06
1761.005,5.34394e-06
1761.01,5.4812e-06
1761.015,5.58543e-06
1761.02,5.60131e-06
1761.025,5.73511e-06
1761.03,5.93431e-06
1761.035,6.26152e-06
1761.04,6.54703e-06
1761.045,6.7081e-06
1761.05,6.92418e-06
1761.055,7.34432e-06
1761.06,7.92244e-06
1761.065,8.46192e-06
1761.07,9.10352e-06
1761.075,9.6157e-06
1761.08,9.51495e-06
1761.085,9.17224e-06
1761.09,8.97209e-06
1761.095,8.92031e-06
1761.1,9.22107e-06
1761.105,9.90744e-06
1761.11,1.03556e-05
1761.115,1.01395e-05
1761.12,9.71447e-06
1761.125,9.65721e-06
1761.13,9.71999e-06
1761.135,9.80097e-06
1761.14,9.63909e-06
1761.145,8.8146e-06
1761.15,7.77076e-06
1761.155,7.13998e-06
1761.16,6.927e-06
1761.165,6.92981e-06
1761.17,7.19875e-06
1761.175,7.36768e-06
1761.18,7.06454e-06
1761.185,6.70343e-06
1761.19,6.57646e-06
1761.195,6.68507e-06
1761.2,6.89522e-06
1761.205,6.87971e-06
1761.21,6.7791e-06
1761.215,6.82237e-06
1761.22,7.01369e-06
1761.225,7.06488e-06
1761.23,6.94264e-06
1761.235,6.83908e-06
1761.24,6.69816e-06
1761.245,6.76742e-06
1761.25,7.25727e-06
1761.255,8.2059e-06
1761.26,9.22527e-06
1761.265,9.41362e-06
1761.27,8.65912e-06
1761.275,7.83678e-06
1761.28,7.32438e-06
1761.285,6.95555e-06
1761.29,6.78388e-06
1761.295,6.74407e-06
1761.3,6.71989e-06
1761.305,6.71922e-06
1761.31,6.89759e-06
1761.315,6.98885e-06
1761.32,6.70478e-06
1761.325,6.33637e-06
1761.33,6.02229e-06
1761.335,5.89091e-06
1761.34,5.97092e-06
1761.345,6.03768e-06
1761.35,5.99883e-06
1761.355,5.91077e-06
1761.36,5.98276e-06
1761.365,6.16527e-06
1761.37,6.29592e-06
1761.375,6.50171e-06
1761.38,6.94521e-06
1761.385,7.48113e-06
1761.39,7.73903e-06
1761.395,7.42898e-06
1761.4,6.79243e-06
1761.405,6.32016e-06
1761.41,6.26578e-06
1761.415,6.41688e-06
1761.42,6.30573e-06
1761.425,5.96435e-06
1761.43,5.8133e-06
1761.435,5.80791e-06
1761.44,5.88324e-06
1761.445,6.02031e-06
1761.45,6.33975e-06
1761.455,6.81469e-06
1761.46,7.48637e-06
1761.465,8.19758e-06
1761.47,8.39251e-06
1761.475,7.87267e-06
1761.48,7.38978e-06
1761.485,7.44981e-06
1761.49,7.97183e-06
1761.495,8.36583e-06
1761.5,8.34238e-06
1761.505,7.97907e-06
1761.51,7.51738e-06
1761.515,7.1875e-06
1761.52,7.13147e-06
1761.525,7.32668e-06
1761.53,7.27882e-06
1761.535,7.05768e-06
1761.54,7.05307e-06
1761.545,7.26516e-06
1761.55,7.65162e-06
1761.555,8.32672e-06
1761.56,8.84483e-06
1761.565,8.80347e-06
1761.57,8.38641e-06
1761.575,8.0015e-06
1761.58,7.76889e-06
1761.585,7.78542e-06
1761.59,7.97482e-06
1761.595,7.88039e-06
1761.6,7.32666e-06
1761.605,6.84072e-06
1761.61,6.69327e-06
1761.615,6.92096e-06
1761.62,7.19569e-06
1761.625,7.37134e-06
1761.63,7.66351e-06
1761.635,7.83458e-06
1761.685,7.19162e-06
1761.69,6.93132e-06
1761.695,6.65009e-06
1761.7,6.48371e-06
1761.705,6.48152e-06
1761.71,6.60443e-06
1761.715,6.81261e-06
1761.72,6.82244e-06
1761.725,6.73134e-06
1761.73,6.56333e-06
1761.735,6.27467e-06
1761.74,6.22537e-06
1761.745,6.42536e-06
1761.75,6.4895e-06
1761.755,6.41948e-06
1761.76,6.56329e-06
1761.765,6.80531e-06
1761.77,6.76941e-06
1761.775,6.61353e-06
1761.78,6.51779e-06
1761.785,6.47535e-06
1761.79,6.42281e-06
1761.795,6.36869e-06
1761.8,6.39697e-06
1761.805,6.55525e-06
1761.81,6.49004e-06
1761.815,6.35857e-06
1761.82,6.48186e-06
1761.825,6.99103e-06
1761.83,7.7024e-06
1761.835,8.17851e-06
1761.84,8.29589e-06
1761.845,8.23319e-06
1761.85,7.97528e-06
1761.855,7.54818e-06
1761.86,7.17133e-06
1761.865,6.86551e-06
1761.87,6.73241e-06
1761.875,6.74004e-06
1761.88,7.01213e-06
1761.885,7.54229e-06
1761.89,8.01631e-06
1761.895,8.0571e-06
1761.9,7.74181e-06
1761.905,7.56306e-06
1761.91,7.59665e-06
1761.915,7.42166e-06
1761.92,7.00276e-06
1761.925,6.69085e-06
1761.93,6.68991e-06
1761.935,6.82264e-06
1761.94,6.97369e-06
1761.945,7.18674e-06
1761.95,7.4153e-06
1761.955,7.29707e-06
1761.96,6.89834e-06
1761.965,6.55639e-06
1761.97,6.25596e-06
1761.975,6.02493e-06
1761.98,5.99193e-06
1761.985,6.03964e-06
1761.99,6.07095e-06
1761.995,6.08407e-06
1762.0,6.06882e-06
1762.005,6.07556e-06
1762.01,5.94227e-06
1762.015,5.84417e-06
1762.02,5.83184e-06
1762.025,5.76457e-06
1762.03,5.69484e-06
1762.035,5.73196e-06
1762.04,5.75062e-06
1762.045,5.70584e-06
1762.05,5.8143e-06
1762.055,6.06553e-06
1762.06,6.36224e-06
1762.065,6.78148e-06
1762.07,7.39494e-06
1762.075,7.64417e-06
1762.08,7.35324e-06
1762.085,6.98826e-06
1762.09,6.8125e-06
1762.095,6.99758e-06
1762.1,7.5222e-06
1762.105,7.88459e-06
1762.11,7.75391e-06
1762.115,7.44e-06
1762.12,7.27074e-06
1762.125,7.04653e-06
1762.13,6.76136e-06
1762.135,6.55478e-06
1762.14,6.33973e-06
1762.145,6.19382e-06
1762.15,6.097e-06
1762.155,6.01408e-06
1762.16,5.95509e-06
1762.165,5.9408e-06
1762.17,6.06229e-06
1762.175,6.09557e-06
1762.18,6.0606e-06
1762.185,5.99716e-06
1762.19,5.95372e-06
1762.195,6.02937e-06
1762.2,6.00616e-06
1762.205,5.90457e-06
1762.21,5.83055e-06
1762.215,5.80979e-06
1762.22,5.8883e-06
1762.225,6.06411e-06
1762.23,6.45876e-06
1762.235,6.93738e-06
1762.24,7.41015e-06
1762.245,7.76379e-06
1762.25,7.88281e-06
1762.255,7.75128e-06
1762.26,7.74773e-06
1762.265,7.60428e-06
1762.27,7.26596e-06
1762.275,7.03941e-06
1762.28,7.164e-06
1762.285,7.54994e-06
1762.29,7.82382e-06
1762.295,8.00813e-06
1762.3,8.04693e-06
1762.305,7.81367e-06
1762.31,7.45011e-06
1762.315,7.22148e-06
1762.32,7.25783e-06
1762.325,7.63097e-06
1762.33,7.88697e-06
1762.335,7.60301e-06
1762.34,7.11687e-06
1762.345,6.89231e-06
1762.35,7.03392e-06
1762.355,7.29907e-06
1762.36,7.53358e-06
1762.365,7.75093e-06
1762.37,7.98478e-06
1762.375,8.11925e-06
1762.38,8.31606e-06
1762.385,8.68533e-06
1762.39,8.86527e-06
1762.395,8.72151e-06
1762.4,8.32988e-06
1762.405,8.0825e-06
1762.41,8.00088e-06
1762.415,7.6338e-06
1762.42,6.98701e-06
1762.425,6.48781e-06
1762.43,6.24427e-06
1762.435,6.09477e-06
1762.44,5.97065e-06
1762.445,5.86805e-06
1762.45,5.83298e-06
1762.455,5.83054e-06
1762.46,5.95729e-06
1762.465,6.25325e-06
1762.47,6.84357e-06
1762.475,7.58561e-06
1762.48,8.06192e-06
1762.485,8.09876e-06
1762.49,7.92333e-06
1762.495,7.71958e-06
1762.5,7.47384e-06
1762.505,7.32974e-06
1762.51,7.12102e-06
1762.515,6.92842e-06
1762.52,6.97963e-06
1762.525,7.06612e-06
1762.53,6.87802e-06
1762.535,6.71492e-06
1762.54,6.89204e-06
1762.545,7.39903e-06
1762.55,7.83187e-06
1762.555,7.8076e-06
1762.56,7.56523e-06
1762.565,7.50697e-06
1762.57,7.65506e-06
1762.575,7.96429e-06
1762.58,8.36356e-06
1762.585,8.774e-06
1762.59,9.34217e-06
1762.595,1.00912e-05
1762.6,1.04181e-05
1762.605,9.8333e-06
1762.61,8.855e-06
1762.615,8.34578e-06
1762.62,8.39453e-06
1762.625,8.8713e-06
1762.63,9.33395e-06
1762.635,9.62056e-06
1762.64,9.47595e-06
1762.645,8.81919e-06
1762.65,8.09348e-06
1762.655,7.45806e-06
1762.66,6.96318e-06
1762.665,6.71133e-06
1762.67,6.6431e-06
1762.675,6.63505e-06
1762.68,6.58083e-06
1762.685,6.61592e-06
1762.69,6.66547e-06
1762.695,6.62688e-06
1763.02,8.82984e-06
1763.025,8.73275e-06
1763.03,8.32783e-06
1763.035,8.10904e-06
1763.04,7.97344e-06
1763.045,7.94003e-06
1763.05,8.08066e-06
1763.055,8.28182e-06
1763.06,8.26065e-06
1763.065,7.72572e-06
1763.07,7.0107e-06
1763.075,6.43833e-06
1763.08,6.17724e-06
1763.085,6.18163e-06
1763.09,6.41639e-06
1763.095,6.68971e-06
1763.1,6.89892e-06
1763.105,6.96342e-06
1763.11,7.05408e-06
1763.115,7.29668e-06
1763.12,7.64431e-06
1763.125,8.38082e-06
1763.13,9.29702e-06
1763.135,9.93144e-06
1763.14,1.00206e-05
1763.145,9.81266e-06
1763.15,9.30224e-06
1763.155,8.59665e-06
1763.16,8.17584e-06
1763.165,8.10378e-06
1763.17,8.08651e-06
1763.175,8.09486e-06
1763.18,8.02944e-06
1763.185,7.77491e-06
1763.19,7.68788e-06
1763.195,7.88318e-06
1763.2,7.96169e-06
1763.205,7.81856e-06
1763.21,7.73509e-06
1763.215,7.77455e-06
1763.22,7.72375e-06
1763.225,7.64788e-06
1763.23,7.52105e-06
1763.235,7.33277e-06
1763.24,7.10833e-06
1763.245,6.89851e-06
1763.25,6.7069e-06
1763.255,6.54154e-06
1763.26,6.34842e-06
1763.265,6.14158e-06
1763.27,5.96393e-06
1763.275,5.88693e-06
1763.28,5.92583e-06
1763.285,6.22381e-06
1763.29,6.77051e-06
1763.295,7.41472e-06
1763.3,7.82077e-06
1763.305,7.93704e-06
1763.31,8.15497e-06
1763.315,8.61301e-06
1763.32,8.88666e-06
1763.325,8.68328e-06
1763.33,8.21409e-06
1763.335,7.79393e-06
1763.34,7.27642e-06
1763.345,6.76049e-06
1763.35,6.53441e-06
1763.355,6.68562e-06
1763.36,7.05149e-06
1763.365,7.08383e-06
1763.37,6.59552e-06
1763.375,6.20305e-06
1763.38,6.1622e-06
1763.385,6.16508e-06
1763.39,5.94206e-06
1763.395,5.62598e-06
1763.4,5.3983e-06
1763.405,5.27074e-06
1763.41,5.28829e-06
1763.415,5.408e-06
1763.42,5.54839e-06
1763.425,5.84694e-06
1763.43,6.2461e-06
1763.435,6.73372e-06
1763.44,7.17963e-06
1763.445,7.66989e-06
1763.45,8.14949e-06
1763.455,8.44264e-06
1763.46,8.31597e-06
1763.465,7.92084e-06
1763.47,7.63353e-06
1763.475,7.64839e-06
1763.48,7.73764e-06
1763.485,7.61008e-06
1763.49,7.33002e-06
1763.495,6.8397e-06
1763.5,6.42593e-06
1763.505,6.34451e-06
1763.51,6.35251e-06
1763.515,6.16219e-06
1763.52,6.0124e-06
1763.525,6.11819e-06
1763.53,6.18098e-06
1763.535,5.99148e-06
1763.54,5.71821e-06
1763.545,5.53009e-06
1763.55,5.59699e-06
1763.555,5.81918e-06
1763.56,6.20318e-06
1763.565,6.35735e-06
1763.57,6.14441e-06
1763.575,5.85619e-06
1763.58,5.67218e-06
1763.585,5.62926e-06
1763.59,5.76306e-06
1763.595,6.00541e-06
1763.6,6.165e-06
1763.605,6.29587e-06
1763.61,6.42566e-06
1763.615,6.40665e-06
1763.62,6.30674e-06
1763.625,6.44645e-06
1763.63,6.67981e-06
1763.635,6.85544e-06
1763.64,7.10117e-06
1763.645,7.13611e-06
1763.65,7.01599e-06
1763.655,7.1262e-06
1763.66,7.39328e-06
1763.665,7.27062e-06
1763.67,6.73996e-06
1763.675,6.27448e-06
1763.68,6.11542e-06
1763.685,6.18298e-06
1763.69,6.55278e-06
1763.695,7.13306e-06
1763.7,7.79064e-06
1763.705,7.99867e-06
1763.71,7.89835e-06
1763.715,7.93308e-06
1763.72,8.05595e-06
1763.725,8.0856e-06
1763.73,7.94813e-06
1763.735,7.63537e-06
1763.74,7.27117e-06
1763.745,6.8516e-06
1763.75,6.63497e-06
1763.755,6.80281e-06
1763.76,7.20602e-06
1763.765,7.61125e-06
1763.77,7.6337e-06
1763.775,7.33064e-06
1763.78,7.03644e-06
1763.785,6.93759e-06
1763.79,6.90912e-06
1763.795,6.75191e-06
1763.8,6.56548e-06
1763.805,6.68265e-06
1763.81,6.95606e-06
1763.815,7.04261e-06
1763.82,6.69924e-06
1763.825,6.37785e-06
1763.83,6.27663e-06
1763.835,6.3696e-06
1763.84,6.60364e-06
1763.845,6.86679e-06
1763.85,6.84985e-06
1763.855,6.82455e-06
1763.86,6.97213e-06
1763.865,7.06901e-06
1763.87,7.18508e-06
1763.875,7.24806e-06
1763.88,7.34087e-06
1763.885,7.27488e-06
1763.89,7.14059e-06
1763.895,7.05777e-06
1763.9,7.1015e-06
1763.905,7.36923e-06
1763.91,7.63827e-06
1763.915,7.7564e-06
1763.92,7.78446e-06
1763.925,7.86805e-06
1763.93,8.02924e-06
1763.935,8.2219e-06
1763.94,8.76328e-06
1763.945,9.30575e-06
1763.95,9.42719e-06
1763.955,9.36048e-06
1763.96,9.20321e-06
1763.965,8.62705e-06
1763.97,7.82236e-06
1763.975,7.29913e-06
1763.98,7.17703e-06
1763.985,7.49742e-06
1763.99,7.79541e-06
1763.995,7.62927e-06
1764.0,7.10313e-06
1764.005,6.79401e-06
1764.01,6.71743e-06
1764.015,6.66863e-06
1764.02,6.51242e-06
1764.025,6.21745e-06
1764.03,5.96062e-06
1764.035,5.8101e-06
1764.04,5.74306e-06
1764.045,5.74915e-06
1764.05,5.85313e-06
1764.055,6.0757e-06
1764.06,6.47645e-06
1764.065,6.69111e-06
1764.07,6.54395e-06
1764.075,6.34463e-06
1764.08,6.41288e-06
1764.085,6.59542e-06
1764.09,6.82324e-06
1764.095,7.24744e-06
1764.1,7.75901e-06
1764.105,8.22671e-06
1764.11,8.43594e-06
1764.115,8.26714e-06
1764.12,8.0603e-06
1764.125,7.96045e-06
1764.13,7.89383e-06
1764.135,7.67559e-06
1764.14,7.22653e-06
1764.145,6.80583e-06
1764.15,6.48394e-06
1764.155,6.13721e-06
1764.16,5.91923e-06
1764.165,5.93945e-06
1764.17,6.15817e-06
1764.175,6.38799e-06
1764.18,6.63638e-06
1764.185,6.90435e-06
1764.19,7.01555e-06
1764.195,7.1092e-06
1764.2,7.33408e-06
1764.205,7.59616e-06
1764.21,7.62106e-06
1764.215,7.86817e-06
