depth,dep
1058.9,19.133
1058.92,20.612
1058.94,21.156
1058.96,20.421
1058.98,23.969
1059.0,21.543
1059.02,22.587
1059.04,26.042
1059.06,21.733
1059.08,29.16
1059.1,29.382
1059.12,28.5
1059.14,28.538
1059.16,23.416
1059.18,24.695
1059.2,23.011
1059.22,25.328
1059.24,20.711
1059.26,20.432
1059.28,16.446
1059.3,16.721
1059.32,14.996
1059.34,20.338
1059.36,19.673
1059.38,19.24
1059.42,8.819
1059.44,10.381
1059.46,24.437
1059.48,21.689
1059.5,26.223
1059.52,28.646
1059.54,22.615
1059.56,24.442
1059.58,26.281
1059.6,21.182
1059.62,21.988
1059.64,24.388
1059.66,24.429
1059.68,24.249
1059.7,24.562
1059.72,22.427
1059.74,25.424
1059.76,26.601
1059.78,22.569
1059.8,27.632
1059.82,25.59
1059.84,23.31
1059.86,22.935
1059.88,21.362
1059.9,18.676
1059.92,18.559
1059.94,16.779
1059.96,17.623
1059.98,20.098
1060.0,22.341
1060.02,22.367
1060.04,24.67
1060.06,24.148
1060.08,23.179
1060.1,25.12
1060.12,18.515
1060.14,18.87
1060.16,24.378
1060.18,25.081
1060.2,22.453
1060.22,25.087
1060.24,23.283
1060.28,22.888
1060.3,22.044
1060.32,29.764
1060.34,26.963
1060.36,29.053
1060.38,29.638
1060.4,23.769
1060.42,27.155
1060.44,34.977
1060.46,33.37
1060.48,34.531
1060.5,33.367
1060.52,25.263
1060.54,23.93
1060.56,23.79
1060.58,20.565
1060.6,19.929
1060.62,24.129
1060.64,17.259
1060.66,20.509
1060.68,19.778
1060.7,22.628
1060.72,21.675
1060.74,20.651
1060.76,20.621
1060.78,19.551
1060.8,21.25
1060.82,23.459
1060.84,27.172
1060.86,24.328
1060.88,23.002
1060.9,22.817
1060.92,20.906
1060.94,20.638
1060.96,19.546
1060.98,20.481
1061.0,22.33
1061.02,23.511
1061.04,25.334
1061.06,23.133
1061.08,21.306
1061.1,21.573
1061.12,21.398
1061.14,19.886
1061.16,20.166
1061.18,18.161
1061.2,22.022
1061.22,22.452
1061.24,19.058
1061.26,24.69
1061.28,23.732
1061.3,22.041
1061.32,22.779
1061.34,22.046
1061.36,18.865
1061.38,19.369
1061.4,22.432
1061.42,21.941
1061.44,23.073
1061.46,24.093
1061.48,21.597
1061.5,21.227
1061.52,23.175
1061.54,20.068
1061.56,17.395
1061.58,17.024
1061.6,19.035
1061.62,19.117
1061.64,19.154
1061.66,16.993
1061.68,17.418
1061.7,19.145
1061.72,19.791
1061.74,19.565
1061.76,21.881
1061.78,19.456
1061.8,25.871
1061.82,22.356
1061.84,19.546
1061.86,22.54
1061.88,17.961
1061.9,15.801
1061.92,18.286
1061.94,19.84
1061.96,20.185
1061.98,21.419
1062.0,20.418
1062.02,13.877
1062.04,17.182
1062.06,18.04
1062.08,14.348
1062.1,20.432
1062.12,19.481
1062.14,20.394
1062.16,17.307
1062.18,16.722
1062.2,17.512
1062.22,13.136
1062.24,14.587
1062.26,18.837
1062.28,20.555
1062.3,21.876
1062.32,20.977
1062.34,23.226
1062.36,23.282
1062.38,18.387
1062.4,17.346
1062.42,13.04
1062.44,18.556
1062.46,17.937
1062.48,18.04
1062.5,20.881
1062.52,17.838
1062.54,19.466
1062.56,20.981
1062.58,19.438
1062.6,20.296
1062.62,21.92
1062.64,18.803
1062.66,22.124
1062.68,22.866
1062.7,16.858
1062.72,22.792
1062.74,21.481
1062.76,17.303
1062.78,22.434
1062.8,24.625
1062.82,26.34
1062.84,24.006
1062.86,23.486
1062.88,19.726
1062.9,21.436
1062.92,25.168
1062.94,23.459
1062.96,25.624
1062.98,24.486
1063.0,19.867
1063.02,21.197
1063.04,20.51
1063.06,22.443
1063.08,26.487
1063.1,20.536
1063.12,21.855
1063.14,23.557
1063.16,24.59
1063.18,21.103
1063.2,22.133
1063.22,19.733
1063.24,19.342
1063.26,18.354
1063.28,23.765
1063.3,27.4
1063.32,31.578
1063.34,27.836
1063.36,20.009
1063.38,21.127
1063.4,20.353
1063.42,21.697
1063.44,23.95
1063.46,25.026
1063.48,20.18
1063.5,21.433
1063.52,20.779
1063.54,20.327
1063.56,18.9
1063.58,19.645
1063.6,21.019
1063.62,20.943
1063.64,22.142
1063.66,20.248
1063.68,19.873
1063.7,23.5
1063.72,23.038
1063.74,23.148
1063.76,23.062
1063.78,25.539
1063.8,23.003
1063.82,22.547
1063.84,20.412
1063.86,22.711
1063.88,20.194
1063.9,16.111
1063.92,20.634
1063.94,24.549
1063.96,21.644
1063.98,28.221
1064.0,25.793
1064.02,23.217
1064.04,20.882
1064.06,19.212
1064.08,18.605
1064.1,19.989
1064.12,21.712
1064.14,19.65
1064.16,22.133
1064.18,22.035
1064.2,16.434
1064.22,19.834
1064.24,20.827
1064.26,22.475
1064.28,23.553
1064.3,21.736
1064.32,22.539
1064.34,21.204
1064.36,23.398
1064.38,22.924
1064.4,23.8
1064.42,24.024
1064.44,22.279
1064.46,18.981
1064.48,20.881
1064.5,17.876
1064.52,30.453
1064.54,28.083
1064.56,23.942
1064.58,22.815
1064.62,21.56
1064.64,19.391
1064.66,22.697
1064.68,18.309
1064.7,21.523
1064.72,24.897
1064.74,21.507
1064.76,23.68
1064.78,25.986
1064.8,22.973
1064.82,25.438
1064.84,24.538
1064.86,17.061
1064.88,21.346
1064.9,20.691
1064.92,19.716
1064.94,19.802
1064.96,19.216
1064.98,15.713
1065.0,18.306
1065.02,16.291
1065.04,19.821
1065.06,23.044
1065.08,25.26
1065.1,25.498
1065.12,25.194
1065.14,25.9
1065.16,24.313
1065.18,23.166
1065.2,24.296
1065.22,22.533
1065.24,21.098
1065.26,21.253
1065.28,22.351
1065.3,24.259
1065.32,20.339
1065.34,20.694
1065.36,23.077
1065.38,22.825
1065.4,20.909
1065.42,21.552
1065.44,21.532
1065.46,21.856
1065.48,20.626
1065.5,22.586
1065.52,21.264
1065.54,20.985
1065.56,21.762
1065.58,17.969
1065.6,20.444
1065.62,20.174
1065.64,19.346
1065.66,20.532
1065.68,24.76
1065.7,20.584
1065.72,22.713
1065.74,22.412
1065.76,21.889
1065.78,21.202
1065.8,22.244
1065.82,19.921
1065.84,20.468
1065.86,18.362
1065.88,19.24
1065.9,19.707
1065.92,19.616
1065.94,21.28
1065.96,22.948
1065.98,23.776
1066.0,22.564
1066.02,21.02
1066.04,19.621
1066.06,18.41
1066.08,18.722
1066.1,19.948
1066.12,17.824
1066.14,20.56
1066.16,20.649
1066.18,18.806
1066.2,21.609
1066.22,21.91
1066.24,22.036
1066.26,20.403
1066.28,21.643
1066.3,16.625
1066.32,21.708
1066.34,22.36
1066.36,19.628
1066.38,23.922
1066.4,24.721
1066.42,17.288
1066.44,22.501
1066.46,18.861
1066.48,16.939
1066.5,19.474
1066.52,19.749
1066.54,20.579
1066.56,21.055
1066.58,23.184
1066.6,21.949
1066.62,21.777
1066.64,20.84
1066.66,21.317
1066.68,23.663
1066.7,26.331
1066.73,7.533
1066.75,15.253
1066.77,21.905
1066.79,19.778
1066.81,19.072
1066.83,19.995
1066.85,16.714
1066.87,20.192
1066.89,22.231
1066.91,22.077
1066.93,31.696
1066.95,50.396
1066.97,44.064
1066.99,31.262
1067.01,24.33
1067.03,21.396
1067.05,21.085
1067.07,19.065
1067.09,17.257
1067.11,20.981
1067.13,21.224
1067.15,23.376
1067.17,22.482
1067.19,17.067
1067.21,19.68
1067.23,19.398
1067.25,20.38
1067.27,20.557
1067.29,20.144
1067.31,21.423
1067.33,22.934
1067.35,24.605
1067.37,23.994
1067.39,22.26
1067.41,23.35
1067.43,14.642
1067.45,14.44
1067.51,27.147
1067.53,21.283
1067.55,20.806
1067.57,18.747
1067.59,20.056
1067.61,23.599
1067.63,19.78
1067.65,20.36
1067.67,23.357
1067.69,20.368
1067.71,19.358
1067.73,20.13
1067.75,16.533
1067.77,18.891
1067.79,15.311
1067.81,18.757
1067.83,19.922
1067.85,20.538
1067.87,15.437
1067.89,21.084
1067.91,20.68
1067.93,23.487
1067.95,23.995
1067.97,23.408
1067.99,23.704
1068.01,21.411
1068.03,20.332
1068.05,20.666
1068.07,22.541
1068.09,23.432
1068.11,23.912
1068.13,22.863
1068.15,22.16
1068.17,21.411
1068.19,24.329
1068.21,19.457
1068.23,20.179
1068.25,19.998
1068.27,22.665
1068.29,20.839
1068.31,21.736
1068.33,20.525
1068.35,19.547
1068.37,21.544
1068.39,20.793
1068.41,19.048
1068.43,21.673
1068.45,23.313
1068.47,20.207
1068.49,25.884
1068.51,26.183
1068.53,28.043
1068.55,29.829
1068.57,29.006
1068.59,23.495
1068.61,24.487
1068.63,20.571
1068.65,21.013
1068.67,20.197
1068.69,19.443
1068.71,19.918
1068.73,18.939
1068.75,20.841
1068.77,20.112
1068.79,18.658
1068.81,20.026
1068.83,21.94
1068.85,21.873
1068.87,21.934
1068.89,21.465
1068.91,20.929
1068.93,20.463
1068.95,20.148
1068.97,21.463
1068.99,20.912
1069.01,17.711
1069.03,24.103
1069.05,21.496
1069.07,18.71
1069.09,22.441
1069.11,21.967
1069.13,19.932
1069.15,20.158
1069.17,21.622
1069.19,19.79
1069.21,20.631
1069.23,23.361
1069.25,20.828
1069.27,23.953
1069.29,21.921
1069.31,16.268
1069.33,22.427
1069.35,22.224
1069.37,22.412
1069.39,22.376
1069.41,21.896
1069.43,23.224
1069.45,21.971
1069.47,22.426
1069.49,23.706
1069.51,23.575
1069.53,23.638
1069.55,25.833
1069.57,25.35
1069.59,24.672
1069.61,20.468
1069.63,22.253
1069.67,19.518
1069.69,19.395
1069.71,18.84
1069.73,18.58
1069.75,19.038
1069.77,22.093
1069.79,17.663
1069.81,20.143
1069.83,22.301
1069.85,18.137
1069.87,19.239
1069.89,21.758
1069.91,20.534
1069.93,22.906
1069.95,25.035
1069.97,23.138
1069.99,23.724
1070.01,25.698
1070.03,22.612
1070.05,28.433
1070.07,29.745
1070.09,26.135
1070.11,26.735
1070.13,24.101
1070.15,21.561
1070.17,20.439
1070.19,18.448
1070.21,16.846
1070.23,19.234
1070.25,20.589
1070.27,20.559
1070.29,21.705
1070.31,23.929
1070.33,22.157
1070.35,23.215
1070.37,18.299
1070.39,19.48
1070.41,22.53
1070.43,20.985
1070.45,14.092
1070.47,13.268
1070.49,11.813
1070.51,13.798
1070.53,17.165
1070.55,18.269
1070.57,16.721
1070.59,23.343
1070.61,27.502
1070.63,21.511
1070.65,24.051
1070.67,21.9
1070.69,20.362
1070.71,23.609
1070.73,21.906
1070.75,17.556
1070.77,19.229
1070.79,19.675
1070.81,21.055
1070.83,21.632
1070.85,20.283
1070.87,19.926
1070.89,21.229
1070.91,19.998
1070.93,20.098
1070.95,19.207
1070.97,20.544
1070.99,22.93
1071.01,21.77
1071.03,22.889
1071.05,21.453
1071.07,21.743
1071.09,23.744
1071.11,19.281
1071.13,22.512
1071.93,19.293
1071.95,16.761
1071.97,18.262
1071.99,17.749
1072.01,17.122
1072.03,19.163
1072.05,16.884
1072.07,17.016
1072.09,16.803
1072.11,16.53
1072.13,16.071
1072.15,15.595
1072.17,13.475
1072.19,13.43
1072.21,12.256
1072.23,11.477
1072.25,13.483
1072.27,13.941
1072.29,16.376
1072.31,15.585
1072.33,15.189
1072.35,16.961
1072.37,15.078
1072.39,16.142
1072.41,17.872
1072.43,18.593
1072.45,17.594
1072.47,16.979
1072.49,16.52
1072.51,17.007
1072.53,15.114
1072.55,18.148
1072.57,17.191
1072.59,14.294
1072.61,18.715
1072.63,16.809
1072.65,19.936
1072.67,19.733
1072.69,16.824
1072.71,15.689
1072.73,16.697
1072.75,17.747
1072.77,17.385
1072.79,17.907
1072.81,17.249
1072.83,16.168
1072.85,17.592
1072.87,17.373
1072.89,15.913
1072.91,15.057
1072.93,15.693
1072.95,16.868
1072.97,19.926
1072.99,20.221
1073.01,17.756
1073.03,20.175
1073.05,21.458
1073.07,19.169
1073.09,18.357
1073.11,19.435
1073.13,17.692
1073.15,16.661
1073.17,16.606
1073.19,16.498
1073.21,15.705
1073.23,16.815
1073.25,18.047
1073.27,17.557
1073.29,20.038
1073.31,18.742
1073.33,15.176
1073.35,14.082
1073.37,14.739
1073.39,16.36
1073.41,19.892
1073.43,18.524
1073.45,24.732
1073.47,25.283
1073.49,20.535
1073.51,22.211
1073.53,19.871
1073.55,20.334
1073.57,20.6
1073.59,20.577
1073.61,19.137
1073.63,19.55
1073.65,17.617
1073.67,15.678
1073.69,18.084
1073.71,19.836
1073.73,15.134
1073.75,20.498
1073.77,17.648
1073.79,16.803
1073.81,20.289
1073.83,22.302
1073.85,20.13
1073.87,19.137
1073.89,17.737
1073.91,16.685
1073.93,18.813
1073.95,20.253
1073.97,19.217
1073.99,17.852
1074.01,14.936
1074.03,16.686
1074.05,18.376
1074.07,18.553
1074.09,20.887
1074.11,22.954
1074.13,19.481
1074.15,17.465
1074.17,20.276
1074.19,19.367
1074.21,21.223
1074.23,24.715
1074.25,19.705
1074.27,22.708
1074.29,23.962
1074.31,20.009
1074.33,19.624
1074.35,19.116
1074.37,18.233
1074.39,20.542
1074.41,20.939
1074.43,20.443
1074.45,23.058
1074.47,28.409
1074.49,23.514
1074.51,27.595
1074.53,25.079
1074.55,33.343
1074.57,54.799
1074.59,88.865
1074.61,84.039
1074.63,73.827
1074.65,50.82
1074.67,27.461
1074.69,24.172
1074.71,21.399
1074.73,22.067
1074.75,23.552
1074.77,24.853
1074.79,22.114
1074.81,24.094
1074.83,18.492
1074.85,20.88
1074.87,22.314
1074.89,25.085
1074.91,21.82
1074.93,19.578
1074.95,22.443
1074.97,20.844
1074.99,19.523
1075.01,21.631
1075.03,19.554
1075.05,19.999
1075.07,21.96
1075.09,18.384
1075.11,22.332
1075.13,25.44
1075.15,21.271
1075.17,23.545
1075.19,22.678
1075.21,17.608
1075.23,19.337
1075.25,17.847
1075.27,20.158
1075.29,21.126
1075.31,21.237
1075.33,21.014
1075.35,20.734
1075.37,19.166
1075.39,21.682
1075.41,21.454
1075.43,23.214
1075.45,23.531
1075.47,23.57
1075.49,26.479
1075.51,25.087
1075.53,23.379
1075.55,24.864
1075.57,23.591
1075.59,26.811
1075.61,27.29
1075.63,20.31
1075.65,24.765
1075.67,23.224
1075.69,19.585
1075.71,22.361
1075.73,21.686
1075.75,20.262
1075.77,19.276
1075.79,21.481
1075.81,21.118
1075.83,19.566
1075.85,21.394
1075.87,18.427
1075.89,23.723
1075.91,21.605
1075.93,18.159
1075.95,22.265
1075.97,20.064
1075.99,19.661
1076.01,22.124
1076.03,19.569
1076.05,21.363
1076.07,21.877
1076.09,21.688
1076.11,21.838
1076.13,22.371
1076.15,23.919
1076.17,22.88
1076.19,25.206
1076.85,12.594
1076.87,14.758
1076.89,19.769
1076.91,18.966
1076.93,22.251
1076.95,23.935
1076.97,18.3
1076.99,20.87
1077.01,22.797
1077.03,20.675
1077.05,24.012
1077.07,23.502
1077.09,19.365
1077.11,22.161
1077.13,19.179
1077.15,18.275
1077.17,23.033
1077.19,25.188
1077.21,20.131
1077.23,26.455
1077.25,24.363
1077.27,26.795
1077.29,24.941
1077.31,22.835
1077.33,21.064
1077.35,20.0
1077.37,19.928
1077.39,21.124
1077.41,22.546
1077.43,22.869
1077.45,22.028
1077.47,21.841
1077.49,20.61
1077.51,20.955
1077.53,22.301
1077.55,19.489
1077.57,19.702
1077.59,19.977
1077.61,19.506
1077.63,19.433
1077.65,22.298
1077.67,22.001
1077.69,22.208
1077.71,22.059
1077.73,21.244
1077.75,20.779
1077.77,23.798
1077.79,26.079
1077.81,20.891
1077.83,25.246
1077.85,22.523
1077.87,19.018
1077.89,17.169
1077.91,24.146
1077.93,20.239
1077.95,21.618
1077.97,23.493
1077.99,24.035
1078.01,25.198
1078.03,25.381
1078.05,22.132
1078.07,22.085
1078.09,21.437
1078.11,18.832
1078.13,18.303
1078.15,23.919
1078.17,23.297
1078.19,24.303
1078.21,22.501
1078.23,20.168
1078.25,24.968
1078.27,24.691
1078.29,21.658
1078.31,26.419
1078.33,25.13
1078.35,17.327
1078.48,19.482
1078.5,17.89
1078.52,20.698
1078.54,17.559
1078.56,19.456
1078.58,22.299
1078.6,17.954
1078.62,21.252
1078.64,21.535
1078.66,19.427
1078.68,17.263
1078.7,15.106
1078.72,17.436
1078.74,21.744
1078.76,21.247
1078.78,22.473
1078.8,25.457
1078.82,23.585
1078.84,22.778
1078.86,25.67
1078.88,22.107
1078.9,22.722
1078.92,23.237
1078.94,22.683
1078.96,21.807
1078.98,20.592
1079.0,20.549
1079.02,22.44
1079.04,26.357
1079.06,28.923
1079.08,27.748
1079.1,27.738
1079.12,23.495
1079.14,20.826
1079.16,20.76
1079.18,18.025
1079.2,21.335
1079.22,22.308
1079.24,22.856
1079.26,18.808
1079.28,18.779
1079.3,19.919
1079.32,17.627
1079.34,19.229
1079.36,20.201
1079.38,20.515
1079.4,23.74
1079.42,22.532
1079.44,18.47
1079.46,21.785
1079.48,20.433
1079.5,20.031
1079.52,24.499
1079.54,24.715
1079.56,20.389
1079.58,22.871
1079.6,21.717
1079.62,18.657
1079.64,18.906
1079.66,22.567
1079.68,20.652
1079.7,24.283
1079.72,22.984
1079.74,22.184
1079.76,22.982
1079.78,26.258
1079.8,19.818
1079.82,25.862
1079.84,24.817
1079.86,26.293
1079.88,25.351
1079.9,24.912
1079.92,23.22
1079.94,23.598
1079.96,23.994
1079.98,17.994
1080.0,24.396
1080.02,25.679
1080.04,20.94
1080.06,23.753
1080.08,22.131
1080.1,22.905
1080.12,23.262
1080.14,26.55
1080.17,18.904
1080.19,19.579
1080.21,22.626
1080.23,19.182
1080.25,19.409
1080.27,20.866
1080.29,17.971
1080.31,20.318
1080.33,22.364
1080.35,20.429
1080.37,21.737
1080.39,23.61
1080.41,19.126
1080.43,20.895
1080.45,22.956
1080.47,20.804
1080.49,21.745
1080.51,25.94
1080.53,21.13
1080.55,23.164
1080.57,20.861
1080.59,23.767
1080.61,23.228
1080.63,23.474
1080.65,19.956
1080.67,18.898
1080.69,21.481
1080.71,20.883
1080.73,22.06
1080.75,18.158
1080.77,21.782
1080.79,25.583
1080.81,36.021
1080.83,29.635
1080.85,39.528
1080.87,27.359
1080.89,26.751
1080.91,23.632
1080.93,23.631
1080.95,20.26
1080.97,21.995
1080.99,21.799
1081.01,21.114
1081.03,20.708
1081.05,21.078
1081.07,20.141
1081.09,21.253
1081.11,22.46
1081.13,18.412
1081.15,25.906
1081.17,25.552
1081.19,22.4
1081.21,23.042
1081.23,23.231
1081.25,18.15
1081.27,19.722
1081.29,19.982
1081.31,21.296
1081.33,22.418
1081.35,19.771
1081.37,20.333
1081.39,20.199
1081.41,19.716
1081.43,19.717
1081.45,18.157
1081.47,22.888
1081.49,24.019
1081.51,21.514
1081.53,23.064
1081.55,20.895
1081.57,22.113
1081.59,22.665
1081.61,24.079
1081.63,21.367
1081.65,20.571
1081.67,23.059
1081.69,20.658
1081.71,19.417
1081.73,18.927
1081.75,17.035
1081.77,18.132
1081.79,19.43
1081.81,18.474
1081.83,21.501
1081.85,23.232
1081.87,21.855
1081.89,21.967
1081.91,21.847
1081.93,21.754
1081.95,23.304
1081.97,22.545
1081.99,19.11
1082.01,25.982
1082.03,24.685
1082.05,28.473
1082.07,25.414
1082.09,23.797
1082.11,20.86
1082.13,18.432
1082.15,17.871
1082.17,18.002
1082.19,20.938
1082.21,21.915
1082.23,20.863
1082.25,19.226
1082.27,20.527
1082.29,20.697
1082.31,21.965
1082.33,20.764
1082.35,22.198
1082.37,20.962
1082.39,20.357
1082.41,21.231
1082.43,19.705
1082.45,18.762
1082.47,17.52
1082.49,18.016
1082.51,20.374
1082.53,19.123
1082.55,23.082
1082.57,23.278
1082.59,19.899
1082.61,22.381
1082.63,24.951
1082.65,24.331
1082.67,24.52
1082.69,25.925
1082.71,22.889
1082.73,22.053
1082.75,23.387
1082.77,26.53
1082.79,27.759
1082.81,26.222
1082.83,23.353
1082.85,25.987
1082.87,23.134
1082.89,20.385
1082.91,16.94
1082.93,19.999
1082.95,21.931
1082.97,24.039
1082.99,23.142
1083.01,20.051
1083.03,18.388
1083.05,18.911
1083.07,18.606
1083.09,20.666
1083.11,22.228
1083.13,18.082
1083.15,21.475
1083.17,21.868
1083.19,18.957
1083.21,22.97
1083.23,21.137
1083.25,21.612
1083.27,20.452
1083.29,20.849
1083.31,21.507
1083.33,19.09
1083.35,16.138
1083.37,16.374
1083.39,20.365
1083.41,22.037
1083.43,16.362
1083.45,17.064
1083.47,17.677
1083.49,18.07
1083.51,20.687
1083.53,21.758
1083.55,21.49
1083.57,24.999
1083.59,22.461
1083.61,23.047
1083.63,21.797
1083.65,21.43
1083.67,22.448
1083.69,22.706
1083.71,22.878
1083.73,21.537
1083.75,20.561
1083.77,19.974
1083.79,21.427
1083.81,17.449
1083.83,25.019
1083.85,23.22
1083.87,23.793
1083.89,26.397
1083.91,18.839
1083.93,16.497
1083.95,20.546
1083.97,17.582
1083.99,18.668
1084.01,22.274
1084.03,19.296
1084.05,18.976
1084.07,19.536
1084.09,17.93
1084.11,21.292
1084.13,21.453
1084.15,21.116
1084.17,22.112
1084.19,18.54
1084.71,5.15
1084.73,7.37
1084.75,10.871
1084.77,9.983
1084.79,12.746
1084.81,16.496
1084.83,17.969
1084.85,19.335
1084.87,22.076
1084.89,21.161
1084.91,21.948
1084.93,24.252
1084.95,22.405
1084.97,23.305
1084.99,20.487
1085.01,19.516
1085.03,21.041
1085.05,22.372
1085.07,19.615
1085.09,25.65
1085.11,23.432
1085.13,22.501
1085.15,21.162
1085.17,21.566
1085.19,21.608
1085.21,20.493
1085.23,20.491
1085.25,20.682
1085.27,22.879
1085.29,18.944
1085.31,23.904
1085.33,24.688
1085.35,25.769
1085.37,22.324
1085.39,24.443
1085.41,18.243
1085.43,18.336
1085.45,20.06
1085.47,23.079
1085.49,24.864
1085.51,28.652
1085.53,24.478
1085.55,22.052
1085.57,19.163
1085.59,19.389
1085.61,17.174
1085.63,21.308
1085.65,19.322
1085.67,17.485
1085.69,21.939
1085.71,22.325
1085.73,20.61
1085.75,23.152
1085.77,23.276
1085.79,21.203
1085.81,23.097
1085.83,21.783
1085.85,19.635
1085.87,19.151
1085.89,20.738
1085.91,21.15
1085.93,24.389
1085.95,23.115
1085.97,22.279
1085.99,22.773
1086.01,23.739
1086.03,26.875
1086.05,30.531
1086.07,28.67
1086.09,26.149
1086.13,22.125
1086.15,19.158
1086.17,22.513
1086.19,19.544
1086.21,17.249
1086.23,20.676
1086.25,15.83
1086.27,16.806
1086.29,20.357
1086.31,21.001
1086.33,20.531
1086.35,22.306
1086.37,19.055
1086.39,20.022
1086.41,21.601
1086.43,21.962
1086.45,25.661
1086.47,29.017
1086.49,18.194
1086.51,21.89
1086.53,19.471
1086.55,24.037
1086.57,23.142
1086.59,22.993
1086.61,20.572
1086.63,19.376
1086.65,20.145
1086.67,20.382
1086.69,20.799
1086.71,21.253
1086.73,22.107
1086.75,22.514
1086.77,21.675
1086.79,19.329
1086.81,20.294
1086.83,13.487
1086.85,14.616
1086.87,18.632
1086.89,21.379
1086.91,20.816
1086.93,21.272
1086.95,21.397
1086.97,25.441
1086.99,21.157
1087.01,22.106
1087.03,19.958
1087.05,23.052
1087.07,20.969
1087.09,16.828
1087.11,26.685
1087.13,22.337
1087.15,19.62
1087.17,20.424
1087.19,20.744
1087.21,18.49
1087.23,20.693
1087.25,21.464
1087.27,22.369
1087.29,22.594
1087.31,21.75
1087.33,19.511
1087.35,21.065
1087.37,24.62
1087.39,23.955
1087.41,23.117
1087.43,25.457
1087.45,26.939
1087.47,23.993
1087.49,24.961
1087.51,22.853
1087.53,19.64
1087.55,16.705
1087.57,18.996
1087.59,20.978
1087.61,22.341
1087.63,18.211
1087.65,23.606
1087.67,22.051
1087.69,18.477
1087.71,22.139
1087.73,23.334
1087.75,18.772
1087.77,18.64
1087.79,18.507
1087.81,18.2
1087.83,18.537
1087.85,17.703
1087.87,16.967
1087.89,22.468
1087.91,22.338
1087.93,18.014
1087.95,26.333
1087.97,28.231
1087.99,25.648
1088.01,25.639
1088.03,22.1
1088.05,21.838
1088.07,20.667
1088.09,20.106
1088.11,17.769
1088.13,22.088
1088.15,23.482
1088.17,19.979
1088.19,21.34
1088.21,19.633
1088.23,20.993
1088.25,24.166
1088.27,23.892
1088.29,25.014
1088.32,20.452
1088.34,19.383
1088.36,21.869
1088.38,26.003
1088.4,24.708
1088.42,29.143
1088.44,24.492
1088.46,24.123
1088.48,26.149
1088.5,20.142
1088.52,19.26
1088.54,22.599
1088.56,20.542
1088.58,20.576
1088.6,20.079
1088.62,20.48
1088.64,23.629
1088.66,27.34
1088.68,21.291
1088.7,25.661
1088.72,22.039
1088.74,23.378
1088.76,23.803
1088.78,24.007
1088.8,21.488
1088.82,21.172
1088.84,19.417
1088.86,17.838
1088.88,20.943
1088.9,24.953
1088.92,25.347
1088.94,24.443
1088.96,20.094
1088.98,21.21
1089.0,20.301
1089.02,19.135
1089.04,22.059
1089.06,27.676
1089.08,27.197
1089.1,21.861
1089.12,23.039
1089.14,22.335
1089.16,22.333
1089.18,23.994
1089.2,24.882
1089.22,21.613
1089.24,19.926
1089.26,19.767
1089.28,15.912
1089.3,18.134
1089.32,19.245
1089.34,17.362
1089.36,18.23
1089.38,20.926
1089.4,17.648
1089.42,19.179
1089.44,18.609
1089.46,17.469
1089.48,19.196
1089.5,18.49
1089.52,15.476
1089.54,17.52
1089.56,19.006
1089.58,18.201
1089.6,19.556
1089.62,23.147
1089.64,25.084
1089.66,26.983
1089.68,26.07
1089.7,25.828
1089.72,21.494
1089.74,21.647
1089.76,21.366
1089.78,23.42
1089.8,23.405
1089.82,16.614
1089.84,20.245
1089.86,19.465
1089.88,20.402
1089.9,22.341
1089.92,24.229
1089.94,24.784
1089.96,26.138
1089.98,23.982
1090.0,26.583
1090.02,28.305
1090.04,28.278
1090.06,22.431
1090.08,26.107
1090.1,25.172
1090.12,19.061
1090.14,26.353
1090.16,27.364
1090.18,24.003
1090.2,26.821
1090.22,24.402
1090.24,24.702
1090.26,27.982
1090.28,28.879
1090.3,26.867
1090.32,24.946
1090.34,23.617
1090.36,21.032
1090.38,22.368
1090.4,22.061
1090.42,19.092
1090.44,23.354
1090.46,20.519
1090.48,23.994
1090.5,28.031
1090.52,25.039
1090.54,26.488
1090.56,25.972
1090.58,20.904
1090.6,22.171
1090.62,21.533
1090.64,19.553
1090.66,21.27
1090.68,19.932
1090.7,19.383
1090.72,20.382
1090.74,24.515
1090.76,18.201
1090.78,21.604
1090.8,21.311
1090.82,23.196
1090.84,22.77
1090.86,23.831
1090.88,24.102
1090.9,26.226
1090.92,25.336
1090.94,23.091
1090.96,22.197
1090.98,21.276
1091.0,20.425
1091.02,20.689
1091.04,20.497
1091.06,20.313
1091.08,23.137
1091.1,20.221
1091.12,23.124
1091.14,26.674
1091.16,27.288
1091.18,22.929
1091.2,24.102
1091.22,21.484
1091.24,19.81
1091.26,16.921
1091.28,18.104
1091.3,17.757
1091.32,18.32
1091.34,18.376
1091.36,15.943
1091.38,21.382
1091.4,21.017
1091.42,17.698
1091.44,19.372
1091.46,18.547
1091.48,15.848
1091.5,18.53
1091.52,18.811
1091.54,19.915
1091.56,21.137
1091.58,20.314
1091.6,18.983
1091.62,20.156
1091.64,19.833
1091.66,21.717
1091.68,22.944
1091.7,22.203
1091.72,22.404
1091.74,21.541
1091.76,21.575
1091.78,20.423
1091.8,18.873
1091.82,19.027
1091.84,18.924
1091.86,19.454
1091.88,20.618
1091.9,17.454
1091.92,21.046
1091.94,18.725
1091.96,18.898
1091.98,20.361
1092.0,21.688
1092.02,20.733
1092.04,20.403
1092.06,22.976
1092.08,19.026
1092.1,21.229
1092.12,20.231
1092.14,18.678
1092.16,23.353
