depth,dep
219.45,25.0226
220.0,18.8971
220.55,20.2722
221.1,20.2868
221.65,19.4922
222.2,21.0207
222.75,19.33
223.3,20.67
223.85,20.2637
224.4,18.4679
224.95,16.6877
225.5,19.2233
226.05,17.4361
226.6,18.7039
227.15,22.2464
227.7,20.2785
228.25,19.5711
228.8,21.3035
229.35,19.5639
229.9,18.4396
230.45,20.0464
231.0,19.4374
231.55,20.4489
232.1,18.7796
232.65,19.1668
233.2,18.8122
233.75,19.7959
234.3,18.8664
234.85,19.5848
235.4,18.9615
235.95,20.4268
236.5,21.3111
237.05,18.5314
237.6,18.9896
238.15,20.0725
238.7,20.6163
239.25,19.1561
239.8,19.28
240.35,21.1678
240.9,21.3179
241.45,20.2156
242.0,20.0761
242.55,22.977
243.1,22.7807
243.65,20.4989
244.2,19.6382
244.75,17.9393
245.3,18.8042
245.85,19.4446
246.4,19.0078
246.95,20.8318
247.5,21.7022
248.05,20.1436
248.6,19.4837
249.15,19.2354
249.7,18.85
250.25,18.2759
250.8,21.5296
251.35,19.8348
251.9,19.2636
252.45,19.9259
253.0,18.6304
253.55,21.3685
254.1,21.6621
254.65,19.3845
255.2,20.5467
255.75,46.6932
256.3,23.2141
256.85,18.5675
257.4,18.8733
257.95,20.2375
258.5,19.9893
259.05,20.4815
259.6,20.8426
260.15,20.9957
260.7,22.5359
261.25,19.9196
261.8,20.1656
262.35,20.5618
262.9,20.2889
263.45,24.8896
264.0,20.9107
264.55,22.1482
265.1,21.0375
265.65,19.6704
266.2,19.9547
266.75,19.94
267.3,20.8714
267.85,19.4558
268.4,22.8489
268.95,29.2904
269.5,22.9208
270.05,20.5671
270.6,21.0382
271.15,20.3243
271.7,19.2937
272.25,19.9963
272.8,23.3246
273.35,22.1448
273.9,22.3793
274.45,20.6678
275.0,20.6411
275.55,18.95
276.1,20.8996
276.65,20.6654
277.2,20.3833
277.75,21.3661
278.3,18.8946
278.85,20.2068
279.4,22.2856
279.95,21.63
280.5,22.5348
281.05,25.28
281.6,22.8593
282.15,20.4356
282.7,18.0982
283.25,20.8582
283.8,20.0557
284.35,21.9507
284.9,21.5543
285.45,21.0126
286.0,18.9463
286.55,21.7479
287.1,23.4744
287.65,21.1143
288.2,19.547
288.75,21.8626
289.3,22.0293
289.85,20.2311
290.4,22.2356
290.95,19.6854
291.5,16.3156
292.05,21.135
292.6,22.4178
293.15,19.2337
293.7,22.0225
294.25,22.3874
294.8,22.0525
295.35,25.413
295.9,21.3978
296.45,20.1129
297.0,19.2554
297.55,18.18
298.1,19.8886
298.65,21.223
299.2,19.7364
299.75,21.2352
300.3,17.2861
300.85,18.7274
301.4,18.5261
301.95,19.3346
302.5,18.7161
303.05,18.4759
303.6,18.9254
304.15,19.413
304.7,20.143
305.25,20.5946
305.8,20.4682
306.35,19.8624
306.9,21.7943
307.45,19.397
308.0,21.7439
308.55,22.9886
309.1,22.7943
309.65,22.2782
310.2,20.4611
310.75,21.8663
311.3,21.5189
311.85,21.4396
312.4,21.2248
312.95,20.0382
313.5,21.4648
314.05,20.4007
314.6,20.2959
315.15,20.08
315.7,21.8911
316.25,21.7219
316.8,20.0393
317.35,20.0636
317.9,19.2857
318.45,18.92
319.0,18.0211
319.55,23.7768
320.1,20.2059
320.65,30.0744
321.2,20.657
321.75,19.7033
322.3,21.3454
322.85,18.9393
323.4,19.8596
323.95,21.1889
324.5,20.8825
325.05,20.0356
325.6,19.9496
326.15,20.3382
326.7,20.5361
327.25,19.9808
327.8,22.1348
328.35,22.6329
328.9,20.3089
329.45,20.3029
330.0,22.3359
330.55,19.3993
331.1,22.5096
331.65,25.6452
332.2,20.524
332.75,22.6156
333.3,20.9346
333.85,18.4393
334.4,19.0554
334.95,19.6186
335.5,20.0689
336.05,16.2382
336.6,18.0564
337.15,19.9186
337.7,21.4404
338.25,23.3004
338.8,25.0421
339.35,30.4285
339.9,20.1489
340.45,21.3914
341.0,20.5082
341.55,19.5797
342.1,25.8282
342.65,21.7359
343.2,20.9036
343.75,20.1093
344.3,18.6774
344.85,21.53
345.4,19.757
345.95,19.6221
346.5,20.7493
347.05,19.5152
347.6,19.3839
348.15,19.1541
348.7,19.6357
349.25,21.6512
349.8,20.3775
350.35,20.0107
350.9,20.7075
351.45,20.4662
352.0,22.0093
352.55,21.2252
353.1,19.9721
353.65,21.6696
354.2,22.0472
354.75,21.5456
355.3,20.8425
355.85,22.0512
356.4,20.5136
356.95,20.8185
357.5,19.4036
358.05,20.9648
358.6,21.2415
359.15,20.9589
359.7,21.0852
360.25,20.6296
360.8,19.6307
361.35,20.5647
361.9,18.9367
362.45,20.8943
363.0,19.865
363.55,20.3536
364.1,20.4448
364.65,18.7429
365.2,21.6437
365.75,21.1359
366.3,20.9848
366.85,20.1239
367.4,17.6552
367.95,16.5136
368.5,18.2663
369.05,19.5075
369.6,20.2544
370.15,19.8326
370.7,18.2825
371.25,19.4052
371.8,17.2325
372.35,19.6269
372.9,19.4952
373.45,19.5132
374.0,21.1956
374.55,17.9179
375.1,21.4743
375.65,21.9707
376.2,20.3815
376.75,19.3539
377.3,19.3356
377.85,20.6915
378.4,20.6411
378.95,18.6837
379.5,19.4889
380.6,19.9492
381.15,21.1659
381.7,20.4618
382.25,18.5793
382.8,18.6581
383.35,20.8607
383.9,19.0645
384.45,21.16
385.0,20.2782
385.55,21.1296
386.1,20.8518
386.65,19.5263
387.2,19.7168
387.75,20.293
388.3,19.5933
388.85,19.6868
389.4,21.8278
389.95,20.0304
390.5,22.2915
391.05,21.4121
391.6,21.4789
392.15,19.8221
392.7,20.8521
393.25,19.8515
393.8,25.6675
394.35,20.3526
394.9,21.1681
395.45,20.6139
396.0,20.5726
396.55,19.6893
397.1,19.2639
397.65,19.037
398.2,19.9614
398.75,23.1785
399.3,20.9132
399.85,20.933
400.4,22.5333
400.95,20.1771
401.5,21.4396
402.05,21.01
402.6,22.0011
403.15,20.7543
403.7,20.6744
404.25,20.1352
404.8,20.9385
405.35,24.2746
405.9,21.9319
406.45,18.3793
407.0,19.0919
407.55,20.0241
408.1,20.5889
408.65,22.6596
409.2,18.3332
409.75,20.6237
410.3,20.5454
410.85,19.8719
411.4,17.1811
411.95,20.3289
412.5,21.9985
413.05,26.3693
413.6,20.2496
414.15,20.4415
414.7,23.8548
415.25,19.3761
415.8,20.0156
416.35,18.3654
416.9,18.9154
417.45,19.0807
418.0,21.6479
418.55,18.5089
419.1,21.0293
419.65,19.4374
420.2,20.6471
420.75,19.8948
421.3,20.7021
421.85,21.2415
422.4,20.4256
422.95,20.8186
423.5,21.0774
424.05,19.6707
424.6,19.0336
425.15,19.6885
425.7,19.6571
426.25,18.22
426.8,20.7493
427.35,18.7222
427.9,20.3307
428.45,20.1082
429.0,26.2963
429.55,21.0904
430.1,17.9941
430.65,19.7829
431.2,18.9085
431.75,19.0445
432.3,17.9836
432.85,20.1989
433.4,21.3389
433.95,22.8152
434.5,19.4585
435.05,20.4079
435.6,18.6096
436.15,20.4462
436.7,20.3122
437.25,19.4561
437.8,21.5174
438.35,19.2857
438.9,18.2826
439.45,19.4411
440.0,19.4518
440.55,18.383
441.1,18.3569
441.65,17.91
442.2,19.4441
442.75,18.2971
443.3,18.215
443.85,18.3639
444.4,19.93
444.95,19.8364
445.5,18.6452
446.05,21.243
446.6,19.9167
447.15,19.2075
447.7,17.527
448.25,18.4904
448.8,19.4252
449.35,20.2507
449.9,19.3596
450.45,20.2421
451.0,20.2108
451.55,19.5021
452.1,19.6978
452.65,17.9082
453.2,17.0589
453.75,16.7132
454.3,18.8141
454.85,32.8721
455.4,21.2389
455.95,20.2018
456.5,19.8067
457.05,19.1257
457.6,20.8882
458.15,20.0504
458.7,20.0944
459.25,18.8043
459.8,19.8107
460.35,20.5337
460.9,19.7582
461.45,21.5436
462.0,20.4652
462.55,19.6182
463.1,20.887
463.65,21.813
464.2,19.847
464.75,19.7968
465.3,19.3989
465.85,19.4714
466.4,20.2748
466.95,19.7644
467.5,18.2636
468.05,19.6111
468.6,18.1015
471.35,19.1304
471.9,19.6289
472.45,19.7807
473.0,18.9822
473.55,21.1811
474.1,25.4148
474.65,23.1011
475.2,19.4763
475.75,21.1629
476.3,19.2569
476.85,20.7918
477.4,22.3567
477.95,17.4636
478.5,20.3942
479.05,22.4254
479.6,17.9407
480.15,16.6671
480.7,15.7541
481.25,19.7426
481.8,16.4279
482.35,21.5893
482.9,17.8
483.45,17.3389
484.0,18.6989
484.55,19.0196
485.1,18.1244
485.65,18.9221
486.2,22.4744
486.75,20.2261
487.3,19.7563
487.85,19.7196
488.4,19.2763
488.95,20.0382
489.5,19.7029
490.05,20.8137
490.6,18.7231
491.15,20.2604
491.7,19.9856
492.25,19.8779
492.8,33.4844
493.35,22.6121
493.9,19.0585
494.45,20.7604
495.0,20.4544
495.55,19.0893
496.1,20.8221
496.65,18.9456
497.2,19.7146
497.75,18.668
498.3,19.7821
498.85,19.3515
499.4,20.5854
499.95,21.1185
500.5,20.0021
501.05,21.1952
501.6,19.7882
502.15,18.953
502.7,20.13
503.25,20.4956
503.8,19.2921
504.35,18.8619
504.9,18.6746
505.45,20.1374
506.0,19.823
506.55,19.0061
507.1,19.3811
507.65,20.5493
508.2,18.9222
508.75,20.0286
509.3,19.0415
509.85,18.7178
510.4,19.1886
510.95,18.9996
511.5,19.3268
512.05,19.683
512.6,19.0348
513.15,23.0411
513.7,18.8372
514.25,18.4922
514.8,18.2275
515.35,18.3496
515.9,19.02
516.45,20.6485
517.0,19.1293
517.55,18.5896
518.1,18.5146
518.65,20.8659
519.2,18.1233
519.75,19.2354
520.3,18.7437
520.85,19.855
521.4,19.1026
521.95,20.6818
522.5,20.1341
523.05,19.4475
523.6,16.62
524.15,18.6747
524.7,20.0337
525.25,17.1818
525.8,18.4867
526.35,30.4978
526.9,18.9836
527.45,16.2793
528.0,18.985
528.55,21.4348
529.1,20.6261
529.65,18.8741
530.2,18.6546
530.75,20.6885
531.3,20.4122
531.85,20.2736
532.4,20.7811
532.95,18.2989
533.5,19.7541
534.05,24.6864
534.6,19.6563
535.15,19.0629
535.7,20.0015
536.25,22.2625
536.8,19.9507
537.35,17.0911
537.9,20.723
538.45,23.1911
539.0,20.9196
539.55,18.2279
540.1,17.6674
540.65,19.4248
541.2,17.4611
541.75,20.0719
542.3,18.4875
542.85,19.5365
543.4,19.6796
543.95,21.2137
544.5,19.7389
545.05,17.9485
546.7,18.766
547.25,20.2971
547.8,18.1593
548.35,17.7259
548.9,19.0633
549.45,21.2619
550.0,20.6179
550.55,19.8229
551.1,20.2821
551.65,18.7056
552.2,18.1793
552.75,19.8265
553.3,27.2632
553.85,19.9796
554.4,18.9811
554.95,18.6933
555.5,18.2159
556.05,18.7854
556.6,19.333
557.15,18.4821
557.7,19.6804
558.25,20.3882
558.8,19.7285
559.35,21.7118
559.9,18.9611
560.45,21.3763
561.0,20.3068
561.55,18.7159
562.1,19.0018
562.65,18.9982
563.2,21.4004
563.75,18.8041
564.3,18.305
564.85,19.4062
565.4,19.4618
565.95,19.203
566.5,20.0146
567.05,19.0356
567.6,18.94
568.15,20.7207
568.7,19.0279
569.25,22.8078
569.8,19.9248
570.35,19.2996
570.9,19.4525
571.45,20.6448
572.0,20.2654
572.55,20.2475
573.1,20.4067
573.65,20.26
574.2,20.3467
574.75,19.0144
575.3,20.1322
575.85,17.9746
576.4,19.5837
576.95,20.4861
577.5,19.9131
578.05,19.9348
578.6,19.7814
579.15,19.7145
579.7,19.1723
580.25,24.78
580.8,20.6418
581.35,19.6889
581.9,19.0225
582.45,18.9882
583.0,18.4775
583.55,20.1163
584.1,17.3089
584.65,19.3162
585.2,20.3839
585.75,22.0237
586.3,24.5457
586.85,21.8241
587.4,18.8133
587.95,20.31
588.5,21.643
589.05,19.0393
589.6,17.4365
590.15,21.9075
590.7,20.3752
591.25,20.2661
591.8,18.4033
592.35,19.6345
592.9,20.3346
593.45,20.1
594.0,19.1979
594.55,20.9063
595.1,20.4582
595.65,19.0786
596.2,20.0048
596.75,19.2829
597.3,21.0344
597.85,19.6679
598.4,20.6141
598.95,18.8682
599.5,23.0154
600.05,21.1168
600.6,19.7241
601.15,18.7889
601.7,19.5356
602.25,20.93
602.8,22.8468
603.35,18.8389
603.9,19.4514
604.45,19.3115
605.0,19.5207
605.55,18.8515
606.1,19.2025
606.65,19.8631
607.2,19.5771
607.75,19.1285
608.3,18.3807
608.85,17.5393
609.4,18.6522
609.95,22.7971
610.5,18.5285
611.05,17.8311
611.6,19.9233
612.15,18.7333
612.7,18.3468
613.25,18.4093
613.8,18.9496
614.35,20.2964
614.9,19.6448
615.45,19.5443
616.0,19.7567
616.55,19.94
617.1,18.5961
617.65,19.1393
618.2,18.9771
618.75,20.0845
619.3,20.8274
619.85,20.1589
620.4,20.4822
620.95,20.41
621.5,20.0993
622.05,18.1014
622.6,20.9096
623.15,19.0046
623.7,19.0273
624.25,19.6896
624.8,18.9367
625.35,21.5529
625.9,21.4274
626.45,20.0721
627.0,19.5907
627.55,19.7793
628.1,20.1875
628.65,19.2711
629.2,19.675
629.75,19.0048
630.3,19.6948
630.85,20.2029
631.4,20.7567
631.95,18.9393
632.5,20.2252
633.05,18.0511
633.6,18.4239
634.15,19.1752
634.7,17.6946
635.25,19.8464
635.8,19.9907
636.35,17.435
636.9,16.2185
637.45,18.85
638.0,19.2014
638.55,17.5148
639.1,19.533
639.65,19.0993
640.2,20.7326
640.75,18.6629
641.3,28.0493
641.85,20.8615
642.4,20.3471
642.95,19.6819
643.5,19.1204
644.05,20.5467
644.6,20.1704
645.15,20.2521
645.7,19.3289
646.25,19.5504
646.8,21.1841
647.35,19.2022
647.9,19.0093
648.45,19.2937
649.0,20.3626
649.55,19.0682
650.1,20.6786
650.65,17.9004
651.2,16.7885
651.75,19.6245
652.3,18.1464
652.85,18.0663
653.4,20.3911
653.95,18.4727
654.5,18.1893
655.05,21.0004
655.6,18.295
656.15,17.7119
656.7,19.6304
657.25,17.4448
657.8,18.8689
658.35,19.2648
658.9,23.7825
659.45,19.5452
660.0,19.3218
660.55,19.0719
661.1,22.9654
661.65,18.7007
662.2,20.0525
662.75,19.3215
663.3,19.6279
663.85,22.4815
664.4,19.7243
664.95,21.1004
665.5,20.8067
666.05,19.1557
666.6,20.7041
667.15,19.5246
667.7,20.2548
668.25,17.7735
668.8,18.3889
669.35,18.9514
669.9,19.3996
670.45,18.3318
671.0,20.1285
671.55,20.4357
672.1,21.2893
672.65,20.9854
673.2,25.4075
673.75,21.9985
674.3,20.4904
674.85,19.8763
675.4,19.0533
675.95,19.3646
676.5,18.2256
677.05,19.1786
677.6,18.1235
678.15,19.8048
678.7,19.2193
679.25,19.4941
679.8,19.2185
680.35,21.5337
680.9,20.5757
681.45,19.1389
682.0,18.6683
682.55,21.8584
683.1,20.6764
683.65,19.4993
684.2,19.0382
684.75,18.7085
685.3,20.4307
685.85,19.1937
686.4,19.4207
686.95,19.1093
687.5,18.467
688.05,19.5521
688.6,18.1096
689.15,18.3311
689.7,20.9889
690.25,20.7254
690.8,19.4859
691.35,20.3754
691.9,20.2411
692.45,19.1844
693.0,20.7707
693.55,19.4774
694.1,17.7714
694.65,18.9959
695.2,17.7004
695.75,19.9661
696.3,19.0341
696.85,18.7596
697.4,19.2925
697.95,20.0844
698.5,20.5189
699.05,20.58
699.6,20.2641
700.15,18.2678
700.7,19.4604
701.25,21.993
701.8,30.9995
702.35,30.9473
702.9,19.5636
703.45,20.1923
704.0,17.4467
704.55,24.1227
705.1,21.8116
705.65,22.547
706.2,23.7693
706.75,20.8946
707.3,24.5393
707.85,20.4528
708.4,23.6275
708.95,23.6247
709.5,23.8951
710.05,21.8837
710.6,18.8661
711.15,18.1374
711.7,19.3123
712.25,19.137
712.8,19.782
713.35,19.1353
713.9,19.5216
714.45,20.1549
715.0,19.9196
715.55,21.9192
724.9,23.0907
725.45,26.3827
726.0,19.8454
726.55,19.9473
727.1,17.6127
727.65,17.3926
728.2,16.1954
728.75,15.1462
729.3,18.9587
729.85,16.3971
730.4,14.6031
730.95,16.934
731.5,15.6961
732.05,15.0889
732.6,16.8791
733.15,18.756
733.7,14.4456
734.25,16.1409
734.8,13.5634
735.35,14.9013
735.9,25.1583
736.45,28.2146
737.0,14.7446
737.55,18.1451
738.1,16.5614
738.65,15.6279
739.2,17.2552
739.75,17.2271
740.3,26.2083
740.85,14.4658
741.4,16.6397
741.95,14.8097
742.5,14.2926
743.05,15.0222
744.15,17.9224
744.7,14.7722
745.25,15.4709
745.8,14.9902
746.35,16.484
746.9,13.2457
747.45,14.8231
748.0,15.7193
748.55,15.674
749.1,19.0268
749.65,18.431
750.2,18.2846
750.75,16.4493
751.3,17.7571
751.85,17.3129
752.4,13.9582
752.95,16.4641
753.5,17.8162
754.05,15.7647
754.6,17.484
755.15,16.4002
755.7,16.0799
756.25,18.6287
756.8,16.9926
757.35,16.0695
757.9,16.095
758.45,16.6957
759.0,16.6411
759.55,18.0338
760.1,17.1707
760.65,17.7266
761.2,18.2675
761.75,18.3699
762.3,19.768
762.85,17.432
763.4,16.2468
763.95,15.8454
764.5,16.4289
765.05,14.8914
765.6,12.3694
766.15,15.9965
766.7,15.7287
767.25,15.9878
767.8,14.9765
768.35,16.9669
768.9,16.5293
769.45,18.9208
770.0,14.2603
770.55,14.0098
771.1,16.3746
771.65,16.001
772.2,18.4823
772.75,16.4448
773.3,17.4949
773.85,14.8142
774.4,19.8795
774.95,20.545
775.5,18.6821
776.05,20.2208
776.6,21.9466
777.15,21.2725
777.7,20.4087
778.25,22.7399
778.8,23.5514
779.35,23.5292
780.45,14.3697
781.0,17.2814
781.55,17.8019
782.1,16.7569
782.65,18.3469
783.2,16.4063
783.75,18.0485
784.3,24.1831
784.85,16.6182
785.4,16.4287
785.95,17.7879
786.5,16.5087
787.05,17.9313
787.6,21.5916
788.15,28.3061
788.7,17.8254
789.25,18.1483
789.8,17.4921
790.35,15.9666
790.9,15.7276
791.45,15.7379
792.0,18.1908
792.55,16.4447
793.1,18.9239
793.65,17.1736
794.2,18.5802
794.75,17.2178
795.3,18.5956
795.85,17.5378
796.4,20.188
796.95,20.2672
797.5,18.969
798.05,17.768
798.6,18.5515
799.15,20.9493
799.7,20.7416
800.25,22.9012
800.8,21.5744
801.35,19.5781
801.9,18.4239
802.45,46.2535
803.0,19.2249
803.55,21.6186
804.1,20.3832
804.65,19.2688
805.2,19.7617
805.75,19.5547
806.3,20.6999
806.85,20.7527
807.4,19.4376
807.95,18.5753
808.5,16.4575
809.05,18.197
809.6,17.8375
810.15,17.4429
810.7,19.0216
811.25,19.5086
811.8,19.7183
812.35,16.1781
812.9,18.7947
813.45,17.6525
814.0,19.8535
814.55,17.3441
815.1,18.1123
815.65,20.3944
816.2,21.688
816.75,19.9467
817.3,19.3357
817.85,21.0497
818.4,21.4963
818.95,25.0692
819.5,20.8284
820.05,20.5242
820.6,22.0462
821.15,21.0802
821.7,21.0814
822.25,22.6159
822.8,21.006
823.35,21.6402
823.9,22.0868
824.45,18.8778
825.0,22.2051
825.55,22.0486
826.1,24.0485
826.65,20.3336
827.2,16.3507
827.75,21.7249
828.3,23.6287
828.85,22.8701
829.4,23.5676
829.95,19.8672
830.5,21.1084
831.05,21.4635
831.6,20.2967
832.15,23.8328
832.7,23.2771
833.25,22.0758
833.8,19.9724
834.35,21.37
834.9,25.0985
835.45,22.5806
836.0,24.6229
836.55,22.6329
837.1,20.7283
837.65,22.4462
838.2,19.4513
838.75,19.2094
839.3,19.0616
839.85,16.9305
840.4,18.6081
840.95,19.718
841.5,17.3934
842.05,15.5946
842.6,15.9842
843.15,14.8556
843.7,15.0334
844.25,15.9924
844.8,17.4153
845.35,18.2971
845.9,16.5915
846.45,18.8043
847.0,18.0486
847.55,18.3043
848.1,17.3086
848.65,18.8012
849.2,17.5738
849.75,21.5068
850.3,16.7652
850.85,18.3628
851.4,17.0445
851.95,16.8248
852.5,15.8409
853.05,15.5076
853.6,15.8629
854.15,17.8174
854.7,16.7334
855.25,16.5031
855.8,15.6709
856.35,14.5953
856.9,14.8676
857.45,18.2278
858.0,20.179
858.55,20.8754
859.1,18.3637
859.65,18.6549
860.2,16.9321
860.75,18.2202
861.3,15.7502
861.85,17.5044
862.4,15.8414
862.95,18.9614
863.5,17.8337
864.05,17.3703
864.6,15.5502
865.15,18.8352
865.7,24.2895
866.25,20.9845
866.8,18.9462
867.35,18.2077
867.9,20.9801
868.45,16.593
869.0,17.3349
869.55,18.0892
870.1,18.9995
870.65,15.9646
871.2,14.6796
871.75,14.8313
872.3,13.9247
872.85,14.4342
873.4,15.9693
873.95,15.1366
874.5,15.5428
875.05,17.5706
875.6,17.0302
876.15,16.7888
876.7,16.5062
877.25,19.7432
877.8,17.896
878.35,18.2249
878.9,18.4864
879.45,17.9399
880.0,11.8153
880.55,15.5707
881.1,16.7532
881.65,16.1059
882.2,19.7742
882.75,19.285
883.3,17.5642
883.85,18.3325
884.4,18.3909
884.95,18.0929
885.5,17.6675
886.05,17.3818
886.6,18.3781
887.15,18.0864
887.7,18.0303
888.25,17.771
888.8,21.1465
889.35,18.9986
889.9,17.4484
890.45,18.4267
891.0,18.955
891.55,18.0062
892.1,18.2596
892.65,15.2231
893.2,17.1726
893.75,19.2432
894.3,16.4647
894.85,15.9512
895.4,17.3941
895.95,17.9414
896.5,18.7363
897.05,19.397
897.6,17.7669
898.15,18.0664
898.7,16.3748
899.25,20.1645
899.8,22.2565
900.35,16.7865
900.9,14.5162
901.45,14.3974
902.0,15.0417
902.55,14.6278
903.1,16.549
903.65,17.9001
904.2,17.9209
904.75,18.8008
905.3,18.1299
905.85,14.9463
906.4,16.4388
906.95,16.4004
907.5,18.5011
908.05,18.0958
908.6,17.7811
909.15,17.6811
909.7,19.1164
910.25,16.1413
910.8,16.369
911.35,17.614
911.9,19.3304
912.45,20.3133
913.0,18.575
913.55,18.6643
914.1,18.2292
914.65,17.8693
915.2,16.9025
915.75,16.1142
916.3,18.6124
916.85,16.4349
917.4,14.4398
917.95,16.6422
918.5,16.3729
919.05,19.4867
919.6,19.0387
920.15,18.7681
920.7,21.739
921.25,18.382
921.8,18.1996
922.35,17.928
922.9,20.016
923.45,17.7962
924.0,19.8184
924.55,19.1314
925.1,18.0162
925.65,17.6956
926.2,19.4871
926.75,19.6558
927.3,17.0142
927.85,17.4118
928.4,17.7895
928.95,16.6186
929.5,16.624
930.05,18.3311
930.6,17.1118
931.15,21.9456
931.7,29.1994
932.25,21.1009
932.8,23.4942
933.35,24.0666
933.9,23.8685
934.45,23.6083
935.0,23.4929
935.55,20.5246
936.1,19.5013
936.65,21.6203
937.2,21.0045
937.75,22.4358
938.3,20.4416
938.85,19.236
939.4,22.3814
939.95,21.0722
940.5,22.5841
941.05,23.0764
941.6,22.0531
942.15,19.9943
942.7,19.314
943.25,20.9675
943.8,19.7828
944.35,21.4577
944.9,19.2951
945.45,22.659
946.0,22.7937
946.55,23.3828
947.1,20.4826
947.65,22.8183
948.2,22.7525
948.75,21.4636
950.4,21.9095
950.95,21.9535
951.5,22.1323
952.05,23.7756
952.6,22.581
953.15,22.2117
953.7,23.3974
954.25,23.1137
954.8,22.5766
955.35,21.8653
955.9,21.026
956.45,24.6913
957.0,22.9808
957.55,22.4309
958.1,23.4728
958.65,29.724
959.2,25.9539
959.75,23.1271
960.3,25.671
960.85,26.3314
961.4,26.8756
961.95,25.8796
962.5,27.4682
963.05,35.7212
963.6,29.1135
964.15,27.4526
964.7,25.3858
965.25,25.3066
965.8,33.0539
966.35,22.4614
966.9,22.3822
967.45,22.3326
968.0,22.2394
968.55,19.4639
969.1,23.5523
969.65,25.7721
970.2,21.1328
970.75,21.3305
971.3,23.6548
971.85,24.657
972.4,22.4445
972.95,22.7978
973.5,22.2414
974.05,21.8071
974.6,18.9935
975.15,21.0123
975.7,22.0102
976.25,21.6025
976.8,21.9348
977.35,22.2126
977.9,22.5686
978.45,21.1608
979.0,22.3425
979.55,20.3642
980.1,20.0864
980.65,21.9961
981.2,22.9345
981.75,22.6617
982.3,23.3729
982.85,22.3608
983.4,22.1034
983.95,22.409
984.5,21.4046
985.05,22.9636
985.6,22.7807
986.15,21.8603
986.7,20.3769
987.25,22.3582
987.8,22.8879
988.35,25.6195
988.9,21.1997
989.45,20.8346
990.0,21.9333
990.55,22.7761
991.1,22.987
991.65,21.1496
992.2,23.2027
992.75,24.2127
993.3,23.4773
993.85,22.1285
994.4,21.6003
994.95,20.6055
995.5,19.9989
996.05,20.941
996.6,21.6129
997.15,21.792
997.7,20.7272
998.25,21.4631
998.8,21.736
999.35,21.3324
999.9,20.2092
1000.45,21.7129
1001.0,19.7874
1001.55,22.7754
1002.1,19.475
1002.65,18.1349
1003.2,19.4087
1003.75,20.7453
1004.3,19.25
1004.85,18.255
1005.4,20.1392
1005.95,21.7153
1006.5,22.2012
1007.05,22.7064
1007.6,28.3213
1008.15,21.7674
1008.7,21.4074
1009.25,21.4485
1010.35,22.7114
1010.9,21.3453
1011.45,22.4666
1012.55,22.8123
1013.1,20.9993
1013.65,23.4402
1014.2,20.9948
1014.75,21.5185
1015.3,22.0362
1015.85,20.8999
