#calculate with T of -30 and d15N from GICC05
depth	LID	rel_unc	comment
305.15	63.13629800812379	0.15	
307.45	66.20415859902658	0.15	
309.85	65.04843811834604	0.15	
311.59	66.47630141746903	0.15	
313.48	65.03833948151538	0.15	
316.62	64.71664464564338	0.15	
318.15	66.47975600552957	0.15	
321.88	63.99126685751262	0.15	
327.15	65.04867083118172	0.15	
333.85	63.027748723311845	0.15	
336.15	65.03802479094185	0.15	
340.85	63.66785997531198	0.15	
361.85	63.35872702239464	0.15	
366.85	60.99784672072086	0.15	
371.48	64.35486066057469	0.15	
376.15	62.467654986514496	0.15	
380.15	65.61903782801598	0.15	
384.15	67.48180854000793	0.15	
387.17	66.56310677990932	0.15	
393.25	64.51974707932695	0.15	
397.38	63.19743276045118	0.15	
401.25	65.19018947115595	0.15	
406.18	65.26680050432425	0.15	
408.15	66.45627567516135	0.15	
412.15	64.39078982343351	0.15	
416.15	64.55130929861755	0.15	
420.15	65.23475606602503	0.15	
424.15	66.99365372487246	0.15	
427.15	67.32595295217675	0.15	
432.15	67.91315881920316	0.15	
435.25	64.81110706781442	0.15	
440.15	66.33250147886561	0.15	
444.32	64.83440010589048	0.15	
448.15	66.72647091416763	0.15	
452.15	66.50643890185363	0.15	
455.25	63.32631136479661	0.15	
459.15	65.07911790780526	0.15	
463.15	66.54455468287567	0.15	
466.85	61.91203715000919	0.15	
470.21	63.950672129044584	0.15	
474.15	63.12444000287841	0.15	
478.55	66.27832571703263	0.15	
481.37	63.18929667604589	0.15	
485.15	64.64272616130745	0.15	
489.15	66.74106895941296	0.15	
492.85	65.66677299745218	0.15	
496.41	67.61475053969495	0.15	
501.26	66.93603154351977	0.15	
505.1	66.01683651736731	0.15	
509.15	67.49199014920819	0.15	
513.15	64.56255910516899	0.15	
518.15	67.81556273372641	0.15	
522.5	64.72870491495266	0.15	
527.85	66.24517740358445	0.15	
531.25	65.91101747221381	0.15	
535.85	65.65062780095984	0.15	
539.15	64.50200876066219	0.15	
542.35	63.28866029833978	0.15	
545.15	63.084604862388254	0.15	
550.85	64.35467745913432	0.15	
553.15	62.85999690949723	0.15	
556.15	65.71952849415504	0.15	
559.27	63.328405896151985	0.15	
561.85	63.61650001430971	0.15	
565.25	64.3927193267186	0.15	
568.85	63.537078364739834	0.15	
572.46	62.43726817991596	0.15	
576.49	65.32757102703765	0.15	
580.2	65.28231882801754	0.15	
583.85	65.95838788584058	0.15	
587.85	62.85935910403205	0.15	
591.75	65.37343282056077	0.15	
595.75	65.27234819097913	0.15	
603.15	62.371762525098056	0.15	
607.85	63.50943412967287	0.15	
610.85	64.88499555538874	0.15	
614.15	66.39337371807414	0.15	
617.45	64.71807571837985	0.15	
620.77	65.53798039439735	0.15	
623.82	65.54840994781625	0.15	
627.55	64.13328075199405	0.15	
634.35	64.96318018226788	0.15	
638.87	65.94200365150266	0.15	
642.6	63.930999806693904	0.15	
647.85	63.66767762758039	0.15	
651.54	63.04932695605811	0.15	
654.85	65.11331439616032	0.15	
657.85	64.0161581108475	0.15	
661.85	65.70352537211006	0.15	
665.15	65.62298422559982	0.15	
669.85	65.54729783953556	0.15	
672.85	63.48199434328015	0.15	
675.49	66.34552501184793	0.15	
682.57	63.564096232002285	0.15	
686.55	63.33999290936259	0.15	
690.67	64.48323791850171	0.15	
693.69	66.24262635940738	0.15	
695.73	64.99080981200552	0.15	
699.96	65.27901207421215	0.15	
704.51	65.18982917656412	0.15	
708.15	62.05753163776872	0.15	
711.89	61.66035038333959	0.15	
714.21	63.07196646936469	0.15	
717.1	65.7234299232535	0.15	
720.16	64.93002117850278	0.15	
724.16	64.06410161078267	0.15	
726.15	63.88926037684247	0.15	
729.67	66.40343098885229	0.15	
733.51	64.46425448735113	0.15	
736.84	64.3202704809442	0.15	
739.85	66.33161241151983	0.15	
741.2	66.13335228435398	0.15	
747.13	67.43906467141923	0.15	
750.85	64.39639239541191	0.15	
753.15	66.27885591482513	0.15	
756.73	65.84206407178687	0.15	
760.15	64.9168237313408	0.15	
764.15	64.41561425426362	0.15	
767.15	65.95672454891695	0.15	
771.38	62.64506027695592	0.15	
774.88	65.30653400775776	0.15	
777.75	63.52589222090461	0.15	
780.84	63.62464345655594	0.15	
784.15	65.35727504495361	0.15	
788.85	65.72513790720197	0.15	
791.18	66.38033549135675	0.15	
794.16	64.46005443385178	0.15	
797.31	65.4299225919879	0.15	
800.74	68.16763917328578	0.15	
803.75	65.39445371154228	0.15	
810.25	61.813482125652165	0.15	
814.15	64.94858296160322	0.15	
817.86	64.0057508469763	0.15	
820.29	65.89638384828208	0.15	
820.56	62.3909275883354	0.15	
827.95	63.769524397020625	0.15	
830.75	64.53529224954279	0.15	
834.05	63.74807990106047	0.15	
837.95	64.96212879997336	0.15	
840.95	63.86971926329345	0.15	
843.05	66.40688675174667	0.15	
847.95	64.23606644405089	0.15	
849.89	63.973802650897476	0.15	
853.05	65.27980443611769	0.15	
856.21	64.57512080473444	0.15	
858.95	63.929890792108395	0.15	
862.95	65.3211194050822	0.15	
865.49	64.63951754973925	0.15	
868.85	64.41106359448021	0.15	
871.05	66.00566822492225	0.15	
875.15	64.42068633456671	0.15	
877.15	63.855454205625875	0.15	
878.38	66.24426880457027	0.15	
881.55	62.49896076094598	0.15	
884.95	64.8966511186168	0.15	
887.95	64.92058122617094	0.15	
890.84	64.48568793782684	0.15	
893.95	67.20800854750429	0.15	
897.95	61.48041342638394	0.15	
900.55	64.64871835395277	0.15	
903.95	65.96461772793504	0.15	
905.95	65.67695487370841	0.15	
909.81	64.85063420724208	0.15	
912.43	62.98520246051417	0.15	
916.05	65.94717401691588	0.15	
919.05	68.28263585460564	0.15	
922.95	63.90251307743631	0.15	
925.49	65.2405145714074	0.15	
928.11	64.83450696122992	0.15	
931.89	64.11589067158762	0.15	
934.1	63.327972278391876	0.15	
937.29	62.56637307520491	0.15	
940.53	62.163236626648356	0.15	
943.31	63.31490287705059	0.15	
948.13	64.47581527033928	0.15	
952.13	66.77152585721413	0.15	
955.17	62.83494464376049	0.15	
958.2	64.66038275299424	0.15	
961.28	65.38451974295751	0.15	
965.6	63.920332314570636	0.15	
967.17	65.11216260183471	0.15	
970.2	64.0006765407999	0.15	
974.1	65.66087180975177	0.15	
976.1	64.50380164634353	0.15	
979.96	63.06250247195173	0.15	
983.13	65.0185495254436	0.15	
986.32	63.866563169162724	0.15	
988.77	64.76766489632469	0.15	
991.08	63.67227764357346	0.15	
994.32	62.12665519368099	0.15	
997.9	62.77647021251497	0.15	
1000.9	64.37261300301637	0.15	
1003.1	65.36342538550593	0.15	
1006.83	66.7448874266474	0.15	
1009.55	64.64277254467954	0.15	
1012.49	64.390474878012	0.15	
1015.33	65.24978152741002	0.15	
1017.88	64.5225009936406	0.15	
1020.1	63.445545855095574	0.15	
1023.94	65.3515373201374	0.15	
1026.53	64.23287754811287	0.15	
1029.2	65.36511201257683	0.15	
1032.78	64.03306634861639	0.15	
1034.35	65.09048112627532	0.15	
1037.07	63.374937232919336	0.15	
1040.87	62.239476520003436	0.15	
1043.62	63.595074950656134	0.15	
1045.59	62.92787271163258	0.15	
1048.61	64.54391774153625	0.15	
1051.84	62.51488395340856	0.15	
1054.45	63.13540807976821	0.15	
1057.74	64.0351418215115	0.15	
1059.42	62.40699088522996	0.15	
1062.88	63.47692593427849	0.15	
1065.1	62.59456930784049	0.15	
1068.16	63.28187681775197	0.15	
1070.87	64.66836405239836	0.15	
1073.81	63.84166145109024	0.15	
1076.54	65.0981589964569	0.15	
1078.44	62.985730815123944	0.15	
1081.68	62.52676370033151	0.15	
1086.22	62.69828655102665	0.15	
1089.1	62.5355402111079	0.15	
1093.47	62.70143364036594	0.15	
1096.3	63.094198643759874	0.15	
1099.89	65.01346692163561	0.15	
1101.73	65.36299442420429	0.15	
1104.93	64.73816734025397	0.15	
1106.1	63.23968435056195	0.15	
1109.22	64.33441348670871	0.15	
1112.12	64.07573411726077	0.15	
1114.81	63.16590990446365	0.15	
1117.89	63.60568865633634	0.15	
1120.88	63.77512365409991	0.15	
1125.15	62.70782087964805	0.15	
1128.13	62.885953602599734	0.15	
1130.47	63.66936467236241	0.15	
1133.68	65.23783565535898	0.15	
1136.78	64.82794972636171	0.15	
1138.9	65.69273182293392	0.15	
1140.59	66.51968273985928	0.15	
1143.16	66.1781535601278	0.15	
1145.84	63.91220870078604	0.15	
1148.9	65.12799917863272	0.15	
1151.32	63.59854320068442	0.15	
1153.93	65.66723737745197	0.15	
1156.85	64.41856175215528	0.15	
1158.53	66.1729690741297	0.15	
1160.64	63.38566142792901	0.15	
1163.7	65.02544838806406	0.15	
1166.1	65.04115867471344	0.15	
1168.35	65.32925838913883	0.15	
1171.42	64.9977519499331	0.15	
1174.1	65.45214710057388	0.15	
1176.9	65.09578835798433	0.15	
1179.77	64.26170793856352	0.15	
1180.33	64.39766515905961	0.15	
1184.31	64.0494116412887	0.15	
1186.32	64.96326859679252	0.15	
1189.45	64.19124220002676	0.15	
1190.7	62.59158776084562	0.15	
1191.1	59.37941430114931	0.15	
1194.09	62.472809981304486	0.15	
1196.56	64.75788529057832	0.15	
1199.2	63.13354455456974	0.15	
1201.82	65.13397403877397	0.15	
1204.48	63.91265076725067	0.15	
1207.35	64.69597313112254	0.15	
1209.54	65.18031423437674	0.15	
1212.65	63.80702207569318	0.15	
1214.26	64.10466198964411	0.15	
1216.1	64.46839795872506	0.15	
1220.68	61.97076906450869	0.15	
1221.9	62.83660468615377	0.15	
1224.48	65.99621295324744	0.15	
1226.42	64.4935836605472	0.15	
1229.29	66.77379159140347	0.15	
1231.1	68.10491909891377	0.15	
1233.1	63.862948391610615	0.15	
1236.1	65.04917179959217	0.15	
1238.74	63.94108186226678	0.15	
1240.73	65.02315375679567	0.15	
1245.1	65.49038134680595	0.15	
1248.68	64.84630594680439	0.15	
1250.1	64.32831054248862	0.15	
1252.17	63.60282672339964	0.15	
1255.2	64.84866565815985	0.15	
1257.1	64.9933163329595	0.15	
1259.91	64.35304431310388	0.15	
1262.33	61.97700849563456	0.15	
1264.25	62.10230278090487	0.15	
1266.9	60.99991260101578	0.15	
1269.1	64.05122532375249	0.15	
1271.7	64.85508830963798	0.15	
1274.69	63.961491932299865	0.15	
1276.3	62.722992408756305	0.15	
1278.4	63.617971384667214	0.15	
1281.9	64.5812336209153	0.15	
1283.2	63.29327753135497	0.15	
1285.1	66.52970106307738	0.15	
1288.9	64.90631725980458	0.15	
1290.1	64.28841389980181	0.15	
1292.9	67.05852087162903	0.15	
1295.3	62.746068460042316	0.15	
1297.1	62.6060168956927	0.15	
1299.65	65.367382187197	0.15	
1302.5	64.3574075997838	0.15	
1304.7	62.68423152084375	0.15	
1306.1	65.01639017364965	0.15	
1309.1	65.32338650444335	0.15	
1311.9	65.0561378672066	0.15	
1313.1	65.66509740331229	0.15	
1315.1	68.55250082942965	0.15	
1318.1	65.8082654929616	0.15	
1320.21	63.42359428290038	0.15	
1323.9	65.09260781653984	0.15	
1325.1	65.14872862192303	0.15	
1327.2	66.36315432166917	0.15	
1330.1	63.29451928708336	0.15	
1332.1	64.35309853919037	0.15	
1334.1	65.06871122011225	0.15	
1336.12	63.07448394250829	0.15	
1339.9	64.93825923456052	0.15	
1341.9	65.24613016895756	0.15	
1343.1	65.51389060901286	0.15	
1346.88	66.21016358356103	0.15	
1348.1	65.42781203359948	0.15	
1350.1	63.50486482643353	0.15	
1353.9	65.63195533357606	0.15	
1354.4	65.51681802343694	0.15	
1355.1	66.05493807882416	0.15	
1357.1	64.67568022184136	0.15	
1359.95	63.63633999683352	0.15	
1360.95	63.983502126151194	0.15	
1361.95	64.9062211578215	0.15	
1362.95	66.05237542522364	0.15	
1364.95	67.89706468859394	0.15	
1365.95	65.25983202747355	0.15	
1366.95	66.84499834395437	0.15	
1367.94	67.087094094479	0.15	
1368.95	67.01002801568326	0.15	
1369.95	68.23648093328248	0.15	
1370.52	68.09652334358145	0.15	
1371.95	68.2787800830567	0.15	
1372.95	68.03923072327659	0.15	
1373.95	68.49389657447038	0.15	
1374.95	69.9704399880777	0.15	
1376.0	68.83708811300463	0.15	
1376.95	68.66028316119588	0.15	
1377.95	68.35343146809923	0.15	
1378.95	67.70861541923846	0.15	
1379.83	66.37894821479011	0.15	
1380.95	66.76489476995623	0.15	
1381.95	66.95360024597868	0.15	
1382.95	65.31904760636984	0.15	
1383.95	65.50373907078193	0.15	
1384.95	67.02715800662499	0.15	
1385.95	68.69670493449716	0.15	
1386.95	66.42321724350887	0.15	
1387.95	68.23778929001747	0.15	
1388.95	67.81518323428877	0.15	
1389.95	67.5767370050331	0.15	
1390.95	68.37829116381272	0.15	
1391.95	67.78715066387736	0.15	
1392.95	68.04741981588757	0.15	
1393.8	68.74423106519156	0.15	
1394.95	66.53608874428853	0.15	
1395.95	69.53727115988632	0.15	
1396.95	69.29143987252121	0.15	
1397.95	68.22012689137836	0.15	
1398.95	70.38800818646504	0.15	
1399.95	69.04160570072291	0.15	
1401.95	69.40221720607471	0.15	
1402.95	69.6493848708812	0.15	
1403.95	67.144920675384	0.15	
1404.95	67.8099085443412	0.15	
1405.95	67.31604975458691	0.15	
1406.95	64.04051670884206	0.15	
1407.95	64.26372882281709	0.15	
1408.95	63.69433244541087	0.15	
1409.95	63.30061403949534	0.15	
1410.95	59.75328035828421	0.15	
1411.95	58.602472777111416	0.15	
1412.95	59.80887830207534	0.15	
1413.95	58.04005398490093	0.15	
1414.95	58.017029666538534	0.15	
1415.95	59.72880701673535	0.15	
1416.95	61.02616002380723	0.15	
1417.97	64.33906093158858	0.15	
1418.95	65.29284530465912	0.15	
1419.95	64.61764535555199	0.15	
1420.8	65.77340335744839	0.15	
1421.95	66.07762937596708	0.15	
1422.95	65.98634080210988	0.15	
1423.95	66.52043104172718	0.15	
1424.95	66.42148808280915	0.15	
1426.95	66.6214121356751	0.15	
1427.95	66.57443180904521	0.15	
1428.95	65.90831551614673	0.15	
1430.95	66.29246257676431	0.15	
1431.95	65.58733022499686	0.15	
1432.95	67.33994602161384	0.15	
1433.95	67.78457649838884	0.15	
1434.95	66.33566569135174	0.15	
1435.94	66.65023469167198	0.15	
1436.95	65.35580541090734	0.15	
1437.95	65.85244972089285	0.15	
1438.95	66.43858154627493	0.15	
1439.95	67.3613187264752	0.15	
1440.95	67.25196713410666	0.15	
1441.95	67.09577117891608	0.15	
1442.95	66.62876572443838	0.15	
1443.95	67.33607071084607	0.15	
1444.95	67.79655530110298	0.15	
1445.95	69.01688467927501	0.15	
1446.95	68.25483128774646	0.15	
1447.95	66.85218316088644	0.15	
1448.95	68.5158479366657	0.15	
1449.95	68.44366471394952	0.15	
1450.95	68.63386820387421	0.15	
1451.95	68.34342848007098	0.15	
1452.95	67.82267318523678	0.15	
1453.95	68.25210828461235	0.15	
1454.95	68.43595874020679	0.15	
1455.95	66.3343617147079	0.15	
1456.95	65.49641710085075	0.15	
1457.95	67.35672935417661	0.15	
1458.95	67.48636394614981	0.15	
1459.29	66.81805011350764	0.15	
1460.9	65.70094001582677	0.15	
1462.15	65.70965188639626	0.15	
1466.9	66.02215837033418	0.15	
1468.1	68.07673914318494	0.15	
1470.1	65.80273518199795	0.15	
1471.2	65.82476837982595	0.15	
1473.05	63.59277756574118	0.15	
1475.2	65.28969349850294	0.15	
1477.1	63.54271300350165	0.15	
1479.1	65.815917825583	0.15	
1481.21	65.16199132480105	0.15	
1483.1	67.31667507258435	0.15	
1485.2	67.31236123783003	0.15	
1487.1	68.03085096639565	0.15	
1489.1	66.79514131438346	0.15	
1491.31	67.24679543129723	0.15	
1493.1	67.87152869880937	0.15	
1495.2	67.71230152986158	0.15	
1497.1	66.5170873731146	0.15	
1499.1	68.57044492007473	0.15	
1501.24	68.55338507034642	0.15	
1503.1	69.04709623080618	0.15	
1505.1	72.03349762945552	0.15	
1507.26	68.48484763874575	0.15	
1509.1	67.45240037414001	0.15	
1511.24	68.50582231027796	0.15	
1513.1	67.878240831687	0.15	
1514.1	68.92959755599452	0.15	
1516.25	66.18318230497955	0.15	
1518.1	67.8467198064291	0.15	
1520.1	71.77117978804695	0.15	
1523.0	69.06518708289616	0.15	
1524.6	68.85216129675283	0.15	
1525.1	71.94577244305268	0.15	
1527.1	71.19317176643699	0.15	
1528.1	72.11365979287903	0.15	
1530.1	69.62279593115969	0.15	
1532.1	70.62528427025532	0.15	
1534.1	69.77482031937767	0.15	
1536.1	69.11540295729615	0.15	
1538.1	67.44091848415147	0.15	
1540.27	70.34644231308275	0.15	
1541.31	71.99872828093757	0.15	
1543.22	70.57349089296017	0.15	
1545.1	71.14974479673478	0.15	
1547.1	70.91924868418002	0.15	
1548.1	71.78054199732152	0.15	
1550.0	69.9396714526457	0.15	
1552.1	71.69360169979757	0.15	
1554.38	73.87484497639824	0.15	
1555.1	73.865579366349	0.15	
1557.1	74.65035620179141	0.15	
1559.1	73.87793508395721	0.15	
1561.31	73.00076130718722	0.15	
1562.0	75.46665717735186	0.15	
1564.1	73.73004555299556	0.15	
1565.1	72.99028104710749	0.15	
1567.1	75.3057860215403	0.15	
1569.1	73.03990365595126	0.15	
1571.22	73.16195637743756	0.15	
1572.1	74.71335251139293	0.15	
1574.2	72.23441482561879	0.15	
1576.1	75.93887944010308	0.15	
1577.2	75.95078448285106	0.15	
1579.2	71.74359731713118	0.15	
1580.23	75.35786424547301	0.15	
1582.1	74.82547997045889	0.15	
1584.1	76.24383586445785	0.15	
1585.15	75.8905147312709	0.15	
1587.2	74.47575970418647	0.15	
1590.1	75.66668523779461	0.15	
1590.22	76.72268165412639	0.15	
1592.34	75.2928665974832	0.15	
1593.1	76.65751126535443	0.15	
1595.22	77.60695483442494	0.15	
1597.24	76.6474643103337	0.15	
1599.23	75.66159240013914	0.15	
1600.88	75.46250113801511	0.15	
1602.1	76.74328633582311	0.15	
1603.1	76.49879535088633	0.15	
1605.1	77.33339085656539	0.15	
1606.2	77.38368304687282	0.15	
1608.2	77.0287052377641	0.15	
1610.22	78.5419153523461	0.15	
1611.21	78.77328113617853	0.15	
1613.22	78.0969570310559	0.15	
1615.3	77.94865941631441	0.15	
1616.22	78.7722766394847	0.15	
1618.1	79.65576855630187	0.15	
1619.1	79.25761092586478	0.15	
1621.24	79.57597433316663	0.15	
1622.22	79.91548912088662	0.15	
1624.3	77.88789755511642	0.15	
1625.22	80.63696770662808	0.15	
1627.41	80.00321147710407	0.15	
1628.32	80.93454534978616	0.15	
1630.1	81.80762886536759	0.15	
1631.33	79.26445320447577	0.15	
1633.1	81.7603289148148	0.15	
1634.22	83.80525080853948	0.15	
1635.2	82.500649580233	0.15	
1637.23	79.28501107341683	0.15	
1640.37	82.1455979431448	0.15	
1641.35	83.4848832223767	0.15	
1643.1	83.69269605308932	0.15	
1644.1	83.560576823554	0.15	
1645.31	83.18433246930036	0.15	
1647.24	83.58385769116703	0.15	
1648.15	84.68558976191228	0.15	
1649.22	85.93976728777419	0.15	
1650.22	83.23270065114605	0.15	
1652.22	84.5874112230619	0.15	
1653.1	84.64502341178813	0.15	
1655.27	86.04715001444433	0.15	
1657.1	86.23096559920839	0.15	
1658.23	87.29759318253463	0.15	
1660.22	85.53655519259914	0.15	
1661.21	82.82746067530326	0.15	
1662.22	85.77036783349072	0.15	
1663.31	85.12294020292104	0.15	
1664.22	87.43674842632224	0.15	
1666.22	89.42525569171468	0.15	
1667.16	91.08803566686625	0.15	
1668.33	89.77068967090138	0.15	
1670.62	92.0412703330577	0.15	
1671.21	90.65061849517669	0.15	
1672.22	93.21004819457252	0.15	
1674.23	95.02046860873284	0.15	
1675.2	96.63050127690501	0.15	
1676.45	94.37669539759044	0.15	
1677.1	96.5992932149639	0.15	
1678.37	94.60925218927116	0.15	
1679.1	94.49908192605773	0.15	
1680.32	91.13478143526409	0.15	
1681.21	82.69698037446132	0.15	
1682.26	83.78604770446499	0.15	
1684.26	89.20508637435034	0.15	
1685.21	89.45347653106354	0.15	
1686.22	93.33537772600853	0.15	
1687.1	95.91675022175076	0.15	
1688.32	98.40365012038491	0.15	
1689.1	100.53546666835038	0.15	
1690.26	103.52545943762945	0.15	
1691.35	105.29247025457934	0.15	
1692.22	107.20980881563689	0.15	
1693.0	112.36154419172233	0.15	
1695.1	113.06301528088909	0.15	
1696.1	111.65484922340839	0.15	
1697.0	114.59847631633974	0.15	
1697.9	110.49058934602456	0.15	
1698.5	106.67210327562411	0.15	
1698.9	100.12123441690274	0.15	
1699.5	102.60004454009221	0.15	
1700.1	97.22579146731688	0.15	
1700.6	91.44176917818608	0.15	
1701.1	82.75290288096241	0.15	
1701.5	82.19489449338798	0.15	
1702.0	89.31357049331261	0.15	
1704.1	83.84317721993285	0.15	
1706.1	81.57888694687611	0.15	
1708.2	80.98078256494234	0.15	
1711.1	75.65214094154246	0.15	
1723.05	70.13202359347665	0.15	
1725.05	67.35030542668385	0.15	
1726.27	66.66602061010092	0.15	
1727.94	67.78463319321762	0.15	
1730.05	71.36188985310099	0.15	
1731.16	73.17593302179502	0.15	
1732.95	76.50031377021978	0.15	
1734.27	86.1845199856014	0.15	
1736.17	88.81942396371669	0.15	
1738.17	83.84990430843705	0.15	
1740.17	79.32877187768004	0.15	
1744.17	70.36441916160835	0.15	
1798.05	105.99573397470547	0.15	
1798.8	105.33650247448693	0.15	
1806.8	111.5909318115938	0.15	
1813.8	128.4554916917527	0.15	
1814.17	129.16908366354556	0.15	
1816.05	131.95521903383036	0.15	
1816.35	130.9756684275467	0.15	
1816.55	132.37483370503028	0.15	
1816.95	133.3427502143817	0.15	
1817.34	128.29493552697545	0.15	
1817.55	131.27172717979514	0.15	
1817.95	127.01275800038302	0.15	
1818.0	130.68444649993884	0.15	
1818.35	125.71314934742523	0.15	
1818.55	126.51420812410447	0.15	
1819.05	127.1955323472363	0.15	
1819.1	119.26109398055404	0.15	
1819.35	118.10136073089329	0.15	
1819.55	123.82877641958098	0.15	
1819.94	119.74335548570245	0.15	
1820.17	119.8850220656402	0.15	
1820.26	114.91751677808294	0.15	
1820.35	108.63464689910751	0.15	
1820.45	113.40507603556605	0.15	
1820.55	107.95375763978339	0.15	
1820.75	111.0723826151214	0.15	
1820.95	104.7098303664142	0.15	
1821.16	104.41037908036934	0.15	
1821.35	99.67648759049695	0.15	
1821.55	97.96195253417191	0.15	
1821.95	94.21057993274191	0.15	
1822.05	95.1694734095697	0.15	
1822.55	95.68778861986262	0.15	
1823.05	96.77573630817768	0.15	
1823.55	93.68621158685562	0.15	
1824.05	92.54905621800252	0.15	
1825.05	96.73575851674175	0.15	
1825.55	93.53929475745166	0.15	
1825.81	94.06160118967706	0.15	
1826.17	93.97128910671097	0.15	
1827.05	95.98431166054176	0.15	
1829.9	94.51631864373772	0.15	
1831.78	96.33143263355218	0.15	
1837.8	93.93695934784796	0.15	
1844.8	96.20391276792978	0.15	
1850.17	92.0839656019132	0.15	
1857.8	92.28393123625752	0.15	
1863.7	89.39214141704981	0.15	
1869.8	87.56247955117193	0.15	
1876.4	87.89709645232297	0.15	
1879.7	85.52918610165779	0.15	
1886.22	85.84834374571007	0.15	
1890.7	90.75989066821651	0.15	
1894.7	85.30945830513403	0.15	
1899.72	88.15203223626762	0.15	
1906.0	89.43888468969637	0.15	
1911.8	87.74325862050398	0.15	
1916.8	86.96643171204303	0.15	
1921.7	85.86230549920451	0.15	
1926.8	83.51980095356171	0.15	
1930.5	87.65643127634915	0.15	
1936.8	86.87957603346945	0.15	
1942.01	86.35505501345216	0.15	
1946.7	84.87564396648067	0.15	
1954.5	86.70026215678412	0.15	
1961.11	87.6232983272416	0.15	
1964.8	84.9706782826049	0.15	
1968.8	83.31837517564169	0.15	
1972.8	83.22937357896495	0.15	
1977.8	86.4380378920048	0.15	
1982.8	83.47918302406963	0.15	
1988.1	82.62312141807568	0.15	
1991.8	80.02754100387592	0.15	
1995.8	89.12566490130025	0.15	
2000.24	87.34111876112304	0.15	
2002.8	102.18530074641814	0.15	
2004.15	103.6188549631325	0.15	
2006.06	86.55402188514881	0.15	
2007.8	81.493812636616	0.15	
2010.05	82.24038487131027	0.15	
2012.01	78.2661306065228	0.15	
2012.05	76.92956561907289	0.15	
2014.05	78.00682760700252	0.15	
2016.15	79.37030571996898	0.15	
2070.05	110.05875526872023	0.15	
2072.05	113.68065587121913	0.15	
2076.05	86.36437611469701	0.15	
2078.05	78.51470941590274	0.15	
2080.05	71.70782514483699	0.15	
2082.05	74.24227987699399	0.15	
2084.05	83.00244190713121	0.15	
