#PROGRAM: dep90.pas
#PROT: N: 154
#PROT: TE: -28
#PROT: T: 84.150
#PROT: DB: 1650 78.00 # end of core
#PROT: DB: 550 78.00 # bag cut
#PROT: DB: 1100 78.00 # bag cut
#PROT: DB: 385 78.00
#PROT: DB: 1440 78.00
#PROT: S: 380 1360
# depth c250k g250k c200k g200k c100k g100k c50k g50k 
    84.155   0.137865  55.833900   0.137998  55.804200   0.139703  56.019200   0.149991  57.182500 
    84.160   0.163449  71.494300   0.163785  71.418400   0.167394  71.316800   0.183674  71.808900 
    84.165   0.171297  76.470900   0.171837  76.364300   0.176991  76.003700   0.198249  75.643500 
    84.170   0.174661  79.566500   0.175284  79.444300   0.181413  78.964200   0.205953  78.194700 
    84.175   0.176465  81.643800   0.177172  81.545500   0.183610  81.101600   0.210187  80.226700 
    84.180   0.177408  83.329100   0.178089  83.163200   0.184778  82.783500   0.212831  81.901300 
    84.185   0.178115  84.775600   0.178828  84.686400   0.185799  84.301200   0.215033  83.420000 
    84.190   0.178938  85.939200   0.179646  85.832100   0.186637  85.564000   0.216695  84.823600 
    84.195   0.179682  86.975500   0.180364  86.928700   0.187338  86.751700   0.218282  86.148500 
    84.200   0.180170  89.095700   0.180940  88.997800   0.188539  88.756000   0.221523  87.891700 
    84.205   0.180412  91.850400   0.181337  91.709800   0.190014  91.189800   0.225848  89.689700 
    84.210   0.180425  93.817600   0.181473  93.652600   0.190906  92.943400   0.228945  91.006400 
    84.215   0.180228  94.576600   0.181283  94.399800   0.190959  93.715800   0.229992  91.669700 
    84.220   0.180036  95.092900   0.181118  94.944600   0.190946  94.234200   0.230603  92.087900 
    84.225   0.180192  95.695400   0.181326  95.539100   0.191459  94.717600   0.231630  92.360400 
    84.230   0.180669  95.552700   0.181761  95.380900   0.191946  94.505600   0.231746  92.131000 
    84.235   0.181004  94.380800   0.182083  94.216000   0.191824  93.405600   0.230325  91.212800 
    84.240   0.181030  91.796700   0.181979  91.661500   0.190774  91.054900   0.226334  89.371000 
    84.245   0.181096  87.847900   0.181819  87.762600   0.189023  87.523400   0.220163  86.796200 
    84.250   0.181288  84.328800   0.181856  84.262700   0.187753  84.279200   0.215058  84.251300 
    84.255   0.181521  82.131600   0.182017  82.074900   0.187316  82.135100   0.212079  82.329100 
    84.260   0.181848  80.880300   0.182308  80.813500   0.187364  80.833900   0.210692  81.063400 
    84.265   0.182145  80.108800   0.182591  80.010500   0.187542  80.005000   0.209981  80.138900 
    84.270   0.182428  79.641400   0.182861  79.510700   0.187765  79.435900   0.209748  79.563600 
    84.275   0.182739  79.399400   0.183181  79.262800   0.188040  79.171900   0.209703  79.316800 
    84.280   0.182891  79.411200   0.183345  79.267100   0.188282  79.132800   0.209942  79.223100 
    84.285   0.182822  79.461000   0.183310  79.337200   0.188315  79.137900   0.209940  79.132500 
    84.290   0.182870  79.227100   0.183331  79.097400   0.188144  78.942800   0.209247  79.045200 
    84.295   0.182905  78.548900   0.183289  78.455900   0.187679  78.408600   0.207731  78.820200 
    84.300   0.182930  78.100300   0.183264  78.009300   0.187243  78.123900   0.206474  78.830900 
    84.305   0.183124  78.827000   0.183428  78.728200   0.187354  78.909300   0.206968  79.680000 
    84.310   0.183440  81.309400   0.183852  81.259700   0.188412  81.333900   0.210110  81.875800 
    84.315   0.183654  84.815100   0.184208  84.716900   0.189924  84.583700   0.215032  84.488000 
    84.320   0.183769  87.771100   0.184433  87.678600   0.191039  87.369600   0.219086  86.863400 
    84.325   0.183830  89.807600   0.184548  89.710800   0.191621  89.389900   0.221486  88.729700 
    84.330   0.183846  91.148000   0.184576  91.053000   0.191769  90.805800   0.222847  90.168900 
    84.335   0.183888  92.357200   0.184626  92.289800   0.191986  92.102100   0.224142  91.527500 
    84.340   0.183883  93.933300   0.184670  93.848500   0.192436  93.651400   0.226258  92.866700 
    84.345   0.184004  96.156000   0.184883  96.050600   0.193541  95.616500   0.229794  94.314100 
    84.350   0.184142  98.494400   0.185180  98.368900   0.195000  97.632700   0.233745  95.543100 
    84.355   0.184221  98.786400   0.185280  98.637500   0.195203  97.893100   0.234235  95.750500 
    84.360   0.184126  96.992800   0.185029  96.926500   0.194030  96.406300   0.231174  94.908200 
    84.365   0.183865  95.143600   0.184715  95.047100   0.192882  94.747300   0.227821  93.753900 
    84.370   0.183573  93.292300   0.184326  93.176600   0.191783  93.001500   0.224527  92.420300 
    84.375   0.183165  91.384300   0.183839  91.328000   0.190610  91.266900   0.221180  91.051500 
    84.380   0.182818  90.291200   0.183453  90.221300   0.189981  90.157500   0.219202  90.075000 
    84.385   0.182535  89.901000   0.183192  89.787700   0.189730  89.636800   0.218474  89.453600 
    84.390   0.182392  89.297600   0.183040  89.201500   0.189440  89.009800   0.217622  88.836500 
    84.395   0.182432  88.683800   0.183042  88.589000   0.189276  88.456800   0.216798  88.363100 
    84.400   0.182294  88.274800   0.182902  88.189200   0.189089  88.062400   0.216264  87.926600 
    84.405   0.181993  87.969300   0.182595  87.884100   0.188703  87.749000   0.215610  87.665800 
    84.410   0.181890  87.893900   0.182475  87.821700   0.188437  87.715200   0.215038  87.723000 
    84.415   0.181864  88.102800   0.182424  88.015100   0.188312  87.966700   0.214805  88.020200 
    84.420   0.181721  88.543900   0.182316  88.456700   0.188200  88.401000   0.215103  88.426800 
    84.425   0.181772  89.317700   0.182375  89.252100   0.188502  89.133300   0.216021  89.116000 
    84.430   0.181921  90.299800   0.182510  90.245000   0.188888  90.133600   0.217442  90.045900 
    84.435   0.182000  91.528600   0.182644  91.476900   0.189379  91.325900   0.219348  91.049900 
    84.440   0.182145  93.211500   0.182877  93.130400   0.190156  92.871900   0.221882  92.339400 
    84.445   0.182504  94.954000   0.183313  94.850900   0.191141  94.533600   0.224581  93.731200 
    84.450   0.182940  96.501500   0.183833  96.387900   0.192155  95.982400   0.227314  94.959100 
    84.455   0.183294  97.652200   0.184215  97.535800   0.192942  97.108800   0.229478  95.875500 
    84.460   0.183582  98.529700   0.184536  98.424400   0.193606  98.036500   0.231179  96.623800 
    84.465   0.183720  99.117900   0.184701  99.011100   0.193925  98.497300   0.232359  97.094600 
    84.470   0.183786  99.325400   0.184779  99.203100   0.194156  98.711700   0.233096  97.205800 
    84.475   0.183740  99.446700   0.184766  99.327800   0.194346  98.746400   0.233686  97.101900 
    84.480   0.183543  99.167900   0.184556  99.045200   0.194036  98.500200   0.233130  96.935200 
    84.485   0.183319  98.041000   0.184261  97.932700   0.193207  97.611300   0.231198  96.339600 
    84.490   0.183395  96.907500   0.184240  96.853600   0.192795  96.569800   0.229987  95.550300 
    84.495   0.183535  96.344600   0.184380  96.275800   0.192990  96.007800   0.230249  94.897100 
    84.500   0.183392  96.514800   0.184318  96.394700   0.193401  95.934100   0.231483  94.426900 
    84.505   0.183086  96.631600   0.184095  96.468400   0.193635  95.840900   0.232419  93.963600 
    84.510   0.182779  96.166000   0.183817  96.032400   0.193433  95.340000   0.232249  93.343700 
    84.515   0.182408  95.368900   0.183436  95.214400   0.192969  94.544900   0.231445  92.491700 
    84.520   0.181667  94.346100   0.182684  94.169000   0.192145  93.441000   0.229996  91.353800 
    84.525   0.180540  93.235100   0.181570  93.024700   0.191057  92.154800   0.227938  89.961300 
    84.530   0.180153  92.234000   0.181168  92.010800   0.190415  91.077900   0.225986  88.931800 
    84.535   0.180511  90.561700   0.181433  90.372500   0.189934  89.567600   0.223173  87.866100 
    84.540   0.180951  87.253100   0.181624  87.151100   0.188643  86.713200   0.217978  85.852300 
    84.545   0.181149  83.053300   0.181632  82.984800   0.186811  83.014400   0.211120  83.255000 
    84.550   0.183080  81.555800   0.183440  81.540000   0.187762  81.718500   0.209348  82.445600 
    84.555   0.185153  81.695500   0.185532  81.649600   0.189711  81.797500   0.210582  82.550600 
    84.560   0.185202  81.353300   0.185563  81.322900   0.189711  81.486400   0.210449  82.214900 
    84.565   0.184914  82.574200   0.185385  82.494000   0.190282  82.463200   0.212879  82.709700 
    84.570   0.184746  84.219500   0.185315  84.112000   0.191081  83.883000   0.215800  83.566700 
    84.575   0.184820  85.073600   0.185407  84.975800   0.191427  84.713300   0.217042  84.337700 
    84.580   0.184941  85.452100   0.185508  85.365900   0.191449  85.186100   0.217478  84.931600 
    84.585   0.184644  85.700500   0.185218  85.636600   0.191195  85.508100   0.217649  85.252400 
    84.590   0.183915  86.277800   0.184525  86.201500   0.190817  86.018400   0.218325  85.599300 
    84.595   0.183149  87.413300   0.183852  87.328600   0.190669  86.997400   0.219634  86.252500 
    84.600   0.182687  88.684100   0.183455  88.547800   0.190809  88.063900   0.221160  87.058600 
    84.605   0.182645  89.185100   0.183425  89.038700   0.190872  88.598500   0.221657  87.580600 
    84.610   0.182840  89.172600   0.183581  89.050900   0.190834  88.683300   0.221372  87.844800 
    84.615   0.182970  89.448200   0.183697  89.328200   0.190887  88.994300   0.221384  88.199600 
    84.620   0.182947  89.413300   0.183666  89.313700   0.190685  89.026500   0.220713  88.404900 
    84.625   0.182964  88.802500   0.183787  88.716200   0.190214  88.616900   0.219117  88.439100 
    84.630   0.183094  88.730400   0.183686  88.647200   0.189821  88.644800   0.218290  88.730300 
    84.635   0.183086  90.235000   0.183759  90.138300   0.190450  89.989000   0.220287  89.742000 
    84.640   0.183035  92.039100   0.183799  91.889000   0.191228  91.575200   0.223109  90.895500 
    84.645   0.182926  92.950700   0.183701  92.863600   0.191483  92.526800   0.224680  91.665000 
    84.650   0.182664  93.956100   0.183473  93.839600   0.191648  93.427300   0.226052  92.381400 
    84.655   0.182391  95.042300   0.183280  94.920600   0.191845  94.422500   0.227486  93.110500 
    84.660   0.182196  95.859500   0.183146  95.710900   0.192080  95.101700   0.228621  93.564100 
    84.665   0.182118  96.148900   0.183107  95.983700   0.192273  95.285600   0.229109  93.584800 
    84.670   0.182146  95.597700   0.183122  95.433200   0.192249  94.682500   0.228519  92.988400 
    84.675   0.182265  93.397300   0.183095  93.285700   0.191279  92.758700   0.225135  91.635700 
    84.680   0.182376  90.333100   0.183046  90.236300   0.189813  90.143500   0.220199  89.854500 
    84.685   0.182486  88.873500   0.183095  88.789500   0.189305  88.787600   0.218023  88.786200 
    84.690   0.182261  89.024900   0.182924  88.905100   0.189476  88.679400   0.218252  88.371800 
    84.695   0.180537  88.591600   0.181221  88.436400   0.187976  88.038100   0.216385  87.501800 
    84.700   0.175804  85.801500   0.176505  85.621100   0.183008  85.171200   0.210329  84.604900 
    84.705   0.176210  84.170400   0.176848  83.956200   0.183118  83.576600   0.209853  83.125200 
    84.710   0.181189  84.275400   0.181779  84.170200   0.187759  83.965600   0.214096  83.717100 
    84.715   0.183019  83.635600   0.183559  83.529200   0.189188  83.422800   0.214745  83.339700 
    84.720   0.183579  83.342100   0.184132  83.252800   0.189792  83.120700   0.215152  82.999800 
    84.725   0.184022  83.874100   0.184630  83.771400   0.190764  83.477900   0.217055  82.979500 
    84.730   0.184413  84.396900   0.185083  84.272000   0.191650  83.824800   0.218725  82.966800 
    84.735   0.184612  83.968100   0.185303  83.835000   0.191838  83.387400   0.218636  82.488000 
    84.740   0.184675  82.716300   0.185311  82.595100   0.191475  82.192300   0.217162  81.476300 
    84.745   0.184605  80.730500   0.185145  80.629000   0.190710  80.361700   0.214556  79.919100 
    84.750   0.184423  78.388600   0.184869  78.308900   0.189654  78.184700   0.211247  78.172900 
    84.755   0.184329  76.601000   0.184677  76.473200   0.188948  76.440200   0.208777  76.720000 
    84.760   0.184483  76.060500   0.184815  75.954800   0.188951  75.923600   0.208377  76.217200 
    84.765   0.184640  76.703200   0.185020  76.540700   0.189519  76.427700   0.209808  76.458500 
    84.770   0.184758  78.060200   0.185256  77.923700   0.190503  77.596300   0.212495  77.138600 
    84.775   0.184901  78.751800   0.185597  78.642700   0.191138  78.220300   0.214063  77.516500 
    84.780   0.185072  78.437300   0.185589  78.327100   0.190955  77.995600   0.213564  77.406700 
    84.785   0.184990  78.059600   0.185481  77.951000   0.190676  77.676500   0.212772  77.213800 
    84.790   0.184731  77.589200   0.185215  77.455500   0.190337  77.169500   0.212005  76.725000 
    84.795   0.184532  76.680000   0.184949  76.498700   0.189859  76.252800   0.210837  75.929800 
    84.800   0.184302  75.741600   0.184734  75.594600   0.189449  75.416700   0.209975  75.145200 
    84.805   0.184195  75.587400   0.184666  75.462000   0.189555  75.183200   0.210218  74.746600 
    84.810   0.184182  74.977700   0.184636  74.836800   0.189441  74.545800   0.209739  74.126000 
    84.815   0.184146  73.980800   0.184550  73.863000   0.189004  73.662400   0.208409  73.450100 
    84.820   0.184100  73.799100   0.184505  73.671700   0.188963  73.463300   0.208188  73.244900 
    84.825   0.184133  73.857500   0.184539  73.763800   0.189018  73.496200   0.208289  73.272300 
    84.830   0.183967  73.679100   0.184349  73.566500   0.188738  73.364400   0.207759  73.201600 
    84.835   0.183481  73.649000   0.183885  73.535600   0.188254  73.343800   0.207381  73.204600 
    84.840   0.183174  74.138500   0.183589  74.036400   0.188124  73.852300   0.207745  73.616900 
    84.845   0.183259  75.215000   0.183721  75.088700   0.188507  74.832600   0.209000  74.487100 
    84.850   0.183531  76.021500   0.183998  75.895400   0.188931  75.625200   0.209972  75.277200 
    84.855   0.183493  76.276700   0.183950  76.171800   0.188858  75.962500   0.210139  75.660500 
    84.860   0.183261  77.077800   0.183742  76.943900   0.188898  76.706400   0.211048  76.320000 
    84.865   0.182914  78.560800   0.183480  78.386800   0.189209  78.018200   0.213114  77.315700 
    84.870   0.182918  80.006400   0.183558  79.891000   0.189834  79.435400   0.215081  78.427600 
    84.875   0.183133  80.844900   0.183801  80.694000   0.190245  80.181000   0.216157  79.191700 
    84.880   0.183281  80.441300   0.183920  80.318500   0.190109  79.896600   0.215565  79.115200 
    84.885   0.183971  79.373400   0.184476  79.291400   0.189954  79.125400   0.214047  78.855800 
    84.890   0.184452  79.141800   0.184939  79.083300   0.190232  79.033500   0.214194  78.927600 
    84.895   0.183928  80.534700   0.184533  80.418300   0.190670  80.125600   0.216734  79.455200 
    84.900   0.183236  82.243900   0.183991  82.068400   0.191239  81.430500   0.219776  79.978700 
    84.905   0.183013  82.834800   0.183840  82.647900   0.191532  81.882600   0.221082  80.073300 
    84.910   0.183033  81.955000   0.183821  81.767500   0.191244  81.042200   0.219980  79.445100 
    84.915   0.183011  79.730800   0.183691  79.566100   0.190313  78.986000   0.216741  77.794100 
    84.920   0.182651  75.024500   0.183069  74.931000   0.187802  74.842800   0.209338  74.774100 
    84.925   0.182119  71.255800   0.182340  71.218400   0.185751  71.471900   0.203655  72.213700 
    84.930   0.182348  73.222300   0.182760  73.130100   0.187364  72.998200   0.207915  72.935600 
    84.935   0.182973  76.047700   0.183585  75.918500   0.189565  75.427400   0.213586  74.475200 
    84.940   0.183203  76.416500   0.183825  76.274800   0.189960  75.830600   0.214926  74.761900 
    84.945   0.183061  76.137300   0.183675  75.999900   0.189751  75.582700   0.214787  74.594400 
    84.950   0.182935  76.165600   0.183559  76.025100   0.189742  75.594000   0.215126  74.507500 
    84.955   0.182964  76.581700   0.183646  76.442200   0.190117  75.891600   0.216030  74.597000 
    84.960   0.182915  76.507000   0.183616  76.355300   0.190208  75.757400   0.216333  74.315300 
    84.965   0.182810  75.700400   0.183494  75.503000   0.190054  74.930100   0.215686  73.456400 
    84.970   0.182805  74.106200   0.183437  73.953600   0.189605  73.382700   0.213826  72.058000 
    84.975   0.182893  71.423100   0.183412  71.293800   0.188756  70.858100   0.210294  69.972400 
    84.980   0.182809  67.932200   0.183177  67.846600   0.187432  67.611600   0.205524  67.270900 
    84.985   0.182629  64.402400   0.182881  64.343400   0.186036  64.316200   0.200589  64.520200 
    84.990   0.182910  62.466800   0.183080  62.406300   0.185627  62.450400   0.198178  62.913600 
    84.995   0.183336  62.513000   0.183512  62.440700   0.186219  62.418500   0.198819  62.708100 
    85.000   0.183547  62.939900   0.183744  62.876900   0.186642  62.787200   0.199644  62.958500 
    85.005   0.183617  63.122500   0.183817  63.067600   0.186608  63.027800   0.199607  63.273900 
    85.010   0.183649  64.567200   0.183887  64.484200   0.187033  64.417800   0.201270  64.506400 
    85.015   0.183676  67.344300   0.184052  67.240300   0.188094  66.973200   0.204957  66.574700 
    85.020   0.183791  69.540800   0.184230  69.409800   0.188890  69.040300   0.207547  68.345500 
    85.025   0.183888  71.004400   0.184370  70.893600   0.189266  70.504600   0.209020  69.739600 
    85.030   0.183977  72.111200   0.184464  71.991400   0.189484  71.639000   0.209835  70.856500 
    85.035   0.183854  72.669800   0.184322  72.584200   0.189303  72.257600   0.209741  71.574000 
    85.040   0.183553  72.870000   0.184009  72.785500   0.188813  72.540800   0.209027  72.014400 
    85.045   0.183349  73.365600   0.183786  73.302600   0.188550  73.083900   0.208811  72.680400 
    85.050   0.183497  74.686600   0.183979  74.622300   0.188924  74.385300   0.209893  73.931500 
    85.055   0.183773  76.506700   0.184277  76.397700   0.189600  76.121400   0.211820  75.505100 
    85.060   0.183577  78.300000   0.184133  78.152700   0.190021  77.715400   0.213662  76.828100 
    85.065   0.183553  80.139500   0.184221  80.020200   0.190598  79.479800   0.215618  78.308600 
    85.070   0.184051  81.177800   0.184696  81.067900   0.190978  80.559700   0.215909  79.666200 
    85.075   0.184060  80.329900   0.184592  80.246400   0.190073  80.056400   0.213619  79.673300 
    85.080   0.184053  80.137400   0.184512  80.084300   0.189565  80.069500   0.212639  80.007200 
