#PROGRAM: dep90.pas
#PROT: N: 163
#PROT: TE: -28
#PROT: T: 89.100
#PROT: DB: 1650 78.00 # end of core
#PROT: DB: 550 78.00 # bag cut
#PROT: DB: 1100 78.00 # bag cut
#PROT: DB: 160 78.00
#PROT: DB: 1205 78.00
#PROT: S: 160 1140
# depth c250k g250k c200k g200k c100k g100k c50k g50k 
    89.105   0.136461  37.601500   0.136326  37.595200   0.136065  37.801600   0.137073  38.852500 
    89.110   0.162315  48.934600   0.162221  48.930500   0.162493  49.136600   0.165969  50.219800 
    89.115   0.170698  53.841200   0.170698  53.820900   0.171656  54.042700   0.178452  55.057500 
    89.120   0.174748  60.032200   0.174896  59.983000   0.177255  60.063000   0.189205  60.600600 
    89.125   0.177641  67.511000   0.178056  67.418300   0.182454  67.168500   0.201109  66.758600 
    89.130   0.179586  73.160500   0.180197  73.033100   0.186153  72.555600   0.210092  71.436500 
    89.135   0.180715  77.123400   0.181459  76.990900   0.188490  76.364900   0.216029  74.791400 
    89.140   0.181454  79.885900   0.182243  79.693100   0.189881  79.012100   0.219710  77.217800 
    89.145   0.181913  81.213900   0.182746  81.075100   0.190492  80.469100   0.221218  78.700800 
    89.150   0.182269  81.750400   0.183053  81.618400   0.190684  81.072200   0.221409  79.586700 
    89.155   0.182459  81.735700   0.183221  81.623800   0.190618  81.172700   0.220898  79.858800 
    89.160   0.182517  81.411700   0.183257  81.321600   0.190441  80.893600   0.220010  79.769500 
    89.165   0.182583  80.939700   0.183280  80.834500   0.190247  80.456600   0.219083  79.411700 
    89.170   0.182757  80.468400   0.183441  80.364400   0.190237  79.968000   0.218429  78.928600 
    89.175   0.182826  79.548300   0.183494  79.437200   0.190051  79.009200   0.216980  78.036600 
    89.180   0.182726  77.556400   0.183322  77.436800   0.189212  77.137500   0.214097  76.472400 
    89.185   0.182364  74.631600   0.182831  74.552300   0.187782  74.454200   0.209851  74.297600 
    89.190   0.182129  72.257200   0.182481  72.211700   0.186736  72.208000   0.206580  72.410000 
    89.195   0.182419  71.577600   0.182801  71.499900   0.186964  71.488200   0.206148  71.613000 
    89.200   0.182904  71.994100   0.183319  71.909100   0.187878  71.745700   0.207772  71.568500 
    89.205   0.183205  72.142600   0.183678  72.024100   0.188575  71.752400   0.209129  71.294000 
    89.210   0.183416  71.367600   0.183868  71.277000   0.188677  70.993600   0.208871  70.527100 
    89.215   0.183434  70.046200   0.183849  69.942100   0.188380  69.763700   0.207679  69.358200 
    89.220   0.183207  68.682300   0.183593  68.608400   0.187902  68.392700   0.206528  68.064800 
    89.225   0.183068  67.684900   0.183457  67.592800   0.187773  67.361200   0.206118  66.936000 
    89.230   0.183202  66.639400   0.183609  66.542800   0.187910  66.274900   0.205905  65.763400 
    89.235   0.183777  65.143300   0.184147  65.060100   0.188246  64.787800   0.205420  64.294900 
    89.240   0.184515  63.352500   0.184869  63.267400   0.188738  63.004300   0.204853  62.537800 
    89.245   0.185298  61.164800   0.185609  61.052000   0.189174  60.790500   0.203968  60.353300 
    89.250   0.185897  58.132200   0.186140  58.036100   0.189205  57.805200   0.201963  57.467300 
    89.255   0.184821  52.893200   0.184926  52.836100   0.186954  52.702300   0.195870  52.733500 
    89.260   0.174122  44.219900   0.174072  44.171000   0.174910  44.276400   0.179262  44.584600 
    89.265   0.144215  30.424900   0.144155  30.390700   0.144658  30.397500   0.147692  30.647600 
    89.270   0.120630  20.085300   0.120626  20.066000   0.121611  19.958700   0.126001  19.771800 
    89.275   0.119189  18.686900   0.119258  18.653300   0.120753  18.469400   0.126816  18.026300 
    89.280   0.125717  21.477500   0.125847  21.428900   0.127718  21.221600   0.135119  20.615900 
    89.285   0.138320  27.568500   0.138461  27.523400   0.140673  27.265600   0.148670  26.703700 
    89.290   0.163372  37.576000   0.163472  37.580200   0.165571  37.325600   0.173939  36.883100 
    89.295   0.184318  44.630400   0.184441  44.535400   0.186460  44.318600   0.195115  44.046600 
    89.300   0.189433  46.148900   0.189552  46.067100   0.191566  45.848800   0.200321  45.639500 
    89.305   0.189131  46.096600   0.189250  46.015100   0.191049  45.833200   0.199237  45.689700 
    89.310   0.188002  44.837600   0.188016  44.742200   0.189391  44.617300   0.195945  44.694900 
    89.315   0.186636  43.102400   0.186591  43.053800   0.187388  43.022100   0.191963  43.365000 
    89.320   0.186000  42.561200   0.185913  42.515900   0.186261  42.558600   0.189518  43.151700 
    89.325   0.185598  43.446600   0.185479  43.391000   0.185681  43.515400   0.188621  44.251000 
    89.330   0.185039  46.526800   0.184971  46.505500   0.185521  46.621200   0.189938  47.374400 
    89.335   0.184430  52.926800   0.184568  52.851400   0.186714  52.684300   0.196139  52.685200 
    89.340   0.183770  58.941100   0.184145  58.821300   0.188003  58.290100   0.202459  57.430500 
    89.345   0.184061  61.292600   0.184458  61.139700   0.188528  60.658000   0.204134  59.814400 
    89.350   0.185085  61.419100   0.185364  61.306600   0.188637  61.103600   0.202821  60.896800 
    89.355   0.185729  62.268700   0.185953  62.193600   0.188879  62.147900   0.202525  62.300000 
    89.360   0.186124  65.299400   0.186429  65.210100   0.189974  65.031100   0.205562  64.936000 
    89.365   0.186244  68.210800   0.186637  68.108100   0.190867  67.809200   0.208503  67.441900 
    89.370   0.184115  68.745100   0.184509  68.699800   0.188776  68.380400   0.206881  68.011600 
    89.375   0.182788  69.039300   0.183173  68.988700   0.187593  68.669500   0.206282  68.211900 
    89.380   0.184095  70.723200   0.184555  70.599800   0.189425  70.272800   0.209457  69.621600 
    89.385   0.185172  72.136700   0.185655  72.026300   0.190736  71.670200   0.211686  70.984500 
    89.390   0.185495  72.712200   0.185971  72.594200   0.191051  72.268700   0.212096  71.631600 
    89.395   0.185132  72.542500   0.185597  72.458400   0.190592  72.157300   0.211527  71.541400 
    89.400   0.184586  72.130300   0.185039  72.014700   0.189922  71.722400   0.210484  71.181200 
    89.405   0.184951  72.280200   0.185386  72.184200   0.190208  71.891300   0.210485  71.383000 
    89.410   0.185639  72.821800   0.186098  72.719000   0.190938  72.385800   0.211022  71.840100 
    89.415   0.185775  71.975200   0.186175  71.872700   0.190599  71.602900   0.209382  71.297900 
    89.420   0.185600  69.864400   0.185893  69.791200   0.189456  69.778900   0.205818  69.940700 
    89.425   0.185643  68.726500   0.185858  68.671600   0.188916  68.711900   0.203883  69.209400 
    89.430   0.185835  69.496200   0.186090  69.454800   0.189399  69.475200   0.204997  69.785900 
    89.435   0.185812  71.611400   0.186177  71.504700   0.190282  71.296200   0.208014  71.157000 
    89.440   0.185546  73.151600   0.185980  73.031900   0.190670  72.693500   0.210061  72.203400 
