#PROGRAM: dep90.pas
#PROT: N: 2
#PROT: TE: -26
#PROT: T: 0.550
#PROT: DB: 1650 78.00 # end of core
#PROT: DB: 550 78.00 # bag cut
#PROT: DB: 1100 78.00 # bag cut
# depth c250k g250k c200k g200k c100k g100k c50k g50k 
     0.555   0.061843   0.069003   0.061755   0.059885   0.061600   0.061753   0.061613   0.052594 
     0.560   0.061847   0.076530   0.061758   0.076875   0.061605   0.063370   0.061666   0.041060 
     0.565   0.061852   0.069997   0.061757   0.069530   0.061620   0.068081   0.061668   0.073459 
     0.570   0.061862   0.077072   0.061771   0.063186   0.061624   0.058964   0.061681   0.052868 
     0.575   0.061872   0.076349   0.061781   0.072639   0.061639   0.067624   0.061674   0.056446 
     0.580   0.061885   0.061400   0.061797   0.079551   0.061673   0.065993   0.061656   0.053864 
     0.585   0.061904   0.061617   0.061816   0.072754   0.061701   0.058126   0.061692   0.056962 
     0.590   0.061916   0.078465   0.061825   0.067325   0.061709   0.055984   0.061736   0.050730 
     0.595   0.061943   0.070626   0.061844   0.059438   0.061727   0.059989   0.061747   0.054793 
     0.600   0.061965   0.073868   0.061858   0.070443   0.061737   0.071552   0.061758   0.058914 
     0.605   0.061994   0.063019   0.061870   0.056017   0.061756   0.065322   0.061796   0.056202 
     0.610   0.061989   0.075904   0.061888   0.063551   0.061766   0.065082   0.061811   0.045249 
     0.615   0.062003   0.077710   0.061879   0.061307   0.061788   0.064297   0.061826   0.055233 
     0.620   0.062006   0.065853   0.061913   0.050820   0.061778   0.069937   0.061833   0.053484 
     0.625   0.062020   0.065330   0.061901   0.065144   0.061769   0.081839   0.061831   0.059076 
     0.630   0.062034   0.047352   0.061925   0.039669   0.061812   0.062445   0.061863   0.056184 
     0.635   0.062027   0.073571   0.061916   0.073874   0.061804   0.064249   0.061858   0.071305 
     0.640   0.062039   0.078332   0.061932   0.076296   0.061804   0.064002   0.061845   0.055610 
     0.645   0.062050   0.070237   0.061933   0.048881   0.061819   0.066941   0.061827   0.054953 
     0.650   0.062065   0.071884   0.061977   0.056951   0.061849   0.058153   0.061851   0.057573 
     0.655   0.062070   0.069014   0.061956   0.055115   0.061838   0.060641   0.061913   0.053827 
     0.660   0.062095   0.057005   0.062004   0.056221   0.061878   0.052074   0.061870   0.056200 
     0.665   0.062124   0.054026   0.062030   0.065952   0.061901   0.048910   0.061906   0.055504 
     0.670   0.062157   0.037168   0.062056   0.050149   0.061925   0.057517   0.061963   0.047775 
     0.675   0.062201   0.049732   0.062105   0.044391   0.061990   0.059584   0.062002   0.058480 
     0.680   0.062241   0.063606   0.062147   0.069592   0.062011   0.068958   0.062040   0.053990 
     0.685   0.062303   0.072208   0.062188   0.062823   0.062081   0.074076   0.062098   0.061527 
     0.690   0.062368   0.082546   0.062277   0.065227   0.062139   0.059735   0.062179   0.056571 
     0.695   0.062428   0.060760   0.062337   0.051823   0.062208   0.057199   0.062207   0.063178 
     0.700   0.062476   0.073009   0.062381   0.075593   0.062264   0.054972   0.062289   0.054330 
     0.705   0.062511   0.068435   0.062414   0.063703   0.062286   0.066284   0.062324   0.059262 
     0.710   0.062539   0.078938   0.062440   0.063441   0.062307   0.071620   0.062319   0.055324 
     0.715   0.062603   0.022712   0.062518   0.027851   0.062368   0.048500   0.062349   0.056208 
     0.720   0.062612   0.051240   0.062512   0.053201   0.062388   0.056262   0.062362   0.052773 
     0.725   0.062611   0.063716   0.062521   0.048696   0.062384   0.077095   0.062421   0.058545 
     0.730   0.062619   0.056787   0.062524   0.073337   0.062403   0.070866   0.062425   0.047238 
     0.735   0.062630   0.048992   0.062524   0.054233   0.062396   0.064146   0.062376   0.049413 
