#PROGRAM: dep90.pas
#PROT: N: 7
#PROT: TE: -28
#PROT: T: 3.300
#PROT: DB: 1650 78.00 # end of core
#PROT: DB: 550 78.00 # bag cut
#PROT: DB: 1100 78.00 # bag cut
#PROT: DB: 235 78.00
#PROT: DB: 355 78.00
#PROT: DB: 690 78.00
#PROT: DB: 990 78.00
#PROT: DB: 1500 78.00
#PROT: DB: 1640 78.00
# depth c250k g250k c200k g200k c100k g100k c50k g50k 
     3.305   0.090590  24.441200   0.091575  23.998000   0.098446  21.516800   0.113301  17.233200 
     3.310   0.098333  30.541000   0.099666  29.954600   0.108750  26.554100   0.127642  20.949100 
     3.315   0.100450  32.272700   0.101897  31.591000   0.111828  27.847800   0.132262  21.621600 
     3.320   0.100986  32.836300   0.102558  32.125000   0.112887  28.134800   0.133781  21.702500 
     3.325   0.101701  33.821900   0.103362  33.069100   0.114198  28.808600   0.135738  22.059200 
     3.330   0.102878  35.228400   0.104633  34.389100   0.115996  29.887100   0.138401  22.858100 
     3.335   0.102551  35.020200   0.104289  34.120100   0.115508  29.679900   0.137691  22.704000 
     3.340   0.101261  33.281400   0.102894  32.516600   0.113544  28.300400   0.134709  21.676500 
     3.345   0.101189  32.150300   0.102708  31.455700   0.112843  27.625900   0.133389  21.309000 
     3.350   0.101992  31.782800   0.103409  31.156200   0.113104  27.676600   0.133448  21.606700 
     3.355   0.102225  31.100400   0.103545  30.525000   0.112729  27.296100   0.132599  21.611300 
     3.360   0.101933  30.033100   0.103166  29.527400   0.111807  26.574300   0.130936  21.234800 
     3.365   0.101702  29.126800   0.102857  28.652900   0.111041  25.940200   0.129553  20.902300 
     3.370   0.101608  28.595100   0.102662  28.162200   0.110537  25.630400   0.128631  20.793400 
     3.375   0.101636  28.500200   0.102701  28.057600   0.110344  25.675900   0.128193  20.965200 
     3.380   0.102342  28.923400   0.103367  28.518700   0.110973  26.114000   0.128888  21.461600 
     3.385   0.104138  30.196300   0.105215  29.804400   0.112994  27.350300   0.131408  22.605800 
     3.390   0.106206  31.780900   0.107283  31.329100   0.115309  28.803300   0.134405  23.948800 
     3.395   0.106945  32.414700   0.108055  31.981100   0.116176  29.449300   0.135430  24.562800 
     3.400   0.107053  32.660700   0.108161  32.238300   0.116279  29.694400   0.135493  24.781300 
     3.405   0.107743  33.328100   0.108850  32.900500   0.117097  30.323100   0.136547  25.338500 
     3.410   0.108239  33.865900   0.109381  33.436100   0.117712  30.811600   0.137391  25.776500 
     3.415   0.108470  34.127500   0.109663  33.674100   0.118063  31.035900   0.137790  25.981200 
     3.420   0.108464  34.108600   0.109603  33.678600   0.118030  31.026200   0.137844  25.936200 
