,depth,deporate,rel_unc,comment
846,1629.065,0.2097,0.2,
847,1630.257,0.2145,0.2,
848,1631.395,0.2221,0.2,
849,1632.643,0.2171,0.2,
850,1633.838,0.217,0.2,
851,1634.929,0.2154,0.2,
852,1636.122,0.2132,0.2,
853,1637.325,0.2111,0.2,
854,1638.441,0.2103,0.2,
855,1639.568,0.2031,0.2,
856,1640.651,0.2031,0.2,
857,1641.723,0.2016,0.2,
858,1642.806,0.2032,0.2,
859,1643.955,0.2118,0.2,
860,1645.049,0.2163,0.2,
861,1646.297,0.2167,0.2,
862,1647.402,0.2204,0.2,
863,1648.616,0.2189,0.2,
864,1649.82,0.2193,0.2,
865,1650.98,0.2164,0.2,
866,1652.172,0.2155,0.2,
867,1653.266,0.2133,0.2,
868,1654.418,0.2158,0.2,
869,1655.542,0.2148,0.2,
870,1656.756,0.21,0.2,
871,1657.861,0.2085,0.2,
872,1658.879,0.2064,0.2,
873,1660.028,0.2106,0.2,
874,1661.128,0.2123,0.2,
875,1662.303,0.2119,0.2,
876,1663.365,0.2115,0.2,
877,1664.513,0.2184,0.2,
878,1665.706,0.2203,0.2,
879,1666.92,0.2178,0.2,
880,1668.047,0.213,0.2,
881,1669.196,0.2117,0.2,
882,1670.334,0.211,0.2,
883,1671.483,0.2141,0.2,
884,1672.577,0.218,0.2,
885,1673.726,0.2179,0.2,
886,1674.984,0.2175,0.2,
887,1676.111,0.2125,0.2,
888,1677.216,0.2086,0.2,
889,1678.179,0.2026,0.2,
890,1679.404,0.2045,0.2,
891,1680.421,0.2108,0.2,
892,1681.483,0.2208,0.2,
893,1682.719,0.2147,0.2,
894,1683.955,0.2112,0.2,
895,1684.885,0.1966,0.2,
896,1685.925,0.2009,0.2,
897,1686.953,0.209,0.2,
898,1688.157,0.2125,0.2,
899,1689.229,0.2105,0.2,
900,1690.399,0.2053,0.2,
901,1691.396,0.2057,0.2,
902,1692.5,0.2122,0.2,
903,1693.583,0.2168,0.2,
904,1694.776,0.2089,0.2,
905,1695.915,0.2021,0.2,
906,1696.877,0.1969,0.2,
907,1697.927,0.1967,0.2,
908,1698.977,0.2012,0.2,
909,1700.028,0.2018,0.2,
910,1701.056,0.1994,0.2,
911,1702.073,0.2054,0.2,
912,1703.124,0.2046,0.2,
913,1704.294,0.2104,0.2,
914,1705.323,0.2109,0.2,
915,1706.395,0.2047,0.2,
916,1707.533,0.2015,0.2,
917,1708.518,0.1977,0.2,
918,1709.535,0.1944,0.2,
919,1710.531,0.1983,0.2,
920,1711.614,0.1963,0.2,
921,1712.632,0.2013,0.2,
922,1713.638,0.1972,0.2,
923,1714.732,0.1943,0.2,
924,1715.673,0.1969,0.2,
925,1716.701,0.1967,0.2,
926,1717.708,0.2001,0.2,
927,1718.791,0.1975,0.2,
928,1719.798,0.1958,0.2,
929,1720.772,0.196,0.2,
930,1721.789,0.1967,0.2,
931,1722.828,0.2036,0.2,
932,1723.835,0.2019,0.2,
933,1724.94,0.2075,0.2,
934,1725.968,0.2012,0.2,
935,1726.986,0.2093,0.2,
936,1728.058,0.2125,0.2,
937,1729.185,0.2102,0.2,
938,1730.235,0.2161,0.2,
939,1731.286,0.2037,0.2,
940,1732.434,0.1968,0.2,
941,1733.321,0.1911,0.2,
942,1734.305,0.1903,0.2,
943,1735.29,0.1969,0.2,
944,1736.289,0.2028,0.2,
945,1737.314,0.2045,0.2,
946,1738.354,0.2079,0.2,
947,1739.459,0.2118,0.2,
948,1740.553,0.2129,0.2,
949,1741.537,0.2152,0.2,
950,1742.664,0.2119,0.2,
951,1743.813,0.2142,0.2,
952,1744.852,0.2137,0.2,
953,1745.903,0.213,0.2,
954,1747.019,0.2187,0.2,
955,1748.124,0.2197,0.2,
956,1749.207,0.2134,0.2,
957,1750.312,0.2064,0.2,
958,1751.319,0.2165,0.2,
959,1752.402,0.2153,0.2,
960,1753.496,0.2201,0.2,
961,1754.677,0.2122,0.2,
962,1755.728,0.2108,0.2,
963,1756.756,0.2106,0.2,
964,1757.719,0.2111,0.2,
965,1758.912,0.2103,0.2,
966,1759.973,0.2136,0.2,
967,1760.979,0.2127,0.2,
968,1762.062,0.207,0.2,
969,1763.113,0.2117,0.2,
970,1764.129,0.2096,0.2,
971,1765.201,0.2058,0.2,
972,1766.239,0.2107,0.2,
973,1767.288,0.2099,0.2,
974,1768.368,0.2139,0.2,
975,1769.404,0.2095,0.2,
976,1770.496,0.2028,0.2,
977,1771.494,0.2035,0.2,
978,1772.387,0.202,0.2,
979,1773.488,0.2112,0.2,
980,1774.562,0.2152,0.2,
981,1775.663,0.2199,0.2,
982,1776.641,0.2186,0.2,
983,1777.832,0.2266,0.2,
984,1778.937,0.2259,0.2,
985,1780.078,0.2087,0.2,
986,1781.022,0.1931,0.2,
987,1781.908,0.1922,0.2,
988,1782.902,0.1968,0.2,
989,1783.896,0.2077,0.2,
990,1784.967,0.2091,0.2,
991,1786.03,0.2091,0.2,
992,1786.996,0.2067,0.2,
993,1788.011,0.2,0.2,
994,1789.048,0.2027,0.2,
995,1789.985,0.2033,0.2,
996,1791.042,0.2094,0.2,
997,1792.067,0.2152,0.2,
998,1793.109,0.2176,0.2,
999,1794.201,0.2174,0.2,
1000,1795.303,0.2188,0.2,
1001,1796.349,0.2122,0.2,
1002,1797.354,0.2095,0.2,
1003,1798.364,0.2008,0.2,
1004,1799.36,0.2032,0.2,
1005,1800.298,0.1975,0.2,
1006,1801.27,0.2019,0.2,
1007,1802.299,0.202,0.2,
1008,1803.269,0.2092,0.2,
1009,1804.291,0.2054,0.2,
1010,1805.285,0.2057,0.2,
1011,1806.259,0.2142,0.2,
1012,1807.31,0.2216,0.2,
1013,1808.42,0.2239,0.2,
1014,1809.504,0.2169,0.2,
1015,1810.53,0.208,0.2,
1016,1811.522,0.2025,0.2,
1017,1812.481,0.1953,0.2,
1018,1813.459,0.1975,0.2,
1019,1814.324,0.1996,0.2,
1020,1815.378,0.2036,0.2,
1021,1816.321,0.2091,0.2,
1022,1817.312,0.2077,0.2,
1023,1818.343,0.2125,0.2,
1024,1819.371,0.2155,0.2,
1025,1820.45,0.2133,0.2,
1026,1821.488,0.2128,0.2,
1027,1822.493,0.2059,0.2,
1028,1823.431,0.2005,0.2,
1029,1824.419,0.2037,0.2,
1030,1825.383,0.2104,0.2,
1031,1826.445,0.2066,0.2,
1032,1827.424,0.2064,0.2,
1033,1828.388,0.1994,0.2,
1034,1829.367,0.2082,0.2,
1035,1830.336,0.2022,0.2,
1036,1831.399,0.2012,0.2,
1037,1832.258,0.2116,0.2,
1038,1833.275,0.2059,0.2,
1039,1834.381,0.2094,0.2,
1040,1835.277,0.2137,0.2,
1041,1836.321,0.209,0.2,
1042,1837.384,0.2139,0.2,
1043,1838.343,0.2091,0.2,
1044,1839.367,0.2049,0.2,
1045,1840.327,0.2087,0.2,
1046,1841.319,0.2112,0.2,
1047,1842.339,0.221,0.2,
1048,1843.388,0.2199,0.2,
1049,1844.476,0.2144,0.2,
1050,1845.505,0.2092,0.2,
1051,1846.402,0.2043,0.2,
1052,1847.354,0.1998,0.2,
1053,1848.328,0.2036,0.2,
1054,1849.308,0.2013,0.2,
1055,1850.203,0.209,0.2,
1056,1851.197,0.2113,0.2,
1057,1852.257,0.2186,0.2,
1058,1853.291,0.2165,0.2,
1059,1854.303,0.2135,0.2,
1060,1855.293,0.2119,0.2,
1061,1856.28,0.2086,0.2,
1062,1857.269,0.2141,0.2,
1063,1858.244,0.2194,0.2,
1064,1859.327,0.2165,0.2,
1065,1860.354,0.2172,0.2,
1066,1861.302,0.2131,0.2,
1067,1862.334,0.2095,0.2,
1068,1863.373,0.2123,0.2,
1069,1864.268,0.2139,0.2,
1070,1865.293,0.2143,0.2,
1071,1866.328,0.2158,0.2,
1072,1867.349,0.2131,0.2,
1073,1868.31,0.202,0.2,
1074,1869.235,0.2022,0.2,
1075,1870.167,0.1973,0.2,
1076,1871.111,0.2029,0.2,
1077,1872.017,0.2066,0.2,
1078,1873.008,0.207,0.2,
1079,1873.981,0.216,0.2,
1080,1874.977,0.2152,0.2,
1081,1875.96,0.2197,0.2,
1082,1877.006,0.2191,0.2,
1083,1878.057,0.2242,0.2,
1084,1879.095,0.223,0.2,
1085,1880.155,0.22,0.2,
1086,1881.142,0.2228,0.2,
1087,1882.144,0.2226,0.2,
1088,1883.223,0.2219,0.2,
1089,1884.234,0.2225,0.2,
1090,1885.28,0.2182,0.2,
1091,1886.297,0.2181,0.2,
1092,1887.32,0.2236,0.2,
1093,1888.314,0.2266,0.2,
1094,1889.397,0.2232,0.2,
1095,1890.414,0.2253,0.2,
1096,1891.398,0.2255,0.2,
1097,1892.463,0.2184,0.2,
1098,1893.532,0.2216,0.2,
1099,1894.433,0.2248,0.2,
1100,1895.513,0.2148,0.2,
1101,1896.541,0.2164,0.2,
1102,1897.451,0.2157,0.2,
1103,1898.469,0.2193,0.2,
1104,1899.538,0.2296,0.2,
1105,1900.551,0.2323,0.2,
1106,1901.649,0.2343,0.2,
1107,1902.722,0.232,0.2,
1108,1903.763,0.2307,0.2,
1109,1904.81,0.226,0.2,
1110,1905.891,0.2242,0.2,
1111,1906.833,0.2217,0.2,
1112,1907.861,0.2188,0.2,
1113,1908.887,0.2274,0.2,
1114,1909.889,0.233,0.2,
1115,1910.951,0.2341,0.2,
1116,1912.087,0.2365,0.2,
1117,1913.186,0.2336,0.2,
1118,1914.186,0.2218,0.2,
1119,1915.162,0.2224,0.2,
1120,1916.144,0.2292,0.2,
1121,1917.219,0.2365,0.2,
1122,1918.307,0.2422,0.2,
1123,1919.436,0.242,0.2,
1124,1920.52,0.2301,0.2,
1125,1921.524,0.2348,0.2,
1126,1922.539,0.235,0.2,
1127,1923.67,0.238,0.2,
1128,1924.72,0.2454,0.2,
1129,1925.834,0.2464,0.2,
1130,1926.958,0.2488,0.2,
1131,1928.106,0.246,0.2,
1132,1929.184,0.2445,0.2,
1133,1930.203,0.2452,0.2,
1134,1931.372,0.2477,0.2,
1135,1932.525,0.2531,0.2,
1136,1933.599,0.2572,0.2,
1137,1934.778,0.2501,0.2,
1138,1935.937,0.2497,0.2,
1139,1937.018,0.2396,0.2,
1140,1938.068,0.2403,0.2,
1141,1939.136,0.2496,0.2,
1142,1940.29,0.2569,0.2,
1143,1941.494,0.2602,0.2,
1144,1942.566,0.2571,0.2,
1145,1943.715,0.2559,0.2,
1146,1944.907,0.2575,0.2,
1147,1946.045,0.2507,0.2,
1148,1947.139,0.2495,0.2,
1149,1948.233,0.256,0.2,
1150,1949.382,0.2633,0.2,
1151,1950.585,0.2631,0.2,
1152,1951.778,0.2612,0.2,
1153,1952.839,0.2677,0.2,
1154,1954.032,0.2733,0.2,
1155,1955.334,0.2841,0.2,
1156,1956.581,0.2928,0.2,
1157,1957.85,0.2896,0.2,
1158,1959.196,0.284,0.2,
1159,1960.378,0.2832,0.2,
1160,1961.636,0.2728,0.2,
1161,1962.85,0.2719,0.2,
1162,1963.977,0.2621,0.2,
1163,1965.126,0.2612,0.2,
1164,1966.275,0.2622,0.2,
1165,1967.424,0.2656,0.2,
1166,1968.572,0.2572,0.2,
1167,1969.721,0.2559,0.2,
1168,1970.793,0.2511,0.2,
1169,1971.877,0.2534,0.2,
1170,1973.003,0.25,0.2,
1171,1974.13,0.2535,0.2,
1172,1975.203,0.2576,0.2,
1173,1976.286,0.252,0.2,
1174,1977.478,0.2529,0.2,
1175,1978.419,0.239,0.2,
1176,1979.568,0.2295,0.2,
1177,1980.487,0.2304,0.2,
1178,1981.483,0.2302,0.2,
1179,1982.434,0.2415,0.2,
1180,1983.562,0.2366,0.2,
1181,1984.59,0.2372,0.2,
1182,1985.531,0.221,0.2,
1183,1986.494,0.2204,0.2,
1184,1987.446,0.2271,0.2,
1185,1988.376,0.2236,0.2,
1186,1989.448,0.2274,0.2,
1187,1990.323,0.2315,0.2,
1188,1991.384,0.2255,0.2,
1189,1992.336,0.23,0.2,
1190,1993.31,0.2193,0.2,
1191,1994.262,0.2169,0.2,
1192,1995.192,0.2123,0.2,
1193,1996.034,0.2077,0.2,
1194,1996.986,0.2045,0.2,
1195,1997.85,0.2064,0.2,
1196,1998.736,0.2007,0.2,
1197,1999.579,0.2077,0.2,
1198,2000.443,0.2006,0.2,
1199,2001.384,0.2083,0.2,
1200,2002.205,0.204,0.2,
1201,2003.08,0.2005,0.2,
1202,2003.911,0.1984,0.2,
1203,2004.798,0.201,0.2,
1204,2005.629,0.2074,0.2,
1205,2006.526,0.206,0.2,
1206,2007.434,0.2083,0.2,
1207,2008.332,0.2088,0.2,
1208,2009.207,0.2063,0.2,
1209,2010.148,0.2043,0.2,
1210,2010.925,0.2045,0.2,
1211,2011.756,0.2044,0.2,
1212,2012.752,0.2056,0.2,
1213,2013.616,0.2153,0.2,
1214,2014.415,0.2173,0.2,
1215,2015.416,0.2222,0.2,
1216,2016.45,0.2204,0.2,
1217,2017.303,0.2087,0.2,
1218,2018.102,0.1999,0.2,
1219,2018.988,0.2016,0.2,
1220,2019.841,0.2065,0.2,
1221,2020.748,0.2083,0.2,
1222,2021.614,0.2173,0.2,
1223,2022.529,0.2174,0.2,
1224,2023.502,0.2165,0.2,
1225,2024.436,0.2145,0.2,
1226,2025.254,0.2019,0.2,
1227,2026.145,0.1965,0.2,
1228,2026.877,0.1886,0.2,
1229,2027.737,0.196,0.2,
1230,2028.55,0.2122,0.2,
1231,2029.476,0.2163,0.2,
1232,2030.41,0.2158,0.2,
1233,2031.311,0.2133,0.2,
1234,2032.167,0.2159,0.2,
1235,2033.093,0.2123,0.2,
1236,2034.048,0.2159,0.2,
1237,2034.892,0.2171,0.2,
1238,2035.846,0.222,0.2,
1239,2036.815,0.2271,0.2,
1240,2037.77,0.2234,0.2,
1241,2038.706,0.2178,0.2,
1242,2039.575,0.2136,0.2,
1243,2040.467,0.2085,0.2,
1244,2041.364,0.2039,0.2,
1245,2042.188,0.2007,0.2,
1246,2043.01,0.2046,0.2,
1247,2043.861,0.2088,0.2,
1248,2044.788,0.2106,0.2,
1249,2045.636,0.209,0.2,
1250,2046.527,0.2156,0.2,
1251,2047.443,0.2206,0.2,
1252,2048.384,0.2218,0.2,
1253,2049.284,0.2249,0.2,
1254,2050.271,0.2208,0.2,
1255,2051.218,0.222,0.2,
1256,2052.064,0.2154,0.2,
1257,2052.972,0.2153,0.2,
1258,2053.89,0.2167,0.2,
1259,2054.826,0.2147,0.2,
1260,2055.66,0.2131,0.2,
1261,2056.583,0.206,0.2,
1262,2057.416,0.2046,0.2,
1263,2058.228,0.2091,0.2,
1264,2059.104,0.2086,0.2,
1265,2060.039,0.2098,0.2,
1266,2060.88,0.213,0.2,
1267,2061.733,0.2135,0.2,
1268,2062.692,0.216,0.2,
1269,2063.598,0.2073,0.2,
1270,2064.418,0.2056,0.2,
1271,2065.269,0.2102,0.2,
1272,2066.127,0.2127,0.2,
1273,2067.093,0.2151,0.2,
1274,2067.958,0.2187,0.2,
1275,2068.831,0.2134,0.2,
1276,2069.774,0.211,0.2,
1277,2070.617,0.2133,0.2,
1278,2071.484,0.2128,0.2,
1279,2072.372,0.2248,0.2,
1280,2073.293,0.2248,0.2,
1281,2074.312,0.2331,0.2,
1282,2075.237,0.2329,0.2,
1283,2076.22,0.2284,0.2,
1284,2077.142,0.2245,0.2,
1285,2078.059,0.2238,0.2,
1286,2078.996,0.2307,0.2,
1287,2079.982,0.2305,0.2,
1288,2080.924,0.2286,0.2,
1289,2081.844,0.2249,0.2,
1290,2082.788,0.2315,0.2,
1291,2083.734,0.234,0.2,
1292,2084.716,0.2383,0.2,
1293,2085.704,0.2316,0.2,
1294,2086.677,0.2333,0.2,
1295,2087.576,0.2295,0.2,
1296,2088.542,0.2315,0.2,
1297,2089.518,0.2341,0.2,
1298,2090.483,0.2367,0.2,
1299,2091.458,0.2362,0.2,
1300,2092.462,0.2378,0.2,
1301,2093.404,0.2408,0.2,
1302,2094.4,0.2375,0.2,
1303,2095.399,0.2383,0.2,
1304,2096.375,0.2445,0.2,
1305,2097.339,0.2443,0.2,
1306,2098.43,0.2477,0.2,
1307,2099.421,0.2428,0.2,
1308,2100.417,0.2321,0.2,
1309,2101.392,0.2289,0.2,
1310,2102.299,0.2279,0.2,
1311,2103.194,0.2311,0.2,
1312,2104.206,0.2343,0.2,
1313,2105.181,0.2407,0.2,
1314,2106.119,0.2405,0.2,
1315,2107.187,0.2499,0.2,
1316,2108.198,0.259,0.2,
1317,2109.283,0.2503,0.2,
1318,2110.272,0.2365,0.2,
1319,2111.223,0.221,0.2,
1320,2112.103,0.22,0.2,
1321,2112.922,0.2227,0.2,
1322,2113.87,0.2227,0.2,
1323,2114.826,0.2282,0.2,
1324,2115.714,0.2291,0.2,
1325,2116.714,0.2224,0.2,
1326,2117.599,0.22,0.2,
1327,2118.463,0.2193,0.2,
1328,2119.309,0.2247,0.2,
1329,2120.334,0.2306,0.2,
1330,2121.262,0.2318,0.2,
1331,2122.194,0.2339,0.2,
1332,2123.166,0.2321,0.2,
1333,2124.127,0.2306,0.2,
1334,2125.057,0.2285,0.2,
1335,2125.951,0.2199,0.2,
1336,2126.903,0.2137,0.2,
1337,2127.756,0.2124,0.2,
1338,2128.559,0.2166,0.2,
1339,2129.463,0.2243,0.2,
1340,2130.444,0.2278,0.2,
1341,2131.347,0.2283,0.2,
1342,2132.285,0.218,0.2,
1343,2133.163,0.2186,0.2,
1344,2134.048,0.2189,0.2,
1345,2134.938,0.2194,0.2,
1346,2135.827,0.2257,0.2,
1347,2136.755,0.2221,0.2,
1348,2137.657,0.2305,0.2,
1349,2138.579,0.2234,0.2,
1350,2139.541,0.2288,0.2,
1351,2140.431,0.2263,0.2,
1352,2141.396,0.2241,0.2,
1353,2142.219,0.224,0.2,
1354,2143.171,0.2245,0.2,
1355,2144.091,0.2306,0.2,
1356,2145.072,0.2274,0.2,
1357,2145.999,0.2285,0.2,
1358,2146.88,0.2338,0.2,
1359,2147.833,0.2354,0.2,
1360,2148.831,0.2362,0.2,
1361,2149.781,0.2334,0.2,
1362,2150.7,0.2297,0.2,
1363,2151.625,0.2355,0.2,
1364,2152.605,0.2351,0.2,
1365,2153.573,0.2394,0.2,
1366,2154.551,0.2313,0.2,
1367,2155.468,0.2353,0.2,
1368,2156.397,0.2391,0.2,
1369,2157.358,0.2451,0.2,
1370,2158.388,0.2461,0.2,
1371,2159.354,0.241,0.2,
1372,2160.345,0.2375,0.2,
1373,2161.241,0.2321,0.2,
1374,2162.258,0.2337,0.2,
1375,2163.146,0.235,0.2,
1376,2164.092,0.2315,0.2,
1377,2165.047,0.2293,0.2,
1378,2165.963,0.2283,0.2,
1379,2166.856,0.2221,0.2,
1380,2167.734,0.223,0.2,
1381,2168.629,0.2214,0.2,
1382,2169.527,0.2198,0.2,
1383,2170.41,0.2173,0.2,
1384,2171.253,0.2176,0.2,
1385,2172.115,0.224,0.2,
1386,2173.067,0.2261,0.2,
1387,2173.981,0.2224,0.2,
1388,2174.843,0.2157,0.2,
1389,2175.728,0.2061,0.2,
1390,2176.483,0.2035,0.2,
1391,2177.314,0.2044,0.2,
1392,2178.169,0.2083,0.2,
1393,2179.004,0.2176,0.2,
1394,2179.851,0.2161,0.2,
1395,2180.778,0.2142,0.2,
1396,2181.599,0.212,0.2,
1397,2182.41,0.2078,0.2,
1398,2183.292,0.2158,0.2,
1399,2184.169,0.2112,0.2,
1400,2184.997,0.207,0.2,
1401,2185.815,0.205,0.2,
1402,2186.594,0.2074,0.2,
1403,2187.483,0.2147,0.2,
1404,2188.287,0.2209,0.2,
1405,2189.24,0.2163,0.2,
1406,2190.052,0.2162,0.2,
1407,2190.91,0.2074,0.2,
1408,2191.732,0.2129,0.2,
1409,2192.572,0.2094,0.2,
1410,2193.471,0.2159,0.2,
1411,2194.275,0.2101,0.2,
1412,2195.166,0.2126,0.2,
1413,2196.007,0.2065,0.2,
1414,2196.803,0.2032,0.2,
1415,2197.566,0.1992,0.2,
1416,2198.356,0.209,0.2,
1417,2199.274,0.2094,0.2,
1418,2200.107,0.2162,0.2,
1419,2200.906,0.2168,0.2,
1420,2201.848,0.2256,0.2,
1421,2202.714,0.232,0.2,
1422,2203.641,0.2249,0.2,
1423,2204.55,0.2235,0.2,
1424,2205.442,0.2181,0.2,
1425,2206.262,0.2163,0.2,
1426,2207.11,0.2109,0.2,
1427,2208.011,0.2167,0.2,
1428,2208.787,0.2121,0.2,
1429,2209.685,0.2126,0.2,
1430,2210.474,0.2176,0.2,
1431,2211.358,0.2161,0.2,
1432,2212.225,0.2171,0.2,
1433,2213.084,0.2133,0.2,
1434,2213.876,0.2124,0.2,
1435,2214.779,0.213,0.2,
1436,2215.582,0.2131,0.2,
1437,2216.394,0.2106,0.2,
1438,2217.304,0.2125,0.2,
1439,2218.199,0.2233,0.2,
1440,2219.029,0.2178,0.2,
1441,2219.91,0.2217,0.2,
1442,2220.776,0.2275,0.2,
1443,2221.713,0.23,0.2,
1444,2222.628,0.2227,0.2,
1445,2223.487,0.2213,0.2,
1446,2224.321,0.2192,0.2,
1447,2225.248,0.2207,0.2,
1448,2226.11,0.2303,0.2,
1449,2226.963,0.2309,0.2,
1450,2227.98,0.2461,0.2,
1451,2228.911,0.2509,0.2,
1452,2229.979,0.2414,0.2,
1453,2230.903,0.2443,0.2,
1454,2231.793,0.2288,0.2,
1455,2232.755,0.2189,0.2,
1456,2233.538,0.2205,0.2,
1457,2234.409,0.2173,0.2,
1458,2235.279,0.2195,0.2,
1459,2236.117,0.2207,0.2,
1460,2236.965,0.2197,0.2,
1461,2237.881,0.2195,0.2,
1462,2238.768,0.222,0.2,
1463,2239.55,0.2199,0.2,
1464,2240.459,0.2259,0.2,
1465,2241.391,0.2337,0.2,
1466,2242.274,0.2306,0.2,
1467,2243.172,0.2189,0.2,
1468,2244.051,0.2245,0.2,
1469,2244.88,0.2201,0.2,
1470,2245.83,0.2202,0.2,
1471,2246.63,0.2224,0.2,
1472,2247.499,0.2143,0.2,
1473,2248.388,0.2226,0.2,
1474,2249.152,0.2207,0.2,
1475,2250.131,0.228,0.2,
1476,2250.962,0.2331,0.2,
1477,2251.911,0.2224,0.2,
1478,2252.755,0.2269,0.2,
1479,2253.604,0.2198,0.2,
1480,2254.511,0.2237,0.2,
1481,2255.332,0.2196,0.2,
1482,2256.24,0.2102,0.2,
1483,2256.995,0.2073,0.2,
1484,2257.797,0.2084,0.2,
1485,2258.575,0.2159,0.2,
1486,2259.449,0.2162,0.2,
1487,2260.308,0.2189,0.2,
1488,2261.139,0.2145,0.2,
1489,2261.983,0.2203,0.2,
1490,2262.815,0.2194,0.2,
1491,2263.745,0.2245,0.2,
1492,2264.586,0.2244,0.2,
1493,2265.416,0.2119,0.2,
1494,2266.321,0.2126,0.2,
1495,2267.049,0.2135,0.2,
1496,2267.849,0.2102,0.2,
1497,2268.724,0.2144,0.2,
1498,2269.56,0.2093,0.2,
1499,2270.34,0.2076,0.2,
1500,2271.098,0.2098,0.2,
1501,2271.952,0.2162,0.2,
1502,2272.795,0.2114,0.2,
1503,2273.609,0.2045,0.2,
1504,2274.374,0.203,0.2,
1505,2275.145,0.2026,0.2,
1506,2275.943,0.2115,0.2,
1507,2276.726,0.2144,0.2,
1508,2277.616,0.2141,0.2,
1509,2278.456,0.2099,0.2,
1510,2279.204,0.2021,0.2,
1511,2279.974,0.1995,0.2,
1512,2280.749,0.2016,0.2,
1513,2281.527,0.2047,0.2,
1514,2282.281,0.1994,0.2,
1515,2283.074,0.2034,0.2,
1516,2283.867,0.2109,0.2,
1517,2284.646,0.2092,0.2,
1518,2285.505,0.2091,0.2,
1519,2286.252,0.2129,0.2,
1520,2287.061,0.2136,0.2,
1521,2287.918,0.21,0.2,
1522,2288.728,0.2097,0.2,
1523,2289.472,0.2077,0.2,
1524,2290.268,0.2142,0.2,
1525,2291.097,0.2186,0.2,
1526,2291.938,0.2172,0.2,
1527,2292.778,0.2183,0.2,
1528,2293.605,0.2173,0.2,
1529,2294.432,0.2245,0.2,
1530,2295.299,0.2211,0.2,
1531,2296.152,0.2255,0.2,
1532,2296.98,0.2174,0.2,
1533,2297.82,0.211,0.2,
1534,2298.586,0.2083,0.2,
1535,2299.368,0.2042,0.2,
1536,2300.179,0.2067,0.2,
1537,2300.927,0.2082,0.2,
1538,2301.695,0.2112,0.2,
1539,2302.568,0.2092,0.2,
1540,2303.353,0.2112,0.2,
1541,2304.09,0.1996,0.2,
1542,2304.891,0.1994,0.2,
1543,2305.607,0.1949,0.2,
1544,2306.315,0.1977,0.2,
1545,2307.118,0.2023,0.2,
1546,2307.905,0.2029,0.2,
1547,2308.625,0.1935,0.2,
1548,2309.386,0.1837,0.2,
1549,2310.053,0.1826,0.2,
1550,2310.7,0.1806,0.2,
1551,2311.391,0.1866,0.2,
1552,2312.106,0.1873,0.2,
1553,2312.855,0.1855,0.2,
1554,2313.503,0.1854,0.2,
1555,2314.22,0.1834,0.2,
1556,2314.911,0.1932,0.2,
1557,2315.656,0.1906,0.2,
1558,2316.38,0.1902,0.2,
1559,2317.047,0.1902,0.2,
1560,2317.764,0.1907,0.2,
1561,2318.496,0.1973,0.2,
1562,2319.23,0.2003,0.2,
1563,2319.96,0.2003,0.2,
1564,2320.775,0.2036,0.2,
1565,2321.513,0.1934,0.2,
1566,2322.222,0.18,0.2,
1567,2322.854,0.1779,0.2,
1568,2323.487,0.1744,0.2,
1569,2324.179,0.1796,0.2,
1570,2324.833,0.1729,0.2,
1571,2325.477,0.1698,0.2,
1572,2326.077,0.1722,0.2,
1573,2326.702,0.1726,0.2,
1574,2327.417,0.1795,0.2,
1575,2328.048,0.178,0.2,
1576,2328.729,0.1841,0.2,
1577,2329.382,0.1813,0.2,
1578,2330.098,0.189,0.2,
1579,2330.745,0.1865,0.2,
1580,2331.493,0.1821,0.2,
1581,2332.106,0.1801,0.2,
1582,2332.782,0.168,0.2,
1583,2333.411,0.1644,0.2,
1584,2333.985,0.1623,0.2,
1585,2334.556,0.1578,0.2,
1586,2335.164,0.161,0.2,
1587,2335.745,0.1688,0.2,
1588,2336.388,0.1779,0.2,
1589,2337.044,0.1889,0.2,
1590,2337.789,0.1947,0.2,
1591,2338.459,0.1983,0.2,
1592,2339.218,0.1934,0.2,
1593,2339.919,0.2006,0.2,
1594,2340.655,0.1953,0.2,
1595,2341.41,0.1936,0.2,
1596,2342.08,0.1859,0.2,
1597,2342.749,0.1835,0.2,
1598,2343.453,0.1857,0.2,
1599,2344.092,0.1836,0.2,
1600,2344.772,0.173,0.2,
1601,2345.403,0.163,0.2,
1602,2345.946,0.1554,0.2,
1603,2346.496,0.1551,0.2,
1604,2347.084,0.1548,0.2,
1605,2347.65,0.1616,0.2,
1606,2348.219,0.1632,0.2,
1607,2348.834,0.1645,0.2,
1608,2349.435,0.1628,0.2,
1609,2350.021,0.1636,0.2,
1610,2350.59,0.1639,0.2,
1611,2351.211,0.1634,0.2,
1612,2351.816,0.1642,0.2,
1613,2352.399,0.1652,0.2,
1614,2352.982,0.1661,0.2,
1615,2353.629,0.1649,0.2,
1616,2354.201,0.1544,0.2,
1617,2354.747,0.1539,0.2,
1618,2355.267,0.1559,0.2,
1619,2355.867,0.1573,0.2,
1620,2356.431,0.1576,0.2,
1621,2357.021,0.159,0.2,
1622,2357.561,0.1623,0.2,
1623,2358.166,0.1599,0.2,
1624,2358.739,0.1535,0.2,
1625,2359.298,0.1398,0.2,
1626,2359.766,0.1335,0.2,
1627,2360.209,0.1298,0.2,
1628,2360.698,0.1325,0.2,
1629,2361.178,0.1371,0.2,
1630,2361.669,0.1429,0.2,
1631,2362.198,0.1426,0.2,
1632,2362.705,0.1488,0.2,
1633,2363.221,0.1461,0.2,
1634,2363.761,0.152,0.2,
