depth	deporate	rel_unc	comment
493.350000	0.015200	0.200000	
495.000000	0.014300	0.200000	
496.650000	0.014100	0.200000	
498.300000	0.014400	0.200000	
499.950000	0.015300	0.200000	
501.600000	0.014400	0.200000	
503.250000	0.015300	0.200000	
504.900000	0.015000	0.200000	
506.550000	0.014500	0.200000	
508.200000	0.015500	0.200000	
509.850000	0.014800	0.200000	
511.500000	0.015300	0.200000	
513.150000	0.014700	0.200000	
514.800000	0.015100	0.200000	
516.450000	0.014500	0.200000	
518.100000	0.015500	0.200000	
519.750000	0.014400	0.200000	
521.400000	0.013900	0.200000	
523.050000	0.014900	0.200000	
524.700000	0.014000	0.200000	
526.350000	0.013500	0.200000	
528.000000	0.013800	0.200000	
529.650000	0.014300	0.200000	
531.300000	0.014300	0.200000	
532.950000	0.013700	0.200000	
534.600000	0.013600	0.200000	
536.250000	0.013700	0.200000	
537.900000	0.014500	0.200000	
539.550000	0.013900	0.200000	
541.200000	0.013200	0.200000	
542.850000	0.013700	0.200000	
544.500000	0.013700	0.200000	
546.150000	0.012600	0.200000	
547.800000	0.012300	0.200000	
549.450000	0.012100	0.200000	
551.100000	0.012600	0.200000	
552.750000	0.011900	0.200000	
554.400000	0.012700	0.200000	
556.050000	0.011400	0.200000	
557.700000	0.011600	0.200000	
559.350000	0.011600	0.200000	
561.000000	0.011700	0.200000	
562.650000	0.010900	0.200000	
564.300000	0.011300	0.200000	
565.950000	0.011600	0.200000	
567.600000	0.011500	0.200000	
569.250000	0.011800	0.200000	
570.900000	0.011700	0.200000	
572.550000	0.011500	0.200000	
574.200000	0.011700	0.200000	
575.850000	0.011700	0.200000	
577.500000	0.011500	0.200000	
579.150000	0.011700	0.200000	
580.800000	0.011600	0.200000	
582.450000	0.012100	0.200000	
584.100000	0.013400	0.200000	
585.750000	0.012600	0.200000	
587.400000	0.012500	0.200000	
589.050000	0.013500	0.200000	
590.700000	0.013000	0.200000	
592.350000	0.012200	0.200000	
594.000000	0.012300	0.200000	
595.650000	0.013600	0.200000	
597.300000	0.013900	0.200000	
598.950000	0.013300	0.200000	
600.600000	0.013200	0.200000	
602.250000	0.013800	0.200000	
603.900000	0.014200	0.200000	
605.550000	0.014700	0.200000	
607.200000	0.014300	0.200000	
608.850000	0.014000	0.200000	
610.500000	0.014500	0.200000	
612.150000	0.013400	0.200000	
613.800000	0.012700	0.200000	
615.450000	0.012900	0.200000	
617.100000	0.013200	0.200000	
618.750000	0.013100	0.200000	
620.400000	0.012900	0.200000	
622.050000	0.013100	0.200000	
623.700000	0.013700	0.200000	
625.350000	0.013000	0.200000	
627.000000	0.012400	0.200000	
628.650000	0.012600	0.200000	
630.300000	0.012800	0.200000	
631.950000	0.012300	0.200000	
633.600000	0.013500	0.200000	
635.250000	0.013900	0.200000	
636.900000	0.013800	0.200000	
638.550000	0.013200	0.200000	
640.200000	0.013400	0.200000	
641.850000	0.013000	0.200000	
643.500000	0.011800	0.200000	
645.150000	0.012100	0.200000	
646.800000	0.012900	0.200000	
648.450000	0.013900	0.200000	
650.100000	0.014000	0.200000	
651.750000	0.013300	0.200000	
653.400000	0.013400	0.200000	
655.050000	0.012800	0.200000	
656.700000	0.011800	0.200000	
658.350000	0.011800	0.200000	
660.000000	0.012400	0.200000	
661.650000	0.012200	0.200000	
663.300000	0.013300	0.200000	
664.950000	0.013400	0.200000	
666.600000	0.013800	0.200000	
668.250000	0.013700	0.200000	
669.900000	0.014100	0.200000	
671.550000	0.014400	0.200000	
673.200000	0.013900	0.200000	
674.850000	0.013800	0.200000	
676.500000	0.014100	0.200000	
678.150000	0.013000	0.200000	
679.800000	0.013900	0.200000	
681.450000	0.013200	0.200000	
683.100000	0.013700	0.200000	
684.750000	0.014100	0.200000	
686.400000	0.014200	0.200000	
688.050000	0.014300	0.200000	
689.700000	0.014300	0.200000	
691.350000	0.016000	0.200000	
693.000000	0.015600	0.200000	
694.650000	0.016100	0.200000	
696.300000	0.016200	0.200000	
697.950000	0.017700	0.200000	
699.600000	0.018800	0.200000	
701.250000	0.019500	0.200000	
702.900000	0.016400	0.200000	
704.550000	0.017900	0.200000	
706.200000	0.016900	0.200000	
707.850000	0.017600	0.200000	
709.500000	0.017700	0.200000	
711.150000	0.018000	0.200000	
712.800000	0.017500	0.200000	
714.450000	0.017900	0.200000	
716.100000	0.018000	0.200000	
717.750000	0.016200	0.200000	
719.400000	0.016100	0.200000	
721.050000	0.015600	0.200000	
722.700000	0.014800	0.200000	
724.350000	0.015300	0.200000	
726.000000	0.016200	0.200000	
727.650000	0.016100	0.200000	
729.300000	0.015300	0.200000	
730.950000	0.016300	0.200000	
732.600000	0.014500	0.200000	
734.250000	0.014200	0.200000	
735.900000	0.014000	0.200000	
737.550000	0.014900	0.200000	
739.200000	0.015300	0.200000	
740.850000	0.014900	0.200000	
742.500000	0.014100	0.200000	
744.150000	0.013600	0.200000	
745.800000	0.013100	0.200000	
747.450000	0.012800	0.200000	
749.100000	0.012800	0.200000	
750.750000	0.013500	0.200000	
752.400000	0.014000	0.200000	
754.050000	0.014000	0.200000	
755.700000	0.013800	0.200000	
757.350000	0.015000	0.200000	
759.000000	0.015200	0.200000	
760.650000	0.015000	0.200000	
762.300000	0.014500	0.200000	
763.950000	0.014600	0.200000	
765.600000	0.014300	0.200000	
767.250000	0.014200	0.200000	
768.900000	0.014000	0.200000	
770.550000	0.013700	0.200000	
772.200000	0.013500	0.200000	
773.850000	0.014600	0.200000	
775.500000	0.013800	0.200000	
777.150000	0.014400	0.200000	
778.800000	0.014400	0.200000	
780.450000	0.014600	0.200000	
782.100000	0.015300	0.200000	
783.750000	0.015400	0.200000	
785.400000	0.015500	0.200000	
787.050000	0.016100	0.200000	
788.700000	0.016400	0.200000	
790.350000	0.017100	0.200000	
792.000000	0.017800	0.200000	
793.650000	0.016800	0.200000	
795.300000	0.016300	0.200000	
796.950000	0.016800	0.200000	
798.600000	0.019000	0.200000	
800.250000	0.017500	0.200000	
801.900000	0.016900	0.200000	
803.550000	0.015700	0.200000	
805.200000	0.015800	0.200000	
806.850000	0.015300	0.200000	
808.500000	0.016000	0.200000	
810.150000	0.014700	0.200000	
811.800000	0.014300	0.200000	
813.450000	0.014400	0.200000	
815.100000	0.013500	0.200000	
816.750000	0.012000	0.200000	
818.400000	0.011500	0.200000	
820.050000	0.012200	0.200000	
821.700000	0.012800	0.200000	
823.350000	0.012100	0.200000	
825.000000	0.012000	0.200000	
826.650000	0.013200	0.200000	
828.300000	0.012500	0.200000	
829.950000	0.012400	0.200000	
831.600000	0.012400	0.200000	
833.250000	0.013100	0.200000	
834.900000	0.013400	0.200000	
836.550000	0.013400	0.200000	
838.200000	0.013000	0.200000	
839.850000	0.013800	0.200000	
841.500000	0.013800	0.200000	
843.150000	0.013700	0.200000	
844.800000	0.014000	0.200000	
846.450000	0.013700	0.200000	
848.100000	0.013600	0.200000	
849.750000	0.013900	0.200000	
851.400000	0.013200	0.200000	
853.050000	0.013800	0.200000	
854.700000	0.014100	0.200000	
856.350000	0.014600	0.200000	
858.000000	0.014300	0.200000	
859.650000	0.015100	0.200000	
861.300000	0.015900	0.200000	
862.950000	0.016000	0.200000	
864.600000	0.014800	0.200000	
866.250000	0.015500	0.200000	
867.900000	0.015700	0.200000	
869.550000	0.016000	0.200000	
871.200000	0.016600	0.200000	
872.850000	0.015300	0.200000	
874.500000	0.016900	0.200000	
876.150000	0.016900	0.200000	
877.800000	0.017700	0.200000	
879.450000	0.017600	0.200000	
881.100000	0.016000	0.200000	
882.750000	0.015000	0.200000	
884.400000	0.016400	0.200000	
886.050000	0.015600	0.200000	
887.700000	0.015600	0.200000	
889.350000	0.016300	0.200000	
891.000000	0.014900	0.200000	
892.650000	0.014400	0.200000	
894.300000	0.013900	0.200000	
895.950000	0.015100	0.200000	
897.600000	0.015700	0.200000	
899.250000	0.015100	0.200000	
900.900000	0.015000	0.200000	
902.550000	0.014500	0.200000	
904.200000	0.014700	0.200000	
905.850000	0.013500	0.200000	
907.500000	0.013600	0.200000	
909.150000	0.013500	0.200000	
910.800000	0.014300	0.200000	
912.450000	0.014400	0.200000	
914.100000	0.014600	0.200000	
915.750000	0.014900	0.200000	
917.400000	0.015100	0.200000	
919.050000	0.016000	0.200000	
920.700000	0.015800	0.200000	
922.350000	0.016800	0.200000	
924.000000	0.016800	0.200000	
925.650000	0.015400	0.200000	
927.300000	0.015900	0.200000	
928.950000	0.016200	0.200000	
930.600000	0.015200	0.200000	
932.250000	0.016200	0.200000	
933.900000	0.016700	0.200000	
935.550000	0.017400	0.200000	
937.200000	0.017500	0.200000	
938.850000	0.017000	0.200000	
940.500000	0.018000	0.200000	
942.150000	0.017400	0.200000	
943.800000	0.016700	0.200000	
945.450000	0.017000	0.200000	
947.100000	0.016700	0.200000	
948.750000	0.017100	0.200000	
950.400000	0.016600	0.200000	
952.050000	0.016500	0.200000	
953.700000	0.016000	0.200000	
955.350000	0.017300	0.200000	
957.000000	0.016200	0.200000	
958.650000	0.015700	0.200000	
960.300000	0.015700	0.200000	
961.950000	0.015900	0.200000	
963.600000	0.016300	0.200000	
965.250000	0.016300	0.200000	
966.900000	0.015800	0.200000	
968.550000	0.015900	0.200000	
970.200000	0.016100	0.200000	
971.850000	0.015700	0.200000	
973.500000	0.015200	0.200000	
975.150000	0.015400	0.200000	
976.800000	0.015300	0.200000	
978.450000	0.014500	0.200000	
980.100000	0.014200	0.200000	
981.750000	0.014200	0.200000	
983.400000	0.014300	0.200000	
985.050000	0.013500	0.200000	
986.700000	0.013600	0.200000	
988.350000	0.013300	0.200000	
990.000000	0.012500	0.200000	
991.650000	0.012800	0.200000	
993.300000	0.013400	0.200000	
994.950000	0.015100	0.200000	
996.600000	0.014300	0.200000	
998.250000	0.014700	0.200000	
999.900000	0.013100	0.200000	
1001.550000	0.012700	0.200000	
1003.200000	0.012800	0.200000	
1004.850000	0.012700	0.200000	
1006.500000	0.012300	0.200000	
1008.150000	0.013100	0.200000	
1009.800000	0.012400	0.200000	
1011.450000	0.012200	0.200000	
1013.100000	0.012300	0.200000	
1014.750000	0.012000	0.200000	
1016.400000	0.012000	0.200000	
1018.050000	0.011900	0.200000	
1019.700000	0.012500	0.200000	
1021.350000	0.012900	0.200000	
1023.000000	0.012900	0.200000	
1024.650000	0.012900	0.200000	
1026.300000	0.012600	0.200000	
1027.950000	0.012700	0.200000	
1029.600000	0.013000	0.200000	
1031.250000	0.013300	0.200000	
1032.900000	0.013800	0.200000	
1034.550000	0.013500	0.200000	
1036.200000	0.012500	0.200000	
1037.850000	0.014500	0.200000	
1039.500000	0.014600	0.200000	
1041.150000	0.013600	0.200000	
1042.800000	0.013000	0.200000	
1044.450000	0.013100	0.200000	
1046.100000	0.013400	0.200000	
1047.750000	0.014400	0.200000	
1049.400000	0.015200	0.200000	
1051.050000	0.015000	0.200000	
1052.700000	0.015200	0.200000	
1054.350000	0.015900	0.200000	
1056.000000	0.016200	0.200000	
1057.650000	0.017200	0.200000	
1059.300000	0.017800	0.200000	
1060.950000	0.018300	0.200000	
1062.600000	0.016800	0.200000	
1064.250000	0.016400	0.200000	
1065.900000	0.016900	0.200000	
1067.550000	0.016100	0.200000	
1069.200000	0.016500	0.200000	
1070.850000	0.016300	0.200000	
1072.500000	0.016100	0.200000	
1074.150000	0.015700	0.200000	
1075.800000	0.015300	0.200000	
1077.450000	0.014500	0.200000	
1079.100000	0.014400	0.200000	
1080.750000	0.014900	0.200000	
1082.400000	0.015400	0.200000	
1084.050000	0.016000	0.200000	
1085.700000	0.016100	0.200000	
1087.350000	0.016200	0.200000	
1089.000000	0.016200	0.200000	
1090.650000	0.016600	0.200000	
1092.300000	0.016800	0.200000	
1093.950000	0.018300	0.200000	
1095.600000	0.018000	0.200000	
1097.250000	0.018300	0.200000	
1098.900000	0.018500	0.200000	
1100.550000	0.019900	0.200000	
1102.200000	0.019100	0.200000	
1103.850000	0.017800	0.200000	
1105.500000	0.017300	0.200000	
1107.150000	0.016600	0.200000	
1108.800000	0.016800	0.200000	
1110.450000	0.016100	0.200000	
1112.100000	0.015700	0.200000	
1113.750000	0.014800	0.200000	
1115.400000	0.014700	0.200000	
1117.050000	0.015800	0.200000	
1118.700000	0.015300	0.200000	
1120.350000	0.015700	0.200000	
1122.000000	0.016200	0.200000	
1123.650000	0.015800	0.200000	
1125.300000	0.016200	0.200000	
1126.950000	0.017100	0.200000	
1128.600000	0.017400	0.200000	
1130.250000	0.017700	0.200000	
1131.900000	0.016700	0.200000	
1133.550000	0.016600	0.200000	
1135.200000	0.017300	0.200000	
1136.850000	0.018000	0.200000	
1138.500000	0.018400	0.200000	
1140.150000	0.018100	0.200000	
1141.800000	0.019100	0.200000	
1143.450000	0.019800	0.200000	
1145.100000	0.020100	0.200000	
1146.750000	0.019500	0.200000	
1148.400000	0.019300	0.200000	
1150.050000	0.020300	0.200000	
1151.700000	0.021100	0.200000	
1153.350000	0.020100	0.200000	
1155.000000	0.021400	0.200000	
1156.650000	0.020400	0.200000	
1158.300000	0.020300	0.200000	
1159.950000	0.021600	0.200000	
1161.600000	0.020400	0.200000	
1163.250000	0.021000	0.200000	
1164.900000	0.020800	0.200000	
1166.550000	0.021200	0.200000	
1168.200000	0.020800	0.200000	
1169.850000	0.020100	0.200000	
1171.500000	0.019800	0.200000	
1173.150000	0.021000	0.200000	
1174.800000	0.020400	0.200000	
1176.450000	0.021200	0.200000	
1178.100000	0.022400	0.200000	
1179.750000	0.021900	0.200000	
1181.400000	0.020800	0.200000	
1183.050000	0.021000	0.200000	
1184.700000	0.022100	0.200000	
1186.350000	0.022800	0.200000	
1188.000000	0.022100	0.200000	
1189.650000	0.022600	0.200000	
1191.300000	0.022500	0.200000	
1192.950000	0.021900	0.200000	
1194.600000	0.022400	0.200000	
1196.250000	0.023400	0.200000	
1197.900000	0.023700	0.200000	
1199.550000	0.022700	0.200000	
1201.200000	0.021900	0.200000	
1202.850000	0.021500	0.200000	
1204.500000	0.022900	0.200000	
1206.150000	0.021000	0.200000	
1207.800000	0.022300	0.200000	
1209.450000	0.021400	0.200000	
1211.100000	0.020300	0.200000	
1212.750000	0.021100	0.200000	
1214.400000	0.020800	0.200000	
1216.050000	0.021600	0.200000	
1217.700000	0.020100	0.200000	
1219.350000	0.020000	0.200000	
1221.000000	0.019800	0.200000	
1222.650000	0.021200	0.200000	
1224.300000	0.019800	0.200000	
1225.950000	0.019700	0.200000	
1227.600000	0.019500	0.200000	
1229.250000	0.019100	0.200000	
1230.900000	0.019300	0.200000	
1232.550000	0.019800	0.200000	
1234.200000	0.018900	0.200000	
1235.850000	0.019000	0.200000	
1237.500000	0.018000	0.200000	
1239.150000	0.018600	0.200000	
1240.800000	0.018600	0.200000	
1242.450000	0.017900	0.200000	
1244.100000	0.016200	0.200000	
1245.750000	0.018000	0.200000	
1247.400000	0.017400	0.200000	
1249.050000	0.017700	0.200000	
1250.700000	0.017600	0.200000	
1252.350000	0.018200	0.200000	
1254.000000	0.017500	0.200000	
1255.650000	0.017500	0.200000	
1257.300000	0.017800	0.200000	
1258.950000	0.018800	0.200000	
1260.600000	0.019100	0.200000	
1262.250000	0.017800	0.200000	
1263.900000	0.018500	0.200000	
1265.550000	0.019700	0.200000	
1267.200000	0.018700	0.200000	
1268.850000	0.018900	0.200000	
1270.500000	0.019400	0.200000	
1272.150000	0.019900	0.200000	
1273.800000	0.019000	0.200000	
1275.450000	0.018800	0.200000	
1277.100000	0.018600	0.200000	
1278.750000	0.017400	0.200000	
1280.400000	0.019000	0.200000	
1282.050000	0.019000	0.200000	
1283.700000	0.018200	0.200000	
1285.350000	0.017900	0.200000	
1287.000000	0.019100	0.200000	
1288.650000	0.018400	0.200000	
1290.300000	0.019100	0.200000	
1291.950000	0.019900	0.200000	
1293.600000	0.019300	0.200000	
1295.250000	0.020400	0.200000	
1296.900000	0.020400	0.200000	
1298.550000	0.020700	0.200000	
1300.200000	0.021000	0.200000	
1301.850000	0.020200	0.200000	
1303.500000	0.020500	0.200000	
1305.150000	0.021200	0.200000	
1306.800000	0.021300	0.200000	
1308.450000	0.020300	0.200000	
1310.100000	0.021000	0.200000	
1311.750000	0.020800	0.200000	
1313.400000	0.021100	0.200000	
1315.050000	0.020600	0.200000	
1316.700000	0.020300	0.200000	
1318.350000	0.020100	0.200000	
1320.000000	0.019000	0.200000	
1321.650000	0.022700	0.200000	
1323.300000	0.021700	0.200000	
1324.950000	0.020600	0.200000	
1326.600000	0.019100	0.200000	
1328.250000	0.018900	0.200000	
1329.900000	0.019100	0.200000	
1331.550000	0.019100	0.200000	
1333.200000	0.019600	0.200000	
1334.850000	0.018900	0.200000	
1336.500000	0.019800	0.200000	
1338.150000	0.018700	0.200000	
1339.800000	0.018600	0.200000	
1341.450000	0.019000	0.200000	
1343.100000	0.019200	0.200000	
1344.750000	0.018700	0.200000	
1346.400000	0.019400	0.200000	
1348.050000	0.019900	0.200000	
1349.700000	0.019400	0.200000	
1351.350000	0.019300	0.200000	
1353.000000	0.020600	0.200000	
1354.650000	0.019300	0.200000	
1356.300000	0.020700	0.200000	
1357.950000	0.020500	0.200000	
1359.600000	0.020400	0.200000	
1361.250000	0.021600	0.200000	
1362.900000	0.020300	0.200000	
1364.550000	0.020800	0.200000	
1366.200000	0.021000	0.200000	
1367.850000	0.020300	0.200000	
1369.500000	0.021000	0.200000	
1371.150000	0.022000	0.200000	
1372.800000	0.022500	0.200000	
1374.450000	0.022000	0.200000	
1376.100000	0.022500	0.200000	
1377.750000	0.023100	0.200000	
1379.400000	0.023200	0.200000	
1381.050000	0.023500	0.200000	
1382.700000	0.023100	0.200000	
1384.350000	0.023700	0.200000	
1386.000000	0.023000	0.200000	
1387.650000	0.022800	0.200000	
1389.300000	0.024600	0.200000	
1390.950000	0.025600	0.200000	
1392.600000	0.023600	0.200000	
1394.250000	0.023200	0.200000	
1395.900000	0.023400	0.200000	
1397.550000	0.022900	0.200000	
1399.200000	0.023000	0.200000	
1400.850000	0.021800	0.200000	
1402.500000	0.022400	0.200000	
1404.150000	0.022000	0.200000	
1405.800000	0.021300	0.200000	
1407.450000	0.021100	0.200000	
1409.100000	0.020000	0.200000	
1410.750000	0.018600	0.200000	
