18	0.0668	0.5
21	0.076	0.5
24	0.071	0.5
27	0.0627	0.5
30	0.0691	0.5
33	0.0696	0.5
36	0.0687	0.5
39	0.0687	0.5
42	0.067	0.5
45	0.0715	0.5
48	0.0712	0.5
51	0.0637	0.5
54	0.0646	0.5
57	0.0673	0.5
60	0.0657	0.5
63	0.0673	0.5
66	0.0686	0.5
69	0.0706	0.5
72	0.0624	0.5
75	0.0662	0.5
78	0.0659	0.5
81	0.0724	0.5
84	0.0684	0.5
87	0.068	0.5
90	0.0703	0.5
93	0.0665	0.5
96	0.0681	0.5
99	0.0702	0.5
102	0.0677	0.5
105	0.0704	0.5
108	0.0928	0.5
111	0.0763	0.5
114	0.0671	0.5
117	0.0678	0.5
120	0.0661	0.5
123	0.0743	0.5
125.5	0.0681	0.5
127	0.0757	0.5
128.5	0.068	0.5
130	0.0672	0.5
131.5	0.0753	0.5
133	0.0734	0.5
134.5	0.0628	0.5
136	0.0667	0.5
137.5	0.0705	0.5
139	0.0658	0.5
140.5	0.0754	0.5
142	0.0647	0.5
143.5	0.0763	0.5
145	0.0641	0.5
146.5	0.0726	0.5
148	0.0747	0.5
149.5	0.0686	0.5
151	0.0665	0.5
152.5	0.0691	0.5
154	0.0675	0.5
155.5	0.0777	0.5
157	0.0735	0.5
158.5	0.0717	0.5
160	0.0643	0.5
161.5	0.0678	0.5
163	0.0739	0.5
164.5	0.0751	0.5
166	0.0714	0.5
167.5	0.0678	0.5
169	0.0738	0.5
170.5	0.0726	0.5
172	0.0745	0.5
173.5	0.0701	0.5
175	0.0628	0.5
176.5	0.0664	0.5
178	0.0695	0.5
179.5	0.0782	0.5
181	0.0768	0.5
182.5	0.0635	0.5
184	0.07	0.5
185.5	0.073	0.5
187	0.0746	0.5
188.5	0.0643	0.5
190	0.0695	0.5
191.5	0.0708	0.5
193	0.0728	0.5
194.5	0.069	0.5
196	0.073	0.5
197.5	0.0648	0.5
199	0.0669	0.5
200.5	0.0703	0.5
202	0.0676	0.5
203.5	0.0653	0.5
205	0.068	0.5
206.5	0.0633	0.5
208	0.0736	0.5
209.5	0.0712	0.5
211	0.0691	0.5
212.5	0.0681	0.5
214	0.0745	0.5
215.5	0.071	0.5
217	0.0688	0.5
218.5	0.0702	0.5
220	0.0765	0.5
221.5	0.0718	0.5
223	0.0716	0.5
224.5	0.0739	0.5
226	0.0754	0.5
227.5	0.0736	0.5
229	0.0696	0.5
230.5	0.0728	0.5
232	0.0722	0.5
233.5	0.0705	0.5
235	0.0693	0.5
236.5	0.0675	0.5
238	0.065	0.5
239.5	0.0709	0.5
241	0.0646	0.5
242.5	0.0713	0.5
244	0.0637	0.5
245.5	0.0783	0.5
247	0.0699	0.5
248.5	0.0689	0.5
250	0.0676	0.5
251.5	0.0687	0.5
253	0.0687	0.5
254.5	0.0739	0.5
256	0.0726	0.5
257.5	0.0706	0.5
259	0.0739	0.5
260.5	0.0787	0.5
262	0.0685	0.5
263.5	0.0641	0.5
265	0.0654	0.5
266.5	0.0716	0.5
268	0.0698	0.5
269.5	0.0679	0.5
271	0.0665	0.5
272.5	0.0714	0.5
274	0.0733	0.5
275.5	0.0669	0.5
277	0.0746	0.5
278.5	0.0725	0.5
280	0.0704	0.5
281.5	0.0709	0.5
283	0.0732	0.5
284.5	0.069	0.5
286	0.0695	0.5
287.5	0.0691	0.5
289	0.0717	0.5
290.5	0.0777	0.5
292	0.0719	0.5
293.5	0.0715	0.5
295	0.0666	0.5
296.5	0.0664	0.5
298	0.0712	0.5
299.5	0.0685	0.5
301	0.068	0.5
302.5	0.0734	0.5
304	0.0743	0.5
305.5	0.0685	0.5
307	0.0672	0.5
308.5	0.0689	0.5
310	0.0754	0.5
311.5	0.0698	0.5
313	0.0745	0.5
314.5	0.0678	0.5
316	0.0674	0.5
317.5	0.0727	0.5
319	0.0653	0.5
320.5	0.0715	0.5
322	0.0628	0.5
323.5	0.068	0.5
325	0.0684	0.5
326.5	0.0698	0.5
328	0.0661	0.5
329.5	0.0697	0.5
331	0.0726	0.5
332.5	0.0699	0.5
334	0.0674	0.5
335.5	0.0649	0.5
337	0.0651	0.5
338.5	0.0696	0.5
340	0.0677	0.5
341.5	0.0664	0.5
343	0.0653	0.5
344.5	0.0744	0.5
346	0.0681	0.5
347.5	0.07	0.5
349	0.068	0.5
350.5	0.0732	0.5
352	0.0741	0.5
353.5	0.0703	0.5
355	0.0724	0.5
356.5	0.0657	0.5
358	0.065	0.5
359.5	0.0709	0.5
361	0.0653	0.5
362.5	0.0637	0.5
364	0.0685	0.5
365.5	0.0686	0.5
367	0.0619	0.5
368.5	0.0736	0.5
370	0.0675	0.5
371.5	0.071	0.5
373	0.0724	0.5
374.5	0.0702	0.5
376	0.0649	0.5
377.5	0.0648	0.5
379	0.0621	0.5
380.5	0.0674	0.5
382	0.0698	0.5
383.5	0.0677	0.5
385	0.068	0.5
386.5	0.0659	0.5
388	0.0644	0.5
389.5	0.0648	0.5
391	0.0653	0.5
392.5	0.0672	0.5
394	0.064	0.5
395.5	0.0636	0.5
397	0.0657	0.5
398.5	0.0718	0.5
400	0.0687	0.5
401.5	0.0733	0.5
403	0.0661	0.5
404.5	0.0643	0.5
406	0.0658	0.5
407.5	0.0643	0.5
409	0.0629	0.5
410.5	0.071	0.5
412	0.0652	0.5
413.5	0.0687	0.5
415	0.0607	0.5
416.5	0.0726	0.5
418	0.0704	0.5
419.5	0.0659	0.5
421	0.0666	0.5
422.5	0.0633	0.5
424	0.0667	0.5
425.5	0.0625	0.5
427	0.0655	0.5
428.5	0.062	0.5
430	0.065	0.5
431.5	0.0639	0.5
433	0.0602	0.5
434.5	0.06	0.5
436	0.0697	0.5
437.5	0.0651	0.5
439	0.068	0.5
440.5	0.0656	0.5
442	0.0658	0.5
443.5	0.0614	0.5
445	0.0667	0.5
446.5	0.07	0.5
448	0.0652	0.5
449.5	0.068	0.5
451	0.06	0.5
452.5	0.0639	0.5
454	0.065	0.5
455.5	0.0654	0.5
457	0.0622	0.5
458.5	0.0663	0.5
460	0.0634	0.5
461.5	0.0637	0.5
463	0.0587	0.5
464.5	0.0684	0.5
466	0.0638	0.5
467.5	0.0627	0.5
469	0.0637	0.5
470.5	0.0625	0.5
472	0.0592	0.5
473.5	0.0648	0.5
475	0.0627	0.5
476.5	0.0613	0.5
478	0.0607	0.5
479.5	0.0646	0.5
481	0.063	0.5
482.5	0.0662	0.5
484	0.0584	0.5
485.5	0.0619	0.5
487	0.0613	0.5
488.5	0.0616	0.5
490	0.0608	0.5
491.5	0.0633	0.5
493	0.0628	0.5
494.5	0.0619	0.5
496	0.065	0.5
497.5	0.0576	0.5
499	0.0574	0.5
500.5	0.0619	0.5
502	0.0635	0.5
503.5	0.0604	0.5
505	0.0616	0.5
506.5	0.0618	0.5
508	0.06	0.5
509.5	0.06	0.5
511	0.0632	0.5
512.5	0.0576	0.5
514	0.0559	0.5
515.5	0.0571	0.5
517	0.06	0.5
518.5	0.0592	0.5
520	0.0585	0.5
521.5	0.0633	0.5
522.99	0.057	0.5
524.5	0.0559	0.5
526	0.0597	0.5
527.5	0.0654	0.5
529	0.0572	0.5
530.5	0.0551	0.5
532	0.0566	0.5
533.5	0.0592	0.5
535	0.0622	0.5
536.5	0.0581	0.5
538	0.0598	0.5
539.5	0.0587	0.5
541	0.0588	0.5
542.5	0.0595	0.5
544	0.0533	0.5
545.5	0.0594	0.5
547	0.0606	0.5
548.5	0.0605	0.5
550	0.0596	0.5
551.5	0.0633	0.5
553	0.0577	0.5
554.5	0.0567	0.5
556	0.0647	0.5
557.5	0.0579	0.5
559	0.0583	0.5
560.5	0.062	0.5
562	0.0617	0.5
563.5	0.0557	0.5
565	0.0606	0.5
566.5	0.0661	0.5
568	0.0625	0.5
569.5	0.0582	0.5
571	0.0651	0.5
572.5	0.0636	0.5
574	0.057	0.5
575.5	0.0595	0.5
577	0.0598	0.5
578.5	0.0588	0.5
580	0.0591	0.5
581.5	0.0609	0.5
583	0.0615	0.5
584.5	0.0605	0.5
586	0.0648	0.5
587.5	0.0645	0.5
589	0.0612	0.5
590.5	0.0666	0.5
592	0.064	0.5
593.5	0.0616	0.5
595	0.059	0.5
596.5	0.0644	0.5
598	0.0624	0.5
599.5	0.0596	0.5
601	0.0651	0.5
602.5	0.062	0.5
604.02	0.0637	0.5
605.5	0.0648	0.5
607	0.0616	0.5
608.5	0.0603	0.5
610	0.0596	0.5
611.5	0.0619	0.5
613	0.0618	0.5
614.5	0.0674	0.5
616	0.0613	0.5
617.5	0.0648	0.5
619	0.0616	0.5
620.5	0.0648	0.5
622	0.062	0.5
623.5	0.0642	0.5
625	0.0629	0.5
626.5	0.0648	0.5
628	0.0595	0.5
629.5	0.0691	0.5
631	0.0616	0.5
632.5	0.0649	0.5
634	0.0632	0.5
635.5	0.0641	0.5
637	0.0653	0.5
638.5	0.0636	0.5
640	0.0631	0.5
641.5	0.0614	0.5
643	0.0647	0.5
644.5	0.062	0.5
646	0.0653	0.5
647.5	0.0624	0.5
649	0.0642	0.5
650.5	0.0616	0.5
652	0.0647	0.5
653.5	0.0568	0.5
655	0.0598	0.5
656.5	0.0615	0.5
658	0.0626	0.5
659.5	0.0664	0.5
661	0.0684	0.5
662.5	0.0608	0.5
664	0.064	0.5
665.5	0.0617	0.5
667	0.065	0.5
668.5	0.0623	0.5
670	0.0569	0.5
671.5	0.0585	0.5
673	0.0553	0.5
674.5	0.0669	0.5
676	0.0661	0.5
677.5	0.0663	0.5
679	0.0622	0.5
680.5	0.06	0.5
682	0.064	0.5
683.5	0.0649	0.5
685	0.0591	0.5
686.5	0.0605	0.5
688	0.0602	0.5
689.5	0.059	0.5
691	0.0648	0.5
692.5	0.057	0.5
694	0.0628	0.5
695.5	0.0572	0.5
697	0.0594	0.5
698.5	0.0573	0.5
700	0.056	0.5
701.5	0.0567	0.5
703	0.055	0.5
704.5	0.0568	0.5
706	0.0504	0.5
707.5	0.057	0.5
709	0.0513	0.5
710.5	0.0543	0.5
712	0.0537	0.5
713.5	0.051	0.5
715	0.0494	0.5
716.51	0.0508	0.5
718	0.0487	0.5
719.5	0.0485	0.5
721	0.049	0.5
722.5	0.0476	0.5
724	0.0447	0.5
725.5	0.0502	0.5
727	0.0455	0.5
728.5	0.0464	0.5
730	0.0477	0.5
731.5	0.0449	0.5
733	0.0491	0.5
734.5	0.0457	0.5
736	0.0433	0.5
737.5	0.045	0.5
739	0.0461	0.5
740.5	0.0458	0.5
742	0.0444	0.5
743.5	0.0501	0.5
745	0.0486	0.5
746.5	0.049	0.5
748	0.0513	0.5
749.5	0.0468	0.5
751	0.0481	0.5
752.5	0.0471	0.5
754	0.0466	0.5
755.5	0.0512	0.5
757	0.0502	0.5
758.5	0.0466	0.5
760	0.0469	0.5
761.5	0.048	0.5
763	0.0477	0.5
764.5	0.0496	0.5
766	0.0468	0.5
767.5	0.0424	0.5
769	0.0495	0.5
770.5	0.0487	0.5
772	0.0529	0.5
773.5	0.0486	0.5
775	0.0496	0.5
776.5	0.0505	0.5
778	0.0546	0.5
779.5	0.0501	0.5
781	0.056	0.5
782.5	0.0547	0.5
784	0.0567	0.5
785.5	0.0531	0.5
787	0.0514	0.5
788.5	0.0536	0.5
790	0.0493	0.5
791.5	0.0536	0.5
793	0.0579	0.5
794.5	0.0544	0.5
796	0.0557	0.5
797.5	0.0546	0.5
799	0.0525	0.5
800.5	0.0539	0.5
802	0.0548	0.5
803.5	0.057	0.5
805	0.0517	0.5
806.5	0.0543	0.5
808	0.0531	0.5
809.5	0.0526	0.5
811	0.058	0.5
812.5	0.0536	0.5
814	0.0515	0.5
815.5	0.0496	0.5
817	0.054	0.5
818.5	0.0497	0.5
820	0.0533	0.5
821.5	0.053	0.5
823	0.0531	0.5
824.5	0.0557	0.5
826	0.0548	0.5
827.5	0.0494	0.5
829	0.0555	0.5
830.5	0.0526	0.5
832	0.0511	0.5
833.5	0.051	0.5
835	0.0545	0.5
836.5	0.0512	0.5
838	0.0533	0.5
839.5	0.0538	0.5
841	0.0496	0.5
842.5	0.0547	0.5
844	0.0531	0.5
845.5	0.0565	0.5
847	0.049	0.5
848.5	0.0462	0.5
850	0.0513	0.5
851.5	0.0471	0.5
853	0.0489	0.5
854.5	0.0453	0.5
856	0.0451	0.5
857.5	0.0493	0.5
859	0.0468	0.5
860.5	0.0448	0.5
862	0.0521	0.5
863.5	0.0484	0.5
865	0.0444	0.5
866.5	0.0428	0.5
868	0.0458	0.5
869.5	0.0434	0.5
871	0.048	0.5
872.5	0.0439	0.5
874	0.0437	0.5
875.5	0.0394	0.5
877	0.0418	0.5
878.5	0.0408	0.5
880	0.0408	0.5
881.5	0.0437	0.5
883	0.0421	0.5
884.5	0.0437	0.5
886	0.0405	0.5
887.5	0.04	0.5
889	0.0406	0.5
890.5	0.0412	0.5
892	0.0425	0.5
893.5	0.0398	0.5
895	0.0364	0.5
896.5	0.0367	0.5
898	0.037	0.5
899.5	0.0375	0.5
901	0.0357	0.5
902.5	0.0374	0.5
904	0.0376	0.5
905.5	0.0364	0.5
907	0.0346	0.5
908.5	0.0352	0.5
910	0.0357	0.5
911.5	0.0375	0.5
913	0.0393	0.5
914.5	0.0383	0.5
916	0.0374	0.5
917.5	0.0378	0.5
919	0.0347	0.5
920.5	0.0332	0.5
922	0.0341	0.5
923.5	0.0332	0.5
925	0.0349	0.5
926.5	0.0366	0.5
928	0.0334	0.5
929.5	0.0339	0.5
931	0.039	0.5
932.5	0.0347	0.5
934	0.0368	0.5
935.5	0.0377	0.5
937	0.0362	0.5
938.5	0.0363	0.5
940	0.041	0.5
941.5	0.0353	0.5
943	0.0369	0.5
944.5	0.0346	0.5
946	0.0388	0.5
947.5	0.0378	0.5
949	0.0344	0.5
950.5	0.0366	0.5
952	0.0387	0.5
953.5	0.036	0.5
955	0.0358	0.5
956.5	0.0371	0.5
958	0.0372	0.5
959.5	0.0372	0.5
961	0.0378	0.5
962.5	0.041	0.5
964	0.0361	0.5
965.5	0.0368	0.5
967	0.033	0.5
968.5	0.0365	0.5
970	0.0353	0.5
971.5	0.033	0.5
973	0.0333	0.5
974.5	0.0369	0.5
976	0.0376	0.5
977.5	0.0363	0.5
979	0.0384	0.5
980.5	0.0364	0.5
982	0.0352	0.5
983.5	0.0332	0.5
985	0.0362	0.5
986.5	0.0382	0.5
988	0.0333	0.5
989.5	0.0364	0.5
991	0.0369	0.5
992.5	0.0355	0.5
994	0.0357	0.5
995.5	0.0352	0.5
997	0.0374	0.5
998.5	0.0373	0.5
1000	0.0376	0.5
1001.5	0.0357	0.5
1003	0.0358	0.5
1004.5	0.0351	0.5
1006	0.0358	0.5
1007.5	0.0378	0.5
1009	0.0362	0.5
1010.5	0.0349	0.5
1012	0.0375	0.5
1013.5	0.0364	0.5
1015	0.0371	0.5
1016.5	0.0352	0.5
1018	0.0387	0.5
1019.5	0.0366	0.5
1021	0.0391	0.5
1022.5	0.0391	0.5
1024	0.0404	0.5
1025.5	0.0399	0.5
1027	0.0385	0.5
1028.5	0.0381	0.5
1030	0.0423	0.5
1031.5	0.0402	0.5
1033	0.0382	0.5
1034.5	0.0393	0.5
1036	0.0401	0.5
1037.5	0.0373	0.5
1039	0.0368	0.5
1040.5	0.0373	0.5
1042	0.0381	0.5
1043.5	0.0344	0.5
1045	0.0366	0.5
1046.5	0.0354	0.5
1048	0.035	0.5
1049.5	0.0376	0.5
1051	0.0366	0.5
1052.5	0.0349	0.5
1054	0.0357	0.5
1055.5	0.0377	0.5
1057	0.0361	0.5
1058.5	0.0351	0.5
1060	0.0353	0.5
1061.5	0.0386	0.5
1063	0.0359	0.5
1064.5	0.034	0.5
1066	0.0374	0.5
1067.5	0.0398	0.5
1069	0.0366	0.5
1070.5	0.0388	0.5
1072	0.0384	0.5
1073.5	0.0372	0.5
1075	0.0349	0.5
1076.5	0.0393	0.5
1078	0.0381	0.5
1079.5	0.0362	0.5
1081	0.0374	0.5
1082.5	0.038	0.5
1084	0.0366	0.5
1085.5	0.0371	0.5
1087	0.0379	0.5
1088.5	0.035	0.5
1090	0.04	0.5
1091.5	0.0373	0.5
1093	0.0365	0.5
1094.5	0.0398	0.5
1096	0.0412	0.5
1097.5	0.0367	0.5
1099	0.0369	0.5
1100.5	0.039	0.5
1102	0.0362	0.5
1103.5	0.0361	0.5
1105	0.0366	0.5
1106.5	0.0349	0.5
1108	0.0335	0.5
1109.5	0.0359	0.5
1111	0.0327	0.5
1112.5	0.0365	0.5
1114	0.0336	0.5
1115.5	0.0346	0.5
1117	0.0351	0.5
1118.5	0.0336	0.5
1120	0.0357	0.5
1121.5	0.0371	0.5
1123	0.0368	0.5
1124.5	0.0362	0.5
1126	0.0362	0.5
1127.5	0.0387	0.5
1129	0.0371	0.5
1130.5	0.0355	0.5
1132	0.0349	0.5
1133.5	0.0347	0.5
1135	0.0364	0.5
1136.5	0.0336	0.5
1138	0.033	0.5
1139.5	0.031	0.5
1141	0.0333	0.5
1142.5	0.0317	0.5
1144	0.0364	0.5
1145.5	0.0348	0.5
1147	0.0378	0.5
1148.5	0.0367	0.5
1150	0.0331	0.5
1151.5	0.0353	0.5
1153	0.0359	0.5
1154.5	0.0387	0.5
1156	0.0379	0.5
1157.5	0.0352	0.5
1159	0.0368	0.5
1160.5	0.0337	0.5
1162	0.0372	0.5
1163.5	0.0365	0.5
1165	0.0367	0.5
1166.5	0.037	0.5
1168	0.0352	0.5
1169.5	0.0316	0.5
1171	0.032	0.5
1172.5	0.0302	0.5
1174	0.0308	0.5
1175.5	0.0305	0.5
1177	0.0306	0.5
1178.5	0.0349	0.5
1180	0.0334	0.5
1181.5	0.0328	0.5
1183	0.0318	0.5
1184.5	0.0321	0.5
1186	0.0313	0.5
1187.5	0.0317	0.5
1189	0.0297	0.5
1190.5	0.031	0.5
1192	0.0304	0.5
1193.5	0.03	0.5
1195	0.0319	0.5
1196.5	0.0308	0.5
1198	0.0299	0.5
1199.5	0.0315	0.5
1201	0.0303	0.5
1202.5	0.0344	0.5
1204	0.0341	0.5
1205.5	0.0306	0.5
