#PROGRAM: dep90.pas
#PROT: N: 1
#PROT: TE: -25
#PROT: T: 0.000
#PROT: DB: 1660 78.00 # end of core
#PROT: DB: 550 78.00 # bag cut
#PROT: DB: 1100 78.00 # bag cut
#PROT: DB: 1650 78.00 # bag cut
#PROT: DB: 780 78.00
#PROT: CC: 100 300 # to the side
#PROT: # i'm fed up
# depth c250k g250k c200k g200k c100k g100k c50k g50k 
     0.005   0.061958   0.021361   0.061873   0.028424   0.061782   0.005401   0.061861   0.016759 
     0.010   0.061963   0.022839   0.061865   0.028730   0.061775   0.015504   0.061871   0.007710 
     0.015   0.061964   0.033143   0.061873   0.012129   0.061787   0.014766   0.061841   0.006737 
     0.020   0.061973   0.023955   0.061884   0.002689   0.061781   0.014162   0.061845  -0.002695 
     0.025   0.062016  -0.020392   0.061913  -0.020210   0.061792  -0.006160   0.061833  -0.003161 
     0.030   0.061995   0.011491   0.061927  -0.002498   0.061806   0.014422   0.061903   0.002996 
     0.035   0.062016   0.022541   0.061924   0.026751   0.061828   0.005882   0.061957   0.008557 
     0.040   0.062048   0.006704   0.061952   0.001567   0.061853  -0.005742   0.061918  -0.002312 
     0.045   0.062068   0.000198   0.061970   0.014891   0.061870   0.014368   0.061952   0.004481 
     0.050   0.062063   0.008522   0.061972   0.020293   0.061881   0.011806   0.061990  -0.001883 
     0.055   0.062092   0.005166   0.061993   0.012717   0.061892   0.019315   0.061993   0.007652 
     0.060   0.062094   0.003284   0.061987   0.021057   0.061893   0.014970   0.061986   0.011195 
     0.065   0.062135  -0.003910   0.062027  -0.000421   0.061942   0.006373   0.061984  -0.002208 
     0.070   0.062137   0.013726   0.062030   0.016179   0.061941   0.016316   0.062001   0.002027 
     0.075   0.062155  -0.005873   0.062040  -0.015370   0.061953   0.019652   0.062037   0.003240 
     0.080   0.062160   0.023077   0.062063   0.023346   0.061957   0.014625   0.062029  -0.006685 
     0.085   0.062160   0.014247   0.062071   0.009368   0.061972   0.007486   0.062055   0.003655 
     0.090   0.062170   0.020946   0.062075   0.022691   0.061999   0.027446   0.062033   0.014348 
     0.095   0.062183   0.005849   0.062091  -0.000056   0.061978   0.011770   0.062073   0.004267 
     0.100   0.062176   0.008596   0.062079   0.022241   0.061986  -0.001817   0.062067   0.004040 
     0.105   0.062200  -0.000290   0.062108   0.001441   0.062014   0.001884   0.062100  -0.000730 
     0.110   0.062221   0.011486   0.062136   0.022321   0.062024   0.009704   0.062116   0.003665 
     0.115   0.062239   0.026413   0.062152   0.024374   0.062038   0.018464   0.062141   0.000606 
     0.120   0.062269   0.012422   0.062175   0.000701   0.062074   0.001018   0.062153   0.002887 
     0.125   0.062296   0.024028   0.062206   0.022629   0.062111   0.017110   0.062206   0.008438 
     0.130   0.062324   0.002272   0.062225   0.015593   0.062151   0.014583   0.062232   0.001725 
     0.135   0.062385  -0.040173   0.062307  -0.039185   0.062182  -0.003916   0.062244   0.002128 
     0.140   0.062434   0.000942   0.062336  -0.012555   0.062230   0.002006   0.062313  -0.003214 
     0.145   0.062471  -0.002890   0.062376  -0.012286   0.062253   0.004821   0.062377   0.004628 
     0.150   0.062504  -0.023695   0.062399  -0.016164   0.062308   0.013100   0.062398  -0.006058 
     0.155   0.062515   0.017294   0.062421   0.034877   0.062330   0.024338   0.062393  -0.006269 
     0.160   0.062562   0.019670   0.062476  -0.000482   0.062369   0.020175   0.062487   0.017802 
     0.165   0.062596   0.005401   0.062505   0.012779   0.062411   0.011044   0.062478   0.007981 
     0.170   0.062638  -0.000237   0.062541   0.004921   0.062447   0.017597   0.062555  -0.002843 
