#PROGRAM: dep90.pas
#PROT: N: 142
#PROT: TE: -28
#PROT: T: 77.550
#PROT: DB: 1650 78.00 # end of core
#PROT: DB: 550 78.00 # bag cut
#PROT: DB: 1100 78.00 # bag cut
#PROT: DB: 235 78.00
#PROT: DB: 1220 78.00
# depth c250k g250k c200k g200k c100k g100k c50k g50k 
    77.555   0.135075  54.504900   0.135133  54.474600   0.136485  54.696300   0.145283  55.969600 
    77.560   0.159049  69.173200   0.159351  69.071600   0.162679  68.948700   0.177723  69.404100 
    77.565   0.166761  74.190300   0.167271  74.072600   0.172274  73.718500   0.192644  73.326300 
    77.570   0.170405  77.794400   0.171039  77.667600   0.177170  77.178900   0.201595  76.219300 
    77.575   0.172637  80.793100   0.173376  80.647700   0.180431  80.027300   0.208035  78.732100 
    77.580   0.174137  83.092500   0.174970  82.923000   0.182748  82.155900   0.212737  80.422000 
    77.585   0.175347  84.281300   0.176214  84.095900   0.184270  83.314000   0.215341  81.439700 
    77.590   0.176308  84.145100   0.177147  83.936900   0.184901  83.292800   0.215629  81.661700 
    77.595   0.177064  83.949400   0.177846  83.724000   0.185412  83.170700   0.215774  81.588600 
    77.600   0.177570  83.780300   0.178374  83.550700   0.186093  82.839800   0.216039  81.183300 
    77.605   0.177542  81.846900   0.178291  81.697700   0.185445  81.037500   0.213217  79.701200 
    77.610   0.177232  77.413500   0.177825  77.345500   0.183214  77.077600   0.206335  76.614800 
    77.615   0.176907  72.069600   0.177197  72.020100   0.180684  72.176200   0.198106  72.825100 
    77.620   0.176465  68.832700   0.176607  68.809700   0.179006  69.138900   0.192813  70.364700 
    77.625   0.176038  69.395100   0.176182  69.373900   0.178679  69.641100   0.192632  70.755900 
    77.630   0.176376  73.620600   0.176764  73.539400   0.180816  73.369500   0.198618  73.528900 
    77.635   0.177148  77.315400   0.177762  77.189100   0.183188  76.627800   0.204204  76.008700 
    77.640   0.177543  76.415500   0.178044  76.323900   0.182432  76.132100   0.201657  76.275500 
    77.645   0.177633  73.934900   0.177771  73.942700   0.180372  74.395500   0.195825  75.937400 
    77.650   0.178093  75.567500   0.178222  75.601800   0.180583  76.259200   0.196718  78.292600 
    77.655   0.179109  81.503400   0.179421  81.472300   0.183402  81.926200   0.205310  83.215900 
    77.660   0.179867  88.402600   0.180449  88.380500   0.186627  88.496700   0.215793  88.720700 
    77.665   0.180297  95.165400   0.181204  95.073000   0.189578  94.794800   0.225849  93.917500 
    77.670   0.180766 100.812000   0.181857 100.677000   0.191950 100.153000   0.234226  98.425200 
    77.675   0.181099 105.470000   0.182334 105.308000   0.193874 104.632000   0.241318 102.239000 
    77.680   0.181136 108.987000   0.182512 108.840000   0.195081 108.096000   0.246663 105.187000 
    77.685   0.181273 112.409000   0.182782 112.215000   0.196508 111.330000   0.252034 107.847000 
    77.690   0.181500 116.048000   0.183246 115.787000   0.198483 114.490000   0.258049 110.131000 
    77.695   0.181659 118.801000   0.183586 118.491000   0.200111 116.769000   0.262523 111.613000 
    77.700   0.181834 119.649000   0.183782 119.345000   0.200576 117.563000   0.263850 112.267000 
    77.705   0.181572 118.374000   0.183406 118.132000   0.199434 116.658000   0.261340 111.892000 
    77.710   0.180915 116.163000   0.182597 115.918000   0.197501 114.808000   0.256754 110.743000 
    77.715   0.179967 113.290000   0.181519 113.105000   0.195297 112.138000   0.251071 108.735000 
    77.720   0.179145 109.891000   0.180505 109.723000   0.193000 109.037000   0.244715 106.378000 
    77.725   0.178800 106.758000   0.180050 106.620000   0.191469 106.038000   0.239459 103.911000 
    77.730   0.178872 103.694000   0.180002 103.564000   0.190562 103.032000   0.234966 101.301000 
    77.735   0.178925 100.288000   0.179963 100.139000   0.189571  99.676600   0.230177  98.328200 
    77.740   0.178348  95.327700   0.179165  95.243800   0.187202  95.088100   0.222839  94.534100 
    77.745   0.177661  90.350600   0.178290  90.319700   0.184745  90.453000   0.215551  90.662900 
    77.750   0.177215  86.931100   0.177738  86.891900   0.183475  87.065200   0.211138  87.520400 
    77.755   0.176801  84.401900   0.177275  84.327800   0.182384  84.546300   0.207990  85.184100 
    77.760   0.176670  84.496400   0.177240  84.363500   0.182951  84.320100   0.209276  84.399300 
    77.765   0.176663  85.715000   0.177355  85.590600   0.184231  85.164300   0.212728  84.425700 
    77.770   0.176510  85.289000   0.177239  85.185000   0.184263  84.777200   0.213369  83.884100 
    77.775   0.176448  85.708300   0.177234  85.575400   0.184769  85.032800   0.215250  83.718900 
    77.780   0.176369  87.303100   0.177324  87.063200   0.185927  86.129600   0.218520  84.041900 
    77.785   0.176287  87.867000   0.177276  87.621400   0.186371  86.529200   0.219983  84.148300 
    77.790   0.176788  87.743700   0.177809  87.510700   0.186883  86.456900   0.220840  84.020300 
    77.795   0.178177  87.245500   0.179141  87.083800   0.187865  86.149700   0.220984  83.985700 
    77.800   0.179326  85.698600   0.180129  85.582700   0.187827  85.023700   0.218799  83.550600 
    77.805   0.179457  83.113600   0.180053  83.053300   0.186445  82.881100   0.214207  82.279200 
    77.810   0.179155  81.424300   0.179666  81.309300   0.185245  81.313800   0.210860  81.149300 
    77.815   0.179196  81.910500   0.179758  81.762500   0.185717  81.556100   0.211631  81.115200 
    77.820   0.179455  82.868800   0.180130  82.731100   0.186678  82.302000   0.213490  81.435100 
    77.825   0.179436  82.803500   0.180116  82.626300   0.186770  82.124000   0.213521  81.117700 
    77.830   0.179561  81.868000   0.180180  81.649300   0.186456  81.220500   0.212040  80.418200 
    77.835   0.179857  79.756300   0.180345  79.689100   0.185627  79.521800   0.208783  79.442100 
    77.840   0.180336  78.415000   0.180734  78.332300   0.185245  78.416300   0.206580  78.800200 
    77.845   0.181176  79.645100   0.181600  79.531800   0.186426  79.468400   0.208255  79.535500 
    77.850   0.181684  80.803000   0.182155  80.730900   0.187232  80.609800   0.209802  80.620800 
    77.855   0.181898  81.257900   0.182338  81.194700   0.187277  81.215400   0.210071  81.391800 
    77.860   0.181999  82.937700   0.182511  82.891100   0.187943  82.823900   0.212506  82.767900 
    77.865   0.182238  86.053600   0.182907  85.935000   0.189518  85.609000   0.217238  84.845000 
    77.870   0.182731  88.690100   0.183530  88.562000   0.191041  87.995700   0.221225  86.715900 
    77.875   0.183013  89.719400   0.183833  89.583100   0.191553  89.048200   0.222668  87.681700 
    77.880   0.183008  90.084300   0.183850  89.960400   0.191717  89.365000   0.223207  87.919900 
    77.885   0.182766  89.852200   0.183619  89.690000   0.191584  89.024200   0.222923  87.518700 
    77.890   0.182126  87.275200   0.182840  87.153900   0.189814  86.743600   0.218647  85.823700 
    77.895   0.181293  82.589500   0.181740  82.562200   0.186750  82.713400   0.211021  83.055200 
    77.900   0.181089  81.420600   0.181470  81.386400   0.186082  81.650500   0.209336  82.242500 
    77.905   0.181570  84.796900   0.182187  84.717900   0.188456  84.470600   0.215544  84.020800 
    77.910   0.181956  87.732000   0.182775  87.585100   0.190447  86.959600   0.220882  85.559800 
    77.915   0.181834  88.516300   0.182706  88.344900   0.190807  87.656100   0.222617  85.992600 
    77.920   0.181359  88.230200   0.182219  88.077900   0.190336  87.405700   0.222382  85.720000 
    77.925   0.180961  87.530200   0.181800  87.394200   0.189904  86.689500   0.221793  84.946100 
    77.930   0.180888  86.294700   0.181721  86.125100   0.189610  85.449600   0.220657  83.803400 
    77.935   0.181008  84.392500   0.181817  84.255300   0.189256  83.644000   0.218757  82.170900 
