#PROGRAM: dep90.pas
#PROT: N: 49
#PROT: TE: -28
#PROT: T: 26.400
#PROT: DB: 1650 78.00 # end of core
#PROT: DB: 550 78.00 # bag cut
#PROT: DB: 1100 78.00 # bag cut
#PROT: DB: 950 78.00
#PROT: CC: 870 880
# depth c250k g250k c200k g200k c100k g100k c50k g50k 
    26.730   0.142605  70.214400   0.143604  69.870600   0.151393  68.003200   0.173905  64.933400 
    26.735   0.142415  69.022400   0.143353  68.669400   0.150847  66.935500   0.172735  63.996200 
    26.740   0.142575  68.201000   0.143508  67.897300   0.150857  66.208500   0.172475  63.290100 
    26.745   0.142823  68.052800   0.143779  67.741800   0.151396  65.914500   0.173475  62.768100 
    26.750   0.142600  66.930400   0.143561  66.610700   0.151126  64.781000   0.172913  61.605600 
    26.755   0.142224  64.303800   0.143063  64.030100   0.149887  62.458800   0.169911  59.702500 
    26.760   0.142563  62.403900   0.143284  62.205400   0.149347  60.818500   0.167700  58.496500 
    26.765   0.142768  61.720600   0.143487  61.476900   0.149347  60.204400   0.167077  57.943300 
    26.770   0.142705  61.751600   0.143389  61.515500   0.149332  60.178900   0.167017  57.873300 
    26.775   0.142971  62.227400   0.143664  62.055000   0.149689  60.592800   0.167621  58.246500 
    26.780   0.143514  62.589200   0.144247  62.383400   0.150405  60.942400   0.168593  58.521500 
    26.785   0.144129  61.990000   0.144832  61.758500   0.150676  60.464900   0.168301  58.225200 
    26.790   0.144165  60.413900   0.144779  60.211600   0.150010  59.124400   0.166272  57.248000 
    26.795   0.143851  59.109400   0.144391  58.936600   0.149183  57.986700   0.164404  56.346100 
    26.800   0.143199  58.407000   0.143704  58.234100   0.148321  57.353000   0.163069  55.842200 
    26.805   0.143229  59.944800   0.143807  59.750900   0.148894  58.733300   0.164999  56.979300 
    26.810   0.143437  63.371400   0.144212  63.103600   0.150531  61.732600   0.169542  59.275100 
    26.815   0.143343  66.139000   0.144243  65.839200   0.151455  64.158500   0.172672  61.250100 
    26.820   0.142934  66.841800   0.143851  66.560300   0.151160  64.883500   0.172788  61.975800 
    26.825   0.141810  66.635300   0.142725  66.330000   0.150017  64.667600   0.171661  61.791000 
    26.830   0.141458  67.558600   0.142377  67.265300   0.149946  65.503500   0.172219  62.514900 
    26.835   0.141801  68.988100   0.142957  68.683700   0.150742  66.855500   0.173599  63.846000 
    26.840   0.142277  70.118300   0.143267  69.796600   0.151205  67.931200   0.174676  64.882600 
    26.845   0.142116  70.817200   0.143158  70.456500   0.151271  68.545100   0.175352  65.458200 
    26.850   0.142693  71.925600   0.143762  71.556100   0.152131  69.630700   0.177131  66.482100 
    26.855   0.144024  73.957700   0.145135  73.548200   0.153887  71.571000   0.180288  68.277200 
    26.860   0.144850  75.644700   0.146033  75.247200   0.155228  73.167300   0.182881  69.686400 
    26.865   0.145052  76.575600   0.146304  76.155000   0.155903  73.972100   0.184734  70.243700 
    26.870   0.144589  77.158800   0.145935  76.722500   0.156165  74.242000   0.186116  70.113600 
    26.875   0.144743  77.803700   0.146166  77.325300   0.156785  74.673200   0.187384  70.271500 
    26.880   0.145077  77.412300   0.146456  76.930200   0.156919  74.331200   0.186975  70.001900 
    26.885   0.144235  74.949100   0.145509  74.489000   0.155269  72.102200   0.183484  68.090400 
    26.890   0.143058  70.965800   0.144163  70.571200   0.152760  68.552600   0.178037  65.133700 
    26.895   0.142235  66.604000   0.143160  66.322000   0.150481  64.676900   0.172504  61.888700 
    26.900   0.141765  62.658500   0.142509  62.385500   0.148715  61.104400   0.167901  58.839600 
    26.905   0.141655  59.373800   0.142276  59.173400   0.147652  58.080100   0.164509  56.210000 
    26.910   0.141945  57.167400   0.142486  56.975600   0.147353  56.016400   0.162813  54.348900 
    26.915   0.141992  55.628800   0.142517  55.438100   0.147158  54.516200   0.162007  52.898200 
    26.920   0.141724  54.766000   0.142265  54.577200   0.147019  53.626400   0.162029  51.864900 
    26.925   0.141135  54.445600   0.141699  54.244400   0.146768  53.197600   0.162432  51.200900 
    26.930   0.140410  53.922400   0.141037  53.725100   0.146337  52.582700   0.162499  50.401800 
    26.935   0.140320  53.309600   0.140944  53.107000   0.146239  51.973500   0.162538  49.745400 
    26.940   0.140090  52.569400   0.140694  52.364000   0.145909  51.222600   0.161897  49.037100 
    26.945   0.138551  51.192000   0.139124  50.977300   0.144081  49.930100   0.159287  47.850600 
    26.950   0.134399  48.345100   0.134914  48.147900   0.139474  47.135000   0.153574  45.258900 
    26.955   0.135477  48.715000   0.136024  48.515500   0.140656  47.529200   0.155134  45.634600 
    26.960   0.139970  51.342200   0.140551  51.146500   0.145655  50.186900   0.161232  48.024000 
    26.965   0.140970  51.929700   0.141563  51.714900   0.146744  50.605900   0.162738  48.442900 
    26.970   0.141515  52.070800   0.142107  51.868100   0.147262  50.787600   0.163201  48.640300 
    26.975   0.141568  51.972200   0.142155  51.787000   0.147309  50.688400   0.163202  48.528000 
    26.980   0.141205  51.336300   0.141781  51.146900   0.146876  50.153000   0.162279  47.953200 
    26.985   0.141471  49.477400   0.141934  49.311100   0.146226  48.435600   0.159782  46.688200 
    26.990   0.141884  47.571300   0.142236  47.453400   0.145724  46.817800   0.157358  45.580800 
    26.995   0.141820  47.914900   0.142193  47.786900   0.145856  47.087400   0.157884  45.723800 
    27.000   0.141975  49.452200   0.142425  49.301500   0.146569  48.479300   0.159718  46.828300 
    27.005   0.141960  50.074500   0.142418  49.909300   0.146628  49.073800   0.159937  47.422600 
    27.010   0.141607  50.157800   0.142064  50.021900   0.146244  49.215300   0.159612  47.598600 
