#PROGRAM: dep90.pas
#PROT: N: 100
#PROT: TE: -28
#PROT: T: 54.450
#PROT: DB: 1650 78.00 # end of core
#PROT: DB: 550 78.00 # bag cut
#PROT: DB: 1100 78.00 # bag cut
#PROT: DB: 915 78.00
#PROT: S: 785 915
# depth c250k g250k c200k g200k c100k g100k c50k g50k 
    54.455   0.125291  45.048700   0.125368  45.008200   0.126763  44.977900   0.133526  45.431700 
    54.460   0.148234  59.866200   0.148553  59.736000   0.151680  59.295500   0.163790  59.143700 
    54.465   0.154804  65.422000   0.155330  65.264000   0.160054  64.575200   0.177067  63.516300 
    54.470   0.157561  69.277900   0.158235  69.113100   0.164260  68.180600   0.185069  66.471200 
    54.475   0.159750  71.430400   0.160502  71.253900   0.167029  70.280600   0.189867  68.377400 
    54.480   0.161522  72.426100   0.162254  72.235100   0.168909  71.276700   0.192533  69.397000 
    54.485   0.162366  72.038300   0.163067  71.866700   0.169390  71.020300   0.192346  69.371100 
    54.490   0.163095  70.205500   0.163684  70.089900   0.169031  69.486500   0.189398  68.451100 
    54.495   0.163830  67.002700   0.164184  66.927800   0.168092  66.757300   0.184708  66.655100 
    54.500   0.164832  65.978400   0.165080  66.037900   0.168382  65.956800   0.183634  66.242300 
    54.505   0.165793  68.716200   0.166186  68.614400   0.170391  68.402500   0.188091  68.194000 
    54.510   0.165936  71.016000   0.166419  70.913500   0.171293  70.575800   0.191329  70.056900 
    54.515   0.165732  72.760800   0.166256  72.645800   0.171459  72.311000   0.192596  71.717100 
    54.520   0.165580  75.368700   0.166180  75.264700   0.172104  74.770000   0.195463  73.869300 
    54.525   0.165028  78.124300   0.165768  77.985700   0.172572  77.296600   0.198620  75.915300 
    54.530   0.165022  80.565000   0.165876  80.376400   0.173551  79.497000   0.202048  77.645900 
    54.535   0.165720  82.405100   0.166640  82.226300   0.174914  81.243500   0.205227  79.182200 
    54.540   0.166229  83.616300   0.167223  83.400400   0.175866  82.375500   0.207453  79.936800 
    54.545   0.166392  84.025800   0.167406  83.795300   0.176246  82.672000   0.208201  80.188600 
    54.550   0.166195  83.078700   0.167168  82.877300   0.175716  81.802700   0.206834  79.520100 
    54.555   0.165902  80.823200   0.166758  80.663200   0.174502  79.777800   0.203373  77.867800 
    54.560   0.165697  77.988400   0.166415  77.843600   0.173109  77.202400   0.198927  75.852100 
    54.565   0.165359  74.738000   0.165932  74.623300   0.171523  74.216400   0.193974  73.448100 
    54.570   0.165005  71.703600   0.165460  71.629300   0.170134  71.378200   0.189954  71.056700 
    54.575   0.164588  69.896700   0.164993  69.832700   0.169356  69.575400   0.187356  69.276900 
    54.580   0.164072  68.937000   0.164476  68.840600   0.168804  68.521100   0.186194  68.106100 
    54.585   0.163772  67.661100   0.164157  67.571500   0.168230  67.278700   0.184514  66.987900 
    54.590   0.163866  66.415400   0.164210  66.338200   0.167778  66.193500   0.182802  66.173900 
    54.595   0.163814  66.999500   0.164154  66.938500   0.168007  66.711300   0.183776  66.522400 
    54.600   0.163447  69.167000   0.163921  69.035800   0.168701  68.559600   0.186836  67.783100 
    54.605   0.162886  70.356300   0.163454  70.207700   0.168799  69.561800   0.188500  68.458100 
    54.610   0.162560  70.500600   0.163149  70.359900   0.168619  69.714300   0.188794  68.556700 
    54.615   0.162548  70.467700   0.163113  70.356600   0.168616  69.724700   0.188967  68.581300 
    54.620   0.162794  70.421400   0.163339  70.286000   0.168770  69.685100   0.189135  68.559900 
    54.625   0.162995  70.185400   0.163549  70.045500   0.168923  69.460400   0.189092  68.373000 
    54.630   0.162994  69.711400   0.163545  69.572100   0.168883  68.986800   0.188838  67.871600 
    54.635   0.162708  68.907500   0.163259  68.763900   0.168539  68.179500   0.188201  67.052800 
    54.640   0.162542  67.873600   0.163082  67.744700   0.168155  67.178500   0.187177  66.119600 
    54.645   0.162344  66.455000   0.162844  66.346000   0.167657  65.826300   0.185804  64.844800 
    54.650   0.162260  64.773200   0.162717  64.678300   0.167208  64.182200   0.184252  63.339800 
    54.655   0.162868  63.378700   0.163281  63.266800   0.167539  62.822400   0.183660  62.015800 
    54.660   0.164295  61.875900   0.164679  61.770800   0.168648  61.335300   0.183765  60.611600 
    54.665   0.166380  59.630100   0.166668  59.562100   0.170041  59.281800   0.183446  58.822000 
    54.670   0.168220  57.599100   0.168451  57.545700   0.171356  57.357100   0.183363  57.092500 
    54.675   0.169812  56.227100   0.169991  56.202700   0.172775  55.988500   0.184210  55.735800 
    54.680   0.170623  54.537700   0.170800  54.494700   0.173360  54.315000   0.184015  54.106500 
    54.685   0.170336  52.212300   0.170471  52.164100   0.172641  52.046200   0.181950  51.971900 
    54.690   0.169552  50.206900   0.169667  50.144100   0.171593  50.056700   0.179938  50.031900 
    54.695   0.169163  49.426000   0.169279  49.366900   0.171303  49.202700   0.179868  49.040200 
    54.700   0.168965  49.158400   0.169132  49.080100   0.171455  48.840600   0.180810  48.390700 
    54.705   0.168939  47.783200   0.169092  47.738600   0.171316  47.502100   0.180159  47.119800 
    54.710   0.169241  44.917200   0.169304  44.802700   0.170854  44.725900   0.177602  44.605600 
    54.715   0.169646  42.488700   0.169655  42.463600   0.170750  42.401500   0.175988  42.464200 
    54.720   0.169812  41.463900   0.169818  41.426500   0.170863  41.353100   0.175812  41.385000 
    54.725   0.169874  41.068300   0.169888  41.006500   0.170953  40.918300   0.175889  40.912600 
    54.730   0.169916  40.841800   0.169931  40.812800   0.171025  40.705300   0.176068  40.667800 
    54.735   0.170043  40.793000   0.170068  40.765300   0.171187  40.658600   0.176127  40.624700 
    54.740   0.170331  40.977800   0.170348  40.928700   0.171404  40.835000   0.176339  40.807300 
    54.745   0.170654  41.342600   0.170658  41.295400   0.171698  41.205700   0.176539  41.216400 
    54.750   0.170966  41.896100   0.170962  41.873900   0.171944  41.802600   0.176739  41.883800 
    54.755   0.171147  42.829900   0.171127  42.799300   0.172098  42.763500   0.176911  42.925800 
    54.760   0.171083  44.898300   0.171099  44.864600   0.172302  44.932000   0.177985  45.009900 
    54.765   0.170479  48.578200   0.170593  48.522500   0.172544  48.374700   0.180752  48.188800 
    54.770   0.169943  52.392000   0.170176  52.314500   0.173025  51.998800   0.184142  51.401900 
    54.775   0.170074  54.586500   0.170346  54.495400   0.173536  54.152300   0.185843  53.474700 
    54.780   0.170441  55.405100   0.170691  55.327400   0.173739  54.995100   0.185925  54.525200 
    54.785   0.170458  55.974700   0.170688  55.890000   0.173610  55.672300   0.185597  55.304300 
    54.790   0.170412  56.949900   0.170608  56.918100   0.173577  56.711900   0.185763  56.382700 
    54.795   0.169906  58.162100   0.170127  58.125700   0.173211  57.902800   0.185924  57.581800 
    54.800   0.168939  59.516200   0.169207  59.454600   0.172479  59.237500   0.185794  58.916000 
    54.805   0.167685  61.394200   0.167999  61.342200   0.171583  61.065600   0.186022  60.606700 
    54.810   0.166453  63.592000   0.166825  63.531800   0.170936  63.141700   0.186983  62.472600 
    54.815   0.165773  65.674700   0.166234  65.598600   0.170839  65.095200   0.188526  64.196600 
    54.820   0.165628  67.355400   0.166129  67.249400   0.171107  66.723200   0.190032  65.690900 
    54.825   0.165597  68.578700   0.166128  68.445400   0.171276  67.933300   0.191203  66.890200 
    54.830   0.165423  69.504900   0.165994  69.395600   0.171316  68.864400   0.192140  67.817700 
    54.835   0.165753  71.014600   0.166346  70.891500   0.172070  70.317000   0.193846  69.097100 
    54.840   0.166582  72.970000   0.167230  72.811600   0.173489  72.140600   0.196810  70.639200 
    54.845   0.166707  74.152300   0.167434  74.013600   0.174032  73.213900   0.198222  71.555700 
    54.850   0.165964  73.914200   0.166651  73.741600   0.173085  73.043400   0.196840  71.433700 
    54.855   0.165201  72.376800   0.165845  72.269300   0.171526  71.703700   0.193342  70.611100 
    54.860   0.164787  71.010400   0.165256  70.913000   0.170260  70.567200   0.190777  69.921800 
    54.865   0.164318  71.861500   0.164873  71.728300   0.170261  71.217300   0.191495  70.321800 
    54.870   0.163594  73.291600   0.164249  73.152800   0.170402  72.423900   0.193054  71.040300 
    54.875   0.162953  73.672700   0.163663  73.539600   0.170077  72.730600   0.193438  71.171500 
    54.880   0.162711  73.548400   0.163404  73.382700   0.169770  72.604500   0.193255  71.044300 
    54.885   0.162658  73.285100   0.163335  73.130700   0.169641  72.375800   0.192815  70.849100 
    54.890   0.162503  72.719500   0.163169  72.570800   0.169364  71.820800   0.192253  70.376100 
