#https://doi.org/10.5194/cp-3-475-2007
#Depth	Age
786	14259.1059424848
787	14280.5149664857
788	14302.9528641799
789	14325.7065840587
790	14348.4673408593
791	14371.7889245855
792	14397.0748109324
793	14422.5115708328
794	14445.5582828621
795	14468.1859284453
796	14492.4417771685
797	14516.2259058181
798	14539.4375543344
799	14562.9585417518
800	14587.0122398822
801	14612.2222047017
802	14638.913420301
803	14666.0431471882
804	14691.7684954106
805	14716.0414388231
806	14737.2464875786
807	14760.5613829205
808	14785.1771845272
809	14809.2440742665
810	14833.462772618
811	14857.5891286123
812	14881.9760244545
813	14907.674772689
814	14934.100553192
815	14957.1640197848
816	14980.2411926237
817	15006.7831918973
818	15033.2668679188
819	15058.7651414246
820	15083.9061825296
821	15109.0123183661
822	15134.1723429028
823	15159.6280590987
824	15185.5659673115
825	15212.1785065608
826	15239.5290391633
827	15266.9115824396
828	15294.1625996507
829	15321.3165216259
830	15348.3625018475
831	15375.2595526206
832	15401.7598084144
833	15427.1982819743
834	15452.3355191316
835	15478.5084540088
836	15504.8402317703
837	15531.0727379208
838	15557.6531590093
839	15584.7857525294
840	15610.8833007695
841	15636.2768309194
842	15662.0710363203
843	15688.0420554386
844	15714.050978073
845	15740.308549423
846	15767.1147184238
847	15794.0935057379
848	15821.5148612588
849	15848.5784750497
850	15875.7649607122
851	15903.575811439
852	15932.0006327371
853	15960.9130241252
854	15991.3872743067
855	16021.8938748069
856	16052.0630281234
857	16080.8188941543
858	16108.7070285894
859	16136.6518395106
860	16165.0956637722
861	16194.9756230707
862	16225.41109154
863	16256.0548070292
864	16285.6133583415
865	16315.4625417102
866	16346.1398243725
867	16376.8929576605
868	16407.70960281
869	16439.2610832908
870	16472.1360661739
871	16504.7449350146
872	16536.5510217339
873	16567.6967167081
874	16598.4241634724
875	16629.2093128788
876	16661.1810848861
877	16693.5429214661
878	16725.9986080549
879	16759.1965434455
880	16793.8419378174
881	16830.561067242
882	16869.1184962786
883	16904.7387196884
884	16939.4994916954
885	16974.0541576953
886	17007.5622508043
887	17042.0944277849
888	17077.2329349103
889	17110.9952851298
890	17147.5157995965
891	17183.7003119861
892	17219.7134969769
893	17256.1259976886
894	17292.7536813168
895	17329.8575014006
896	17368.4842851375
897	17409.0126344667
898	17449.6253513468
899	17490.2644349636
900	17531.9957355238
901	17570.0013978568
902	17607.8538609583
903	17648.0610438383
904	17688.8132191406
905	17728.6291822419
906	17768.7209102296
907	17810.4030501992
908	17853.2370886706
909	17895.8101868192
910	17937.6725566565
911	17979.0420163573
912	18020.0832832804
913	18061.4245835995
914	18103.7270236721
915	18146.7560507495
916	18189.8535616885
917	18233.2237311727
918	18277.230429396
919	18322.1126844005
920	18369.442494336
921	18411.2618381746
922	18454.7428289292
923	18498.1104765837
924	18543.7748533317
925	18589.4669886259
926	18635.2742626617
927	18680.712329073
928	18726.084641986
929	18771.5822088521
930	18817.6084865253
931	18864.6409790177
932	18910.4189431778
933	18955.3116774386
934	19004.0107469596
935	19051.478207681
936	19095.7367743808
937	19141.7051413456
938	19186.950259114
939	19227.4873506941
940	19273.1950812343
941	19317.7994936677
942	19364.4493125041
943	19409.8397963254
944	19456.0459725105
945	19502.9024577617
946	19550.591629296
947	19597.4099540397
948	19645.6241161943
949	19693.5242144987
950	19738.9553745875
951	19782.9838029991
952	19827.4261091729
953	19875.7385664384
954	19928.3760506761
955	19976.4068772286
956	20019.4278782019
957	20072.1192641819
958	20124.6195105222
959	20171.1776511788
960	20215.2419529592
961	20258.4938333611
962	20303.7215303286
963	20349.4391297313
964	20395.548751976
965	20442.7092719328
966	20487.5966617998
967	20532.0903520312
968	20579.5031798645
969	20630.0646177019
970	20685.5397617515
971	20743.3000789617
972	20798.963967127
973	20853.1456959
974	20905.2056628872
975	20956.3288773154
976	21008.6673986634
977	21059.1266020519
978	21108.863723185
979	21156.9997727321
980	21206.2869488744
981	21258.1022779734
982	21309.3896664606
983	21357.2471785529
984	21402.4183909881
985	21448.7963207056
986	21497.8009382123
987	21546.1037994279
988	21593.0746598139
989	21641.0586332019
990	21688.959914518
991	21734.4389957895
992	21777.4852055692
993	21819.0658805064
994	21860.0424891217
995	21903.7185550598
996	21946.6283145294
997	21991.2992358118
998	22035.8259645407
999	22081.6535746251
1000	22129.0737344295
1001	22176.67915995
1002	22222.0694712708
1003	22269.3007404032
1004	22320.1997973244
1005	22367.1458792865
1006	22412.1739801061
1007	22459.4795332043
1008	22505.7756687526
1009	22551.3173172174
1010	22598.3253655159
1011	22645.7006499949
1012	22692.9099208441
1013	22740.7174831311
1014	22787.9907097791
1015	22835.0564348595
1016	22882.1245591941
1017	22929.2717236596
1018	22975.3841425436
1019	23019.4054009024
