#Includes GICC21 tie points
depth1	depth2	reference
13.003	13.735	GICC21
17.342	17.199	GICC21
26.359	24.448	GICC21
30.646	28.175	GICC21
36.097	32.727	GICC21
37.898	34.267	GICC21
38.927	35.177	GICC21
53.107	47.607	GICC21
54.399	48.771	GICC21
57.067	51.068	GICC21
58.685	52.438	GICC21
61.048	54.507	GICC21
61.855	55.216	GICC21
62.981	56.252	GICC21
64.752	57.821	GICC21
64.988	57.985	GICC21
65.804	58.69	GICC21
67.4	60.108	GICC21
70.407	62.633	GICC21
72.653	64.55	GICC21
74.3	65.997	GICC21
80.314	70.933	GICC21
83.614	73.631	GICC21
87.591	77.053	GICC21
92.141	80.925	GICC21
95.916	84.172	GICC21
100.978	88.267	GICC21
102.196	89.244	GICC21
103.144	90.044	GICC21
103.356	90.28	GICC21
106.1	92.7	GICC21
107.069	93.519	GICC21
109.132	95.354	GICC21
110.928	96.922	GICC21
112.673	98.487	GICC21
114.835	100.345	GICC21
118.886	103.753	GICC21
124.727	108.778	GICC21
125.6	109.479	GICC21
131.206	114.293	GICC21
134.31	116.735	GICC21
139.391	120.932	GICC21
143.16	124.116	GICC21
144.614	125.45	GICC21
144.776	125.618	GICC21
149.3	129.43	GICC21
153.8	133.234	GICC21
158.0	136.559	GICC21
160.7	138.775	GICC21
163.757	141.427	GICC21
165.061	142.719	GICC21
167.686	144.88	GICC21
168.151	145.3	GICC21
168.872	145.909	GICC21
169.528	146.42	GICC21
169.745	146.643	GICC21
171.665	148.323	GICC21
176.97	152.597	GICC21
181.014	156.087	GICC21
181.404	156.369	GICC21
181.863	156.821	GICC21
182.684	157.563	GICC21
183.477	158.316	GICC21
187.381	161.514	GICC21
189.386	163.309	GICC21
191.346	164.972	GICC21
193.3	166.579	GICC21
197.3	170.184	GICC21
197.6	170.392	GICC21
203.705	175.591	GICC21
205.972	177.579	GICC21
209.317	180.272	GICC21
215.003	185.14	GICC21
215.453	185.519	GICC21
215.618	185.71	GICC21
219.584	189.11	GICC21
220.428	189.83	GICC21
224.544	193.49	GICC21
226.54	195.146	GICC21
234.153	201.4	GICC21
236.2	203.15	GICC21
236.631	203.451	GICC21
238.201	204.699	GICC21
238.424	204.871	GICC21
240.607	206.816	GICC21
243.095	209.022	GICC21
244.3	210.075	GICC21
245.395	211.039	GICC21
247.2	212.514	GICC21
247.45	212.7	GICC21
247.677	212.889	GICC21
251.558	215.947	GICC21
252.47	216.742	GICC21
253.195	217.245	GICC21
254.761	218.496	GICC21
256.2	219.724	GICC21
258.55	221.7	GICC21
260.493	223.366	GICC21
263.8	226.239	GICC21
264.0	226.357	GICC21
264.691	226.981	GICC21
269.491	231.012	GICC21
271.761	232.98	GICC21
272.4	233.539	GICC21
280.838	240.645	GICC21
285.4	244.578	GICC21
288.256	247.045	GICC21
290.683	249.124	GICC21
293.118	251.163	GICC21
295.639	253.339	GICC21
296.994	254.44	GICC21
297.55	255.026	GICC21
303.8	260.345	GICC21
309.7	265.37	GICC21
312.65	267.789	GICC21
318.861	273.195	GICC21
319.878	274.036	GICC21
320.9	274.95	GICC21
330.415	282.957	GICC21
331.887	284.279	GICC21
333.916	285.983	GICC21
335.449	287.323	GICC21
335.72	287.527	GICC21
337.617	289.124	GICC21
339.8	290.904	GICC21
342.655	293.412	GICC21
353.8	303.0	GICC21
354.451	303.526	GICC21
356.867	305.642	GICC21
360.803	309.034	GICC21
362.057	310.005	GICC21
362.265	310.193	GICC21
365.493	312.884	GICC21
369.3	315.95	GICC21
371.955	318.299	GICC21
373.945	320.126	GICC21
374.469	320.576	GICC21
384.097	328.879	GICC21
388.054	332.378	GICC21
388.822	333.093	GICC21
389.65	333.787	GICC21
394.166	337.5	GICC21
394.3	337.684	GICC21
397.603	340.467	GICC21
401.101	343.48	GICC21
404.85	346.7	GICC21
408.521	349.825	GICC21
413.372	353.836	GICC21
415.0	355.336	GICC21
415.2	355.452	GICC21
420.366	360.98	GICC21
427.328	366.286	GICC21
429.12	367.841	GICC21
432.498	370.838	GICC21
437.478	375.245	GICC21
439.988	377.264	GICC21
442.165	379.039	GICC21
452.311	387.723	GICC21
453.674	388.854	GICC21
455.433	390.235	GICC21
455.838	390.633	GICC21
464.496	398.189	GICC21
469.393	402.545	GICC21
472.229	405.178	GICC21
474.3	406.858	GICC21
476.993	409.045	GICC21
479.365	411.139	GICC21
484.195	415.197	GICC21
488.013	418.774	GICC21
493.063	423.121	GICC21
495.187	424.83	GICC21
498.43	427.699	GICC21
507.068	435.43	GICC21
507.65	435.943	GICC21
509.797	437.984	GICC21
513.471	441.266	GICC21
517.78	444.996	GICC21
520.8	447.574	GICC21
521.4	448.167	GICC21
524.4	450.9	GICC21
525.155	451.59	GICC21
525.446	451.907	GICC21
526.8	453.055	GICC21
528.3	454.312	GICC21
534.143	459.554	GICC21
538.909	463.67	GICC21
540.017	464.706	GICC21
542.415	466.937	GICC21
547.05	470.924	GICC21
548.136	471.859	GICC21
549.339	472.927	GICC21
551.87	475.09	GICC21
551.98	475.236	GICC21
552.336	475.612	GICC21
553.461	476.526	GICC21
558.065	480.506	GICC21
559.163	481.441	GICC21
559.8	482.017	GICC21
562.659	484.749	GICC21
563.687	485.892	GICC21
563.857	486.038	GICC21
564.024	486.188	GICC21
564.631	486.71	GICC21
564.8	486.81	GICC21
566.801	488.527	GICC21
567.165	488.844	GICC21
569.37	490.674	GICC21
572.3	493.204	GICC21
575.514	496.019	GICC21
576.897	497.212	GICC21
586.204	505.338	GICC21
587.095	506.202	GICC21
590.956	509.853	GICC21
594.4	512.964	GICC21
595.1	513.536	GICC21
599.644	517.719	GICC21
600.005	517.979	GICC21
600.902	518.731	GICC21
610.017	526.839	GICC21
613.552	529.925	GICC21
614.106	530.406	GICC21
615.562	531.741	GICC21
617.527	533.55	GICC21
619.715	535.629	GICC21
621.388	537.31	GICC21
621.954	537.876	GICC21
628.838	543.79	GICC21
630.215	545.07	GICC21
637.003	551.077	GICC21
641.713	555.313	GICC21
643.27	556.749	GICC21
647.748	560.757	GICC21
649.093	561.762	GICC21
650.224	562.733	GICC21
651.475	563.948	GICC21
657.364	569.207	GICC21
659.364	570.922	GICC21
