depth,sulfate
915.995,168.47
916.036,169.91
916.055,170.84
916.074,177.48
916.131,174.42
916.15,169.1
916.169,174.06
916.187,181.3
916.206,176.46
916.225,192.64
916.244,190.66
916.262,166.68
916.281,159.65
916.3,158.16
916.318,156.03
916.337,150.59
916.356,172.49
916.375,181.24
916.393,168.52
916.412,149.48
916.431,130.05
916.449,146.31
916.468,198.6
916.487,198.96
916.505,177.44
916.524,157.92
916.543,151.94
916.562,142.68
916.58,144.53
916.599,143.79
916.618,151.6
916.636,197.37
916.655,213.66
916.674,259.91
916.693,267.25
916.711,313.25
916.73,340.98
916.749,350.24
916.767,299.51
916.786,221.34
916.805,155.52
916.823,131.58
916.87,94.04
916.89,141.46
916.91,142.53
916.93,145.44
916.949,130.71
916.969,155.71
916.989,175.9
917.009,189.99
917.029,183.36
917.049,201.09
917.069,176.34
917.089,200.07
917.109,199.84
917.129,182.89
917.148,190.0
917.191,227.55
917.211,207.31
917.231,188.39
917.251,207.18
917.271,220.34
917.291,182.78
917.311,220.78
917.331,200.15
917.35,196.56
917.37,205.56
917.39,217.3
917.41,164.79
917.43,160.96
917.45,147.36
917.47,130.01
917.49,117.26
917.51,106.55
917.529,118.5
917.549,168.93
917.569,188.78
917.589,172.02
917.634,178.84
917.654,185.62
917.674,169.08
917.694,189.47
917.714,158.62
917.734,143.7
917.753,121.93
917.773,147.84
917.793,190.2
917.813,188.43
917.833,168.94
917.853,172.96
917.873,172.62
917.893,185.04
917.913,167.96
917.932,144.17
917.966,130.2
917.984,137.14
918.003,150.51
918.021,195.86
918.039,204.67
918.058,226.2
918.076,229.98
918.094,206.99
918.113,196.05
918.131,241.58
918.149,282.13
918.168,218.87
918.186,160.28
918.204,153.46
918.223,210.78
918.241,213.45
918.259,198.12
918.278,204.54
918.296,227.68
918.314,255.11
918.333,229.54
918.351,172.84
918.369,174.28
918.388,162.7
918.406,179.71
918.424,193.54
918.443,194.37
918.461,196.1
918.479,196.14
918.498,192.14
918.516,202.7
918.534,181.92
918.553,163.68
918.571,156.53
918.589,166.11
918.608,188.8
918.626,188.1
918.644,178.63
918.663,168.15
918.681,128.56
918.699,121.33
918.718,116.41
918.736,140.27
918.754,169.08
918.773,158.87
918.791,197.67
918.809,206.06
918.828,189.79
918.846,175.27
918.864,201.45
918.883,208.38
918.901,176.07
918.919,224.9
918.937,275.12
918.956,380.64
918.974,365.84
918.992,279.72
919.087,143.62
919.107,236.68
919.126,366.55
919.146,562.74
919.166,739.9
919.185,719.8
919.205,400.25
919.268,229.53
919.287,187.32
919.307,186.08
919.326,167.88
919.346,168.85
919.366,151.06
919.385,163.45
919.405,171.3
919.424,136.16
919.444,135.29
919.464,162.44
919.483,164.5
919.524,170.55
919.543,203.15
919.563,200.53
919.583,224.55
919.602,190.39
919.622,187.81
919.641,169.63
919.661,174.63
919.681,175.65
919.7,188.71
919.72,227.09
919.74,198.68
919.759,158.19
919.779,165.34
919.798,174.37
919.818,160.43
919.838,140.21
919.857,137.67
919.877,133.1
919.896,154.01
919.916,166.86
919.936,172.28
919.955,196.0
919.975,180.59
919.994,165.64
920.014,139.08
920.034,149.85
920.053,157.76
920.108,118.02
920.128,152.87
920.147,155.67
920.167,154.46
920.172,164.45
920.191,180.65
920.21,168.1
920.229,135.49
920.247,140.14
920.266,125.51
920.285,163.46
920.304,164.61
920.323,190.11
920.342,178.11
920.361,221.62
920.379,214.02
920.398,222.44
920.417,222.93
920.436,200.72
920.455,168.45
920.474,179.54
920.492,166.62
920.511,167.93
920.53,159.36
920.549,164.28
920.568,171.35
920.587,188.96
920.606,162.43
920.624,130.49
920.643,177.88
920.662,204.1
920.681,165.79
920.7,177.12
920.719,148.34
920.738,151.92
920.756,99.07
920.775,118.28
920.794,114.33
920.813,121.04
920.832,129.86
920.871,130.64
920.89,163.61
920.908,268.62
920.927,312.69
920.946,414.24
920.965,318.8
921.047,215.67
921.066,173.9
921.084,179.36
921.103,144.83
921.122,173.4
921.141,163.91
921.16,144.39
921.179,143.12
921.198,168.43
921.216,168.78
921.235,158.75
921.272,119.64
921.291,134.45
921.309,132.25
921.328,134.85
921.346,132.17
921.365,177.33
921.383,172.46
921.402,146.14
921.42,141.64
921.439,109.83
921.457,109.88
921.476,108.33
921.494,84.57
921.513,90.11
921.531,90.43
921.55,116.36
921.568,110.77
921.587,129.84
921.605,116.49
921.624,138.24
921.642,116.64
921.661,154.82
921.679,170.79
921.698,186.82
921.716,168.33
921.735,160.04
921.754,152.6
921.772,155.83
921.791,141.02
921.809,136.14
921.828,117.01
921.846,131.63
921.865,168.66
921.883,168.66
921.902,148.05
921.92,134.61
922.004,135.84
922.022,171.29
922.041,185.62
922.059,168.37
922.078,171.41
922.096,168.36
922.163,142.09
922.181,153.27
922.2,171.81
922.298,173.45
922.317,146.3
922.335,134.1
922.372,88.66
922.39,100.85
922.408,134.06
922.426,198.95
922.444,166.4
922.462,200.62
922.48,174.11
922.498,172.44
922.516,169.49
922.534,174.32
922.552,164.66
922.57,193.26
922.588,208.98
922.606,182.52
922.624,172.22
922.642,175.48
922.66,148.93
922.678,205.76
922.696,168.53
922.714,139.48
922.732,161.12
922.75,160.54
922.768,134.7
922.786,148.23
922.804,129.37
922.822,134.11
922.84,93.27
922.858,87.42
922.876,140.05
922.894,183.31
922.912,141.2
922.93,83.11
922.948,101.9
922.966,141.97
922.984,132.09
923.002,168.1
923.02,139.07
923.038,115.18
923.056,99.17
923.074,103.19
923.092,91.77
923.11,136.94
923.128,128.8
923.146,151.12
923.164,122.47
923.182,127.25
923.2,125.96
923.263,146.44
923.281,170.8
923.299,140.1
923.317,107.97
923.335,114.35
923.353,146.29
923.371,228.02
923.389,185.86
923.407,159.23
923.425,152.29
923.464,121.0
923.482,191.37
923.5,220.63
923.519,231.26
923.537,239.69
923.555,171.12
923.574,135.95
923.592,123.23
923.611,154.13
923.629,148.75
923.647,125.64
923.666,135.05
923.684,165.5
923.703,148.19
923.721,152.6
923.739,173.11
923.758,259.66
923.776,233.73
923.794,226.37
923.813,184.74
923.831,170.34
923.85,154.47
923.868,169.54
923.886,172.05
923.905,168.2
923.923,165.56
923.942,164.87
923.96,168.97
923.978,154.0
923.997,124.8
924.015,119.97
924.033,130.15
924.052,136.11
924.07,119.8
924.089,144.4
924.107,150.46
924.125,144.32
924.144,120.45
924.162,118.69
924.181,136.84
924.199,131.46
924.217,130.53
924.236,149.85
924.254,106.66
924.272,112.4
924.294,138.61
924.312,145.24
924.331,133.05
924.349,113.73
924.367,116.26
924.386,129.41
924.404,165.2
924.423,236.2
924.441,232.44
924.459,201.25
924.478,203.86
924.496,140.77
924.514,150.48
924.533,167.17
924.565,98.75
924.583,126.59
924.602,130.77
924.62,189.06
924.639,183.4
924.657,154.11
924.676,256.88
924.695,294.09
924.713,264.65
924.732,194.2
924.75,172.96
924.769,190.84
924.787,161.13
924.806,153.94
924.825,153.12
924.843,126.19
924.862,119.83
924.88,107.66
924.899,99.46
924.917,86.8
924.936,132.9
924.954,141.07
924.973,164.59
924.992,148.61
925.01,121.03
925.029,123.6
925.047,140.28
925.066,150.65
925.084,154.01
925.103,156.37
925.122,180.89
925.14,246.13
925.159,256.2
925.211,227.27
925.23,223.06
925.248,150.78
925.267,141.01
925.286,147.63
925.304,154.34
925.323,123.48
925.341,155.21
925.36,165.69
925.378,176.18
925.397,199.63
925.416,199.11
925.434,192.61
925.453,192.34
925.471,173.59
925.5,176.93
925.518,164.14
925.537,163.94
925.556,124.64
925.574,216.1
925.593,189.44
925.611,163.9
925.63,145.05
925.663,185.27
925.682,227.44
925.701,269.97
925.719,351.77
925.738,427.04
925.756,304.26
925.775,257.41
925.794,188.88
925.812,198.03
925.831,205.22
925.849,208.82
925.868,225.31
925.887,190.4
925.905,163.69
925.924,147.95
925.942,124.2
925.961,147.38
925.979,141.49
925.998,145.38
926.017,159.34
926.035,172.25
926.118,167.55
926.136,164.16
926.155,158.11
926.174,206.13
926.192,229.46
926.211,226.44
926.229,224.08
926.248,207.02
926.267,182.56
926.285,175.84
926.304,193.94
926.322,213.11
926.341,176.37
926.36,171.28
926.378,163.65
926.397,152.92
926.415,154.91
926.434,195.31
926.453,198.66
926.471,215.24
926.49,221.97
926.508,222.59
926.527,191.07
926.545,163.83
926.564,134.78
926.583,130.58
926.601,129.21
926.62,130.66
926.638,124.51
926.657,138.6
926.676,142.35
926.694,182.47
926.713,184.7
926.731,190.34
926.771,114.05
926.789,124.25
926.807,131.24
926.826,163.69
926.844,152.09
926.862,153.34
926.881,135.15
926.899,148.52
926.917,165.59
926.936,163.07
926.954,142.4
926.972,142.19
926.991,109.14
927.009,129.09
927.027,125.44
927.046,176.86
927.064,354.3
927.095,683.05
927.113,774.93
927.132,727.61
927.15,504.29
927.168,308.86
927.246,200.21
927.264,176.34
927.282,164.95
927.301,155.72
927.319,200.27
927.337,237.69
927.356,223.83
927.374,190.71
927.392,191.57
927.411,215.87
927.429,217.41
927.447,236.89
927.474,186.92
927.493,158.34
927.511,142.1
927.529,123.32
927.548,89.65
927.566,112.43
927.584,136.64
927.603,139.86
927.621,117.95
927.639,127.72
927.658,152.04
927.676,163.11
927.694,157.27
927.72,142.65
927.739,134.87
927.757,165.56
927.775,164.17
927.794,161.75
927.812,147.54
927.83,149.48
927.867,140.97
927.886,183.76
927.905,151.06
927.923,141.11
927.942,155.48
927.961,175.17
927.98,155.01
927.999,168.92
928.092,189.44
928.111,204.35
928.13,184.45
928.149,184.11
928.168,153.65
928.186,161.72
928.338,128.45
928.357,213.3
928.376,264.61
928.395,276.54
928.414,227.8
928.432,289.29
928.451,271.87
928.63,230.33
928.649,191.55
928.668,156.04
928.686,131.94
928.705,128.47
928.724,129.89
928.743,146.38
928.762,143.96
928.78,149.39
928.799,143.01
928.818,135.23
928.837,126.17
928.856,134.36
928.874,163.46
928.893,170.63
928.912,117.53
928.931,100.03
928.964,157.49
928.983,211.99
929.003,226.1
929.022,228.6
929.042,239.44
929.061,217.01
929.081,197.47
929.1,138.78
929.119,115.24
929.139,167.81
929.158,284.97
929.178,363.83
929.197,427.31
929.217,415.15
929.236,358.32
929.334,185.34
929.354,153.64
929.373,118.59
929.393,108.17
929.412,133.5
929.432,128.57
929.451,136.74
929.47,156.18
929.49,145.6
929.509,151.65
929.529,143.42
929.548,141.71
929.568,96.89
929.587,117.22
929.606,140.24
929.626,198.07
929.645,158.63
929.665,143.7
929.684,156.46
929.703,188.95
929.723,198.93
929.742,198.56
929.762,129.43
929.781,143.92
929.801,176.47
929.82,150.66
929.839,112.0
929.859,109.44
930.066,115.15
930.085,130.09
930.104,102.05
930.124,96.95
930.143,83.07
930.162,150.95
930.181,170.23
930.2,183.17
930.219,192.63
930.239,191.31
930.258,192.02
930.277,169.29
930.296,189.84
930.315,251.88
930.334,216.42
930.353,193.63
930.373,179.83
930.392,177.07
930.411,179.62
930.43,215.97
930.449,211.68
930.468,214.22
930.488,157.03
930.507,137.29
930.526,126.24
930.545,127.14
930.564,168.68
930.583,185.38
930.602,151.86
930.622,170.32
930.641,139.99
930.66,133.04
930.679,137.76
930.698,160.67
930.717,195.84
930.737,158.46
930.756,132.52
930.775,118.1
930.794,137.75
930.813,175.9
930.832,143.6
930.852,137.15
930.871,137.2
930.89,145.41
930.909,142.75
930.928,120.8
930.947,130.97
930.966,129.26
930.986,131.75
931.005,130.55
931.024,108.34
931.043,103.66
931.062,120.1
931.163,116.61
931.181,163.92
931.205,208.63
931.223,204.59
931.242,150.43
931.26,144.77
931.278,155.9
931.297,162.34
931.315,181.37
931.334,210.16
931.352,214.31
931.416,178.09
931.434,175.41
931.452,145.48
931.471,187.98
931.543,219.66
931.562,220.23
931.58,251.6
931.598,234.99
931.617,239.52
931.635,215.9
931.654,226.08
931.672,159.13
931.69,213.92
931.709,194.93
931.727,138.39
931.801,153.67
931.819,161.04
931.838,163.02
931.856,164.91
931.874,142.78
931.893,141.2
931.911,164.31
931.93,219.98
931.948,171.05
932.03,169.77
932.049,156.85
932.067,158.6
932.086,174.56
932.104,148.9
932.122,124.92
932.141,135.06
932.159,130.97
932.178,153.96
932.196,155.06
932.215,185.03
932.233,130.94
932.262,124.43
932.282,133.81
932.301,115.65
932.321,109.77
932.414,132.19
932.433,115.26
932.453,97.07
932.473,100.6
932.492,104.65
932.512,99.34
932.531,155.06
932.551,140.69
932.571,100.25
932.59,132.91
932.61,131.88
932.63,100.64
932.649,131.35
932.669,167.7
932.689,198.23
932.708,212.63
932.728,220.68
932.747,223.57
932.767,226.01
932.787,212.33
932.806,169.66
932.828,181.87
932.848,206.99
932.867,160.5
932.887,117.87
932.907,98.84
932.926,123.4
932.946,158.28
932.965,131.41
932.985,163.04
933.005,213.78
933.024,166.01
933.044,142.48
933.064,146.14
933.083,173.9
933.103,169.04
933.122,182.75
933.142,176.2
933.162,185.7
933.181,151.83
933.201,134.18
933.221,124.7
933.24,126.4
933.26,139.11
933.28,145.25
933.299,142.11
933.319,148.8
933.339,108.98
933.364,124.5
933.382,131.67
933.399,152.6
933.417,153.13
933.434,161.3
933.452,152.67
933.469,153.54
933.487,136.52
933.504,176.24
933.521,156.89
933.539,152.81
933.556,149.51
933.574,162.47
933.591,119.82
933.609,139.75
933.626,126.15
933.644,189.3
933.661,171.43
933.679,167.03
933.696,160.98
933.714,157.74
933.731,116.58
934.104,135.37
934.122,146.03
934.139,137.53
934.157,162.48
934.174,189.94
934.192,165.03
934.209,151.05
934.227,133.02
934.244,169.31
934.262,151.49
934.281,156.98
934.299,180.7
934.316,209.65
934.333,206.6
934.351,225.4
934.368,197.17
934.386,178.95
934.403,173.92
934.421,157.15
934.438,113.77
934.47,110.26
934.488,142.38
934.507,135.67
934.526,149.53
934.545,133.73
934.585,124.35
934.604,151.49
934.623,150.72
934.642,151.78
934.661,145.04
934.679,167.36
934.698,152.79
934.717,115.18
934.736,101.73
934.755,124.54
934.774,106.14
934.793,112.91
934.812,157.49
934.831,142.22
934.849,123.55
934.868,120.21
934.887,144.22
934.906,115.52
934.925,124.45
934.944,152.24
934.963,168.28
934.982,192.62
935.001,212.98
935.02,207.62
935.038,185.92
935.057,181.78
935.076,129.47
935.095,126.15
935.114,117.2
935.133,110.88
935.152,163.37
935.171,173.64
935.19,157.17
935.208,167.49
935.227,154.53
935.246,95.25
935.265,118.47
935.284,135.68
935.303,138.5
935.322,125.58
935.341,150.17
935.367,173.34
935.386,149.04
935.404,138.52
935.423,134.27
935.442,134.24
935.461,124.08
935.48,134.02
935.499,120.5
935.518,152.57
935.537,123.18
935.571,120.82
935.59,114.21
935.609,112.4
935.628,97.02
935.647,104.39
935.666,139.08
935.685,166.11
935.704,173.87
935.723,148.83
935.742,152.31
935.761,144.07
935.78,151.85
935.799,148.65
935.847,119.26
935.866,121.91
935.885,111.59
935.904,137.91
935.923,164.58
935.942,171.11
935.96,166.73
935.979,162.68
935.998,144.81
936.017,139.9
936.036,123.46
936.055,126.0
936.074,102.97
936.093,89.98
936.112,95.37
936.131,116.4
936.15,103.66
936.169,94.13
936.188,80.87
936.207,107.06
936.226,95.5
936.245,123.1
936.264,99.78
936.283,96.95
936.302,109.61
936.321,97.54
936.34,90.73
936.359,104.73
936.378,126.67
936.396,111.19
936.415,121.36
936.434,118.49
936.453,143.34
936.472,145.37
936.491,140.04
936.51,131.52
936.529,140.62
936.548,128.77
936.567,161.15
936.586,117.3
936.671,108.04
936.69,149.11
936.709,163.69
936.728,178.36
936.746,155.3
936.765,149.71
936.784,139.36
936.803,134.8
936.822,125.03
936.841,138.58
936.86,147.7
936.879,169.49
936.898,153.17
936.917,130.07
936.936,126.46
936.954,141.11
936.973,126.82
936.992,106.46
937.011,109.01
937.03,148.3
937.049,116.0
937.068,167.78
937.087,142.64
937.106,157.13
937.125,149.34
937.144,146.96
937.162,136.88
937.181,108.49
937.2,103.02
937.219,122.51
937.238,129.92
937.257,131.24
937.276,143.64
937.295,149.27
937.319,122.22
937.338,133.22
937.357,146.33
937.375,125.91
937.394,139.65
937.413,180.62
937.432,181.26
937.451,171.38
937.47,175.01
937.489,166.55
937.508,139.22
937.527,127.86
937.546,133.61
937.565,150.05
937.583,128.32
937.602,88.51
937.621,71.98
937.64,124.79
937.659,135.65
937.678,130.91
937.697,132.92
937.716,119.64
937.735,106.83
937.769,111.75
937.788,103.43
937.807,102.95
937.826,127.81
937.846,120.99
937.865,115.79
937.884,124.55
937.903,130.44
937.922,126.54
937.941,121.06
937.961,117.9
937.98,97.79
937.999,102.82
938.018,128.52
938.037,123.92
938.056,88.26
938.075,90.97
938.095,151.74
938.114,174.66
938.133,174.4
938.152,174.42
938.171,122.8
938.19,131.6
938.21,118.71
938.229,105.22
938.248,77.64
938.267,95.63
938.286,131.21
938.305,143.14
938.324,98.88
938.344,120.92
938.363,120.07
938.382,129.4
938.401,114.14
938.42,127.99
938.439,146.06
938.458,183.88
938.478,206.24
938.497,176.5
938.516,129.73
938.535,145.91
938.554,117.05
938.573,104.77
938.593,102.66
938.612,116.47
938.631,119.95
938.65,101.48
938.669,133.22
938.688,147.83
938.708,112.62
938.727,103.2
938.746,161.18
938.765,156.11
938.882,120.96
938.901,121.39
938.92,121.63
938.939,148.81
938.957,136.19
938.976,172.01
938.995,160.98
939.014,156.13
939.032,172.05
939.051,141.01
939.07,154.95
939.089,175.28
939.107,203.67
939.126,230.24
939.145,254.2
939.164,242.65
939.182,244.69
939.201,198.99
939.22,152.57
939.239,147.71
939.258,162.61
939.276,185.57
939.295,190.4
939.314,186.08
939.333,177.36
939.351,144.93
939.37,129.69
939.389,121.7
939.408,139.94
939.426,191.02
939.445,170.06
939.464,159.25
939.483,165.62
939.501,171.99
939.52,259.58
939.539,395.32
939.558,505.69
939.576,410.42
939.595,265.8
939.614,243.04
939.633,181.08
939.651,153.12
939.67,148.61
939.689,145.93
939.708,119.4
939.726,98.92
939.807,145.77
939.826,168.08
939.845,182.98
939.867,183.01
939.886,174.14
939.905,213.96
939.924,128.73
939.943,122.75
939.969,114.11
939.988,140.18
940.008,138.24
940.027,160.52
940.046,142.69
940.066,136.25
940.085,143.3
940.104,122.33
940.124,131.34
940.143,111.46
940.163,100.43
940.182,98.84
940.201,129.46
940.221,172.98
940.24,140.21
940.259,119.76
940.279,113.91
940.298,111.59
940.318,109.73
940.337,122.51
940.356,137.42
940.376,120.84
940.395,107.18
940.429,144.68
940.449,128.97
940.468,102.38
940.487,91.7
940.507,135.53
940.526,80.72
940.545,110.95
940.565,148.26
940.584,137.66
940.604,121.47
940.623,150.07
940.642,148.08
940.662,178.8
940.681,142.59
940.7,106.59
940.72,106.67
940.746,105.31
940.765,124.95
940.785,138.73
940.804,142.35
940.824,136.42
940.843,119.58
940.862,114.66
940.882,117.4
940.901,122.17
940.92,127.78
940.94,127.32
940.959,124.69
940.978,130.36
940.998,116.78
941.017,109.52
941.037,108.69
941.056,160.23
941.06,107.41
941.079,151.74
941.098,109.89
941.117,87.92
941.136,95.24
941.155,100.55
941.174,103.46
941.193,99.77
941.212,150.02
941.231,210.71
941.25,364.99
941.269,416.03
941.288,462.67
941.307,350.28
941.326,205.19
941.345,128.74
941.364,137.22
941.383,108.77
941.402,132.49
941.421,125.6
941.44,101.34
941.459,104.73
941.478,90.91
941.497,103.42
941.516,135.32
941.535,136.42
941.554,141.58
941.573,167.66
941.592,138.71
941.611,127.13
941.63,126.78
941.649,135.12
941.668,138.32
941.687,144.99
941.706,140.59
941.725,130.0
941.744,119.42
941.763,93.24
941.782,85.66
941.801,110.79
941.82,120.11
941.839,111.98
941.858,101.6
941.877,119.87
941.896,137.17
941.915,151.96
941.934,173.02
941.953,134.91
941.972,147.26
941.991,134.15
942.04,111.86
942.059,135.15
942.078,158.85
942.097,156.22
942.116,161.53
942.135,133.47
942.193,76.63
942.212,83.9
942.231,105.09
942.25,109.9
942.269,119.24
942.288,130.3
942.307,122.49
942.326,109.11
942.345,102.26
942.364,105.42
942.383,114.07
942.402,102.0
942.421,82.17
942.44,84.56
942.458,93.55
942.477,94.9
942.496,95.76
942.515,76.68
942.534,99.11
942.553,113.85
942.572,128.7
942.591,99.09
942.61,90.95
942.629,103.7
942.648,114.97
942.667,122.02
942.686,127.96
942.705,113.64
942.724,104.15
942.743,104.08
942.762,118.1
942.781,102.52
942.8,90.03
942.819,87.87
942.838,111.53
942.857,128.34
942.876,127.47
942.895,133.3
942.914,141.94
942.933,129.51
942.952,143.77
942.971,144.36
942.99,138.17
943.009,130.41
943.028,126.51
943.047,120.09
943.066,126.61
943.085,133.33
943.104,140.74
943.123,145.79
943.142,157.25
943.161,141.43
943.18,115.91
943.199,114.41
943.218,130.77
943.265,98.25
943.283,132.6
943.3,151.98
943.318,163.82
943.336,166.26
943.353,151.0
943.371,168.16
943.389,140.55
943.406,120.19
943.424,98.95
943.442,87.13
943.459,83.6
943.477,119.29
943.495,104.41
943.512,125.77
943.53,130.58
943.547,119.21
943.565,123.8
943.583,132.87
943.6,130.6
943.618,123.59
943.636,138.59
943.653,140.86
943.671,157.77
943.689,147.89
943.706,118.88
943.724,122.62
943.742,130.72
943.759,123.3
943.777,132.88
943.795,139.44
943.812,137.04
943.83,148.48
943.848,174.58
943.865,173.48
943.883,160.16
943.901,159.91
943.918,140.32
943.936,121.91
943.954,115.94
943.971,125.48
943.989,131.9
944.007,178.33
944.024,166.21
944.042,107.72
944.06,108.71
944.077,103.07
944.095,107.04
944.113,119.43
944.135,98.96
944.153,111.68
944.17,132.89
944.188,138.39
944.206,143.26
944.223,147.07
944.241,144.27
944.259,153.15
944.276,122.52
944.294,81.27
944.312,106.75
944.329,110.29
944.371,123.78
944.39,144.76
944.408,146.55
944.427,161.71
944.445,148.18
944.464,150.31
944.482,148.41
944.501,232.98
944.519,326.99
944.538,389.72
944.556,374.38
944.575,388.86
944.593,358.41
944.612,310.39
944.63,238.88
944.649,248.1
944.667,277.02
944.686,326.76
944.704,327.26
944.723,248.44
944.741,185.98
944.881,154.79
944.899,111.28
944.918,127.29
944.936,116.31
944.955,102.41
944.974,113.8
944.992,133.21
945.01,133.54
945.029,135.02
945.048,133.65
945.066,129.45
945.085,85.04
945.103,79.4
945.122,97.13
945.14,122.43
945.159,129.71
945.177,135.98
945.196,121.79
945.214,140.2
945.233,144.96
945.251,153.91
945.27,193.52
945.288,203.88
945.307,170.34
945.325,201.82
945.344,165.48
945.362,118.63
945.381,163.0
945.399,165.21
945.418,146.86
945.436,104.95
945.468,127.02
945.487,133.91
945.505,137.46
945.524,132.68
945.543,124.29
945.561,113.49
945.58,117.61
945.599,114.11
945.617,110.58
945.636,131.79
945.655,137.0
945.673,114.03
945.692,106.29
945.711,111.05
945.729,138.59
945.748,146.78
945.766,145.91
945.785,137.86
945.804,133.2
945.822,127.97
945.841,129.32
945.86,121.26
945.878,127.73
945.897,121.47
945.916,118.01
945.934,136.89
945.953,150.18
945.972,147.13
945.99,132.21
946.009,135.89
946.028,169.88
946.046,238.71
946.065,374.48
946.083,515.7
946.102,567.69
946.121,413.22
946.139,304.86
946.158,242.45
946.177,245.75
946.195,207.43
946.308,158.59
946.327,129.28
946.345,116.59
946.364,126.3
946.383,117.61
946.401,148.25
946.42,128.81
946.439,143.95
946.457,157.23
946.476,163.85
946.495,145.17
946.513,138.46
946.532,102.85
946.567,96.05
946.585,117.58
946.604,123.58
946.623,115.97
946.642,120.77
946.661,121.42
946.68,119.31
946.699,115.68
946.718,127.15
946.737,125.71
946.755,142.3
946.774,220.38
946.793,254.23
946.812,225.0
946.831,148.82
946.85,173.39
946.869,137.59
946.888,120.99
946.906,123.97
946.925,106.29
946.944,137.53
946.963,155.93
946.982,151.85
947.001,153.42
947.02,156.54
947.039,138.39
947.058,158.74
947.076,200.76
947.095,179.53
947.114,158.16
947.133,136.61
947.152,119.74
947.171,110.94
947.19,114.84
947.209,108.04
947.228,128.99
947.247,168.86
947.271,175.0
947.29,166.21
947.309,131.91
947.328,108.74
947.347,104.78
947.366,141.22
947.385,150.34
947.404,136.07
947.422,132.91
947.441,130.75
947.46,131.5
947.479,127.38
947.498,139.23
947.517,136.7
947.536,151.58
947.555,165.61
947.574,172.0
947.592,148.7
947.611,120.3
947.63,108.83
947.664,74.95
947.682,76.86
947.699,80.88
947.716,111.36
947.734,106.56
947.751,114.1
947.769,94.57
947.786,118.81
947.804,129.07
947.821,122.82
947.838,116.3
947.856,118.2
947.873,142.46
947.891,149.28
947.908,134.2
947.926,138.43
947.943,187.34
947.96,180.58
947.978,171.24
947.995,168.32
948.013,168.35
948.03,148.35
948.047,152.3
948.065,132.39
948.082,127.11
948.1,125.22
948.117,129.83
948.135,130.69
948.152,128.56
948.169,115.86
948.187,135.44
948.204,135.24
948.222,147.02
948.239,127.24
948.257,124.32
948.274,119.79
948.315,131.75
948.332,132.78
948.349,106.09
948.367,103.98
948.384,111.17
948.402,114.11
948.419,151.08
948.436,172.93
948.454,182.04
948.471,175.14
948.489,170.47
948.506,165.43
948.524,154.07
948.541,133.72
948.558,123.98
948.576,100.39
948.593,97.03
948.611,119.94
948.628,126.56
948.646,123.41
948.663,123.06
948.68,118.28
948.698,114.4
948.715,118.18
948.733,98.81
948.771,129.45
948.79,126.3
948.809,133.05
948.828,152.62
948.846,127.7
948.865,93.71
948.884,93.9
948.903,124.3
948.922,118.43
948.941,110.75
948.96,121.95
948.979,139.93
948.998,143.13
949.017,147.33
949.036,144.14
949.055,144.74
949.074,167.48
949.093,206.44
949.112,183.93
949.131,160.11
949.15,112.61
949.169,101.08
949.188,120.9
949.207,142.53
949.226,147.86
949.245,150.39
949.263,134.01
949.282,130.85
949.301,133.97
949.32,110.19
949.339,75.59
949.358,90.94
949.377,139.38
949.396,162.25
949.415,160.66
949.434,142.64
949.453,141.57
949.472,135.19
949.491,129.53
949.51,126.81
949.529,126.73
949.548,144.82
949.567,177.67
949.586,213.97
949.605,237.41
949.624,254.54
949.643,287.58
949.661,267.24
949.68,194.5
949.699,141.11
949.718,145.18
949.737,154.31
949.756,171.96
949.775,130.52
949.794,117.47
949.813,130.78
949.868,126.02
949.888,155.2
949.907,147.64
949.926,152.68
949.945,157.0
949.965,142.93
949.984,149.51
950.003,148.24
950.022,145.64
950.042,142.7
950.061,139.89
950.08,134.08
950.099,113.06
950.118,141.12
950.138,144.54
950.157,122.27
950.176,109.82
950.195,116.07
950.215,142.16
950.234,132.09
950.253,116.98
950.272,145.9
950.291,150.74
950.328,151.97
950.347,174.09
950.366,212.71
950.385,192.2
950.405,183.2
950.424,186.75
950.443,179.63
950.462,121.21
950.482,105.63
950.501,121.21
950.52,124.32
950.539,113.8
950.558,100.48
950.578,93.15
950.597,109.73
950.616,113.73
950.635,136.32
950.655,131.56
950.674,130.19
950.693,158.0
950.712,169.25
950.731,149.89
950.751,125.38
950.77,145.15
950.789,197.05
950.808,170.38
950.828,150.13
950.847,160.54
950.866,166.64
950.885,142.86
950.904,128.09
950.924,137.88
950.972,133.4
950.991,135.18
951.01,121.51
951.03,122.67
951.049,125.74
951.068,128.66
951.087,114.1
951.107,101.4
951.126,93.0
951.145,103.93
951.23,110.32
951.25,144.64
951.269,184.27
951.288,127.27
951.307,106.81
951.327,134.51
951.346,143.41
951.365,139.0
951.384,126.99
951.404,109.76
951.423,105.97
951.442,107.0
951.461,141.29
951.481,155.11
951.5,137.72
951.519,151.24
951.545,130.13
951.565,86.65
951.584,102.36
951.603,141.78
951.622,116.62
951.642,136.11
951.661,116.35
951.68,100.33
951.699,92.82
951.719,122.0
951.738,135.08
951.757,144.97
951.776,150.29
951.796,159.77
951.815,106.48
951.834,144.61
951.853,130.55
951.873,119.94
951.892,109.88
951.911,117.18
951.93,158.5
951.95,203.48
951.969,212.68
951.988,209.39
952.007,221.9
952.027,190.88
952.065,111.71
952.083,133.1
952.102,119.34
