#depth	age	sigma_age	air_age	sigma_air_age	deporate	sigma_deporate	thinning	sigma_thinning	LID	sigma_LID	delta_depth	sigma_delta_depth	deporate_model	sigma_deporate_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
2.800000000000000000e+01	1.687544006416547404e+02	5.436240592110652692e+00	nan	nan	5.596333739600919260e-02	7.375452765939253218e-04	9.936908293725107422e-01	1.659332627044955146e-03	nan	nan	nan	nan	5.753690000000000193e-02	1.516395746547108958e-01	9.959139906271893272e-01	4.476296278244563942e-03	8.017700000000000671e+01	2.000000000000000111e-01	8.584797082864141504e-02	1.091524486285793500e-03	nan	nan
2.900000000000000000e+01	1.804028996142870653e+02	5.448601882407367647e+00	nan	nan	5.966124005960370819e-02	6.830032673003722183e-04	9.930989517133362865e-01	1.810786632257897289e-03	nan	nan	nan	nan	6.058490000000005260e-02	1.517016714018990520e-01	9.955248468773978399e-01	4.893268755308783496e-03	8.017700000000000671e+01	2.000000000000000111e-01	9.065033921268984829e-02	9.923334278142811535e-04	nan	nan
3.000000000000000000e+01	1.914342979376152698e+02	5.460442571070177387e+00	nan	nan	6.805799454589840647e-02	7.326064890038422057e-04	9.925072749450463139e-01	1.962272589199399054e-03	nan	nan	nan	nan	6.832300000000002260e-02	1.517593006366387554e-01	9.951357031276063525e-01	5.310241232373003918e-03	8.017700000000000671e+01	2.000000000000000111e-01	1.022984181603843884e-01	1.051459399903489477e-03	nan	nan
3.100000000000000000e+01	2.012096201565003355e+02	5.470233344852754698e+00	nan	nan	6.553423213647842360e-02	7.286185235341314072e-04	9.919157990101528100e-01	2.114021815299953633e-03	nan	nan	nan	nan	6.505939999999998946e-02	1.518153297028512760e-01	9.947465593778148651e-01	5.727213709437224340e-03	8.017700000000000671e+01	2.000000000000000111e-01	9.783887223894509322e-02	1.047516953589048725e-03	nan	nan
3.200000000000000000e+01	2.114305065702129696e+02	5.479661450516512211e+00	nan	nan	6.270991720335118702e-02	7.836901682504824208e-04	9.913245238511835256e-01	2.265673631551523050e-03	nan	nan	nan	nan	6.152130000000000098e-02	1.518749039361057263e-01	9.943574156280233778e-01	6.144186186501443894e-03	8.017700000000000671e+01	2.000000000000000111e-01	9.258686840289241660e-02	1.129594121883642109e-03	nan	nan
3.300000000000000000e+01	2.222311742809783084e+02	5.489367665676617491e+00	nan	nan	6.933926918317179222e-02	7.764134239374124048e-04	9.907334494106807554e-01	2.417445478547799315e-03	nan	nan	nan	nan	6.729420000000008173e-02	1.519325540672837316e-01	9.939682718782318904e-01	6.561158663565664316e-03	8.017700000000000671e+01	2.000000000000000111e-01	1.013572982753088020e-01	1.106599128146099412e-03	nan	nan
3.400000000000000000e+01	2.320972620419580892e+02	5.497065272867952324e+00	nan	nan	6.649166589363225688e-02	5.843375390445983315e-04	9.901425756312023374e-01	2.569158314221775107e-03	nan	nan	nan	nan	6.387819999999999609e-02	1.519887707871565574e-01	9.935791281284404031e-01	6.978131140629884738e-03	8.017700000000000671e+01	2.000000000000000111e-01	9.646758000487994089e-02	8.181706874541082959e-04	nan	nan
3.500000000000000000e+01	2.424634389477062655e+02	5.501793136669512307e+00	nan	nan	6.855567780722944538e-02	5.267550118205687826e-04	9.895519024553210974e-01	2.720731479266874989e-03	nan	nan	nan	nan	6.518050000000008559e-02	1.520462394897399705e-01	9.931899843786489157e-01	7.395103617694104292e-03	8.017700000000000671e+01	2.000000000000000111e-01	9.888015688947149329e-02	7.319314022052503428e-04	nan	nan
3.600000000000000000e+01	2.525766915097729282e+02	5.502140480932808941e+00	nan	nan	5.823325604203932054e-02	5.046736400776138205e-04	9.889614298256247382e-01	2.872383194225375854e-03	nan	nan	nan	nan	5.473989999999995248e-02	1.521091877411157867e-01	9.928008406288574283e-01	7.812076094758324714e-03	8.017700000000000671e+01	2.000000000000000111e-01	8.286216003789401152e-02	7.039024189353352721e-04	nan	nan
3.700000000000000000e+01	2.646449262690730393e+02	5.496967600994584480e+00	nan	nan	7.242328702189027023e-02	8.198526914473638124e-04	9.883716501552707312e-01	3.023000730713187520e-03	nan	nan	nan	nan	6.731550000000008360e-02	1.521715595359747486e-01	9.924116968790659410e-01	8.229048571822545136e-03	8.017700000000000671e+01	2.000000000000000111e-01	1.031893688414147747e-01	1.161302505610885532e-03	nan	nan
