#depth	age	sigma_age	air_age	sigma_air_age	deporate	sigma_deporate	thinning	sigma_thinning	LID	sigma_LID	delta_depth	sigma_delta_depth	deporate_model	sigma_deporate_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
0.000000000000000000e+00	-4.964202192397781488e+01	4.876840620227084422e+00	nan	nan	3.062417139523887152e-02	5.105813325762949446e-03	9.556761209546053015e-01	9.097493302593234743e-02	nan	nan	nan	nan	3.499670299999999706e-02	4.000000000000000777e-01	9.989999999999999991e-01	1.000000000000000021e-02	1.095300000000000011e+02	1.000000000000000000e+00	7.585309919002232448e-02	6.554419104887678101e-03	nan	nan
1.000000000000000000e+00	-3.645864496669800303e+01	5.007392155930759259e+00	nan	nan	3.151849735957781840e-02	4.126341975213677557e-03	9.582919978346945422e-01	8.559314401515516479e-02	nan	nan	nan	nan	3.499670300000001094e-02	4.000000000000000777e-01	9.989999999999999991e-01	1.000000000000000021e-02	1.095300000000000011e+02	1.000000000000000000e+00	7.662493971095558909e-02	4.055378457926205743e-03	nan	nan
2.000000000000000000e+00	-2.340806373593687795e+01	5.207221381082261402e+00	nan	nan	2.835442586683712546e-02	2.659186462465303481e-03	9.609150348935323604e-01	8.018131961586594247e-02	nan	nan	nan	nan	3.050441483000000675e-02	4.000000000000001332e-01	9.989999999999999991e-01	1.000000000000000021e-02	1.095300000000000011e+02	1.000000000000000000e+00	6.767818944957530725e-02	1.181797284266446592e-03	nan	nan
3.000000000000000000e+00	-8.632254747354735969e+00	5.294042654239260237e+00	nan	nan	3.087492244450936243e-02	1.896513050957607553e-03	9.635452517299617492e-01	7.473907047934109926e-02	nan	nan	nan	nan	3.211939996000000297e-02	4.000000000000001332e-01	9.989999999999999991e-01	1.000000000000000021e-02	1.095300000000000011e+02	1.000000000000000000e+00	7.237448186674212691e-02	1.987786114881413043e-03	nan	nan
4.000000000000000000e+00	5.184769902869739155e+00	5.180965074542189797e+00	nan	nan	3.140200480795725391e-02	1.580743276034596995e-03	9.661826679964710118e-01	6.926689107300579296e-02	nan	nan	nan	nan	3.197442550000001438e-02	4.000000000000001332e-01	9.989999999999999991e-01	1.000000000000000021e-02	1.095300000000000011e+02	1.000000000000000000e+00	7.231327225359522604e-02	3.392711697405245610e-03	nan	nan
5.000000000000000000e+00	1.901348998198748319e+01	5.024316505249517562e+00	nan	nan	2.961877356752163140e-02	1.440995524146312760e-03	9.688273033993419769e-01	6.376429474049936930e-02	nan	nan	nan	nan	3.010663858000001136e-02	4.000000000000001332e-01	9.989999999999999991e-01	1.000000000000000021e-02	1.095300000000000011e+02	1.000000000000000000e+00	6.702531353569401995e-02	2.339142288518129744e-03	nan	nan
6.000000000000000000e+00	3.393322623159793494e+01	4.950267098660542153e+00	nan	nan	2.543081965986060053e-02	1.259295671197889488e-03	9.714791776987962146e-01	5.823123837959023885e-02	nan	nan	nan	nan	2.579888506999999942e-02	4.000000000000000777e-01	9.989999999999999991e-01	1.000000000000000021e-02	1.095300000000000011e+02	1.000000000000000000e+00	5.656842392995196922e-02	1.361858265731998550e-03	nan	nan
7.000000000000000000e+00	5.161093281289297607e+01	4.923178016843864135e+00	nan	nan	2.676074357485817151e-02	1.433352854760011185e-03	9.736507539970762348e-01	5.264137673586190280e-02	nan	nan	nan	nan	2.709087334999996100e-02	4.000000000000000777e-01	9.984999999999999432e-01	1.000000000000000021e-02	1.095300000000000011e+02	1.000000000000000000e+00	5.850161175013089687e-02	1.176232080680278793e-03	nan	nan
8.000000000000000000e+00	6.870447895776072755e+01	4.924239324797034634e+00	nan	nan	2.463316996247256682e-02	1.172640589683726512e-03	9.758269397941232715e-01	4.702679542956450520e-02	nan	nan	nan	nan	2.468516010000004757e-02	4.000000000000000777e-01	9.979999999999999982e-01	1.000000000000000021e-02	1.095300000000000011e+02	1.000000000000000000e+00	5.293924482274318249e-02	6.963078363191776065e-04	nan	nan
9.000000000000000000e+00	8.759405706467001096e+01	4.938353893814256601e+00	nan	nan	2.831324624211002325e-02	1.222124390777425823e-03	9.784979734997953926e-01	4.140818215284399612e-02	nan	nan	nan	nan	2.807771484999999068e-02	4.000000000000000222e-01	9.979999999999999982e-01	1.000000000000000021e-02	1.095300000000000011e+02	1.000000000000000000e+00	5.986663397755425525e-02	7.162086942584403124e-04	nan	nan
1.000000000000000000e+01	1.042978523770125889e+02	4.949940606491321837e+00	nan	nan	2.804237217177110025e-02	1.160233855646874198e-03	9.811763183594907067e-01	3.575945522328669718e-02	nan	nan	nan	nan	2.753013956000005535e-02	4.000000000000000222e-01	9.979999999999999982e-01	1.000000000000000021e-02	1.095300000000000011e+02	1.000000000000000000e+00	5.835532201959622162e-02	1.044908220569834957e-03	nan	nan
1.100000000000000000e+01	1.214342499735195702e+02	4.967261001713559665e+00	nan	nan	2.747809416360500953e-02	9.450112983110576549e-04	9.838619943853015304e-01	3.008107944233013448e-02	nan	nan	nan	nan	2.665836114999997619e-02	4.000000000000000222e-01	9.979999999999999982e-01	1.000000000000000021e-02	1.095300000000000011e+02	1.000000000000000000e+00	5.629320712970320439e-02	8.244983106403190294e-04	nan	nan
1.200000000000000000e+01	1.391983826457962721e+02	4.993521017122930061e+00	nan	nan	2.698808437161843640e-02	7.811994826826550208e-04	9.860607556011896646e-01	2.436160070090067839e-02	nan	nan	nan	nan	2.585460724999999460e-02	4.000000000000000222e-01	9.975000000000000533e-01	1.000000000000000021e-02	1.095300000000000011e+02	1.000000000000000000e+00	5.442028500180555450e-02	8.482357631047420746e-04	nan	nan
1.300000000000000000e+01	1.575738836187665868e+02	5.023409257851694676e+00	nan	nan	2.750122903698902846e-02	7.743462666498539737e-04	9.882641823616250543e-01	1.862155197839267598e-02	nan	nan	nan	nan	2.600561272000001534e-02	4.000000000000000222e-01	9.969999999999999973e-01	1.000000000000000021e-02	1.095300000000000011e+02	1.000000000000000000e+00	5.460012034484749976e-02	1.208305042117940008e-03	nan	nan
1.400000000000000000e+01	1.758888615654107639e+02	5.069406929371681692e+00	nan	nan	2.844725617665943423e-02	4.793854329164409550e-04	9.909692592902793473e-01	1.287420733192554990e-02	nan	nan	nan	nan	2.686677729000003234e-02	4.000000000000000777e-01	9.969999999999999973e-01	1.000000000000000021e-02	1.095300000000000011e+02	1.000000000000000000e+00	5.565265882283703530e-02	5.106564456425371525e-04	nan	nan
1.500000000000000000e+01	1.938574550010518180e+02	5.090150506582018508e+00	nan	nan	2.721120715969911272e-02	4.048893571578491592e-04	9.923697306837510057e-01	8.846780821314717894e-03	nan	nan	nan	nan	2.568719878000003121e-02	4.000000000000001332e-01	9.964999999999999414e-01	1.000000000000000021e-02	1.095300000000000011e+02	1.000000000000000000e+00	5.240311520475363777e-02	5.328586405412547890e-04	nan	nan
1.600000000000000000e+01	2.129402899831463003e+02	5.061925735398717485e+00	nan	nan	2.874388609296258182e-02	7.185801171689338651e-04	9.918732708649031782e-01	8.839693326691027558e-03	nan	nan	nan	nan	2.712560945999997752e-02	4.000000000000001887e-01	9.959999999999999964e-01	1.000000000000000021e-02	1.095300000000000011e+02	1.000000000000000000e+00	5.440280815171084916e-02	1.286412223332076372e-03	nan	nan
1.700000000000000000e+01	2.313216940682321763e+02	5.015371386851367852e+00	nan	nan	2.514676056379174657e-02	4.404701202181100870e-04	9.918747386602113636e-01	8.837097085502130037e-03	nan	nan	nan	nan	2.379287744000008198e-02	4.000000000000000777e-01	9.959999999999999964e-01	1.000000000000000021e-02	1.095300000000000011e+02	1.000000000000000000e+00	4.681398619480882373e-02	7.196236041302938235e-04	nan	nan
1.800000000000000000e+01	2.526828316530270797e+02	5.003540252517471920e+00	nan	nan	2.800073691454329702e-02	4.388320925225073447e-04	9.918762064576915893e-01	8.834844570131079183e-03	nan	nan	nan	nan	2.656404291000002971e-02	3.999999999999999667e-01	9.959999999999999964e-01	1.000000000000000021e-02	1.095300000000000011e+02	1.000000000000000000e+00	5.128776245104766512e-02	6.693102643242454346e-04	nan	nan
1.900000000000000000e+01	2.721806602228435850e+02	5.009987666197915246e+00	nan	nan	2.732234768802792313e-02	4.548766009776209667e-04	9.913797436979777666e-01	8.828509016552847644e-03	nan	nan	nan	nan	2.598872714000011186e-02	3.999999999999998557e-01	9.955000000000000515e-01	1.000000000000000021e-02	1.095300000000000011e+02	1.000000000000000000e+00	4.922974351561741624e-02	6.938050965437982673e-04	nan	nan
2.000000000000000000e+01	2.924935834393288587e+02	5.030873596456205910e+00	nan	nan	2.747606324714068834e-02	3.965679273025404317e-04	9.908832794667393751e-01	8.822384607835971615e-03	nan	nan	nan	nan	2.620727475999995448e-02	3.999999999999996891e-01	9.949999999999999956e-01	1.000000000000000021e-02	1.095300000000000011e+02	1.000000000000000000e+00	4.871485639112990707e-02	5.541028869866919957e-04	nan	nan
2.100000000000000000e+01	3.130212022004524783e+02	5.048233565495658937e+00	nan	nan	2.596713384427349822e-02	5.096699745267837351e-04	9.908847457970368922e-01	8.821221612818487545e-03	nan	nan	nan	nan	2.483930140999990321e-02	3.999999999999994671e-01	9.949999999999999956e-01	1.000000000000000021e-02	1.095300000000000011e+02	1.000000000000000000e+00	4.533965122037478951e-02	7.929800110567981506e-04	nan	nan
2.200000000000000000e+01	3.350769519268777685e+02	5.070294012259683569e+00	nan	nan	2.848303107526560865e-02	5.457796198571960959e-04	9.903882793595901735e-01	8.815612654878915433e-03	nan	nan	nan	nan	2.752266169000006091e-02	3.999999999999994671e-01	9.944999999999999396e-01	1.000000000000000021e-02	1.095300000000000011e+02	1.000000000000000000e+00	4.896665319558104329e-02	8.304425509898434067e-04	nan	nan
2.300000000000000000e+01	3.554990133654210922e+02	5.106445253588363542e+00	nan	nan	3.044656164611054053e-02	5.714407882899402583e-04	9.898918114506101151e-01	8.810570172304528491e-03	nan	nan	nan	nan	2.982392543000000895e-02	3.999999999999995226e-01	9.939999999999999947e-01	1.000000000000000021e-02	1.095300000000000011e+02	1.000000000000000000e+00	5.155168638838269340e-02	8.512232933449573932e-04	nan	nan
2.400000000000000000e+01	3.748970208809492988e+02	5.143682124117616716e+00	nan	nan	2.999399843225232162e-02	7.292212686532695016e-04	9.898932763137122670e-01	8.809988332656832136e-03	nan	nan	nan	nan	2.977399236000000116e-02	3.999999999999996336e-01	9.939999999999999947e-01	1.000000000000000021e-02	1.095300000000000011e+02	1.000000000000000000e+00	5.005846351726418730e-02	1.132028583217535231e-03	nan	nan
2.500000000000000000e+01	3.948736627859714190e+02	5.197997939747358132e+00	nan	nan	2.801994767487934329e-02	4.851625497269689436e-04	9.898947411789820183e-01	8.809865214875905320e-03	nan	nan	nan	nan	2.794045914999987446e-02	3.999999999999997446e-01	9.939999999999999947e-01	1.000000000000000021e-02	1.095300000000000011e+02	1.000000000000000000e+00	4.619305081659778878e-02	6.857258798529833159e-04	nan	nan
2.600000000000000000e+01	4.165219406615839830e+02	5.246501237089040259e+00	nan	nan	2.664930224192692265e-02	3.386873678335302956e-04	9.893982703290923331e-01	8.805684810841962404e-03	nan	nan	nan	nan	2.657248573000003944e-02	3.999999999999999667e-01	9.935000000000000497e-01	1.000000000000000021e-02	1.095300000000000011e+02	1.000000000000000000e+00	4.349598888392943591e-02	3.951004561348947291e-04	nan	nan
2.700000000000000000e+01	4.395125663643019038e+02	5.221059432674691969e+00	nan	nan	2.613260194941597822e-02	7.073758122780202324e-04	9.889017980076585390e-01	8.801616983933077329e-03	nan	nan	nan	nan	2.605602832999986962e-02	4.000000000000002442e-01	9.929999999999999938e-01	1.000000000000000021e-02	1.095300000000000011e+02	1.000000000000000000e+00	4.226447107686387428e-02	1.080971519455958731e-03	nan	nan
2.800000000000000000e+01	4.631731014312464367e+02	5.145723001063584157e+00	nan	nan	2.766895205747611775e-02	6.026073903620478203e-04	9.889032614057174930e-01	8.802338123512628773e-03	nan	nan	nan	nan	2.722378707000006060e-02	4.000000000000000222e-01	9.929999999999999938e-01	1.000000000000000021e-02	1.095300000000000011e+02	1.000000000000000000e+00	4.436943296816814319e-02	8.823544857078774711e-04	nan	nan
2.900000000000000000e+01	4.857111401913412010e+02	5.131175121708958287e+00	nan	nan	3.091060738987255752e-02	6.089645376752378077e-04	9.884067868780437305e-01	8.798878951911781598e-03	nan	nan	nan	nan	2.999229906999989481e-02	3.999999999999998002e-01	9.924999999999999378e-01	1.000000000000000021e-02	1.095300000000000011e+02	1.000000000000000000e+00	4.912792765003183570e-02	8.634575593542676399e-04	nan	nan
3.000000000000000000e+01	5.060661612116376773e+02	5.145330088070079633e+00	nan	nan	2.915612421164292742e-02	6.862483163706310611e-04	9.879103275310900933e-01	8.795077723315003482e-03	nan	nan	nan	nan	2.790596435000003428e-02	3.999999999999995781e-01	9.919999999999999929e-01	1.000000000000000021e-02	1.095300000000000011e+02	1.000000000000000000e+00	4.593356549580477483e-02	1.000505260792912497e-03	nan	nan
3.100000000000000000e+01	5.278367333239056052e+02	5.194144466798299220e+00	nan	nan	2.502572102522056946e-02	2.720329322181223169e-04	9.879118949688797668e-01	8.792199658821848313e-03	nan	nan	nan	nan	2.371858116000002958e-02	3.999999999999993006e-01	9.919999999999999929e-01	1.000000000000000021e-02	1.095300000000000011e+02	1.000000000000000000e+00	3.910523136470696326e-02	2.437690812200828680e-04	nan	nan
3.200000000000000000e+01	5.534087594979411051e+02	5.208988364579148822e+00	nan	nan	3.162678887305201553e-02	5.895980575439877924e-04	9.879134624091563399e-01	8.789654270192759702e-03	nan	nan	nan	nan	2.968787610999990001e-02	3.999999999999990230e-01	9.919999999999999929e-01	1.000000000000000021e-02	1.095300000000000011e+02	1.000000000000000000e+00	4.902307213185408408e-02	8.032628670908851035e-04	nan	nan
3.300000000000000000e+01	5.738073179014285188e+02	5.174001052169958648e+00	nan	nan	2.927214539542678795e-02	7.283467698909172356e-04	9.874170888086478692e-01	8.782829683187522857e-03	nan	nan	nan	nan	2.729325888999989402e-02	3.999999999999991340e-01	9.915000000000000480e-01	1.000000000000000021e-02	1.095300000000000011e+02	1.000000000000000000e+00	4.499115726996223696e-02	1.045681981832885304e-03	nan	nan
3.400000000000000000e+01	5.960339077621796378e+02	5.155028662455674926e+00	nan	nan	3.038615286839273580e-02	4.638893304545465288e-04	9.869207136305401251e-01	8.776519184448740990e-03	nan	nan	nan	nan	2.826683354000014692e-02	3.999999999999999667e-01	9.909999999999999920e-01	1.000000000000000021e-02	1.095300000000000011e+02	1.000000000000000000e+00	4.631525715270735227e-02	5.749215289131740479e-04	nan	nan
3.500000000000000000e+01	6.176250650066027674e+02	5.164235213762673027e+00	nan	nan	2.917201455202756560e-02	4.026667392110520535e-04	9.869222794981890035e-01	8.774925069897835175e-03	nan	nan	nan	nan	2.707422891000010878e-02	4.000000000000007994e-01	9.909999999999999920e-01	1.000000000000000021e-02	1.095300000000000011e+02	1.000000000000000000e+00	4.412228154730137020e-02	4.658757256189403483e-04	nan	nan
3.600000000000000000e+01	6.402893508261823854e+02	5.171713666193824999e+00	nan	nan	2.714440812989394464e-02	4.094648816115714065e-04	9.869238453683224499e-01	8.773459543485956705e-03	nan	nan	nan	nan	2.520354747999986600e-02	4.000000000000009104e-01	9.909999999999999920e-01	1.000000000000000021e-02	1.095300000000000011e+02	1.000000000000000000e+00	4.074395090506940931e-02	4.965341553535404431e-04	nan	nan
