#depth	ice_age	sigma_ice_age	air_age	sigma_air_age	sigma_delta_age	deporate	sigma_deporate	thinning	sigma_thinning	LID	sigma_LID	delta_depth	sigma_delta_depth	deporate_model	sigma_deporate_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
8.000000000000000000e+00	-2.534168880728163842e+01	9.491624983815645678e+00	nan	nan	nan	3.042057120537103310e-01	3.344115544050900446e-02	9.985836939723369277e-01	1.134960599254939253e-03	nan	nan	nan	nan	3.661119999999999930e-01	2.000000000000000111e-01	9.986000000000000432e-01	1.168071780084747793e-03	7.036914285714290429e+01	2.000000000000000111e-01	6.121666885048618889e-01	6.729085077872316856e-02	nan	3.476693420213139600e-310
9.000000000000000000e+00	-2.370814680184783896e+01	9.459744983903249249e+00	nan	nan	nan	2.760379384250006840e-01	3.020386517164968393e-02	9.983801981006722448e-01	1.203571872319214760e-03	nan	nan	nan	nan	3.322499999999999343e-01	2.000000000000000111e-01	9.983999999999999542e-01	1.289702763673677239e-03	7.036914285714290429e+01	2.000000000000000111e-01	5.293654157809424277e-01	5.791753451546492737e-02	nan	3.476693420213139600e-310
1.000000000000000000e+01	-2.181909253009350280e+01	9.426979541387710881e+00	nan	nan	nan	2.821172422391366452e-01	3.072309593368413583e-02	9.981767036431669071e-01	1.283909893045512935e-03	nan	nan	nan	nan	3.396090000000000497e-01	2.000000000000000111e-01	9.981999999999999762e-01	1.411333747262606469e-03	7.036914285714290429e+01	2.000000000000000111e-01	5.266095160873500713e-01	5.734210053114732752e-02	nan	5.745851842045645201e-315
1.100000000000000000e+01	-1.992015229173645707e+01	9.398455854484797811e+00	nan	nan	nan	3.111487113975395236e-01	3.373929818275527709e-02	9.978732132841221514e-01	1.373763841821650433e-03	nan	nan	nan	nan	3.746009999999999618e-01	2.000000000000000111e-01	9.979000000000000092e-01	1.532964730851535916e-03	7.036914285714290429e+01	2.000000000000000111e-01	5.718381629162148094e-01	6.199833920407507581e-02	nan	5.745851842045645201e-315
1.200000000000000000e+01	-1.817140576719483036e+01	9.376081995784213419e+00	nan	nan	nan	2.663665436880522930e-01	2.876229150229637349e-02	9.976697220053841741e-01	1.471613075143730085e-03	nan	nan	nan	nan	3.207260000000000666e-01	2.000000000000000111e-01	9.977000000000000313e-01	1.654595714440465146e-03	7.036914285714290429e+01	2.000000000000000111e-01	4.864199944956237864e-01	5.251507258614634965e-02	nan	0.000000000000000000e+00
1.300000000000000000e+01	-1.611556922405084435e+01	9.354526476241566968e+00	nan	nan	nan	2.352572297895372533e-01	2.528771824066294860e-02	9.974662321407820054e-01	1.575848961931143816e-03	nan	nan	nan	nan	2.833090000000000330e-01	2.000000000000000111e-01	9.975000000000000533e-01	1.776226698029394592e-03	7.036914285714290429e+01	2.000000000000000111e-01	4.145509805163186678e-01	4.455163703771360811e-02	nan	0.000000000000000000e+00
1.400000000000000000e+01	-1.370332067803483689e+01	9.335731897959872683e+00	nan	nan	nan	2.978729413179027619e-01	3.188879802489436033e-02	9.972627436903080955e-01	1.685272555956810131e-03	nan	nan	nan	nan	3.587650000000000006e-01	2.000000000000000111e-01	9.972999999999999643e-01	1.897857681618323822e-03	7.036914285714290429e+01	2.000000000000000111e-01	5.087421378266259175e-01	5.445212074882252451e-02	nan	0.000000000000000000e+00
1.500000000000000000e+01	-1.173768833574045800e+01	9.325565930765071343e+00	nan	nan	nan	2.653930845368791536e-01	2.831253729598970023e-02	9.970592566539554502e-01	1.798924052189492234e-03	nan	nan	nan	nan	3.196889999999998899e-01	2.000000000000000111e-01	9.970999999999999863e-01	2.019488665207253269e-03	7.036914285714290429e+01	2.000000000000000111e-01	4.480100087861321190e-01	4.778356209276255623e-02	nan	0.000000000000000000e+00
1.600000000000000000e+01	-9.505595345877427604e+00	9.319581468711715999e+00	nan	nan	nan	2.630268320123580472e-01	2.796697740930175619e-02	9.967557754683669113e-01	1.915846483569824069e-03	nan	nan	nan	nan	3.168850000000000833e-01	2.000000000000000111e-01	9.968000000000000194e-01	2.141119648796182499e-03	7.036914285714290429e+01	2.000000000000000111e-01	4.379880483530617652e-01	4.655878037762115063e-02	nan	0.000000000000000000e+00
1.700000000000000000e+01	-7.222428022567498829e+00	9.319524047379641019e+00	nan	nan	nan	2.529490573748271465e-01	2.681574365626442080e-02	9.965522916106988038e-01	2.035802820131685405e-03	nan	nan	nan	nan	3.047900000000001164e-01	2.000000000000000111e-01	9.966000000000000414e-01	2.262750632385112162e-03	7.036914285714290429e+01	2.000000000000000111e-01	4.150508163263577632e-01	4.398907588731119922e-02	nan	0.000000000000000000e+00
1.800000000000000000e+01	-4.813084490006676930e+00	9.326048540917119212e+00	nan	nan	nan	2.711559797716904252e-01	2.867525564309496983e-02	9.962488143047065758e-01	2.157909133695340344e-03	nan	nan	nan	nan	3.267780000000000129e-01	2.000000000000000111e-01	9.962999999999999634e-01	2.384381615974041392e-03	7.036914285714290429e+01	2.000000000000000111e-01	4.384701414705833855e-01	4.635628342771588167e-02	nan	0.000000000000000000e+00
1.900000000000000000e+01	-2.532427484158791486e+00	9.338389801769393372e+00	nan	nan	nan	2.313618531923500865e-01	2.441670871031553433e-02	9.960453336256884782e-01	2.282195082149727442e-03	nan	nan	nan	nan	2.788659999999998362e-01	2.000000000000000111e-01	9.960999999999999854e-01	2.506012599562970622e-03	7.036914285714290429e+01	2.000000000000000111e-01	3.690433317498957866e-01	3.893566788777185622e-02	nan	0.000000000000000000e+00
2.000000000000000000e+01	1.772814144095455902e-01	9.360757243217177503e+00	nan	nan	nan	2.395686889558619748e-01	2.524356477579381419e-02	9.958418543607518991e-01	2.408140575634127624e-03	nan	nan	nan	nan	2.888079999999999536e-01	2.000000000000000111e-01	9.959000000000000075e-01	2.627643583151899852e-03	7.036914285714290429e+01	2.000000000000000111e-01	3.775765961911646817e-01	3.977368169357602123e-02	nan	0.000000000000000000e+00
