#GICC05modeltext-NEEM-1 time scale
depth1	depth2	reference
19.816	13.697	NEEM-GICC05
20.023	13.853	NEEM-GICC05
22.854	16.654	NEEM-GICC05
23.39	17.152	NEEM-GICC05
25.172	18.934	NEEM-GICC05
25.639	19.455	NEEM-GICC05
27.144	20.798	NEEM-GICC05
31.283	24.446	NEEM-GICC05
31.661	24.793	NEEM-GICC05
35.367	28.175	NEEM-GICC05
36.777	29.477	NEEM-GICC05
39.694	32.388	NEEM-GICC05
40.331	32.905	NEEM-GICC05
41.821	34.272	NEEM-GICC05
42.795	35.176	NEEM-GICC05
43.273	35.607	NEEM-GICC05
47.208	39.139	NEEM-GICC05
47.875	39.697	NEEM-GICC05
49.403	41.195	NEEM-GICC05
49.866	41.643	NEEM-GICC05
57.353	48.699	NEEM-GICC05
59.659	50.934	NEEM-GICC05
60.494	51.731	NEEM-GICC05
62.605	53.644	NEEM-GICC05
63.385	54.493	NEEM-GICC05
67.106	57.798	NEEM-GICC05
69.688	60.123	NEEM-GICC05
71.73	61.923	NEEM-GICC05
72.397	62.572	NEEM-GICC05
87.032	75.984	NEEM-GICC05
88.372	77.079	NEEM-GICC05
90.646	79.051	NEEM-GICC05
92.583	80.885	NEEM-GICC05
96.212	84.155	NEEM-GICC05
98.585	86.305	NEEM-GICC05
100.093	87.605	NEEM-GICC05
102.003	89.229	NEEM-GICC05
106.747	93.533	NEEM-GICC05
110.655	96.913	NEEM-GICC05
112.493	98.536	NEEM-GICC05
118.277	103.765	NEEM-GICC05
121.228	106.336	NEEM-GICC05
124.815	109.534	NEEM-GICC05
126.362	110.907	NEEM-GICC05
127.248	111.711	NEEM-GICC05
130.075	114.208	NEEM-GICC05
131.563	115.592	NEEM-GICC05
133.861	117.685	NEEM-GICC05
136.19	119.848	NEEM-GICC05
136.641	120.297	NEEM-GICC05
137.335	120.952	NEEM-GICC05
138.714	122.152	NEEM-GICC05
142.583	125.451	NEEM-GICC05
143.436	126.186	NEEM-GICC05
151.4	133.232	NEEM-GICC05
154.219	135.785	NEEM-GICC05
156.313	137.615	NEEM-GICC05
164.274	144.864	NEEM-GICC05
164.697	145.236	NEEM-GICC05
165.487	145.908	NEEM-GICC05
177.158	156.385	NEEM-GICC05
179.312	158.309	NEEM-GICC05
182.862	161.485	NEEM-GICC05
188.82	166.613	NEEM-GICC05
199.193	175.664	NEEM-GICC05
201.169	177.605	NEEM-GICC05
204.2	180.285	NEEM-GICC05
210.085	185.544	NEEM-GICC05
212.886	188.052	NEEM-GICC05
214.3	189.252	NEEM-GICC05
215.04	189.879	NEEM-GICC05
215.608	190.356	NEEM-GICC05
222.411	196.386	NEEM-GICC05
227.405	200.831	NEEM-GICC05
228.988	202.289	NEEM-GICC05
231.427	204.539	NEEM-GICC05
233.586	206.645	NEEM-GICC05
240.277	212.499	NEEM-GICC05
243.607	215.582	NEEM-GICC05
248.244	219.699	NEEM-GICC05
250.512	221.724	NEEM-GICC05
254.369	225.128	NEEM-GICC05
255.536	226.239	NEEM-GICC05
260.669	230.781	NEEM-GICC05
271.554	240.728	NEEM-GICC05
273.611	242.587	NEEM-GICC05
275.831	244.587	NEEM-GICC05
277.307	245.904	NEEM-GICC05
278.572	247.045	NEEM-GICC05
283.086	251.169	NEEM-GICC05
285.074	252.927	NEEM-GICC05
290.268	257.767	NEEM-GICC05
297.342	264.212	NEEM-GICC05
298.712	265.343	NEEM-GICC05
308.457	274.02	NEEM-GICC05
309.45	274.955	NEEM-GICC05
312.356	277.628	NEEM-GICC05
318.353	282.96	NEEM-GICC05
319.672	284.189	NEEM-GICC05
321.583	285.93	NEEM-GICC05
322.877	287.176	NEEM-GICC05
326.067	290.213	NEEM-GICC05
326.772	290.894	NEEM-GICC05
329.343	293.414	NEEM-GICC05
332.144	296.128	NEEM-GICC05
332.91	296.846	NEEM-GICC05
333.741	297.634	NEEM-GICC05
334.886	298.619	NEEM-GICC05
338.492	301.972	NEEM-GICC05
339.607	302.989	NEEM-GICC05
341.077	304.338	NEEM-GICC05
342.348	305.524	NEEM-GICC05
344.492	307.49	NEEM-GICC05
346.193	309.023	NEEM-GICC05
347.445	310.19	NEEM-GICC05
348.901	311.513	NEEM-GICC05
349.852	312.365	NEEM-GICC05
350.264	312.741	NEEM-GICC05
350.994	313.41	NEEM-GICC05
352.658	314.963	NEEM-GICC05
353.864	315.987	NEEM-GICC05
355.302	317.371	NEEM-GICC05
356.014	318.04	NEEM-GICC05
358.362	320.115	NEEM-GICC05
358.88	320.582	NEEM-GICC05
360.233	321.782	NEEM-GICC05
366.835	328.016	NEEM-GICC05
369.491	330.456	NEEM-GICC05
371.475	332.293	NEEM-GICC05
373.107	333.81	NEEM-GICC05
377.308	337.668	NEEM-GICC05
380.151	340.241	NEEM-GICC05
381.853	341.808	NEEM-GICC05
384.699	344.576	NEEM-GICC05
385.505	345.292	NEEM-GICC05
386.215	345.982	NEEM-GICC05
387.592	347.277	NEEM-GICC05
389.689	349.221	NEEM-GICC05
393.033	352.259	NEEM-GICC05
394.634	353.834	NEEM-GICC05
396.087	355.192	NEEM-GICC05
396.252	355.345	NEEM-GICC05
398.559	357.469	NEEM-GICC05
399.157	358.07	NEEM-GICC05
399.537	358.408	NEEM-GICC05
402.613	361.031	NEEM-GICC05
404.287	362.527	NEEM-GICC05
405.028	363.209	NEEM-GICC05
407.335	365.248	NEEM-GICC05
410.196	367.84	NEEM-GICC05
414.599	371.852	NEEM-GICC05
415.689	372.81	NEEM-GICC05
416.133	373.206	NEEM-GICC05
416.802	373.851	NEEM-GICC05
418.205	375.236	NEEM-GICC05
420.109	377.122	NEEM-GICC05
421.889	378.832	NEEM-GICC05
422.136	379.026	NEEM-GICC05
427.781	384.507	NEEM-GICC05
428.383	385.145	NEEM-GICC05
429.001	385.677	NEEM-GICC05
429.46	386.109	NEEM-GICC05
430.341	386.974	NEEM-GICC05
431.293	387.856	NEEM-GICC05
432.35	388.854	NEEM-GICC05
433.798	390.216	NEEM-GICC05
434.271	390.633	NEEM-GICC05
438.323	394.386	NEEM-GICC05
440.759	396.791	NEEM-GICC05
