depth_top	depth_bot	duration	dur_unc
80.985	81.245	1.0	0.01
81.245	81.475	1.0	0.01
81.475	81.695	1.0	0.01
81.695	81.885	1.0	0.01
81.885	82.145	1.0	0.01
82.145	82.285	1.0	0.01
82.285	82.535	1.0	0.01
82.535	82.715	1.0	0.01
82.715	82.935	1.0	0.01
82.935	83.115	1.0	0.01
83.115	83.345	1.0	0.01
83.345	83.575	1.0	0.01
83.575	83.735	1.0	0.01
83.735	83.975	1.0	0.01
83.975	84.145	1.0	0.01
84.145	84.415	1.0	0.01
84.415	84.535	1.0	0.01
84.535	84.695	1.0	0.01
84.695	84.865	1.0	0.01
84.865	85.025	1.0	0.01
85.025	85.215	1.0	0.01
85.215	85.395	1.0	0.01
85.395	85.605	1.0	0.01
85.605	85.825	1.0	0.01
85.825	86.015	1.0	0.01
86.015	86.235	1.0	0.01
86.235	86.465	1.0	0.01
86.465	86.625	1.0	0.01
86.625	86.805	1.0	0.01
86.805	86.965	1.0	0.01
86.965	87.155	1.0	0.01
87.155	87.355	1.0	0.01
87.355	87.535	1.0	0.01
87.535	87.745	1.0	0.01
87.745	87.985	1.0	0.01
87.985	88.175	1.0	0.01
88.175	88.365	1.0	0.01
88.365	88.585	1.0	0.01
88.585	88.805	1.0	0.01
88.805	89.015	1.0	0.01
89.015	89.185	1.0	0.01
89.185	89.335	1.0	0.01
89.335	89.545	1.0	0.01
89.545	89.725	1.0	0.01
89.725	89.955	1.0	0.01
89.955	90.175	1.0	0.01
90.175	90.325	1.0	0.01
90.325	90.485	1.0	0.01
90.485	90.635	1.0	0.01
90.635	90.865	1.0	0.01
90.865	91.065	1.0	0.01
91.065	91.265	1.0	0.01
91.265	91.475	1.0	0.01
91.475	91.645	1.0	0.01
91.645	91.865	1.0	0.01
91.865	92.075	1.0	0.01
92.075	92.285	1.0	0.01
92.285	92.465	1.0	0.01
92.465	92.635	1.0	0.01
92.635	92.835	1.0	0.01
92.835	93.025	1.0	0.01
93.025	93.225	1.0	0.01
93.225	93.425	1.0	0.01
93.425	93.635	1.0	0.01
93.635	93.825	1.0	0.01
93.825	94.065	1.0	0.01
94.065	94.255	1.0	0.01
94.255	94.435	1.0	0.01
94.435	94.715	1.0	0.01
94.715	94.925	1.0	0.01
94.925	95.055	1.0	0.01
95.055	95.265	1.0	0.01
95.265	95.455	1.0	0.01
95.455	95.695	1.0	0.01
95.695	95.8	1.0	0.01
95.8	95.955	1.0	0.01
95.955	96.165	1.0	0.01
96.165	96.375	1.0	0.01
96.375	96.535	1.0	0.01
96.535	96.785	1.0	0.01
96.785	96.996	1.0	0.01
96.996	97.165	1.0	0.01
97.165	97.375	1.0	0.01
97.375	97.575	1.0	0.01
97.575	97.735	1.0	0.01
97.735	97.935	1.0	0.01
97.935	98.125	1.0	0.01
98.125	98.325	1.0	0.01
98.325	98.535	1.0	0.01
98.535	98.785	1.0	0.01
98.785	98.995	1.0	0.01
98.995	99.195	1.0	0.01
99.195	99.375	1.0	0.01
99.375	99.605	1.0	0.01
99.605	99.775	1.0	0.01
99.775	99.995	1.0	0.01
99.995	100.225	1.0	0.01
100.225	100.425	1.0	0.01
100.425	100.615	1.0	0.01
100.615	100.795	1.0	0.01
100.795	100.955	1.0	0.01
100.955	101.185	1.0	0.01
101.185	101.475	1.0	0.01
101.475	101.635	1.0	0.01
101.635	101.785	1.0	0.01
101.785	102.025	1.0	0.01
102.025	102.225	1.0	0.01
102.225	102.365	1.0	0.01
102.365	102.595	1.0	0.01
102.595	102.805	1.0	0.01
102.805	102.985	1.0	0.01
102.985	103.175	1.0	0.01
103.175	103.345	1.0	0.01
103.345	103.535	1.0	0.01
103.535	103.725	1.0	0.01
103.725	103.895	1.0	0.01
103.895	104.075	1.0	0.01
104.075	104.265	1.0	0.01
104.265	104.475	1.0	0.01
104.475	104.625	1.0	0.01
104.625	104.835	1.0	0.01
104.835	105.045	1.0	0.01
105.045	105.235	1.0	0.01
105.235	105.415	1.0	0.01
105.415	105.595	1.0	0.01
105.595	105.775	1.0	0.01
105.775	106.015	1.0	0.01
106.015	106.175	1.0	0.01
106.175	106.395	1.0	0.01
106.395	106.605	1.0	0.01
106.605	106.775	1.0	0.01
106.775	106.975	1.0	0.01
106.975	107.135	1.0	0.01
107.135	107.345	1.0	0.01
107.345	107.545	1.0	0.01
107.545	107.725	1.0	0.01
107.725	107.925	1.0	0.01
107.925	108.065	1.0	0.01
108.065	108.225	1.0	0.01
108.225	108.425	1.0	0.01
108.425	108.665	1.0	0.01
108.665	108.855	1.0	0.01
108.855	109.035	1.0	0.01
109.035	109.215	1.0	0.01
109.215	109.395	1.0	0.01
109.395	109.585	1.0	0.01
109.585	109.825	1.0	0.01
109.825	110.005	1.0	0.01
110.005	110.215	1.0	0.01
110.215	110.415	1.0	0.01
110.415	110.585	1.0	0.01
110.585	110.815	1.0	0.01
110.815	110.985	1.0	0.01
110.985	111.125	1.0	0.01
111.125	111.335	1.0	0.01
111.335	111.545	1.0	0.01
111.545	111.775	1.0	0.01
111.775	111.985	1.0	0.01
111.985	112.165	1.0	0.01
112.165	112.295	1.0	0.01
112.295	112.485	1.0	0.01
112.485	112.715	1.0	0.01
112.715	112.855	1.0	0.01
112.855	113.035	1.0	0.01
113.035	113.195	1.0	0.01
113.195	113.405	1.0	0.01
113.405	113.575	1.0	0.01
113.575	113.765	1.0	0.01
113.765	113.985	1.0	0.01
113.985	114.195	1.0	0.01
114.195	114.355	1.0	0.01
114.355	114.575	1.0	0.01
114.575	114.765	1.0	0.01
114.765	114.925	1.0	0.01
114.925	115.145	1.0	0.01
115.145	115.365	1.0	0.01
115.365	115.535	1.0	0.01
115.535	115.715	1.0	0.01
115.715	115.875	1.0	0.01
115.875	116.075	1.0	0.01
116.075	116.225	1.0	0.01
116.225	116.425	1.0	0.01
116.425	116.655	1.0	0.01
116.655	116.885	1.0	0.01
116.885	117.085	1.0	0.01
117.085	117.275	1.0	0.01
117.275	117.415	1.0	0.01
117.415	117.615	1.0	0.01
117.615	117.815	1.0	0.01
117.815	117.965	1.0	0.01
117.965	118.125	1.0	0.01
118.125	118.325	1.0	0.01
118.325	118.525	1.0	0.01
118.525	118.745	1.0	0.01
118.745	118.945	1.0	0.01
118.945	119.205	1.0	0.01
119.205	119.365	1.0	0.01
119.365	119.535	1.0	0.01
119.535	119.685	1.0	0.01
119.685	119.865	1.0	0.01
119.865	120.005	1.0	0.01
120.005	120.175	1.0	0.01
120.175	120.395	1.0	0.01
120.395	120.555	1.0	0.01
120.555	120.795	1.0	0.01
120.795	120.965	1.0	0.01
120.965	121.175	1.0	0.01
121.175	121.355	1.0	0.01
121.355	121.575	1.0	0.01
121.575	121.735	1.0	0.01
121.735	121.885	1.0	0.01
121.885	122.025	1.0	0.01
122.025	122.205	1.0	0.01
122.205	122.405	1.0	0.01
122.405	122.595	1.0	0.01
122.595	122.825	1.0	0.01
122.825	123.025	1.0	0.01
123.025	123.235	1.0	0.01
123.235	123.375	1.0	0.01
123.375	123.535	1.0	0.01
123.535	123.735	1.0	0.01
123.735	123.915	1.0	0.01
123.915	124.085	1.0	0.01
124.085	124.325	1.0	0.01
124.325	124.555	1.0	0.01
124.555	124.725	1.0	0.01
124.725	124.935	1.0	0.01
124.935	125.125	1.0	0.01
125.125	125.285	1.0	0.01
125.285	125.485	1.0	0.01
125.485	125.715	1.0	0.01
125.715	125.945	1.0	0.01
125.945	126.125	1.0	0.01
126.125	126.315	1.0	0.01
126.315	126.475	1.0	0.01
126.475	126.645	1.0	0.01
126.645	126.865	1.0	0.01
126.865	127.055	1.0	0.01
127.055	127.255	1.0	0.01
127.255	127.445	1.0	0.01
127.445	127.645	1.0	0.01
127.645	127.955	1.0	0.01
127.955	128.105	1.0	0.01
128.105	128.315	1.0	0.01
128.315	128.515	1.0	0.01
128.515	128.695	1.0	0.01
128.695	128.865	1.0	0.01
128.865	129.035	1.0	0.01
129.035	129.195	1.0	0.01
129.195	129.355	1.0	0.01
129.355	129.515	1.0	0.01
129.515	129.725	1.0	0.01
129.725	129.915	1.0	0.01
129.915	130.095	1.0	0.01
130.095	130.325	1.0	0.01
130.325	130.475	1.0	0.01
130.475	130.675	1.0	0.01
130.675	130.875	1.0	0.01
130.875	131.085	1.0	0.01
131.085	131.265	1.0	0.01
131.265	131.475	1.0	0.01
131.475	131.665	1.0	0.01
131.665	131.865	1.0	0.01
131.865	132.065	1.0	0.01
132.065	132.275	1.0	0.01
132.275	132.515	1.0	0.01
132.515	132.725	1.0	0.01
132.725	132.955	1.0	0.01
132.955	133.115	1.0	0.01
133.115	133.315	1.0	0.01
133.315	133.475	1.0	0.01
133.475	133.625	1.0	0.01
133.625	133.815	1.0	0.01
133.815	133.975	1.0	0.01
133.975	134.125	1.0	0.01
134.125	134.325	1.0	0.01
134.325	134.495	1.0	0.01
134.495	134.675	1.0	0.01
134.675	134.895	1.0	0.01
134.895	135.085	1.0	0.01
135.085	135.285	1.0	0.01
135.285	135.425	1.0	0.01
135.425	135.635	1.0	0.01
135.635	135.825	1.0	0.01
135.825	136.025	1.0	0.01
136.025	136.215	1.0	0.01
136.215	136.425	1.0	0.01
136.425	136.645	1.0	0.01
136.645	136.815	1.0	0.01
136.815	137.035	1.0	0.01
137.035	137.245	1.0	0.01
137.245	137.425	1.0	0.01
137.425	137.565	1.0	0.01
137.565	137.725	1.0	0.01
137.725	137.885	1.0	0.01
137.885	138.075	1.0	0.01
138.075	138.295	1.0	0.01
138.295	138.475	1.0	0.01
138.475	138.655	1.0	0.01
138.655	138.855	1.0	0.01
138.855	139.015	1.0	0.01
139.015	139.185	1.0	0.01
139.185	139.325	1.0	0.01
139.325	139.515	1.0	0.01
139.515	139.705	1.0	0.01
139.705	139.895	1.0	0.01
139.895	140.105	1.0	0.01
140.105	140.275	1.0	0.01
140.275	140.465	1.0	0.01
140.465	140.655	1.0	0.01
140.655	140.865	1.0	0.01
140.865	141.085	1.0	0.01
141.085	141.275	1.0	0.01
141.275	141.505	1.0	0.01
141.505	141.695	1.0	0.01
141.695	141.855	1.0	0.01
141.855	142.045	1.0	0.01
142.045	142.225	1.0	0.01
142.225	142.425	1.0	0.01
142.425	142.625	1.0	0.01
142.625	142.805	1.0	0.01
142.805	142.965	1.0	0.01
142.965	143.155	1.0	0.01
143.155	143.325	1.0	0.01
143.325	143.515	1.0	0.01
143.515	143.695	1.0	0.01
143.695	143.905	1.0	0.01
143.905	144.075	1.0	0.01
144.075	144.265	1.0	0.01
144.265	144.465	1.0	0.01
144.465	144.635	1.0	0.01
144.635	144.825	1.0	0.01
144.825	145.005	1.0	0.01
145.005	145.175	1.0	0.01
145.175	145.405	1.0	0.01
145.405	145.615	1.0	0.01
145.615	145.815	1.0	0.01
145.815	146.015	1.0	0.01
146.015	146.195	1.0	0.01
146.195	146.365	1.0	0.01
146.365	146.515	1.0	0.01
146.515	146.715	1.0	0.01
146.715	146.895	1.0	0.01
146.895	147.075	1.0	0.01
147.075	147.285	1.0	0.01
147.285	147.485	1.0	0.01
147.485	147.675	1.0	0.01
147.675	147.865	1.0	0.01
147.865	148.045	1.0	0.01
148.045	148.215	1.0	0.01
148.215	148.415	1.0	0.01
148.415	148.615	1.0	0.01
148.615	148.736	1.0	0.01
148.736	148.875	1.0	0.01
148.875	149.065	1.0	0.01
149.065	149.235	1.0	0.01
149.235	149.486	1.0	0.01
149.486	149.653	1.0	0.01
149.653	149.765	1.0	0.01
149.765	149.975	1.0	0.01
149.975	150.133	1.0	0.01
150.133	150.293	1.0	0.01
150.293	150.497	1.0	0.01
150.497	150.654	1.0	0.01
150.654	150.869	1.0	0.01
150.869	151.015	1.0	0.01
151.015	151.225	1.0	0.01
151.225	151.425	1.0	0.01
151.425	151.605	1.0	0.01
151.605	151.785	1.0	0.01
151.785	151.965	1.0	0.01
151.965	152.175	1.0	0.01
152.175	152.335	1.0	0.01
152.335	152.515	1.0	0.01
152.515	152.695	1.0	0.01
152.695	152.905	1.0	0.01
152.905	153.075	1.0	0.01
153.075	153.215	1.0	0.01
153.215	153.425	1.0	0.01
153.425	153.585	1.0	0.01
153.585	153.755	1.0	0.01
153.755	153.925	1.0	0.01
153.925	154.105	1.0	0.01
154.105	154.305	1.0	0.01
154.305	154.505	1.0	0.01
154.505	154.725	1.0	0.01
154.725	154.865	1.0	0.01
154.865	155.015	1.0	0.01
155.015	155.175	1.0	0.01
155.175	155.325	1.0	0.01
155.325	155.495	1.0	0.01
155.495	155.675	1.0	0.01
155.675	155.835	1.0	0.01
155.835	156.015	1.0	0.01
156.015	156.165	1.0	0.01
156.165	156.355	1.0	0.01
156.355	156.525	1.0	0.01
156.525	156.765	1.0	0.01
156.765	156.925	1.0	0.01
156.925	157.125	1.0	0.01
157.125	157.365	1.0	0.01
157.365	157.515	1.0	0.01
157.515	157.715	1.0	0.01
157.715	157.865	1.0	0.01
157.865	158.075	1.0	0.01
158.075	158.265	1.0	0.01
158.265	158.415	1.0	0.01
158.415	158.605	1.0	0.01
158.605	158.795	1.0	0.01
158.795	158.985	1.0	0.01
158.985	159.175	1.0	0.01
159.175	159.345	1.0	0.01
159.345	159.515	1.0	0.01
159.515	159.82925	1.0	0.01
159.82925	159.98425	1.0	0.01
159.98425	160.21675	1.0	0.01
160.21675	160.40275	1.0	0.01
160.40275	160.55775	1.0	0.01
160.55775	160.752	1.0	0.01
160.752	160.961	1.0	0.01
160.961	161.17775	1.0	0.01
161.17775	161.30175	1.0	0.01
161.30175	161.47225	1.0	0.01
161.47225	161.713	1.0	0.01
161.713	161.87525	1.0	0.01
161.87525	162.09225	1.0	0.10000000000000009
162.09225	162.26275	1.0	0.041421356237310025
162.26275	162.46425	1.0	0.03178372451957978
162.46425	162.61925	1.0	0.026794919243110282
162.61925	162.83625	1.0	0.02360679774997987
162.83625	163.00675	1.0	0.02134217652834014
163.00675	163.14625	1.0	0.01962615682813995
163.14625	163.36325	1.0	0.018267581368159647
163.36325	163.59575	1.0	0.01715728752538004
163.59575	163.78175	1.0	0.016227766016840395
163.78175	163.95	1.0	0.015434713018699586
163.95	164.12275	1.0	0.014747682478239987
164.12275	164.30875	1.0	0.014144966032620054
164.30875	164.47925	1.0	0.013610611130990158
164.47925	164.68075	1.0	0.013132595943349923
164.68075	164.83575	1.0	0.012701665379259985
164.83575	165.02175	1.0	0.012310562561769878
165.02175	165.20775	1.0	0.01195350615016011
165.20775	165.42475	1.0	0.011625825642139986
165.42475	165.61075	1.0	0.011323701145890208
165.61075	165.78125	1.0	0.011043973995620071
165.78125	165.98275	1.0	0.0107840064867597
165.98275	166.16875	1.0	0.01054157634893027
166.16875	166.37025	1.0	0.010314796225369793
166.37025	166.52525	1.0	0.010102051443360072
166.52525	166.64925	1.0	0.009901951359279959
166.64925	166.81975	1.0	0.009713290911379957
166.81975	166.97475	1.0	0.009535019942259915
166.97475	167.12975	1.0	0.009366218500530099
167.12975	167.34675	1.0	0.00920607679171992
167.34675	167.50175	1.0	0.00905387877783026
167.50175	167.68775	1.0	0.008908988666239903
167.68775	167.82725	1.0	0.00877083970455983
167.82725	168.05975	1.0	0.008638924830730144
168.05975	168.32325	1.0	0.00851278882542994
168.32325	168.57125	1.0	0.008392021690040163
168.57125	168.74175	1.0	0.008276253029819713
168.74175	168.95875	1.0	0.008165147267080286
168.95875	169.11375	1.0	0.008058399542939743
169.11375	169.33075	1.0	0.00795573219384016
169.33075	169.48575	1.0	0.0078568917095998
169.48575	169.65625	1.0	0.0077616460975100665
169.65625	169.87325	1.0	0.00766978258941009
169.87325	170.04375	1.0	0.007581105640880104
170.04375	170.24525	1.0	0.007495435178860088
170.24525	170.47775	1.0	0.007412605062589783
170.47775	170.67925	1.0	0.007332461727570294
170.67925	170.84975	1.0	0.007254862987449595
170.84975	170.97375	1.0	0.007179676972450366
170.97375	171.22175	1.0	0.007106781186549949
171.22175	171.39225	1.0	0.007036061667729854
171.39225	171.64025	1.0	0.006967412238520154
171.64025	171.77975	1.0	0.006900733835249806
171.77975	171.98125	1.0	0.00683593390689996
171.98125	172.13625	1.0	0.006772925874620306
172.13625	172.29125	1.0	0.006711628645220014
172.29125	172.46175	1.0	0.0066519661722797
172.46175	172.63225	1.0	0.006593867059319969
172.63225	172.81825	1.0	0.006537264200470183
172.81825	172.97325	1.0	0.00648209445461978
172.97325	173.14375	1.0	0.006428298349190342
173.14375	173.34525	1.0	0.006375819810509942
173.34525	173.51575	1.0	0.006324605918199833
173.51575	173.71725	1.0	0.006274606680619854
173.71725	173.90325	1.0	0.006225774829850206
173.90325	174.10475	1.0	0.006178065633749785
174.10475	174.25975	1.0	0.006131436723640249
174.25975	174.49225	1.0	0.0060858479362897455
174.49225	174.66275	1.0	0.0060412611682800765
174.66275	174.87975	1.0	0.005997640242270119
174.87975	175.06575	1.0	0.005954950783559898
175.06575	175.22075	1.0	0.005913160106219895
175.22075	175.36025	1.0	0.00587223710789031
175.36025	175.57725	1.0	0.005832152172509986
175.57725	175.73225	1.0	0.005792877080180059
175.73225	175.87175	1.0	0.005754384923689848
175.87175	176.07325	1.0	0.005716650031080128
176.07325	176.24375	1.0	0.005679647893569673
176.24375	176.38325	1.0	0.005643355098780223
176.38325	176.58475	1.0	0.005607749268360163
176.58475	176.80175	1.0	0.005572809000079726
176.80175	177.00325	1.0	0.0055385138137400425
177.00325	177.23575	1.0	0.005504844100689965
177.23575	177.39075	1.0	0.005471781076740179
177.39075	177.57675	1.0	0.005439306738119765
177.57675	177.757	1.0	0.0054074038202802654
177.757	177.883	1.0	0.005376055759309661
177.883	178.01075	1.0	0.005345246655810154
178.01075	178.19675	1.0	0.005314961240970195
178.19675	178.36725	1.0	0.005285184844849855
178.36725	178.55325	1.0	0.005255903366439885
178.55325	178.78575	1.0	0.005227103245589948
178.78575	178.97175	1.0	0.0051987714367602855
178.97175	179.15775	1.0	0.005170895383969754
179.15775	179.34375	1.0	0.005143462997630355
179.34375	179.52975	1.0	0.005116462632369867
179.52975	179.71575	1.0	0.005089883066339951
179.71575	179.90175	1.0	0.005063713481559873
179.90175	180.07225	1.0	0.005037943445449944
180.07225	180.24275	1.0	0.005012562893380146
180.24275	180.39775	1.0	0.00498756211209006
180.39775	180.58375	1.0	0.00496293172411999
180.58375	180.76975	1.0	0.004938662673009908
180.76975	180.92475	1.0	0.00491474620933996
180.92475	181.12625	1.0	0.0048911738774002345
181.12625	181.25025	1.0	0.004867937502739839
181.25025	181.43625	1.0	0.004845029180160054
181.43625	181.57575	1.0	0.004822441262470001
