depth	rel_dens	comment
0.044945	0.3656052505060053	
0.714073366733467	0.3798108956233811	
1.383201733466934	0.3905032275684946	
2.052330100200401	0.3995442674910758	
2.7214584669338677	0.40879603654085467	
3.3905868336673346	0.4200055959589282	
4.059715200400802	0.4333163527123564	
4.728843567134269	0.4476942073562344	
5.397971933867736	0.4620779300896457	
6.067100300601203	0.4756293555561585	
6.73622866733467	0.4882536011536412	
7.405357034068137	0.5000104095705065	
8.074485400801604	0.5109595234951669	
8.743613767535072	0.5211606856160355	
9.412742134268537	0.5306736386215245	
10.081870501002005	0.539558125200047	
10.750998867735472	0.5478737971997839	
11.42012723446894	0.5556720534027441	
12.089255601202407	0.5629895591182089	
12.758383967935872	0.5698614546435271	
13.42751233466934	0.5763228802760475	
14.096640701402807	0.5824089763131187	
14.765769068136274	0.5881548830520894	
15.434897434869741	0.5935957407903084	
16.104025801603207	0.5987666898251244	
16.773154168336674	0.6037028704538859	
17.44228253507014	0.6084394229739416	
18.111410901803605	0.6130114876826405	
18.780539268537073	0.6174542048773309	
19.44966763527054	0.621802714855362	
20.118796002004007	0.6260921579140819	
20.787924368737475	0.6303576743508398	
21.457052735470942	0.6346316678194422	
22.12618110220441	0.6389215144446	
22.795309468937877	0.6432211729369375	
23.464437835671344	0.6475244742573525	
24.13356620240481	0.6518252493667416	
24.80269456913828	0.6561173292260022	
25.471822935871742	0.6603945447960309	
26.14095130260521	0.6646507270377255	
26.810079669338677	0.668879706911983	
27.479208036072144	0.6730753153797001	
28.14833640280561	0.6772313834017742	
28.81746476953908	0.6813417419391027	
29.486593136272546	0.6854002219525823	
30.155721503006014	0.6894006544031105	
30.82484986973948	0.6933368702515841	
31.493978236472948	0.6972027374718673	
32.163106603206415	0.700993320073003	
32.83223496993988	0.7047051082684231	
33.50136333667335	0.7083346757658574	
34.17049170340682	0.7118785962730337	
34.839620070140285	0.7153334434976812	
35.50874843687375	0.7186957911475288	
36.17787680360721	0.7219622129303045	
36.84700517034068	0.7251292825537378	
37.51613353707415	0.728193573725557	
38.185261903807614	0.7311516601534911	
38.85439027054108	0.7340001155452683	
39.52351863727455	0.7367355136086179	
40.192647004008016	0.7393544280512684	
40.86177537074148	0.7418548352931784	
41.53090373747495	0.74427807164177	
42.20003210420842	0.7467160745851708	
42.869160470941885	0.7492636434196283	
43.53828883767535	0.7520155774413907	
44.20741720440882	0.7550666759467055	
44.87654557114229	0.7585117382318208	
45.545673937875755	0.7624091976269338	
46.21480230460922	0.7666549788189982	
46.88393067134269	0.7710996303830419	
47.55305903807616	0.7755936988478526	
48.222187404809624	0.7799877307422171	
48.89131577154309	0.7841322725949222	
49.56044413827656	0.7878778709347556	
50.22957250501002	0.7911189726144021	
50.898700871743486	0.7939362723327156	
51.56782923847695	0.7964598477997891	
52.23695760521042	0.7988197770773836	
52.90608597194389	0.8011461382272614	
53.575214338677355	0.8035690093111841	
54.24434270541082	0.8062180347706307	
54.91347107214429	0.809161935048308	
55.58259943887776	0.8123462620892785	
56.251727805611225	0.8157017160776011	
56.92085617234469	0.8191589971973358	
57.58998453907816	0.8226488056325415	
58.25911290581163	0.826101841567278	
58.928241272545094	0.8294490083300909	
59.59736963927856	0.8326466128195432	
60.26649800601203	0.8357007484597003	
60.935626372745496	0.838623291996284	
61.60475473947896	0.841426120175016	
62.27388310621243	0.8441211097416181	
62.9430114729459	0.846720137441812	
63.612139839679365	0.8492350800213195	
64.28126820641283	0.8516778142258624	
64.95039657314629	0.8540602168011624	
65.61952493987977	0.8563941644929414	
66.28865330661323	0.8586915340469208	
66.9577816733467	0.860964202208823	
67.62691004008016	0.8632240457243691	
68.29603840681364	0.8654829413392813	
68.9651667735471	0.8677523260246874	
69.63429514028057	0.8700357999076955	
70.30342350701403	0.8723302152258597	
70.9725518737475	0.8746322037622594	
71.64168024048097	0.876938397299972	
72.31080860721443	0.879245427622077	
72.9799369739479	0.8815499265116526	
73.64906534068136	0.8838485257517769	
74.31819370741484	0.8861378571255291	
74.9873220741483	0.888414552415987	
75.65645044088177	0.8906752434062298	
76.32557880761523	0.8929165618793358	
76.9947071743487	0.8951351396183833	
77.66383554108216	0.8973276084064511	
78.33296390781564	0.8994906000266176	
79.0020922745491	0.9016207565947012	
79.67122064128257	0.9037159121317452	
80.34034900801603	0.9057761847744966	
81.00947737474951	0.9078019508499514	
81.67860574148297	0.9097935866851034	
82.34773410821644	0.9117514686069483	
83.0168624749499	0.9136759729424805	
83.68599084168338	0.9155674760186948	
84.35511920841684	0.9174263541625863	
85.02424757515031	0.9192529837011502	
85.69337594188377	0.9210477409613805	
86.36250430861723	0.9228110022702728	
87.0316326753507	0.9245431439548221	
87.70076104208417	0.9262445423420221	
88.36988940881764	0.9279155737588693	
89.0390177755511	0.9295566145323574	
89.70814614228458	0.9311680409894815	
90.37727450901804	0.9327502294572367	
91.04640287575151	0.934303556262618	
91.71553124248497	0.9358283977326199	
92.38465960921845	0.9373251301942374	
93.0537879759519	0.9387941299744653	
93.72291634268538	0.9402357734002988	
94.39204470941884	0.9416504367987326	
95.06117307615231	0.9430384964967612	
95.73030144288578	0.9444003288213801	
96.39942980961925	0.9457363100995837	
97.06855817635271	0.9470468166583672	
97.73768654308618	0.9483322248247251	
98.40681490981964	0.9495929109256527	
99.07594327655312	0.9508292512881444	
99.74507164328658	0.9520416222391956	
100.41420001002004	0.9532304001058007	
101.08332837675351	0.9543959612149551	
101.75245674348697	0.9555386818936529	
102.42158511022045	0.9566589384688896	
103.09071347695391	0.9577571072676602	
