#taken from GRIP
depth	thinning	rel_unc	comment	
106.15	0.9648458149779736	0.0096484581497797	
106.7	0.9665811965811963	0.0096658119658119	
107.25	0.963222748815166	0.0096322274881516	
107.8	0.9629249011857708	0.0096292490118577	
108.35	0.963146551724138	0.0096314655172413	
108.9	0.962907488986784	0.0096290748898678	
109.45	0.9649565217391304	0.0096495652173913	
110.0	0.9614932126696834	0.0096149321266968	
110.55	0.9637391304347824	0.0096373913043478	
111.1	0.9635483870967742	0.0096354838709677	
111.65	0.9606437768240342	0.0096064377682403	
112.2	0.960703125	0.00960703125	
112.75	0.9619230769230768	0.0096192307692307	
113.3	0.9605106382978724	0.0096051063829787	
113.85	0.9618644067796612	0.0096186440677966	
114.4	0.959798387096774	0.0095979838709677	
114.95	0.9627777777777778	0.0096277777777777	
115.5	0.9596017699115044	0.009596017699115	
116.05	0.9612820512820512	0.0096128205128205	
116.6	0.96084388185654	0.0096084388185654	
117.15	0.9602834008097166	0.0096028340080971	
117.7	0.9616525423728814	0.0096165254237288	
118.25	0.958468085106383	0.0095846808510638	
118.8	0.9608205128205128	0.0096082051282051	
119.35	0.958590308370044	0.0095859030837004	
119.9	0.9591363636363636	0.0095913636363636	
120.45	0.959917695473251	0.0095991769547325	
121.0	0.9582157676348548	0.0095821576763485	
121.55	0.9579661016949154	0.0095796610169491	
122.1	0.96012987012987	0.0096012987012987	
122.65	0.9596370967741936	0.0095963709677419	
123.2	0.9589671361502348	0.0095896713615023	
123.75	0.959269406392694	0.0095926940639269	
124.3	0.9591735537190084	0.00959173553719	
124.85	0.958812785388128	0.0095881278538812	
125.4	0.955619834710744	0.0095561983471074	
125.95	0.957037037037037	0.0095703703703703	
126.5	0.9558898305084746	0.0095588983050847	
127.05	0.95718487394958	0.0095718487394958	
127.6	0.9564957264957265	0.0095649572649572	
128.15	0.9571489361702128	0.0095714893617021	
128.7	0.9544736842105264	0.0095447368421052	
129.25	0.9562343096234308	0.0095623430962343	
129.8	0.9546464646464644	0.0095464646464646	
130.35	0.955952380952381	0.0095595238095238	
130.9	0.95508547008547	0.0095508547008547	
131.45	0.955991902834008	0.00955991902834	
132.0	0.953781512605042	0.0095378151260504	
132.55	0.952887029288703	0.009528870292887	
133.1	0.9545991561181436	0.0095459915611814	
133.65	0.9534836065573772	0.0095348360655737	
134.2	0.952962962962963	0.0095296296296296	
134.75	0.95215859030837	0.0095215859030837	
135.3	0.9532894736842104	0.0095328947368421	
135.85	0.9533653846153848	0.0095336538461538	
136.4	0.951161825726141	0.0095116182572614	
136.95	0.9526851851851852	0.0095268518518518	
137.5	0.9512389380530972	0.0095123893805309	
138.05	0.9514864864864864	0.0095148648648648	
138.6	0.9510084033613446	0.0095100840336134	
139.15	0.9505309734513274	0.0095053097345132	
139.7	0.950373831775701	0.009503738317757	
140.25	0.9527093596059112	0.0095270935960591	
140.8	0.949375	0.00949375	
141.35	0.9514102564102564	0.0095141025641025	
141.9	0.9494605809128632	0.0094946058091286	
142.45	0.9506122448979591	0.0095061224489795	
143.0	0.9483817427385892	0.0094838174273858	
143.55	0.9494190871369296	0.0094941908713692	
144.1	0.9489954337899544	0.0094899543378995	
144.65	0.9484453781512604	0.0094844537815126	
145.2	0.9480508474576272	0.0094805084745762	
145.75	0.9479583333333332	0.0094795833333333	
146.3	0.9491463414634148	0.0094914634146341	
146.85	0.94916	0.0094916	
147.4	0.946638655462185	0.0094663865546218	
147.95	0.94625	0.0094624999999999	
148.5	0.9468619246861923	0.0094686192468619	
149.05	0.9489333333333332	0.0094893333333333	
149.6	0.9457322175732218	0.0094573221757322	
150.15	0.9479820627802692	0.0094798206278026	
150.7	0.9470731707317072	0.009470731707317	
151.25	0.9473364485981308	0.0094733644859813	
151.8	0.9442672413793104	0.0094426724137931	
152.35	0.943817427385892	0.0094381742738589	
152.9	0.945877192982456	0.0094587719298245	
153.45	0.9462809917355371	0.0094628099173553	
154.0	0.94664	0.0094664	
154.55	0.9456854838709676	0.0094568548387096	
155.1	0.9431404958677686	0.0094314049586776	
155.65	0.9451502145922748	0.0094515021459227	
156.2	0.9456363636363636	0.0094563636363636	
156.75	0.9456410256410256	0.0094564102564102	
157.3	0.9452868852459017	0.009452868852459	
157.85	0.941468253968254	0.0094146825396825	
158.4	0.9435087719298244	0.0094350877192982	
158.95	0.9407407407407408	0.0094074074074074	
159.5	0.9416734693877552	0.0094167346938775	
160.05	0.9434666666666668	0.0094346666666666	
160.6	0.9437878787878788	0.0094378787878787	
161.15	0.9434158415841584	0.0094341584158415	
161.7	0.9426106194690264	0.0094261061946902	
162.25	0.939351851851852	0.0093935185185185	
162.8	0.9402857142857144	0.0094028571428571	
163.35	0.9413253012048192	0.0094132530120481	
163.9	0.9395370370370372	0.0093953703703703	
164.45	0.9412565445026178	0.0094125654450261	
165.0	0.9396728971962616	0.0093967289719626	
165.55	0.9406912442396314	0.0094069124423963	
166.1	0.940873786407767	0.0094087378640776	
166.65	0.9394396551724138	0.0093943965517241	
167.2	0.9392610837438424	0.0093926108374384	
167.75	0.938829268292683	0.0093882926829268	
168.3	0.937125	0.00937125	
168.85	0.9394285714285716	0.0093942857142857	
169.4	0.9401327433628318	0.0094013274336283	
169.95	0.9388151658767772	0.0093881516587677	
170.5	0.9362995594713656	0.0093629955947136	
171.05	0.9391666666666668	0.0093916666666666	
171.6	0.9373636363636364	0.0093736363636363	
172.15	0.9369955156950672	0.0093699551569506	
172.7	0.9355744680851064	0.009355744680851	
173.25	0.9375342465753423	0.0093753424657534	
173.8	0.9373076923076924	0.0093730769230769	
174.35	0.9362114537444932	0.0093621145374449	
174.9	0.9376712328767124	0.0093767123287671	
175.45	0.9369333333333332	0.0093693333333333	
176.0	0.9335111111111112	0.0093351111111111	
176.55	0.9353515625	0.009353515625	
177.1	0.9333195020746888	0.0093331950207468	
177.65	0.935531914893617	0.0093553191489361	
178.2	0.9329583333333332	0.0093295833333333	
178.75	0.9326363636363636	0.0093263636363636	
179.3	0.936068376068376	0.0093606837606837	
179.85	0.9320171673819742	0.0093201716738197	
180.4	0.934025974025974	0.0093402597402597	
180.95	0.932	0.00932	
181.5	0.9334763948497854	0.0093347639484978	
182.05	0.9340485829959514	0.0093404858299595	
182.6	0.932107438016529	0.0093210743801652	
183.15	0.931150442477876	0.0093115044247787	
183.7	0.9325974025974026	0.009325974025974	
184.25	0.9325438596491228	0.0093254385964912	
184.8	0.93356	0.0093356	
185.35	0.9302127659574468	0.0093021276595744	
185.9	0.9296172248803828	0.0092961722488038	
186.45	0.9296618357487924	0.0092966183574879	
187.0	0.9324886877828056	0.009324886877828	
187.55	0.93125	0.0093125	
188.1	0.930843373493976	0.0093084337349397	
188.65	0.9290865384615384	0.0092908653846153	
189.2	0.929919028340081	0.0092991902834008	
189.75	0.930324074074074	0.0093032407407407	
190.3	0.9302739726027396	0.0093027397260273	
190.85	0.9287553648068668	0.0092875536480686	
191.4	0.929875	0.00929875	
191.95	0.9270901639344262	0.0092709016393442	
192.5	0.9291666666666666	0.0092916666666666	
193.05	0.9276170212765956	0.0092761702127659	
193.6	0.9268444444444444	0.0092684444444444	
194.15	0.9288188976377952	0.0092881889763779	
194.7	0.9273517786561264	0.0092735177865612	
195.25	0.9275982532751093	0.009275982532751	
195.8	0.925138888888889	0.0092513888888888	
196.35	0.92664	0.0092664	
196.9	0.9282488479262672	0.0092824884792626	
197.45	0.92559670781893	0.0092559670781893	
198.0	0.9252991452991453	0.0092529914529914	
198.55	0.9253305785123966	0.0092533057851239	
199.1	0.9259825327510915	0.0092598253275109	
199.65	0.9248373983739836	0.0092483739837398	
200.2	0.9238938053097344	0.0092389380530973	
200.75	0.9245414847161572	0.0092454148471615	
201.3	0.9229816513761468	0.0092298165137614	
201.85	0.926367924528302	0.009263679245283	
202.4	0.9248214285714286	0.0092482142857142	
202.95	0.9249152542372882	0.0092491525423728	
203.5	0.923	0.00923	
204.05	0.9254098360655738	0.0092540983606557	
204.6	0.9225991189427312	0.0092259911894273	
205.15	0.9251643192488264	0.0092516431924882	
205.7	0.9215486725663716	0.0092154867256637	
206.25	0.9240178571428572	0.0092401785714285	
206.8	0.924214876033058	0.0092421487603305	
207.35	0.9212844036697247	0.0092128440366972	
207.9	0.923030303030303	0.009230303030303	
208.45	0.9220588235294118	0.0092205882352941	
209.0	0.9209313725490196	0.0092093137254901	
209.55	0.9217874396135266	0.0092178743961352	
210.1	0.922654028436019	0.0092265402843601	
210.65	0.9217699115044248	0.0092176991150442	
211.2	0.9216450216450216	0.0092164502164502	
211.75	0.9203305785123967	0.0092033057851239	
212.3	0.9200434782608696	0.0092004347826086	
212.85	0.9213076923076924	0.0092130769230769	
213.4	0.920128205128205	0.009201282051282	
213.95	0.9183482142857144	0.0091834821428571	
214.5	0.9179039301310044	0.00917903930131	
215.05	0.9179916317991632	0.0091799163179916	
215.6	0.9178205128205128	0.0091782051282051	
216.15	0.9201287553648068	0.009201287553648	
216.7	0.919862385321101	0.009198623853211	
217.25	0.9168981481481482	0.0091689814814814	
217.8	0.9193069306930692	0.0091930693069306	
218.35	0.9156696428571428	0.0091566964285714	
218.9	0.9154716981132076	0.009154716981132	
219.45	0.9166976744186046	0.009166976744186	
220.0	0.915972850678733	0.0091597285067873	
220.55	0.9173568281938326	0.0091735682819383	
221.1	0.915974025974026	0.0091597402597402	
221.65	0.9174893617021276	0.0091748936170212	
222.2	0.9164102564102564	0.0091641025641025	
222.75	0.9172961373390558	0.0091729613733905	
223.3	0.9138056680161945	0.0091380566801619	
223.85	0.9155555555555556	0.0091555555555555	
224.4	0.9158995815899582	0.0091589958158995	
224.95	0.9138461538461538	0.0091384615384615	
225.5	0.9152422907488986	0.0091524229074889	
226.05	0.9129203539823008	0.009129203539823	
226.6	0.9123181818181818	0.0091231818181818	
227.15	0.9152208835341366	0.0091522088353413	
227.7	0.9148660714285716	0.0091486607142857	
228.25	0.9113537117903928	0.0091135371179039	
228.8	0.9138325991189428	0.0091383259911894	
229.35	0.9147008547008548	0.0091470085470085	
229.9	0.912178217821782	0.0091217821782178	
230.45	0.911244635193133	0.0091124463519313	
231.0	0.9128510638297872	0.0091285106382978	
231.55	0.9134166666666668	0.0091341666666666	
232.1	0.9104651162790698	0.0091046511627906	
232.65	0.9124034334763949	0.0091240343347639	
233.2	0.9108438818565402	0.0091084388185654	
233.75	0.9119650655021834	0.0091196506550218	
234.3	0.9110126582278482	0.0091101265822784	
234.85	0.9094954128440368	0.0090949541284403	
235.4	0.9116744186046511	0.0091167441860465	
235.95	0.9117699115044248	0.0091176991150442	
236.5	0.9113215859030837	0.0091132158590308	
237.05	0.9083984375	0.009083984375	
237.6	0.9088524590163936	0.0090885245901639	
238.15	0.91018779342723	0.0091018779342723	
238.7	0.909070796460177	0.0090907079646017	
239.25	0.9078947368421052	0.009078947368421	
239.8	0.9067916666666668	0.0090679166666666	
240.35	0.9067330677290836	0.0090673306772908	
240.9	0.9084188034188034	0.009084188034188	
241.45	0.9069603524229076	0.009069603524229	
242.0	0.905625	0.00905625	
242.55	0.9065727699530516	0.0090657276995305	
243.1	0.907759336099585	0.0090775933609958	
243.65	0.9074654377880184	0.0090746543778801	
244.2	0.9079130434782609	0.0090791304347826	
244.75	0.907695652173913	0.0090769565217391	
245.3	0.9049289099526068	0.009049289099526	
245.85	0.9050205761316872	0.0090502057613168	
246.4	0.9055020080321284	0.0090550200803212	
246.95	0.9044117647058824	0.0090441176470588	
247.5	0.9038053097345132	0.0090380530973451	
248.05	0.9059274193548388	0.0090592741935483	
248.6	0.90609865470852	0.0090609865470852	
249.15	0.9034583333333334	0.0090345833333333	
249.7	0.9038403041825096	0.009038403041825	
250.25	0.9049596774193548	0.0090495967741935	
250.8	0.903831417624521	0.0090383141762452	
251.35	0.9026938775510204	0.0090269387755102	
251.9	0.9020888888888888	0.0090208888888888	
252.45	0.9041735537190084	0.00904173553719	
253.0	0.9044978165938864	0.0090449781659388	
253.55	0.9013983050847458	0.0090139830508474	
254.1	0.9012658227848104	0.0090126582278481	
254.65	0.9024444444444444	0.0090244444444444	
255.2	0.900352422907489	0.0090035242290748	
255.75	0.9011214953271028	0.009011214953271	
256.3	0.901673469387755	0.0090167346938775	
256.85	0.9011206896551724	0.0090112068965517	
257.4	0.8992622950819672	0.0089926229508196	
257.95	0.9010084033613446	0.0090100840336134	
258.5	0.9000833333333333	0.0090008333333333	
259.05	0.9001724137931034	0.009001724137931	
259.6	0.8980555555555556	0.0089805555555555	
260.15	0.8980269058295963	0.0089802690582959	
260.7	0.8998326359832637	0.0089983263598326	
261.25	0.8981250000000001	0.00898125	
261.8	0.9006302521008405	0.0090063025210084	
262.35	0.897710843373494	0.0089771084337349	
262.9	0.900079365079365	0.0090007936507936	
263.45	0.8972294372294372	0.0089722943722943	
264.0	0.8964545454545455	0.0089645454545454	
264.55	0.8993693693693694	0.0089936936936936	
265.1	0.899201680672269	0.0089920168067226	
265.65	0.8972972972972972	0.0089729729729729	
266.2	0.8971806167400881	0.0089718061674008	
266.75	0.8976497695852534	0.0089764976958525	
267.3	0.8981893004115227	0.0089818930041152	
267.85	0.8946428571428571	0.0089464285714285	
268.4	0.8944843049327355	0.0089448430493273	
268.95	0.8949553571428571	0.0089495535714285	
269.5	0.8967248908296943	0.0089672489082969	
270.05	0.8968303571428572	0.0089683035714285	
270.6	0.8936286919831224	0.0089362869198312	
271.15	0.8948878923766815	0.0089488789237668	
271.7	0.8931067961165049	0.008931067961165	
272.25	0.8942222222222221	0.0089422222222222	
272.8	0.8947555555555555	0.0089475555555555	
273.35	0.8957510729613734	0.0089575107296137	
273.9	0.8945291479820627	0.0089452914798206	
274.45	0.8950434782608695	0.0089504347826086	
275.0	0.8941221374045801	0.0089412213740458	
275.55	0.8941472868217054	0.008941472868217	
276.1	0.8913524590163934	0.0089135245901639	
276.65	0.8925560538116591	0.0089255605381165	
277.2	0.8914285714285713	0.0089142857142857	
277.75	0.8924778761061947	0.0089247787610619	
278.3	0.8920425531914895	0.0089204255319148	
278.85	0.8922649572649572	0.0089226495726495	
279.4	0.8930769230769231	0.0089307692307692	
279.95	0.8915833333333334	0.0089158333333333	
280.5	0.8912301587301588	0.0089123015873015	
281.05	0.889047619047619	0.0088904761904761	
281.6	0.8911340206185567	0.0089113402061855	
282.15	0.890892857142857	0.0089089285714285	
282.7	0.8917194570135746	0.0089171945701357	
283.25	0.8912380952380953	0.0089123809523809	
283.8	0.8906926406926406	0.0089069264069264	
284.35	0.8896442687747036	0.008896442687747	
284.9	0.8890243902439025	0.008890243902439	
285.45	0.8880478087649402	0.0088804780876494	
286.0	0.8895833333333334	0.0088958333333333	
286.55	0.887119341563786	0.0088711934156378	
287.1	0.8875217391304348	0.0088752173913043	
287.65	0.8865638766519824	0.0088656387665198	
288.2	0.8874747474747474	0.0088747474747474	
288.75	0.8877380952380952	0.0088773809523809	
289.3	0.885748987854251	0.0088574898785425	
289.85	0.8859555555555555	0.0088595555555555	
290.4	0.885691056910569	0.0088569105691056	
290.95	0.8853191489361704	0.0088531914893617	
291.5	0.8848221343873518	0.0088482213438735	
292.05	0.8867567567567568	0.0088675675675675	
292.6	0.8854508196721311	0.0088545081967213	
293.15	0.8852789699570816	0.0088527896995708	
293.7	0.8838	0.008838	
294.25	0.8859751037344398	0.0088597510373443	
294.8	0.8861568627450981	0.0088615686274509	
295.35	0.8852631578947369	0.0088526315789473	
295.9	0.884016393442623	0.0088401639344262	
296.45	0.885022026431718	0.0088502202643171	
297.0	0.8842105263157894	0.0088421052631578	
297.55	0.8847967479674796	0.0088479674796747	
298.1	0.8844725738396625	0.0088447257383966	
298.65	0.8848535564853557	0.0088485355648535	
299.2	0.8839583333333334	0.0088395833333333	
299.75	0.8824463519313304	0.0088244635193133	
300.3	0.8833191489361703	0.0088331914893617	
300.85	0.8839024390243903	0.0088390243902439	
301.4	0.8823228346456693	0.0088232283464566	
301.95	0.8814170040485829	0.0088141700404858	
302.5	0.880569105691057	0.0088056910569105	
303.05	0.8821658986175115	0.0088216589861751	
303.6	0.8795614035087719	0.0087956140350877	
304.15	0.8808520179372197	0.0088085201793721	
304.7	0.8810747663551401	0.0088107476635514	
305.25	0.8798237885462555	0.0087982378854625	
305.8	0.8806493506493506	0.0088064935064935	
306.35	0.88	0.0088	
306.9	0.8782377049180329	0.0087823770491803	
307.45	0.8795652173913043	0.008795652173913	
308.0	0.8796202531645569	0.0087962025316455	
308.55	0.8795714285714287	0.0087957142857142	
309.1	0.8806603773584906	0.0088066037735849	
309.65	0.8777405857740586	0.0087774058577405	
310.2	0.879324894514768	0.0087932489451476	
310.75	0.8787044534412956	0.0087870445344129	
311.3	0.8786382978723405	0.0087863829787234	
311.85	0.8777272727272727	0.0087772727272727	
312.4	0.8790295358649789	0.0087902953586497	
312.95	0.8776078431372548	0.0087760784313725	
313.5	0.8785355648535564	0.0087853556485355	
314.05	0.8757081545064377	0.0087570815450643	
314.6	0.8782300884955752	0.0087823008849557	
315.15	0.8768421052631578	0.0087684210526315	
315.7	0.8757740585774059	0.008757740585774	
316.25	0.8748523206751055	0.008748523206751	
316.8	0.8760569105691057	0.008760569105691	
317.35	0.8746122448979592	0.0087461224489795	
317.9	0.87352	0.0087352	
318.45	0.873780487804878	0.0087378048780487	
319.0	0.8763414634146343	0.0087634146341463	
319.55	0.8728378378378379	0.0087283783783783	
320.1	0.8757798165137615	0.0087577981651376	
320.65	0.8736	0.008736	
321.2	0.873	0.00873	
321.75	0.8717796610169493	0.0087177966101694	
322.3	0.871520737327189	0.0087152073732718	
322.85	0.872008032128514	0.0087200803212851	
323.4	0.8741739130434781	0.0087417391304347	
323.95	0.8714830508474576	0.0087148305084745	
324.5	0.8738339920948617	0.0087383399209486	
325.05	0.8726046511627907	0.0087260465116279	
325.6	0.8709649122807017	0.008709649122807	
326.15	0.87117903930131	0.0087117903930131	
326.7	0.8698360655737706	0.0086983606557377	
327.25	0.8692307692307693	0.0086923076923076	
327.8	0.8703719008264463	0.0087037190082644	
328.35	0.8717316017316017	0.008717316017316	
328.9	0.8719838056680161	0.0087198380566801	
329.45	0.8701626016260162	0.0087016260162601	
330.0	0.8694607843137255	0.0086946078431372	
330.55	0.8705045871559632	0.0087050458715596	
331.1	0.8710407239819005	0.008710407239819	
331.65	0.8674074074074074	0.008674074074074	
332.2	0.8690495867768595	0.0086904958677685	
332.75	0.8677911646586345	0.0086779116465863	
333.3	0.8702868852459017	0.008702868852459	
333.85	0.867244094488189	0.0086724409448818	
334.4	0.8695934959349594	0.0086959349593495	
334.95	0.8690170940170939	0.0086901709401709	
335.5	0.8680722891566266	0.0086807228915662	
336.05	0.8671836734693879	0.0086718367346938	
336.6	0.8686440677966102	0.0086864406779661	
337.15	0.8680382775119617	0.0086803827751196	
337.7	0.8662882096069868	0.0086628820960698	
338.25	0.8681967213114754	0.0086819672131147	
338.8	0.8669369369369369	0.0086693693693693	
339.35	0.865311004784689	0.0086531100478468	
339.9	0.8647210300429183	0.0086472103004291	
340.45	0.8664705882352941	0.0086647058823529	
341.0	0.8657971014492754	0.0086579710144927	
341.55	0.8661777777777778	0.0086617777777777	
342.1	0.8630901287553647	0.0086309012875536	
342.65	0.8660810810810811	0.0086608108108108	
